,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99,dim_100,dim_101,dim_102,dim_103,dim_104,dim_105,dim_106,dim_107,dim_108,dim_109,dim_110,dim_111,dim_112,dim_113,dim_114,dim_115,dim_116,dim_117,dim_118,dim_119,dim_120,dim_121,dim_122,dim_123,dim_124,dim_125,dim_126,dim_127
TCGA-55-8619-01,0.0009125407,0.06129862,0.118686296,0.06978498,-0.17062345,-0.23646946,-0.134214,0.013695451,-0.045366064,0.08902388,0.041259672,-0.06375962,-0.006896971,-0.12221754,0.0040559447,-0.030844215,-0.04495868,0.13551523,-0.08132211,-0.0798074,-0.051829904,0.01722317,-0.020413317,-0.0018246637,-0.025045421,0.02003757,0.12931448,-0.012830154,-0.14091168,-0.11724884,0.15042956,0.01497213,0.07664157,0.007134303,-0.038586546,0.069961905,-0.02440901,0.054389473,-0.081711285,0.015771268,-0.06802,0.0017063498,-0.1505908,0.047827557,0.111242674,0.09087064,0.010034481,0.13532381,-0.083652854,0.1359238,0.020576058,-0.1659494,-0.095342234,-0.12998131,0.05598748,-0.030622695,0.09358631,-0.07968564,0.101979025,0.062098395,-0.00056017865,0.012614175,0.099562265,0.070679486,-0.07014805,-0.08440145,-0.091046266,0.15982747,0.09081238,-0.07564782,-0.06823756,0.08578091,0.022066278,-0.08829684,-0.029714655,-0.024065193,0.055346273,-0.0040027346,0.1302508,-0.04269284,-0.15100843,-0.08506083,-0.045478616,0.12448448,-0.18848646,-0.028152088,0.08794654,0.044577956,0.083035864,-0.014272423,-0.09439116,-0.034335595,-0.013325511,-0.06980807,-0.16050702,0.10958216,0.022149628,0.030496512,-0.13853069,-0.04268973,0.21552408,-0.1294806,-0.073301,-0.024804553,-0.062863015,-0.042402424,0.05190845,-0.065336704,-0.0031333072,-0.03681167,0.08725,0.042925145,0.0009487282,-0.109605335,-0.019039953,0.01034638,0.009497356,-0.21244542,-0.16108781,-0.044154983,-0.0051244255,0.034075104,0.14258914,-0.10747432,0.10206992,-0.026111905,0.093573034,0.031967577
TCGA-91-6836-01,0.15749352,0.014911157,-0.0100133065,0.030770164,0.03298902,0.06794295,-0.04528452,0.05321441,-0.14845201,-0.05798934,0.060181066,0.03181747,-0.028851096,0.029270964,0.0372838,0.02428769,0.108524814,0.11440823,0.024258453,0.09105198,-0.05417633,0.12293748,-0.064792715,0.06284345,-0.001022399,-0.019148042,0.06529967,0.017006554,-0.008078947,-0.014110906,0.10265173,0.09327708,0.025509482,-0.05967031,-0.02419831,-0.0033072561,0.039536703,-0.0028837386,-0.03447344,-0.012541707,0.027316194,0.047085565,0.0081293285,-0.116137356,-0.13475764,0.08843603,-0.018692052,0.13055602,-0.21405979,-0.05389559,0.042707086,-0.05584719,-0.014448914,-0.021123027,-0.029100355,0.22278261,0.2535412,0.11293749,0.086973056,-0.13865404,0.14995566,-0.061008703,-0.15152285,-0.014476181,-0.10238672,-0.23334326,0.029340113,-0.14139108,0.016044429,-0.0033756676,-0.05556875,-0.10737109,-0.023821965,-0.023748565,0.10377355,-0.023371711,-0.08927162,0.0039784526,-0.14486483,-0.14887485,0.13373323,-0.124414004,0.08535155,-0.15293218,-0.19381775,-0.06575066,-0.06522387,-0.06148167,-0.0025891783,0.069516055,0.04135238,-0.009570159,-0.0003609185,-0.06487783,-0.10316018,-0.09859031,0.09070078,0.078376934,0.20010003,0.09373645,-0.08195541,-0.12672703,0.07816916,-0.0118470155,0.13345793,0.010482386,0.08939933,-0.0058961203,0.069360524,-0.0451085,-0.1054614,0.07209944,-0.039380237,0.0741074,-0.07161374,0.02174726,0.09606434,0.07038107,-0.03817895,0.02886007,-0.0024033107,0.12977022,0.0022705055,0.12610473,-0.057556484,0.024399986,0.035346687,-0.043104813
TCGA-44-5645-01,-0.11201523,0.05807802,-0.033562932,0.09730862,-0.097078525,0.018712416,-0.13241008,-0.007941438,-0.101297416,0.020194927,0.00941163,0.16514911,0.013866659,-0.112003565,0.017397923,0.06915351,-0.030057698,0.110180266,0.04476071,-0.15694632,-0.0807778,0.2360668,-0.11610209,0.11010436,-0.08029629,-0.08046634,0.13066438,0.030057186,0.031467468,0.0059546274,-0.018545942,-0.00028642247,-0.07409542,-0.1070062,-0.0526445,0.027490608,-0.059145283,0.024473036,-0.10595597,0.0522501,0.0038742602,-0.09161332,0.00089454686,0.044065494,0.069731385,0.10493378,0.003206081,0.118648134,0.13774239,-0.08454565,0.03532799,-0.010586485,-0.04042226,-0.054636065,-0.021277377,0.28996,0.054976206,0.09266272,0.05632806,0.13414453,-0.11700282,0.027467169,0.08877514,0.003174211,-0.030892698,-0.13232554,0.114514366,0.050003137,0.048359,-0.0012012303,-0.123184755,0.117878675,-0.022203917,-0.022234086,-0.013522533,-0.07530027,-0.00636609,-0.0015903689,0.11633657,-0.18134107,-0.011405462,-0.028234316,0.07861534,0.116357036,0.0873879,0.06925807,-0.070471965,-0.11113091,0.06591992,0.0821451,0.06596395,-0.058736075,-0.0007175618,0.026345622,0.016346857,0.14316916,0.022500258,-0.03801562,-0.028415155,0.1494573,-0.2371251,-0.10937425,-0.10060632,-0.06989734,-0.036392793,-0.0104399845,0.051012594,-0.009552964,0.019721238,-0.032722045,-0.08335554,0.098614156,-0.09456213,-0.013060661,-0.0057264343,-0.031766247,0.18304175,-0.12168326,-0.10843148,-0.03349076,0.03215105,-0.004008573,-0.0406591,0.06776848,0.1993558,-0.021110242,-0.11825602,-0.0835212
TCGA-MP-A4TF-01,0.19522357,0.017027073,0.03838899,0.009575368,0.09786644,0.18541571,-0.06903268,-0.0039165453,-0.038479403,-0.05811619,0.0042663994,-0.1232509,-0.038987346,-0.04683549,0.0881789,0.0015318143,0.025696175,-0.09631582,0.10272007,-0.025708854,-0.009369295,0.07924633,-0.11636576,0.01815882,-0.06489101,0.017523376,-0.08905505,0.0010379541,0.15276754,-0.2530634,0.08222481,-0.0172078,0.01279053,0.045722436,0.043648608,0.040022608,-0.124244094,-0.18638276,-0.07436325,-0.065126956,0.08937827,0.056043517,0.03821549,-0.08630156,-0.062964275,0.055560518,-0.06821883,-0.019552499,-0.02458601,-0.10207754,-0.004113928,0.09800183,0.14709646,0.16675054,-0.15051097,-0.09583121,0.08387609,0.17036062,-0.17067008,0.06662107,0.051903825,-0.08449447,-0.09569767,-0.15807962,-0.051445547,0.02367727,0.063072495,-0.0803536,0.01176977,-0.06981712,0.09496255,-0.103621006,-0.052524548,-0.047740325,0.055030517,0.046883963,0.11294134,-0.0044793654,0.017350875,0.026356695,-0.053483687,0.061930075,0.08350395,0.10070775,0.011693413,0.09546057,-0.09145722,0.05200936,-0.073312595,-0.06470996,0.022698151,0.05425351,0.009957097,0.15480375,0.03674671,-0.16267186,0.04365882,0.09425483,0.2609149,-0.0060986956,0.0979644,-0.007671351,0.08968279,-0.0043215742,0.22779207,-0.049200103,2.5712006e-06,-0.020326192,0.05677925,-0.08171998,-0.057231016,0.015897108,-0.04286403,0.032822005,-0.16540179,-0.111677244,0.010462041,0.03237438,-0.025297832,0.07155233,0.014975546,-0.12235844,0.08314797,0.06318831,-0.07609188,-0.003984445,0.009622687,-0.013761636
TCGA-86-8055-01,0.034293283,0.10411095,0.1303411,-0.0063934973,-0.023936506,-0.048548203,-0.038599495,0.087013,-0.045288917,-0.07551985,-0.055955105,0.100295916,-0.041472226,0.028407305,0.08992873,0.050738994,-0.09415502,-0.12748855,-0.043764077,-0.09019099,0.042485125,0.07850316,0.044751998,0.010341663,-0.086404756,-0.098426744,-0.0059890845,0.14456576,0.050362494,-0.055682745,-0.039446834,0.03466806,-0.038606953,0.052901577,-0.083552256,-0.08535952,-0.057378147,0.10897047,-0.1004658,-0.07683463,0.1304154,0.01917174,0.085522935,0.1386044,-0.0101029305,-0.021830652,-0.059741665,0.116353124,0.0717185,-0.05545253,0.0051336465,0.32067838,-0.054860424,0.13202953,0.15074429,-0.110054895,-0.20702425,0.034240246,-0.10670298,0.07808407,0.14552736,0.1667622,0.04438001,-0.1101839,-0.0067152954,-0.09345475,0.08180373,-0.08191447,-0.010197805,0.0012333657,-0.0040929746,0.10478271,-0.08671082,0.00015513979,-0.067930155,-0.013407292,0.12672363,0.048438367,0.016824167,0.03492897,0.13415587,-0.025382016,0.1286857,0.08716998,-0.05192189,0.045892034,0.018389426,0.007342921,0.01615575,0.023237053,0.09227213,-0.053699125,0.087452576,0.19265321,-0.01974571,-0.06662656,0.07736955,-0.015966121,-0.0582728,0.12889273,0.009132663,0.11693472,0.19953837,-0.042113416,0.05081337,-0.058734916,-0.0124935405,-0.08381013,0.034599558,-0.05205734,-0.0436993,0.044947173,-0.14083892,0.11610865,-0.07207364,-0.12491659,0.0069978843,-0.04888947,-0.0013669159,-0.18139715,0.0344307,-0.018470326,0.12830165,-0.067382924,0.15538037,-0.05702208,-0.11069919,-0.035392135
TCGA-49-6761-01,0.27404183,-0.009790007,0.09868662,0.054983143,-0.014006754,0.0033815247,0.021223783,-0.0146236345,0.0048667714,-0.026089251,0.05925738,0.0213575,-0.084169015,0.11413129,-0.044909224,-0.012544778,-0.0772414,-0.09087786,-0.13670076,-0.21788494,-0.06161973,0.14605437,-0.004330696,0.042528894,-0.033609387,-0.08296495,0.0138306245,0.009233612,0.079366386,0.0024953769,0.06298716,-0.008404519,0.060358834,0.12040864,0.04511499,0.044769388,0.039037343,0.05097615,0.06195099,-0.059565287,-0.08185918,0.11003494,0.03349949,-0.16279234,0.008575042,-0.056735206,-0.029539034,-0.08021149,0.07675709,-0.073243886,-0.027498687,-0.035110116,-0.06624005,-0.08612343,-0.089196466,-0.12807965,-0.061585385,0.04216014,0.07573863,0.11344115,0.029817076,-0.16559641,-0.013339391,-0.005716477,-0.033540178,-0.07883136,0.010018763,0.06042314,0.009104474,-0.050586455,0.04636784,-0.047919534,-0.012546996,-0.054892056,0.050116595,-0.06592287,0.15971813,0.103364244,0.025748106,-0.29058313,-0.036221936,-0.095368296,0.16903523,0.05204339,-0.071487136,0.035146438,0.13790406,-0.11324077,0.14405368,0.010450482,0.08016884,0.116799615,0.07409123,-0.042312227,0.12416776,-0.14502981,0.1155218,0.082519576,-0.056575146,0.046969842,0.07832534,0.06317478,0.015631314,-0.2136425,-0.07181488,-0.034522146,-0.007215104,-0.027520942,0.09393103,-0.039019518,0.04659624,0.18967688,-0.044517078,0.09083741,-0.01520591,0.013768246,0.040032838,-0.07554403,-0.033708107,-0.0011491269,-0.04336072,-0.079827175,0.062472563,0.15319248,0.08655901,0.067337885,-0.16793695,-0.13853061
TCGA-73-7498-01,0.23618908,0.022478253,0.112746984,0.12815066,0.009116241,0.14323054,-0.08463291,-0.059040595,0.026288487,0.08673151,0.040764242,-0.18328746,-0.1000922,-0.16772382,0.059865072,-0.045267906,-0.05788985,-0.14701709,-0.15376832,-0.15700932,-0.10696601,-0.0055497265,-0.11296577,0.04938283,-0.08906585,0.006211041,-0.17595261,0.021791283,-0.03543858,-0.16107862,0.11348109,-0.0808727,0.018568745,0.07371696,0.0613613,0.11019171,-0.09301067,-0.04883779,-0.060118884,0.023014182,5.664155e-05,-7.574425e-05,-0.12336531,0.081846334,0.06417909,0.08487841,-0.011679493,-0.23067099,-0.068795554,0.038822256,-0.124797255,0.0010690695,0.07990067,0.20348938,-0.029542364,-0.22222829,0.04181197,0.0061078346,0.050618008,0.0910707,0.08513007,0.037376884,-0.04758516,-0.01206761,-0.028708544,-0.11646413,-0.023788901,-0.0030500768,0.019927505,-0.111581095,0.22684452,0.05629404,-0.0075033195,0.035802595,-0.06393171,-0.004115887,-0.035744112,0.024077522,0.07976898,0.033384643,0.11303124,-0.091112226,-0.078707315,0.081037216,-0.07030668,-0.05171731,0.04700179,0.09369278,0.02347368,-0.15007144,0.02622317,0.089823894,0.05216094,0.02791918,0.09113336,-0.056133706,-0.08135689,0.025674075,0.10734797,0.0654043,0.13831566,-0.09473843,0.043502077,-0.013503005,0.0568318,-0.08474603,-0.062818944,-0.059290696,-0.030125823,-0.0744278,0.0072033536,-0.015724495,0.023825109,-0.085725434,0.0240953,-0.05213566,0.12225457,-0.10558136,0.011764611,0.015134206,-0.06519117,0.046445657,0.037003655,-0.07041318,-0.0024574657,0.12519708,-0.014174911,0.04983899
TCGA-97-A4M0-01,0.031683914,0.08280188,0.0940084,0.0139654735,-0.053590126,-0.037163552,-0.05946212,0.035452113,-0.040961288,-0.03792423,0.021584576,0.103370585,-0.12346009,-0.05961168,-0.0063721593,-0.030569043,-0.11093033,-0.013892005,-0.13110612,-0.054557517,-0.060071077,0.09406197,-0.1458981,-0.023637248,0.006180789,-0.10691006,0.031959314,0.036564857,0.01959407,0.022167005,0.10997937,0.011871086,0.087701395,0.18217781,-0.060086887,0.017075606,-0.07482275,0.06849673,-0.023161331,-0.064598076,0.118131526,0.010480853,0.0988801,-0.083751574,0.13605687,-0.112976335,-0.0193998,-0.21370398,0.015663566,-0.08728672,0.26141417,0.030907135,-0.057155997,0.103808776,-0.13791248,0.06657873,-0.06135172,0.016146673,0.010966916,0.07554753,0.1356981,-0.046086248,0.1491113,0.0061347117,-0.033827342,-0.043399733,0.017152864,0.055530295,0.07911814,-0.0036747295,0.023950793,0.12167198,0.008221153,-0.09357332,-0.0731686,0.12973493,-0.054119468,-0.047407314,0.16270226,-0.03275304,0.2142683,-0.10850168,0.122234374,0.0019246277,-0.17776121,0.096969515,0.00019029705,-0.09862307,-0.08579935,0.012587567,0.053648558,0.01840647,0.050067853,0.033405147,0.0476797,-0.044578835,0.0019750863,-0.19885355,-0.091656625,0.20791957,0.0754066,0.1553288,-0.12237901,-0.09158738,0.1280359,-0.037289772,0.06871315,-0.041753504,0.030870559,-0.12507798,-0.05214845,0.11594006,-0.048075657,0.0607739,-0.028786875,0.13315108,0.008188807,-0.0060796496,-0.08547012,0.02965325,-0.00513165,0.123370856,0.07632809,0.015606659,-0.07232562,0.08340242,-0.0659634,-0.07080597
TCGA-44-A47G-01,-0.20701416,0.057878274,0.07566007,0.10365214,-0.06082553,0.042452518,-0.1833627,0.06424133,-0.062474,-0.036488347,0.10477372,0.06005013,-0.04477705,-0.112317584,-0.040419847,0.053373456,0.046828672,0.05402235,0.049233332,0.013783222,-0.18812878,0.045870353,-0.036557395,0.13683869,-0.0627329,0.08341583,0.123634905,0.016240658,0.023947602,-0.12753016,0.022725506,0.018200314,-0.05377962,0.0064668423,-0.07102889,-0.13398029,-0.10920166,-0.04523137,0.0082510365,-0.05090348,-0.06732589,0.04747181,-0.12765303,0.0066553187,0.07763518,0.12242397,-0.033596244,0.17600603,-0.24361837,-0.15114857,-0.095839955,-0.028172793,-0.0024968907,-0.114957474,0.081855245,0.07389603,0.010396086,0.0017064132,0.2078227,-0.0521661,0.11402326,0.017951852,-0.019095743,0.060341634,-0.049726963,0.014339808,-0.04483823,-0.0035206492,0.023166966,-0.07454255,-0.15366441,0.18289568,0.02072364,-0.04625108,0.11998792,-0.051922593,-0.029834706,-0.0965563,0.11768633,0.014813578,-0.0148303695,-0.076213546,0.017669272,0.0001773084,-0.08502216,0.08273442,0.021939524,-0.065158516,0.005984516,0.06316347,0.011147209,0.032715082,0.037429947,-0.04676421,-0.1422446,0.06073338,-0.13732773,-0.1524225,0.006559179,-0.12611143,-0.14611664,-0.19747056,-0.047429305,-0.026818572,-0.0655097,0.023748292,0.11150198,-0.057933707,-0.009065992,-0.04815857,-0.058508966,0.03135121,-0.04264983,-0.044193704,-0.06378122,-0.043712385,0.12161972,-0.09271388,-0.02890698,-0.09031977,0.10793629,-0.13543984,-0.05975638,-0.13859618,-0.05220276,0.008659062,-0.17149441,-0.020829925
TCGA-55-8207-01,0.035293702,0.03514477,0.06296645,0.028806644,-0.20808864,-0.18420447,-0.027490979,0.23921567,-0.109330095,-0.081576616,0.011390941,0.19104807,-0.07481801,0.039851595,0.05010188,-0.009608717,-0.058535855,0.15792255,0.0919123,-0.07176051,-0.04528861,0.17590825,0.062476095,-0.0058692964,-0.10285611,0.016860215,0.02815971,0.03815761,0.067297325,0.04559839,0.061792545,0.013793325,0.123499356,0.020699965,-0.031165784,-0.08454571,-0.12487751,0.09060685,-0.028818496,-0.04460536,-0.066879615,0.07629475,0.0079374155,-0.075337365,-0.09775874,0.0040795812,-0.0756715,0.07081057,-0.08455681,-0.014034885,0.22782795,0.04779415,-0.1454173,-0.08473402,0.008230005,0.25509468,-0.05360068,-0.034174375,0.06395008,-0.028951675,-0.049815837,-0.11175688,-0.02986197,0.007969388,-0.04582827,0.020671373,-0.0074301786,-0.06725098,0.11557002,-0.005077044,-0.04243707,-0.06490219,0.008964082,-0.08164327,0.024700064,-0.027343234,0.0032057818,0.06186421,-0.038094874,-0.22179025,0.14352672,-0.14833789,0.0045415885,0.05002088,-0.07639581,0.06156403,0.10143974,-0.08394421,0.21983387,0.086326845,0.054220326,0.015435979,0.061398726,-0.10622159,-0.08474563,-0.07611928,0.08288122,-0.05597706,-0.011600725,0.1388482,0.05416309,0.08514433,-0.011229425,-0.060393404,0.09722633,0.0031185495,-0.051229622,-0.132528,0.045383178,-0.02996053,-0.062914625,0.032154135,-0.07566093,0.12580019,-0.0694134,-0.008949011,0.12412246,-0.096043535,-0.11639952,-0.116675854,0.03526678,0.008836795,0.07582869,0.02522635,-0.043830983,-0.03497591,-0.033139046,-0.06218786
