Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15
TCGA-97-8171-01,5.878139,5.623604,5.8975234,3.8347132,5.2675653,8.979358,3.5857024,3.5456796,5.588718,3.5278933,7.173797,6.3866835,1.7494506,5.160961,3.8295596,3.9589798
TCGA-55-8092-01,0.9693649,5.549113,3.351877,3.2595098,6.062598,8.024681,5.174539,2.847195,4.1352386,3.9872594,5.099388,6.770415,4.1809077,3.9698024,3.699835,2.6770563
TCGA-55-6979-01,1.1073892,5.3486724,3.3509343,3.3952336,5.7833962,8.3207655,4.9953685,3.1767328,4.0458064,4.2361417,5.2688537,7.0456533,4.110676,4.3163395,3.83377,2.57623
TCGA-53-A4EZ-01,0.71763176,5.679795,3.3905892,3.1439679,5.946855,8.120165,5.0087867,2.7981198,3.7549796,3.7532785,4.92218,7.0184264,4.081615,4.1083965,3.5390887,2.5506003
TCGA-55-6986-01,5.6399097,5.617913,5.5701737,3.6785007,5.429876,8.791976,3.6073427,3.5259485,5.2196817,3.3598762,6.775052,6.5744486,1.7955351,5.0733805,3.5641937,4.2629256
TCGA-55-8207-01,1.5473226,5.690345,3.7740767,3.2856476,5.8468432,8.177667,4.917185,2.8998847,4.0177355,3.3475177,5.316726,6.729557,3.7627704,4.043787,3.6723108,2.8031936
TCGA-05-5425-01,1.3211259,5.6080327,3.463312,3.4625404,5.94317,8.210241,4.972504,3.110372,4.1046643,4.1814528,5.154685,6.9119563,3.952741,4.401558,3.8054988,2.7941284
TCGA-55-7724-01,2.2732391,6.31293,4.3651967,3.743651,6.09934,8.63278,4.4760437,3.0403123,3.6296315,2.7053611,5.199599,7.1117606,3.4121034,4.815315,3.4603984,3.2572966
TCGA-91-6847-01,5.560208,5.58603,5.7658925,3.8708963,5.442736,8.955761,3.8694494,3.5585022,5.445854,3.5011027,7.09084,6.5928864,2.1086228,5.192345,3.9476244,3.6685085
TCGA-75-6206-01,5.2651277,5.7295694,5.710987,3.9194236,5.394112,9.17276,3.8625596,3.623153,5.2163157,3.4023132,6.843192,6.68876,2.123979,5.3151,3.7612514,3.6813946
TCGA-55-7570-01,1.9238229,5.9344964,4.0916114,3.608925,5.8891745,8.626071,4.5652323,3.121012,3.718329,3.1557052,5.311262,7.097874,3.5542965,4.6785283,3.6070912,2.9932537
TCGA-78-7150-01,0.96918267,5.6662383,3.6843975,3.2206168,5.7778697,8.318539,4.7298684,2.843161,3.5708644,3.414607,4.9096065,7.217584,3.805747,4.359529,3.4636695,2.7169406
TCGA-55-7728-01,5.0774894,5.607483,5.427757,3.8037808,5.3529844,9.103617,3.951622,3.5535052,4.985844,3.5438416,6.743372,6.7872114,2.0757134,5.285283,3.786077,3.9636054
TCGA-62-A46P-01,2.291827,6.1671963,4.4413457,3.735266,5.840947,8.690826,4.4830794,3.1294239,3.7092848,2.8681133,5.337621,7.0367517,3.2343779,4.981006,3.7391124,3.2777529
TCGA-91-6830-01,1.9118809,6.316178,4.3357725,3.7022634,5.9915724,8.631006,4.494193,2.918586,3.4000313,2.6699576,4.9958544,7.201608,3.3819542,4.867824,3.4656832,3.2993996
TCGA-73-4659-01,2.6221597,6.0989738,4.4559193,3.6457243,6.119654,8.491808,4.5778227,2.9980302,3.9928448,2.629512,5.2960258,7.028425,3.416409,4.6447124,3.3866343,3.2633858
TCGA-17-Z015-01,1.054231,5.471706,3.3689249,3.1254182,5.847651,8.275255,4.887755,3.0133736,3.8817701,3.6530137,5.071736,7.077219,4.0781336,4.121506,3.615837,2.4649568
TCGA-97-A4LX-01,3.5794072,6.314952,4.8422174,3.9252102,5.969189,8.662473,4.2452536,3.1830363,4.1524944,2.6285553,5.6013947,6.9169946,2.8919864,4.943146,3.3878853,3.5762722
TCGA-44-3398-01,3.2048054,6.4696097,4.7036114,3.9109032,6.051794,8.539811,4.3421845,3.172435,4.092328,2.626391,5.5069003,6.935944,3.0090833,4.915395,3.2554705,3.47671
TCGA-69-7764-01,5.2898364,5.6905475,5.688885,3.990021,5.4529433,9.164262,3.8655653,3.635659,5.235992,3.4323192,6.802228,6.674108,2.1022205,5.28548,3.774409,3.7478163
TCGA-55-6981-01,1.5142025,6.137395,3.9612553,3.627131,6.1529784,8.51861,4.923825,2.902627,3.6994586,3.3250072,5.2144966,7.229155,4.0506887,4.538609,3.271412,2.8248062
TCGA-73-4668-01,0.85206175,5.482199,3.338557,3.0411515,5.9002624,8.086255,4.9152966,2.868665,3.9172819,3.8360016,4.946215,7.0236783,4.041593,4.0346804,3.5414557,2.5468564
TCGA-64-1681-01,5.2460756,5.624311,5.6996646,3.9546,5.3533316,9.211125,3.9451795,3.6690419,5.305941,3.6120987,6.894695,6.646694,2.1513698,5.3098974,3.8488402,3.6325603
TCGA-44-2655-01,3.3951411,6.470166,4.81423,3.96953,6.1078305,8.540961,4.3005533,3.1830711,4.1213403,2.5092123,5.5454526,6.916439,3.0616007,4.7727385,3.2917228,3.4273438
TCGA-75-7025-01,5.9463677,5.459645,5.722285,3.90132,5.3687267,9.144935,3.6129632,3.8001907,5.427141,3.6515417,6.9608235,6.529189,1.474669,5.2954693,3.6779757,4.3242965
TCGA-55-8513-01,5.503815,5.545172,5.442506,3.6562812,5.480272,8.638552,3.7346768,3.3855503,5.303557,3.5692282,6.666106,6.2138443,1.7232636,4.925184,3.6134653,4.0722136
TCGA-55-8514-01,1.8642238,6.266595,4.379748,3.6078446,5.978647,8.738701,4.50674,2.9432771,3.419871,2.6297152,5.153217,7.1704726,3.421262,4.8264747,3.6056306,3.1950037
TCGA-49-4487-01,1.4123659,5.694199,3.79737,3.2701797,5.948895,8.256918,4.6241646,2.905646,3.8482025,3.4281301,4.9187717,7.150196,3.6591384,4.391164,3.427676,3.0229685
TCGA-17-Z026-01,0.5212036,5.42677,3.4778254,3.4878247,6.0082164,7.995196,5.5088058,2.6849124,4.238455,4.601876,5.2844405,6.90871,4.4910607,4.1032314,3.6755192,2.76138
TCGA-78-7539-01,1.1508183,5.624302,3.5020645,3.180918,5.861855,8.240508,4.9109545,2.9404414,3.8381858,3.505325,5.106874,6.966745,3.9678793,4.1098695,3.6117852,2.572978
TCGA-78-7166-01,2.6575992,6.2916765,4.5956717,3.8442926,5.9510036,8.544719,4.4499617,2.970133,3.7435257,2.6779165,5.2514873,7.0860305,3.1875968,4.8211775,3.249203,3.4296725
TCGA-49-4506-01,4.714358,5.958169,5.359201,3.904063,5.7454357,8.977641,4.109233,3.441023,4.7083883,3.0268698,6.3069034,6.738109,2.4417078,5.1760335,3.5832367,3.6464078
TCGA-17-Z003-01,1.921049,6.334742,4.2991486,3.7299001,6.004726,8.636143,4.577008,2.9287953,3.3941474,2.6888897,5.0510755,7.2236447,3.4785886,4.8722997,3.4313805,3.3127382
TCGA-55-8206-01,6.0588155,5.481971,5.699188,3.8088214,5.2516236,8.8124275,3.4526267,3.6400356,5.544595,3.6592429,7.0533137,6.345853,1.4082792,5.182536,3.8220587,4.5306196
TCGA-NJ-A4YF-01,0.8294577,5.572698,3.2894745,3.283577,5.984202,8.209685,5.1346846,2.9678864,3.9389393,4.0456862,5.1064043,7.043176,4.312323,4.1426663,3.642615,2.477494
TCGA-17-Z055-01,0.7101918,5.5074506,3.3676202,3.39363,6.041574,7.9792585,5.283381,2.795771,4.1476355,4.4277635,5.1059685,6.8567476,4.3142047,4.082219,3.6806452,2.7575161
