,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95
54,-0.007986044,-0.031356905,-0.23640102,-0.19427013,-0.04676495,-0.007828646,0.036118403,0.13904847,0.044451762,-0.053536065,0.20196027,-0.045558266,-0.07176149,-0.10921941,0.03429726,0.06288963,-0.047063924,-0.19927792,-0.074504636,0.019208528,-0.067941606,-0.11558611,0.006050855,0.15060234,0.07276053,-0.24364652,-0.03671019,-0.024453156,0.1416223,0.31995195,0.043848217,0.13147904,-0.112231314,0.026904594,0.024307556,0.07026416,-0.014696256,-0.013933714,-0.019915164,-0.12531388,0.06879115,-0.14588204,-0.04497754,-0.084421925,0.013028467,0.04256081,0.024369538,-0.08837785,0.035650287,-0.006682558,0.0753241,-0.021691388,0.017371427,0.07035721,0.0996525,-0.016324328,-0.1800462,0.03861796,-0.06439859,-0.061651956,0.047106337,-0.114731885,-0.044853885,0.05801701,-0.07237595,0.017894177,0.05354194,0.08876589,0.0027347107,0.10375579,0.07455182,-0.045918517,0.015107491,0.029945612,0.06480956,-0.23621117,0.10462038,0.017864168,-0.0026574219,-0.09288898,-0.0084193945,0.083033904,0.11690097,0.026160467,0.046299044,-0.11348805,0.06524644,-0.1910879,0.15660012,0.2500947,-0.019443484,-0.058511652,-0.099112935,-0.18188913,0.04931981,-0.14221196
148,-0.040392857,-0.016359398,-0.14374562,-0.14579327,-0.041025475,-0.032752737,0.015677355,0.13182403,0.17094372,-0.2219461,0.27420303,0.01643128,-0.16076362,0.0033000028,0.075639956,0.029590834,0.028969642,-0.02201683,-0.08243998,-0.053948224,0.041466743,-0.10885569,-0.00084386783,0.14654118,0.100179836,-0.2866918,-0.100487605,-0.048481982,0.14042431,0.35724887,0.049668077,0.09129882,-0.036069494,0.1151711,0.041626748,0.09452304,0.0007483191,-0.024954086,-0.054561824,-0.17676133,0.11911913,-0.111127205,-0.06547349,0.034764756,0.021358673,0.06710463,0.04054572,-0.0640861,0.062256835,0.05069753,-0.094401814,-0.021202073,-0.029088594,0.09007336,0.13304949,0.025580753,-0.048172772,0.020755492,0.072807,-0.028358938,0.08317947,-0.16646747,0.019908434,0.026362073,-0.10299439,0.050145097,0.11873748,0.08373478,0.01810182,0.0850986,0.085971184,-0.07799406,0.15858415,0.022201438,-0.07573345,-0.13692491,0.023717297,0.048944864,-0.0075894934,-0.06208554,-0.014994527,0.04804567,0.085116096,-0.06765135,0.042365454,-0.13911429,0.12612504,-0.07556311,0.04885453,0.19394793,-0.000152739,-0.07247214,-0.07787,-0.15579136,-0.07066065,0.0038075678
496,-0.020008577,-0.061555978,-0.05196996,0.048694823,-0.11207745,-0.00882389,0.030934181,-0.0139671825,0.13354883,0.07519995,-0.12887403,-0.059444163,-0.1784899,0.20107411,0.077146456,-0.14004947,-0.17256886,-0.07644676,-0.05209162,-0.001654694,0.058372382,-0.1375475,0.0102123115,-0.0044891015,0.13691095,-0.027968924,-0.020287529,0.024014192,0.028441055,-0.06592656,0.094050385,-0.0009376126,-0.17003487,-0.11374942,0.00015874727,0.056633495,-0.05039555,0.39173645,-0.0033365064,-0.042055763,-0.040617254,-0.032483242,-0.12902835,0.06208645,-0.14081225,0.08244129,0.014772389,-0.062117986,0.08279815,0.013092653,-0.24009576,0.21175705,-0.08426352,0.073688895,0.083535664,0.1224843,0.13440602,0.07617874,0.18244965,-0.04523722,0.18655123,0.10429969,-0.033964988,-0.03469589,-0.10150163,0.14484276,0.081458054,-0.027139654,0.014433354,0.07614548,0.11599096,-0.11102652,-0.040179618,-0.032172196,0.056649003,-0.035460863,-0.09705837,-0.0324101,-0.026326476,-0.06266352,-0.0139671555,0.0803184,0.071155585,0.06654703,0.0671118,0.0068915486,0.023302665,-0.023740578,-0.12415971,-0.021543832,-0.12690532,-0.11310409,-0.16912796,-0.18457037,0.10013115,-0.014992831
177,-0.060065445,-0.10401675,-0.115879096,-0.1816911,-0.076922566,-0.14124662,0.06704459,0.122217365,-0.015697572,0.35209563,-0.18350366,0.005845634,0.16198677,0.011303238,0.07221042,0.0781383,0.08709536,-8.636258e-05,-0.11037714,0.0743422,0.05009719,-0.12301222,0.091275506,0.12129545,0.07883533,0.0607719,-0.06651733,0.0630131,0.04158644,-0.09996401,0.11515217,0.08327827,-0.08159842,-0.018255807,-0.29086894,0.0030939633,-0.109835826,0.06554278,-0.0772626,-0.033109374,0.12682502,-0.06909524,-0.07817496,0.030831497,-0.07097193,0.040786553,0.07971609,-0.038693678,0.059982132,0.08570694,-0.056817003,-0.07146573,-0.11712259,0.089674346,0.07633678,0.12454483,0.06306551,0.12730503,0.025692113,-0.08883085,0.01001424,0.025715487,-0.08599661,-0.008356265,-0.056873072,-0.084296584,-0.18961233,0.051115833,0.020896126,0.14383104,0.10610465,-0.13533,0.07097878,0.06543907,0.09715056,0.039423868,0.07957211,0.02523003,-0.045724034,-0.09234032,0.050648533,0.07132841,0.17074625,0.13659763,0.059366867,-0.019065408,0.08569533,-0.17607099,-0.16359624,0.16177824,-0.07916614,-0.108418256,-0.087982774,-0.049035545,0.09413926,-0.0031557933
202,-0.092075,-0.074739575,-0.035675496,0.10228782,0.023294883,-0.055967815,0.10111091,-0.03335321,-0.062465888,0.09979301,-0.07651868,-0.0395542,-0.1885515,0.046198383,0.07860699,-0.17998655,-0.011099753,-0.024351517,-0.0878349,0.016918229,0.036332108,-0.15192387,0.05814519,-0.06738672,0.10242436,0.16614456,-0.017008144,0.13006149,0.03944615,-0.073401734,0.05312928,0.07663051,0.20207204,0.028814178,-0.14645848,-0.030245544,-0.121262655,0.063674144,-0.05391959,0.07180155,-0.13598008,-0.08468613,-0.11636949,0.17941318,-0.097899415,0.12542534,0.055688284,-0.111083604,0.12870929,0.12015769,0.0011823616,-0.019007444,-0.19847253,0.09761945,0.08755061,0.2710505,0.01677062,0.051658016,0.16122991,-0.08201389,0.048346855,0.07729518,-0.050279204,-0.115733266,-0.14451155,0.045236174,-0.04742752,0.05911673,-0.10481871,0.053403582,0.09220624,-0.12142267,0.21162686,0.07658715,-0.09208056,0.15132044,-0.06575602,0.011924294,-0.3113647,-0.071733505,-0.05073255,-0.037160717,0.013475401,0.0463345,0.024098098,-0.026799332,0.07298258,0.08206433,-0.086906664,0.00071642,0.063880764,-0.12556888,-0.09063457,0.0140967835,0.009570972,0.12429109
465,-0.06595955,-0.06326071,-0.06460021,-0.21253511,-0.049252413,-0.09730818,0.061877053,0.10498215,-0.002787773,0.27483267,-0.15581027,-0.007969887,-0.17689417,0.09331576,0.08375481,0.14108905,0.064354405,0.05647598,-0.10792623,0.1498344,0.029582461,-0.14829174,0.06610589,0.056418628,0.055523146,-0.04048504,-0.1576651,0.054133896,0.05598057,-0.054236818,0.089018956,0.09771533,-0.014512453,0.03709364,-0.28210565,-0.021250742,-0.08895492,0.20500731,-0.08250879,-0.1009141,0.0957794,-0.050877925,-0.11227802,0.06332584,-0.058943074,0.038155727,0.070526205,-0.02104627,0.07352471,0.08115745,-0.04890984,0.048868243,-0.19725327,0.122943014,0.12601845,0.12842706,-0.065180525,0.10487457,0.11653485,-0.10975678,0.019676259,-0.018955072,-0.063940294,0.033624027,-0.09762858,-0.058225963,-0.034629762,0.06485409,0.005638109,0.0944736,0.12122316,-0.13909356,0.18838498,0.07721618,0.06438481,0.01999248,0.09496762,0.023272317,0.011811424,-0.07868452,0.10163887,0.08917297,0.06922137,0.17200097,0.062728815,-0.064484216,0.077355005,-0.12062219,-0.11795472,0.13707471,-0.04262209,-0.11359075,-0.1015622,-0.12010783,0.035001688,-0.07532333
206,-0.06491458,-0.0658652,-0.07889391,-0.19548005,-0.03571789,-0.09330586,0.052672133,0.123809956,0.020957083,0.3735569,-0.14744477,-0.02096647,-0.112635694,0.044293832,0.070321076,0.15154046,0.12834501,0.068136126,-0.10129411,0.15652016,-0.008818918,-0.1610418,0.06395086,0.085006475,0.03743323,-0.042304084,-0.17088327,0.051046293,0.054311305,-0.04103209,0.07775458,0.11287216,0.057795607,0.009249229,-0.29535356,0.019315662,-0.078886196,0.1346523,-0.06955114,-0.12284366,0.029016212,-0.064419754,-0.09842234,0.037802972,-0.07290582,0.049385145,0.06793606,-0.050257728,0.054027654,0.082907654,0.024609212,-0.036819633,-0.20973274,0.1156037,0.100513056,0.110291205,-0.10225897,0.11145055,0.08537447,-0.090380356,0.047199596,0.0015277074,-0.06623288,0.021336634,-0.09947744,-0.022973128,-0.057231963,0.0628724,0.030855585,0.105338655,0.0957275,-0.12289355,0.13312712,0.060629595,0.07270644,0.029226482,0.13598731,-0.0073952065,-0.0028254814,-0.074409254,0.06523868,0.08891075,0.083151855,0.1653638,0.05609727,-0.029686924,0.08183043,-0.13257514,-0.0020221106,0.15408117,-0.06052945,-0.08778997,-0.118888214,-0.1635488,0.023299152,-0.051242456
57,-0.06512892,-0.12134821,0.0112625705,0.06202713,-0.043323763,-0.091096416,0.04539731,-0.027994046,0.09211818,0.29088408,-0.19572699,-0.006482738,0.13038,0.1519204,0.05646227,0.07964401,-0.018791389,-0.13761419,-0.042058222,-0.087395445,-0.028428521,-0.07744744,0.10258798,0.10019391,0.09628601,0.08845208,0.053761724,0.03729712,-0.0542117,0.05700759,0.082768984,0.14372721,0.014298545,-0.17477329,-0.1704087,0.02977927,-0.12634446,0.00041936082,-0.08901242,-0.15507177,0.07087308,0.02755134,-0.09977386,-0.039565332,-0.16229455,0.04879,0.08414948,0.017025918,0.02690834,0.045656253,-0.038285673,-0.033447914,-0.19855335,0.039677717,-0.0020201495,-0.050203286,0.09559656,0.13720201,-0.013127458,-0.059552804,0.12183597,0.10673033,-0.05280021,-0.03049641,-0.02780901,0.02714573,-0.2421685,-0.035881795,0.0017592657,0.1134846,0.07917265,-0.12475958,-0.14203244,0.049710963,-0.096892454,0.14290927,-0.016098084,0.011765898,0.064839475,-0.11991579,0.20738089,0.051770657,0.17515479,0.07496614,0.12165266,-0.028852029,0.08962426,-0.091228366,-0.16430883,-0.07816711,-0.008899277,-0.10418129,-0.14829344,0.16695108,0.069386825,0.13783062
185,-0.03173493,-0.050241716,-0.06513854,-0.051875606,-0.17351286,-0.05280746,0.028591443,0.095251404,0.08659146,0.121614404,-0.07869572,0.20124769,0.2353131,-0.18929788,0.0018797889,-0.018287838,0.16015202,-0.005350605,-0.051384166,-0.0029419009,0.042464737,0.11559874,0.079924166,0.08226235,-0.0030340888,0.015197827,0.03980243,-0.045203637,0.04354863,0.3922722,0.08089572,-0.0918912,-0.2207275,0.19770008,-0.14047085,-0.14821516,-0.041210745,0.113611095,-0.053405296,-0.066827565,0.051480796,-0.069809556,0.08321045,-0.13984488,0.0869288,-0.05130856,0.05004286,-0.0016481908,0.022582311,0.108593315,0.06642645,-0.21244556,-0.013037557,0.018704468,0.059067708,-0.15936106,0.080970585,-0.0583833,0.22369199,-0.029227572,-0.07401974,-0.114955276,0.024063969,-0.08903733,0.030631905,-0.029310586,0.02242575,0.07398493,0.046090767,0.024580054,0.061130293,-0.040225554,-0.017856982,0.0083251,0.047346737,0.04719506,-0.08261509,0.13976723,-0.023900414,0.02720511,-0.09563092,-0.14092533,-0.045408536,-0.09769338,-0.040238235,0.027612513,0.086477846,0.0356078,0.09338633,0.05416177,0.11162883,-0.023253975,-0.00994405,-0.21188171,-0.05851126,0.06563082
142,-0.026181115,-0.06064546,-0.21507294,-0.1292711,0.0064225593,-0.03228568,0.050134383,0.051750183,0.0004936134,-0.050025113,0.15835914,-0.08290411,-0.14775695,0.106451504,0.036321957,-0.06376023,-0.32682255,-0.21504924,-0.07884174,-0.06895171,-0.01294887,-0.16314353,0.026753614,0.0450188,0.14092909,-0.16336198,-0.0070322175,0.037981857,0.13023047,-0.14443858,0.06841864,0.09814504,-0.22627139,-0.104859725,0.047328584,0.08265128,-0.08462619,0.08650207,-0.020268612,-0.0034677857,0.019198803,-0.14056297,-0.14951631,0.12288708,-0.056412708,0.07393407,0.012295149,-0.07928565,0.09167718,0.022168212,-0.15575673,0.082789876,-0.024883766,0.029634243,0.12975219,0.12030736,-0.040830303,-0.032453876,-0.04845384,-0.1050654,0.07825004,0.06551823,-0.09785272,-0.076010406,-0.09292049,0.060424346,-0.037139833,0.043811385,-0.0150488885,0.1132781,0.114715464,-0.07751138,0.016072445,0.021659024,-0.06714129,-0.14851485,-0.019106813,0.021074478,-0.11464903,-0.08801923,0.07243627,0.11722454,0.15153596,0.053854782,0.012568708,-0.11470423,0.0049134376,-0.12134383,-0.05598966,0.1427533,0.11583904,-0.097147815,-0.10486527,-0.124781184,0.110979386,-0.17605168
466,-0.018819515,-0.050863683,-0.046074696,-0.11335248,-0.039208107,-0.045914587,0.0008723447,0.11745114,0.077371225,0.1670115,-0.14830685,0.029177237,0.04799481,-0.032888923,0.032594368,-0.009770609,0.05944172,0.13102442,-0.06960977,0.047274396,-0.046894606,-0.09666809,0.055172455,0.0976057,0.039161004,0.24280956,-0.21151876,0.20127845,0.0041540414,0.13624436,0.08365978,0.062074695,0.08301514,-0.0048735915,-0.3269474,0.07453245,-0.049519856,-0.12161949,-0.05936282,-0.1567598,-0.055081222,-0.0743683,-0.032409005,-0.03049339,0.042605262,0.09620574,0.056022793,-0.083438456,0.09958095,0.093614854,0.08115327,-0.21803558,-0.23082915,0.073455684,0.044721503,0.04485323,-0.08112506,0.069678254,0.30703208,-0.008871047,0.038916152,-0.17766806,-0.04641045,-0.13193879,-0.10329296,0.07859012,0.011747054,0.05773781,-0.01091772,0.050333355,0.06445712,-0.07398451,0.2108076,0.00070113305,0.049006104,0.07852738,-0.1021606,-0.001065456,-0.014268268,-0.01951094,-0.02392358,-0.07360728,0.07223266,-0.10771541,0.083780155,0.04072946,0.1319147,-0.03775569,-0.055017054,0.10239835,0.031521864,-0.056531288,-0.11334364,-0.08267484,0.003809098,0.040256687
