,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95
54,0.092544235,-0.21992625,-0.095596455,0.00888293,-0.08330052,0.057269864,0.059058435,-0.24218617,-0.10506612,-0.07866673,-0.11431837,0.06655793,0.08648119,-0.14066091,0.23732498,0.05780602,-0.075828984,-0.060012877,-0.016273052,-0.020769374,0.09520411,0.00998665,-0.03126763,0.020461116,0.11422493,-0.008274229,0.19580458,-0.050517887,-0.09328534,-0.08389519,-0.038106542,0.093322165,0.03370545,-0.13713731,0.13759121,-0.024044683,-0.08826819,0.17369044,-0.02769343,0.084618315,-0.13125724,0.009880852,0.06492361,-0.0057495832,-0.098403,0.23929559,0.043618806,-0.08003709,0.12892817,-0.102540486,0.06464969,-0.09037823,0.068488196,-0.11533099,-0.21845949,-0.04095613,0.053197395,0.08797566,0.08294612,-0.0030141757,0.03709844,0.09894927,-0.05771828,-0.07653445,0.034179386,0.083101094,-0.07941072,-0.05526948,-0.11297467,0.0928641,-0.04348849,-0.04302842,-0.08232495,0.092801474,-0.027299685,-0.1412962,0.19821335,0.16895187,0.07073998,0.017598268,-0.0029510828,-0.006090061,0.21882103,-0.06063722,0.061384596,0.07172801,-0.06943956,-0.056738995,-0.25343487,-0.013261893,-0.016827524,0.04600363,-0.1291481,-0.02980342,0.07886809,-0.03865266
148,0.049541593,-0.12937438,-0.106647655,0.08123919,-0.065318726,0.028661687,0.06590338,0.034234643,-0.03858702,-0.16638185,-0.050842024,0.02261542,-0.0065397713,-0.083318144,0.23927775,-0.047752295,-0.09301999,-0.061115094,0.008983269,-0.086803555,0.09718412,0.1711192,0.065070584,0.05841423,0.06785849,-0.06602763,0.15259477,-0.083678044,-0.042428497,-0.075400226,-0.07163011,0.06998874,-0.04714227,0.08293417,0.3351849,-0.016618736,-0.15927938,0.034953568,-0.037031528,0.099045895,-0.09887115,-0.020673707,0.05847809,0.06481526,-0.10052628,0.1384828,0.13536291,-0.038840868,0.14534768,-0.09816729,0.14584196,0.051408835,0.16470142,-0.090197414,-0.04668651,-0.115659885,-0.003310553,0.025134666,-0.10973429,-0.12345084,-0.0025615424,0.0004956796,-0.05567747,-0.11729791,-0.08780433,-0.044397525,-0.072549246,0.031580824,-0.18651494,-3.0238685e-05,-0.028708879,0.0060132965,-0.08386695,0.0635509,-0.023572272,-0.09076272,0.35518053,0.09028187,0.02840396,-0.011594528,-0.060505137,-0.0016013423,0.13298967,-0.06766039,-0.17445377,0.0011811431,-0.08367719,-0.046883095,-0.18519233,-0.017989399,-0.080318965,0.033953708,-0.13359463,-0.06749333,0.09536338,-0.08715154
496,0.047998756,-0.08109883,-0.11333855,0.10195086,-0.020697974,-0.01692557,0.076264694,0.09054361,-0.017004706,-0.021953616,0.1204575,0.023631051,0.055322845,-0.010970457,0.023749894,0.16269246,-0.029875472,0.01444691,0.030956412,-0.16250655,0.091001295,0.18143712,0.10741154,0.080405,0.014519558,-0.055761993,-0.013446546,-0.09605528,-0.07972108,-0.025537938,-0.0793396,0.08052801,0.050472222,0.016849497,0.18393236,0.07014545,0.07066633,0.10930734,0.23544955,0.016654458,-0.09596084,0.026805002,0.06172816,0.03842628,-0.06993509,0.018251887,0.012510174,-0.02421334,0.10907002,-0.0072201276,-0.07861538,0.063976295,0.026962094,-0.052561246,0.043322485,-0.09637602,0.054657284,-0.018667592,-0.45950064,-0.07350143,0.07166538,0.053169254,-0.06583851,-0.13885523,0.2644688,0.060659043,-0.114692695,0.018205259,-0.005378746,-0.014631269,-0.04911634,0.07872865,-0.095777385,-0.023245493,0.06720978,0.06195426,0.07668981,-0.024992378,0.0688829,-0.16761772,-0.100485496,0.085990936,0.025599422,-0.00899367,-0.18235305,-0.08710409,-0.12892048,-0.12838992,0.12657712,-0.018638434,-0.21270646,0.10110699,-0.13515276,-0.01249054,0.08868639,0.13958456
177,0.041457392,-0.059829455,-0.022743922,0.068136565,-0.07431029,0.08085013,0.05404263,0.031264234,-0.13341585,0.05141855,-0.058310416,0.1023935,0.114609376,-0.14189616,0.08172084,-0.066964515,-0.12486994,0.021167051,0.10524074,-0.019134292,0.073354095,0.006436933,0.036312833,0.100656055,0.1238377,-0.13885355,0.09200273,-0.13464355,-0.07937011,-0.075827666,-0.10311353,0.10053441,0.13139215,0.055329084,-0.00019461226,0.08364505,0.09940383,0.07147266,-0.038033936,0.23112407,-0.11631762,-0.0377042,0.095128424,0.005995112,-0.12549506,-0.14168274,-0.015270955,-0.07875881,0.20494373,-0.15394968,-0.10816382,-0.026192378,0.09030818,-0.090241954,-0.29181823,-0.12161734,0.06145899,0.22550558,-0.071617395,-0.080702916,-0.005630059,0.06499352,-0.052019153,-0.12752713,-0.12967034,-0.037106678,-0.11400295,-0.07047881,0.1616439,0.044042937,-0.06171917,0.13263302,-0.109117284,-0.03745965,0.057728197,-0.007500595,-0.12574577,-0.13406439,0.107443884,0.001914273,-0.13295284,-0.037388213,0.11436211,-0.105364345,-0.07140954,0.013962942,-0.07744418,-0.06319343,-0.022472896,0.13787186,-0.07673503,0.08472681,-0.101725526,-0.047577865,0.14094283,0.19471256
202,0.040942192,-0.0427102,-0.14178249,0.058616355,-0.04088141,0.003703718,0.054745484,0.22850882,-0.05916767,-0.15107624,-0.07757359,0.08318405,0.11122266,-0.080948874,0.15772684,0.19176118,-0.12156496,-0.012918897,0.04479492,-0.11943211,0.0555783,0.16639929,-0.13348019,0.08039249,0.03168512,-0.069776416,0.05253791,-0.11923412,-0.091777265,-0.084522024,-0.1035116,0.029645966,-0.088802524,0.15121499,-0.004483621,0.020778658,-0.11179169,0.124732465,0.12962113,-0.053060837,-0.014989498,0.0029211817,0.081169106,0.048867702,-0.09279069,-0.10000881,-0.15632232,-0.06594428,0.091646396,-0.07372446,-0.037394967,-0.020056946,0.040050767,-0.044675782,0.19487076,-0.16781357,0.10115373,-0.18672052,0.06868846,0.00664174,0.23793006,-0.016870191,-0.034444254,-0.109566,-0.2843004,-0.039497502,-0.1431056,-0.10373878,0.063309886,0.0038889814,-0.04345216,0.06630181,-0.049432468,-0.03798515,0.03035836,0.043953236,0.05723877,0.18362702,0.037712276,-0.096372806,-0.047137257,0.14497328,-0.037434682,-0.047897976,0.0037785973,-0.13404253,-0.0773667,-0.1352422,-0.024569623,0.13662226,0.109172076,-0.012488635,-0.121664405,-0.10851004,0.09086545,0.07345098
465,0.034159258,-0.030355094,-0.07408963,0.08390014,-0.087295994,0.05089524,0.084120475,-0.014837112,-0.052785322,-0.025728604,0.021120798,0.043435324,0.0034112136,-0.03906064,0.22704202,-0.009179092,-0.040776137,0.12375459,0.023062497,-0.08218903,0.10890985,0.06734197,0.16667235,0.06894897,0.0813236,-0.12090994,0.01883211,-0.13452677,-0.019356756,-0.050370485,-0.08365723,0.13513587,0.06164762,-0.09718961,0.19756062,0.032143828,0.08475048,-0.09038305,-0.13194425,0.09299709,-0.099875115,-0.16018598,0.06035915,0.098267764,-0.101636216,0.034095854,0.123890415,-0.049003784,0.23309705,-0.2688053,0.010088026,0.16679117,0.08087853,-0.08994658,-0.08859227,-0.101634525,0.019491598,0.068342686,-0.16782747,-0.0813742,0.028798623,0.068956435,-0.01918767,-0.12683342,0.08216922,-0.19417614,-0.15794756,0.019551175,0.10917293,-0.024662448,-0.07700112,0.10115297,-0.11821979,-0.00037504605,0.018611519,0.008429153,-0.0019178009,-0.19152063,0.051183123,0.028299412,-0.1041402,-0.09107754,0.06608589,-0.062324222,-0.16873513,0.09643322,-0.09871122,-0.05685195,0.06816691,-0.028284261,-0.17725682,0.13473563,-0.14063075,-0.049775045,0.12488457,0.1476357
206,0.025184212,-0.03653612,-0.049745455,0.12304221,-0.05888144,0.0493443,0.0778121,-0.04845016,-0.11228835,0.01165084,-0.0053043915,0.06461573,-0.0028720761,-0.063895985,0.2015557,-0.02479407,-0.04048082,0.07907539,-0.012057534,-0.043059185,0.10047313,0.018033145,0.059734356,0.0588134,0.067965955,-0.15462257,-0.0065525095,-0.13086264,-0.013007553,-0.07585788,-0.08717156,0.12128045,0.029416105,-0.15384454,0.122725084,0.0036657082,0.08525943,-0.08915954,-0.19269729,0.07398899,-0.08769003,-0.111549765,0.0736974,0.063739106,-0.0936298,0.003650826,0.096144184,-0.060054824,0.23905784,-0.33013994,0.006021436,0.15235719,0.09726177,-0.07139117,-0.16439743,-0.09107391,0.030898478,0.080269635,0.010109656,-0.10613706,0.098197445,0.060511548,-0.0072014383,-0.10200814,-0.0522736,-0.25866687,-0.13985804,-0.048126586,0.124738246,-0.03640879,-0.07985917,0.08079186,-0.11045716,-0.06184161,0.09098567,0.013832325,-0.03828154,-0.20589802,0.033087086,0.09434177,-0.071795866,-0.11475617,0.11216448,-0.044217706,-0.1698152,0.08979942,-0.06797505,-0.03394932,0.094481215,-0.013825549,-0.14283681,0.13180526,-0.10989864,-0.06068992,0.13255568,0.12910596
57,0.019720906,0.075238906,-0.06598771,-0.004008463,-0.029688448,0.027950378,0.030840343,0.100240596,-0.0105310315,0.011102985,-0.16122143,0.12226131,0.15877032,-0.1008272,-0.11142671,0.05547238,-0.06799475,0.08321633,0.08594215,0.001409292,0.049517684,-0.02825277,0.12703133,0.05881644,0.038773824,-0.18022871,0.0121574765,-0.09481127,-0.070380226,-0.032132313,-0.042646065,0.04996524,0.11644235,0.08959867,-0.108707815,0.12547699,0.18864425,0.08679189,-0.02398617,-0.046588514,-0.018463511,-0.022115238,0.030820485,0.0139060225,-0.070486724,-0.022064703,0.03932855,-0.085607,-0.030906828,0.016414126,-0.2527001,0.1322687,0.0356715,-0.05754575,-0.031818964,-0.11991215,0.12570451,-0.022863215,0.14102054,-0.0060368977,0.2773541,-0.0065965727,-0.0563586,-0.067075856,-0.17990543,-0.0850452,-0.031905707,-0.07589266,0.04618439,-0.019630864,-0.09600021,0.12152353,-0.045369577,0.001347942,0.10110375,-0.008210583,-0.25593314,-0.09118896,0.09906794,0.009690574,-0.24204376,0.012409768,-0.09353059,-0.07189285,0.044805836,0.024453381,-0.041172378,-0.06688484,0.023016611,0.18615386,0.15131183,0.069149494,-0.05033415,-0.076244034,0.10823401,0.34871542
185,0.019676449,0.039854255,-0.0073017785,0.087081224,0.007526745,0.04627239,0.084001794,0.1515532,0.043072414,0.14122164,0.07596917,0.018851189,-0.03303404,-0.084663324,0.04145833,-0.10949288,-0.031697392,0.28185305,0.0026753265,0.04363947,0.04394795,-0.1477659,0.08098189,0.075483315,0.087964036,-0.10392641,-0.0006775213,-0.06412389,-0.045086887,-0.01543288,0.026234312,0.0046497905,-0.08621134,0.3065795,0.16973057,0.015482672,-0.10874655,0.07835055,0.038825564,0.0791565,-0.06968194,0.1595643,0.044917688,0.04329422,-0.06428121,0.20843463,0.13591994,-0.0008211355,0.1703459,0.16304956,0.017790508,0.025604213,0.051155593,-0.04052146,-0.23672713,0.009241616,0.05289441,0.3038445,0.08513721,0.007145921,-0.19078515,0.09154741,-0.045796417,-0.0639196,-0.2543023,-0.06524502,0.057435736,0.008521612,-0.064736314,-0.073261075,-0.0036726156,-0.10753583,-0.02449609,-0.13879593,-0.07926502,-0.092166096,-0.034982,-0.12303139,0.11130611,-0.06541465,-0.05825669,0.06693669,0.014585234,-0.11032607,0.10591987,-0.08137884,-0.030013008,-0.04498429,0.1006748,0.11200532,-0.03871388,0.028912922,0.017904298,-0.06301784,0.071523376,-0.03001076
142,0.08241722,-0.19116288,-0.10892276,0.0012659978,-0.06427874,0.023313269,0.06247124,-0.086484686,-0.05015282,-0.10055794,-0.008753842,0.054524954,0.13113269,-0.07854842,0.14410993,0.117925495,-0.11299426,-0.1760688,0.0147874,-0.1191544,0.11873526,0.18557209,-0.099101804,0.055198178,0.08783382,0.008207988,0.13753688,-0.089152455,-0.10335461,-0.061684333,-0.09479515,0.088015124,0.093981504,0.016360506,0.22560257,0.032269914,-0.101011455,0.20213297,0.1693394,0.0745179,-0.119793795,0.012059019,0.09163954,-0.014499321,-0.12151492,0.104194105,-0.060966257,-0.029359892,-0.018930715,-0.018518046,-0.0034650506,-0.1708197,0.06485812,-0.07812351,0.05985129,-0.11368664,0.028963909,-0.09916513,-0.2867358,-0.024357183,0.11183529,0.04429214,-0.09874598,-0.12686534,0.122682534,0.22497144,-0.0942617,0.014867153,-0.05405622,0.1216449,-0.0012669236,0.083025895,-0.079376005,0.06374881,0.0076468675,-0.092071705,0.1946825,0.11939231,0.074944064,-0.13438353,-0.07091656,0.08902476,0.022191735,-0.038146764,-0.018773519,0.004382513,-0.08765356,-0.120798856,-0.14645354,0.018711684,-0.04414175,0.039285503,-0.12619449,-0.022583723,0.0774771,-0.0060847066
