run,na_ratio,epoch,mae_cont,nmae_cont,acc_cat,dataset
5,0.01,2000,544.2115302688985,0.0811953613330901,0.6542056074766355,TCGA_LUAD
6,0.01,100,299.2201680953273,0.10018975951983643,0.6360759493670886,TCGA_LUAD
6,0.01,500,256.7304195115399,0.08037694177093527,0.7025316455696202,TCGA_LUAD
6,0.01,1000,182.92088486311812,0.07459407441159513,0.7246835443037974,TCGA_LUAD
6,0.01,1500,309.76885401411494,0.09442428077038588,0.7373417721518988,TCGA_LUAD
6,0.01,2000,343.4017968214326,0.10095887155815603,0.75,TCGA_LUAD
7,0.01,100,349.5585144093462,0.10187057598290414,0.6645962732919255,TCGA_LUAD
7,0.01,500,388.3331736362876,0.09038118047263599,0.6521739130434783,TCGA_LUAD
7,0.01,1000,298.06536511909064,0.1022774286105151,0.6677018633540373,TCGA_LUAD
7,0.01,1500,392.79246238439066,0.10602230533183135,0.6894409937888198,TCGA_LUAD
7,0.01,2000,388.691991322334,0.11431067039077748,0.6863354037267081,TCGA_LUAD
8,0.01,100,528.8769845838465,0.10660623201612109,0.5802469135802469,TCGA_LUAD
8,0.01,500,433.5396923352051,0.08562198746371032,0.6728395061728395,TCGA_LUAD
8,0.01,1000,298.27225944396696,0.07932032905798793,0.6666666666666666,TCGA_LUAD
8,0.01,1500,369.4077777574121,0.08865436764460798,0.6728395061728395,TCGA_LUAD
8,0.01,2000,319.6559812953079,0.07453623647486243,0.691358024691358,TCGA_LUAD
9,0.01,100,212.36767897693187,0.08703281692150733,0.5974842767295597,TCGA_LUAD
9,0.01,500,199.54751050794107,0.0752982122848604,0.6918238993710691,TCGA_LUAD
9,0.01,1000,169.26100574645997,0.08051733792316172,0.6729559748427673,TCGA_LUAD
9,0.01,1500,162.8889518731222,0.06658616533747351,0.6698113207547169,TCGA_LUAD
9,0.01,2000,158.94199769805294,0.05843208323235227,0.6855345911949685,TCGA_LUAD
0,0.05,100,436.61058849894954,0.09736583865506174,0.6435643564356436,TCGA_LUAD
0,0.05,500,408.3275109052295,0.09447479848291128,0.6534653465346535,TCGA_LUAD
0,0.05,1000,429.2885358854344,0.0993540765446461,0.6738861386138614,TCGA_LUAD
0,0.05,1500,419.209000915836,0.09872966065761675,0.6751237623762376,TCGA_LUAD
0,0.05,2000,400.53924955493295,0.09452562214952456,0.6831683168316832,TCGA_LUAD
1,0.05,100,318.4825268638528,0.09446571845717108,0.6389061528899938,TCGA_LUAD
1,0.05,500,323.8830328677392,0.09675695248628992,0.653822249844624,TCGA_LUAD
1,0.05,1000,301.02029153617195,0.09484248583131039,0.6836544437538844,TCGA_LUAD
1,0.05,1500,308.17548294612936,0.09660370870155258,0.6892479801118707,TCGA_LUAD
1,0.05,2000,286.4855491324282,0.08915149587218069,0.6892479801118707,TCGA_LUAD
2,0.05,100,199.13123553943544,0.09657226601616517,0.5941939468807906,TCGA_LUAD
2,0.05,500,217.09133064297237,0.10028585726378775,0.5935762816553428,TCGA_LUAD
2,0.05,1000,224.2322391602905,0.09890939860307252,0.5935762816553428,TCGA_LUAD
2,0.05,1500,229.14728444675464,0.10685747429009182,0.5923409512044472,TCGA_LUAD
2,0.05,2000,243.87975377353763,0.10608843621615843,0.5935762816553428,TCGA_LUAD
3,0.05,100,332.5573486333452,0.09197306942180808,0.6408494690818238,TCGA_LUAD
3,0.05,500,271.3901421623808,0.09062751832049797,0.6477201748906933,TCGA_LUAD
3,0.05,1000,297.14540036856033,0.08813452753575565,0.6758276077451593,TCGA_LUAD
3,0.05,1500,358.6166365395375,0.09615456256543364,0.6908182386008744,TCGA_LUAD
3,0.05,2000,312.96566497601293,0.09006639154678796,0.6876951905059338,TCGA_LUAD
4,0.05,100,381.99959609850504,0.08925759739345779,0.6220715166461159,TCGA_LUAD
4,0.05,500,380.20244813233523,0.09042507472367736,0.6584463625154131,TCGA_LUAD
4,0.05,1000,382.7228930741809,0.10192232402318596,0.6596794081381011,TCGA_LUAD
4,0.05,1500,365.16834253418506,0.08794419139439266,0.6769420468557337,TCGA_LUAD
4,0.05,2000,379.0856250925664,0.08911358467407317,0.6775585696670777,TCGA_LUAD
5,0.05,100,240.74310806089395,0.10397506156750697,0.6221662468513854,TCGA_LUAD
5,0.05,500,195.00315919900765,0.10656132482403252,0.6719143576826196,TCGA_LUAD
5,0.05,1000,230.3733870535842,0.09877780291638737,0.6782115869017632,TCGA_LUAD
5,0.05,1500,255.98191367626663,0.10265948341362519,0.6870277078085643,TCGA_LUAD
5,0.05,2000,231.2288589583113,0.09925705061547142,0.690176322418136,TCGA_LUAD
6,0.05,100,157.3003312743478,0.09735359784700427,0.6225,TCGA_LUAD
6,0.05,500,169.9891650196954,0.09572740925777497,0.644375,TCGA_LUAD
6,0.05,1000,144.52112021274613,0.08791341724863458,0.67625,TCGA_LUAD
6,0.05,1500,167.14522058194333,0.09617481497353213,0.68,TCGA_LUAD
6,0.05,2000,197.46073131918723,0.09366558020136642,0.6725,TCGA_LUAD
7,0.05,100,336.8245158737884,0.09368207560580427,0.5786481364497789,TCGA_LUAD
7,0.05,500,287.9428121111997,0.09540397740916397,0.6373973468098547,TCGA_LUAD
7,0.05,1000,286.57644681141903,0.08137365321464277,0.6639292482627922,TCGA_LUAD
7,0.05,1500,293.0803602600058,0.08586169009334103,0.6708780795957043,TCGA_LUAD
7,0.05,2000,304.155024190085,0.08167064777378864,0.660770688566014,TCGA_LUAD
8,0.05,100,180.20388039492312,0.0869100937590282,0.6177558569667078,TCGA_LUAD
8,0.05,500,223.26026496004894,0.09119094867037224,0.6676942046855734,TCGA_LUAD
8,0.05,1000,196.9810323816809,0.08335301882915355,0.6701602959309494,TCGA_LUAD
8,0.05,1500,193.1868949590131,0.09241916905551252,0.6831072749691739,TCGA_LUAD
8,0.05,2000,213.2479680266528,0.08634213086673911,0.6800246609124537,TCGA_LUAD
9,0.05,100,252.9193434593576,0.09391536518593938,0.6320754716981132,TCGA_LUAD
9,0.05,500,265.87141374864285,0.08738385008158556,0.6591194968553459,TCGA_LUAD
9,0.05,1000,230.16070757478008,0.08555559369938279,0.6767295597484276,TCGA_LUAD
9,0.05,1500,211.2557047856995,0.08995944289198875,0.6761006289308176,TCGA_LUAD
9,0.05,2000,294.5453725254908,0.09477410511244252,0.6723270440251572,TCGA_LUAD
0,0.1,100,251.86709910628602,0.09959817780698603,0.5895592372616443,TCGA_LUAD
0,0.1,500,252.3463149849376,0.09363099906371451,0.6289465457955611,TCGA_LUAD
0,0.1,1000,257.94042391763907,0.08888045294659538,0.6530165676773992,TCGA_LUAD
0,0.1,1500,273.3090423434693,0.09327158589266887,0.6670834635823695,TCGA_LUAD
0,0.1,2000,248.80039939874823,0.08748319061084447,0.6667708658955924,TCGA_LUAD
1,0.1,100,346.0249155780361,0.09681493516254468,0.584620233217775,TCGA_LUAD
1,0.1,500,364.92548640119327,0.08696975999408554,0.6574219981090451,TCGA_LUAD
1,0.1,1000,344.1649035029642,0.08677513598247355,0.6599432713520328,TCGA_LUAD
1,0.1,1500,394.0145912612131,0.09369387545843853,0.6640403403718877,TCGA_LUAD
1,0.1,2000,376.77804417677316,0.09337134693579248,0.6621493854396471,TCGA_LUAD
2,0.1,100,361.7952394741101,0.09784312732471888,0.633552014995314,TCGA_LUAD
2,0.1,500,377.90290016429003,0.10062008732899537,0.654482974070603,TCGA_LUAD
2,0.1,1000,362.57253241238504,0.09485355969551214,0.6772883473914402,TCGA_LUAD
2,0.1,1500,368.0437876661292,0.0991633236294669,0.6819743830053109,TCGA_LUAD
2,0.1,2000,373.7543193037892,0.09872642745128618,0.6797875663855045,TCGA_LUAD
3,0.1,100,264.9322402313969,0.09329929491062555,0.5943249142500779,TCGA_LUAD
3,0.1,500,287.80598792043037,0.09439632914386029,0.6442157779856563,TCGA_LUAD
3,0.1,1000,263.5277685889205,0.09497499097167478,0.6732148425319613,TCGA_LUAD
3,0.1,1500,263.6484827948247,0.0972103537682481,0.679763018397256,TCGA_LUAD
3,0.1,2000,255.1536255082188,0.0945258511926888,0.6725912067352666,TCGA_LUAD
4,0.1,100,357.76164174557283,0.09262489230060617,0.6285003111387679,TCGA_LUAD
4,0.1,500,340.16358033102006,0.08386949987896826,0.6633478531425016,TCGA_LUAD
4,0.1,1000,309.18111588779004,0.08031180373253402,0.6717485998755445,TCGA_LUAD
4,0.1,1500,305.58437457194594,0.09064957738825533,0.6832607342874922,TCGA_LUAD
4,0.1,2000,342.1310407950185,0.09012786701317752,0.6748599875544493,TCGA_LUAD
5,0.1,100,211.15371781341386,0.08872982130872478,0.63455562461156,TCGA_LUAD
5,0.1,500,170.90669156376333,0.08286832587861061,0.6631448104412678,TCGA_LUAD
5,0.1,1000,238.8644340044191,0.08925096456421983,0.6789931634555625,TCGA_LUAD
5,0.1,1500,231.7667802937271,0.08717063463450289,0.6861404599129894,TCGA_LUAD
5,0.1,2000,216.006464128886,0.08309604522516054,0.6876942200124301,TCGA_LUAD
6,0.1,100,369.64580121770615,0.10619749266524522,0.5975609756097561,TCGA_LUAD
6,0.1,500,357.92286053080846,0.0953111794728368,0.6513445903689806,TCGA_LUAD
6,0.1,1000,367.8980742291432,0.09479112400618045,0.6691682301438399,TCGA_LUAD
6,0.1,1500,327.0166056911785,0.09200396534450382,0.6857410881801126,TCGA_LUAD
6,0.1,2000,321.3891107223481,0.09265464109933001,0.6801125703564728,TCGA_LUAD
7,0.1,100,255.27633201833828,0.10357659670458468,0.5848062015503876,TCGA_LUAD
7,0.1,500,248.15847941931622,0.09915874060863858,0.6347286821705427,TCGA_LUAD
7,0.1,1000,262.9533051929657,0.09994801136573307,0.6551937984496125,TCGA_LUAD
7,0.1,1500,244.50571064723331,0.09719618745392104,0.6635658914728683,TCGA_LUAD
7,0.1,2000,217.78307819887095,0.09894494234728561,0.66015503875969,TCGA_LUAD
8,0.1,100,309.10330418265397,0.09434385502841855,0.5949564134495642,TCGA_LUAD
8,0.1,500,292.99626108265903,0.08710389659756958,0.6587795765877957,TCGA_LUAD
8,0.1,1000,334.4484053721366,0.09035456490537445,0.6855541718555417,TCGA_LUAD
8,0.1,1500,339.1075371095612,0.0908661106735284,0.6852428393524284,TCGA_LUAD
8,0.1,2000,309.10679482022334,0.08985357387664218,0.6734122042341221,TCGA_LUAD
9,0.1,100,240.63691871058762,0.10089567377851452,0.5911515531848133,TCGA_LUAD
9,0.1,500,209.72961330834386,0.09294393700067029,0.6360213366802636,TCGA_LUAD
9,0.1,1000,196.08161714183777,0.0892778118900813,0.6601819893316598,TCGA_LUAD
9,0.1,1500,214.79684754242706,0.08904788655705011,0.6608095387511767,TCGA_LUAD
9,0.1,2000,234.68374764748526,0.09495808245745126,0.6692814559146533,TCGA_LUAD
0,0.25,100,294.070445863906,0.09712750432330132,0.6340642910540742,TCGA_LUAD
0,0.25,500,301.0086708296846,0.10016837869866752,0.6447794667331174,TCGA_LUAD
0,0.25,1000,271.2983147687708,0.09089427594011427,0.6573635684026913,TCGA_LUAD
0,0.25,1500,319.2515962586486,0.09023191170486128,0.6725641664590082,TCGA_LUAD
0,0.25,2000,279.64571691872084,0.09517971421044323,0.672190381260902,TCGA_LUAD
1,0.25,100,280.50368868867196,0.09479094598164574,0.6231502382743918,TCGA_LUAD
1,0.25,500,270.25497567382416,0.09777899470221124,0.6511161274140959,TCGA_LUAD
1,0.25,1000,276.14673693015976,0.09462409623966297,0.6701780787559568,TCGA_LUAD
1,0.25,1500,292.45632102201995,0.0939347550249047,0.671933784800602,TCGA_LUAD
1,0.25,2000,276.0337605905164,0.09467480960314562,0.6667920742412842,TCGA_LUAD
2,0.25,100,298.69936139807356,0.09675019368865242,0.5950629597307069,TCGA_LUAD
2,0.25,500,296.670451357454,0.09837742253460208,0.6537838174791173,TCGA_LUAD
2,0.25,1000,293.38409435241067,0.09537397746879026,0.6729834185263683,TCGA_LUAD
2,0.25,1500,295.94441293868937,0.09353472078658373,0.6703652911108341,TCGA_LUAD
2,0.25,2000,307.7483134285192,0.09524276640185061,0.6708639820471263,TCGA_LUAD
3,0.25,100,259.2892895987384,0.09750114880158932,0.6374937841869717,TCGA_LUAD
3,0.25,500,296.6798169256102,0.10198733127435562,0.6439582297364496,TCGA_LUAD
3,0.25,1000,259.67611513334515,0.09642256727464846,0.6662108403779214,TCGA_LUAD
3,0.25,1500,271.3398210529915,0.09568798417032183,0.6662108403779214,TCGA_LUAD
3,0.25,2000,255.05199262422653,0.09681177679754166,0.6678269517652909,TCGA_LUAD
4,0.25,100,248.78551060154032,0.0997951240332698,0.629472634334871,TCGA_LUAD
4,0.25,500,241.5703690403821,0.10140034583623515,0.6378257075177659,TCGA_LUAD
4,0.25,1000,238.17034514380728,0.10096793162096217,0.6726094003241491,TCGA_LUAD
4,0.25,1500,258.47751497701006,0.10024886943354729,0.6736067821967335,TCGA_LUAD
4,0.25,2000,244.39135276535143,0.09685878868925216,0.6751028550056103,TCGA_LUAD
5,0.25,100,338.84441734348434,0.10548866341216243,0.6035302954431647,TCGA_LUAD
5,0.25,500,316.4294297216367,0.10174458998122132,0.6438407611417125,TCGA_LUAD
5,0.25,1000,307.8694207603307,0.09863827488748746,0.672258387581372,TCGA_LUAD
5,0.25,1500,331.43106753890066,0.10155066674854354,0.6771407110665999,TCGA_LUAD
5,0.25,2000,317.94469699548694,0.1039380367897777,0.6751377065598397,TCGA_LUAD
6,0.25,100,287.75518737872363,0.10747585237843968,0.5892457057505601,TCGA_LUAD
6,0.25,500,302.32514378714325,0.10803459091808902,0.621732636295743,TCGA_LUAD
6,0.25,1000,296.6062219558863,0.09992403323016354,0.6528503858600946,TCGA_LUAD
6,0.25,1500,312.4252613384623,0.09983357176966279,0.6702763256161315,TCGA_LUAD
6,0.25,2000,304.8910581283108,0.0988731362511466,0.6704007966143889,TCGA_LUAD
7,0.25,100,299.7490413313602,0.1042129105752026,0.6038985380482319,TCGA_LUAD
7,0.25,500,315.8421851937495,0.10128016418387668,0.6717480944645757,TCGA_LUAD
7,0.25,1000,326.41137919843004,0.09895345559450103,0.6784955641634387,TCGA_LUAD
7,0.25,1500,310.401303003266,0.09877995503040427,0.6801199550168687,TCGA_LUAD
7,0.25,2000,313.02617767679726,0.10216273186397665,0.6816193927277271,TCGA_LUAD
8,0.25,100,279.0901591034125,0.09658375283598827,0.6356589147286822,TCGA_LUAD
8,0.25,500,298.2264395419015,0.0974587612759965,0.6599149787446862,TCGA_LUAD
8,0.25,1000,288.01497725025854,0.09948287000755761,0.6652913228307077,TCGA_LUAD
8,0.25,1500,278.7469646962076,0.0968949668334141,0.6706676669167292,TCGA_LUAD
8,0.25,2000,267.4388970903829,0.09745358421543458,0.6687921980495124,TCGA_LUAD
9,0.25,100,266.8269837048653,0.10181766379555096,0.6382028050142733,TCGA_LUAD
9,0.25,500,274.57817261974964,0.09471909149943816,0.6658806007198709,TCGA_LUAD
9,0.25,1000,273.50536500299904,0.09590141358998903,0.6736998882958918,TCGA_LUAD
9,0.25,1500,259.0616556054827,0.09659877060026759,0.6741963509991312,TCGA_LUAD
9,0.25,2000,275.0948618529662,0.09373809429982807,0.6720863845103636,TCGA_LUAD
0,0.5,100,302.26145414634516,0.11220706609046706,0.6258907363420427,TCGA_LUAD
0,0.5,500,308.54411971047995,0.11402758021411248,0.6362045255656957,TCGA_LUAD
0,0.5,1000,308.130175308092,0.11060689505288387,0.6353919239904988,TCGA_LUAD
0,0.5,1500,301.9772025230317,0.11275961557296502,0.6465183147893486,TCGA_LUAD
0,0.5,2000,304.54468774261875,0.11570225972814632,0.6444555569446181,TCGA_LUAD
1,0.5,100,322.81784916362943,0.10972213042109033,0.6275615717240083,TCGA_LUAD
1,0.5,500,321.6416906181087,0.10761604945348731,0.6347057717616094,TCGA_LUAD
1,0.5,1000,299.57585841552316,0.10557157113132992,0.6510622297424328,TCGA_LUAD
1,0.5,1500,291.08269373781417,0.10829938910441164,0.6484928244657517,TCGA_LUAD
1,0.5,2000,291.62008001279725,0.10683990796775583,0.644482045497274,TCGA_LUAD
2,0.5,100,290.2081551036015,0.1070690299642716,0.6293130342546952,TCGA_LUAD
2,0.5,500,306.3921709696099,0.10675582139121172,0.6603232045922506,TCGA_LUAD
2,0.5,1000,292.6002982700362,0.10999679509064192,0.6605103887190367,TCGA_LUAD
2,0.5,1500,303.0826048820475,0.10539520394796487,0.6616334934797529,TCGA_LUAD
2,0.5,2000,300.8133976852533,0.1029131510562166,0.6588881262868909,TCGA_LUAD
3,0.5,100,314.79878105150294,0.11827044216877776,0.6093136338133532,TCGA_LUAD
3,0.5,500,309.4622448510029,0.11055702259647375,0.6464060844087027,TCGA_LUAD
3,0.5,1000,306.0999056167337,0.11144155411220469,0.6619911476840596,TCGA_LUAD
3,0.5,1500,289.05057526328784,0.11018957472181652,0.6567545664235397,TCGA_LUAD
3,0.5,2000,293.1000686216554,0.10870705434859909,0.6556947821208154,TCGA_LUAD
4,0.5,100,321.12210909034917,0.11460037962761481,0.5926708074534162,TCGA_LUAD
4,0.5,500,322.6036245498161,0.11134158052449322,0.6440372670807454,TCGA_LUAD
4,0.5,1000,308.76894747732473,0.10954283455473884,0.6432298136645963,TCGA_LUAD
4,0.5,1500,307.08165590069905,0.11089850520376641,0.6462732919254658,TCGA_LUAD
4,0.5,2000,283.4559856945387,0.10801286239070493,0.6470186335403727,TCGA_LUAD
5,0.5,100,320.27593741207085,0.11931481201764199,0.5981000869241276,TCGA_LUAD
5,0.5,500,300.44107324585826,0.11130978795086113,0.6457220911461568,TCGA_LUAD
5,0.5,1000,312.66760918755455,0.11186501365333332,0.656587607102943,TCGA_LUAD
5,0.5,1500,306.0884815645303,0.10819055959050344,0.6591953309325718,TCGA_LUAD
5,0.5,2000,308.0091162921265,0.10923881533117522,0.6510617161306346,TCGA_LUAD
6,0.5,100,331.4462874131212,0.11673976407382082,0.6258460767109552,TCGA_LUAD
6,0.5,500,332.7830794701841,0.11033708405782164,0.6541113060917523,TCGA_LUAD
6,0.5,1000,305.9453490054319,0.10771872915978561,0.659375783404362,TCGA_LUAD
6,0.5,1500,301.5336476346496,0.11149385598072642,0.656430183003259,TCGA_LUAD
6,0.5,2000,310.69747263286433,0.11322513827450724,0.6489095011281023,TCGA_LUAD
7,0.5,100,303.29011082620883,0.11374593236683578,0.6238669750578233,TCGA_LUAD
7,0.5,500,296.99974058009167,0.10734170602071025,0.6471838469713072,TCGA_LUAD
7,0.5,1000,306.87292935386057,0.10817390580520049,0.6482465462274176,TCGA_LUAD
7,0.5,1500,298.44502878647825,0.10914133228592114,0.6489341751578421,TCGA_LUAD
7,0.5,2000,305.55600101462466,0.11109111564875943,0.6468712883665687,TCGA_LUAD
8,0.5,100,311.2405736362644,0.11316903638330765,0.5946706699193094,TCGA_LUAD
8,0.5,500,324.832701535439,0.11185985219066844,0.6342027897666854,TCGA_LUAD
8,0.5,1000,297.0852402962947,0.10691653898565404,0.6534058922874836,TCGA_LUAD
8,0.5,1500,294.21707777909916,0.10547704385449266,0.6468380559204353,TCGA_LUAD
8,0.5,2000,294.62541144102795,0.10525584153946219,0.6434603115030962,TCGA_LUAD
9,0.5,100,288.2079627486329,0.10830188251674056,0.6152744927175402,TCGA_LUAD
9,0.5,500,298.8510505301223,0.10706757130074575,0.6378065479895432,TCGA_LUAD
9,0.5,1000,318.65092293518796,0.10554423080993552,0.6608987924810158,TCGA_LUAD
9,0.5,1500,320.7036688747951,0.10479861830485827,0.6579733598904519,TCGA_LUAD
9,0.5,2000,313.245523524358,0.10577672034949843,0.6544254948338105,TCGA_LUAD
