,run,na_ratio,tool,mae_cont,mae_cat,mae_joint,acc_cat,mre_cont,dim,bins,discretization
264,0.0,0.1,KNN,187.75231604260776,-1,-1,0.5220381369177868,50480412390975.58,-1,-1,
265,0.0,0.1,AutoComplete,2312.1958317766803,-1,-1,0.4688965301656768,6.779215011940568e+17,-1,-1,
266,0.0,0.1,MissForest,205.4310958563766,-1,-1,0.583307283526102,65236674348261.7,-1,-1,
267,0.0,0.1,POME,287.4241113496471,-1,-1,0.6617693029071585,41551183782614.57,16,15,z
268,0.0,0.1,POME,293.2498542060031,-1,-1,0.66051891216005,41551183782614.84,32,15,z
269,0.0,0.1,POME,280.22284065900584,-1,-1,0.6739606126914661,12801163643156.236,64,15,z
270,4.0,0.5,KNN,296.3496077921217,-1,-1,0.5560248447204968,2449018058171426.0,-1,-1,
271,4.0,0.5,AutoComplete,2222.056675361147,-1,-1,0.47341614906832297,7.526879571514212e+17,-1,-1,
272,4.0,0.5,MissForest,283.69819161609075,-1,-1,0.5944099378881987,1920658791767702.2,-1,-1,
273,4.0,0.5,POME,372.141963983438,-1,-1,0.6549068322981366,1691538867396299.8,16,15,z
274,4.0,0.5,POME,330.57557455546606,-1,-1,0.6542236024844721,1489551705304809.5,32,15,z
275,4.0,0.5,POME,344.1761773573006,-1,-1,0.6376397515527951,3573558179249153.5,64,15,z
276,6.0,0.5,KNN,307.017887924559,-1,-1,0.5682501880170469,1815510490211674.5,-1,-1,
277,6.0,0.5,AutoComplete,2718.9702466274116,-1,-1,0.47837803960892455,9.758621061496178e+17,-1,-1,
278,6.0,0.5,MissForest,290.66218603914706,-1,-1,0.5898721484081223,1069467113266367.8,-1,-1,
279,6.0,0.5,POME,343.8457369859716,-1,-1,0.6501002757583354,1321843994245089.5,16,15,z
280,6.0,0.5,POME,356.57526965429196,-1,-1,0.6443970920030083,1343629425177767.2,32,15,z
281,6.0,0.5,POME,356.1907817816508,-1,-1,0.634369516169466,1251793623887715.0,64,15,z
282,3.0,0.1,KNN,259.54671827254106,-1,-1,0.5366386030558155,2152602880723.8142,-1,-1,
283,3.0,0.1,AutoComplete,2610.9741604740807,-1,-1,0.4730277517929529,5.0531909424824794e+17,-1,-1,
284,3.0,0.1,MissForest,246.37897416498765,-1,-1,0.5961958216401622,2747419391289.1255,-1,-1,
285,3.0,0.1,POME,295.24857171599564,-1,-1,0.6579357655129404,2142010668906.7034,16,15,z
286,3.0,0.1,POME,308.10549522698955,-1,-1,0.6688493919550982,3241734379980.39,32,15,z
287,3.0,0.1,POME,328.3026998764335,-1,-1,0.672903024633614,462613643154.8601,64,15,z
288,0.0,0.05,KNN,394.79937347584564,-1,-1,0.5235148514851485,2.8646276843045313,-1,-1,
289,0.0,0.05,AutoComplete,2207.835502952605,-1,-1,0.5006188118811881,7.618805919641367e+17,-1,-1,
290,0.0,0.05,MissForest,330.09099597179096,-1,-1,0.6045792079207921,6.182698577461447,-1,-1,
291,0.0,0.05,POME,449.13412472993906,-1,-1,0.6664603960396039,2.2731636204820034,16,15,z
292,0.0,0.05,POME,443.84163450988416,-1,-1,0.6751237623762376,2.3713988110860766,32,15,z
293,0.0,0.05,POME,422.57036456625036,-1,-1,0.6652227722772277,2.5801239796466278,64,15,z
294,4.0,0.05,KNN,321.0400441728568,-1,-1,0.4932182490752158,191442214125158.6,-1,-1,
295,4.0,0.05,AutoComplete,1965.269111613505,-1,-1,0.48581997533908755,6.925672799953268e+17,-1,-1,
296,4.0,0.05,MissForest,240.93318870599117,-1,-1,0.6122071516646116,104309636379659.56,-1,-1,
297,4.0,0.05,POME,367.8263716913547,-1,-1,0.6633785450061652,148451157453284.56,16,15,z
298,4.0,0.05,POME,433.2456660254364,-1,-1,0.6775585696670777,89738537871168.58,32,15,z
299,4.0,0.05,POME,421.46230331386346,-1,-1,0.6781750924784217,89738537871168.14,64,15,z
