run,na_ratio,epoch,mae_cont,acc_cat,dataset
7,0.1,400,272.28671836481027,0.635968992248062,TCGA_LUAD
0,0.01,700,445.539665799787,0.6576576576576577,TCGA_LUAD
3,0.05,700,325.8226573823425,0.6727045596502186,TCGA_LUAD
9,0.01,100,151.5548879832634,0.5880503144654088,TCGA_LUAD
3,0.01,100,46.73733379339474,0.5880597014925373,TCGA_LUAD
3,0.05,400,312.36853087149444,0.6439725171767645,TCGA_LUAD
3,0.5,400,294.6763742279818,0.6363693036593728,TCGA_LUAD
1,0.25,1000,283.33202449139253,0.6596438424880863,TCGA_LUAD
1,0.5,100,305.4491206812334,0.5919032399573855,TCGA_LUAD
2,0.25,400,332.6328452765538,0.6583967086398205,TCGA_LUAD
1,0.5,1000,322.8482569739201,0.6345177664974619,TCGA_LUAD
5,0.25,400,323.07969618626515,0.6474712068102153,TCGA_LUAD
2,0.05,1000,281.25909168169443,0.5935762816553428,TCGA_LUAD
2,0.1,100,364.43251508793264,0.626679162761637,TCGA_LUAD
0,0.01,400,445.29483619362935,0.6396396396396397,TCGA_LUAD
3,0.1,700,305.80580131158257,0.666043030869972,TCGA_LUAD
2,0.25,1000,339.94440986657514,0.6785936915596559,TCGA_LUAD
7,0.1,700,280.3948616374209,0.6610852713178295,TCGA_LUAD
1,0.25,400,281.18443000637944,0.6387007775269626,TCGA_LUAD
1,0.1,1000,370.6873967440855,0.6772770248975732,TCGA_LUAD
4,0.5,1000,296.61881501619314,0.6605590062111801,TCGA_LUAD
0,0.5,400,286.29981822003356,0.633766720840105,TCGA_LUAD
5,0.25,700,318.76525631770915,0.6611166750125188,TCGA_LUAD
8,0.01,1000,382.28546950684364,0.6790123456790124,TCGA_LUAD
0,0.5,700,299.051555452656,0.6352669083635455,TCGA_LUAD
9,0.1,1000,242.75048754846017,0.6485723250705994,TCGA_LUAD
2,0.01,700,238.5689240161551,0.6934984520123839,TCGA_LUAD
2,0.1,700,370.10758383985683,0.6629178381755702,TCGA_LUAD
4,0.1,700,380.357756433998,0.6720597386434349,TCGA_LUAD
2,0.01,1000,265.1703597901692,0.6811145510835913,TCGA_LUAD
4,0.5,700,318.7430370654829,0.6575776397515528,TCGA_LUAD
2,0.01,100,208.9924241733653,0.6439628482972136,TCGA_LUAD
4,0.25,100,255.75278531603507,0.6322154344844783,TCGA_LUAD
5,0.25,100,317.9339780627603,0.6082874311467201,TCGA_LUAD
2,0.25,700,341.158037215889,0.668245854631592,TCGA_LUAD
1,0.05,100,299.7490166533594,0.6171535114978247,TCGA_LUAD
6,0.01,700,287.5516917153719,0.7246835443037974,TCGA_LUAD
2,0.5,1000,322.1036156769292,0.6640668871279716,TCGA_LUAD
2,0.1,1000,367.65392041698317,0.668541080912215,TCGA_LUAD
7,0.25,400,331.3761882059818,0.65500437335999,TCGA_LUAD
8,0.01,100,400.96477265499914,0.5802469135802469,TCGA_LUAD
0,0.25,400,294.1421216036354,0.6417891851482681,TCGA_LUAD
7,0.01,100,437.2520442669254,0.6521739130434783,TCGA_LUAD
7,0.5,1000,308.69242357923974,0.6475589172969932,TCGA_LUAD
0,0.5,100,291.4489554852311,0.6273909238654832,TCGA_LUAD
4,0.01,400,556.4998391731782,0.6307692307692307,TCGA_LUAD
5,0.1,1000,249.32604585329113,0.6796146674953387,TCGA_LUAD
1,0.1,400,364.72197384351733,0.6479672234478412,TCGA_LUAD
0,0.1,1000,282.2986476122709,0.6514535792435135,TCGA_LUAD
5,0.5,100,294.79488191489554,0.5967962250093133,TCGA_LUAD
8,0.01,700,383.4536015988912,0.6820987654320988,TCGA_LUAD
8,0.05,1000,240.91005629790487,0.6633785450061652,TCGA_LUAD
6,0.05,100,195.37738469804856,0.628125,TCGA_LUAD
5,0.05,400,287.05402563728,0.6586901763224181,TCGA_LUAD
3,0.1,100,304.09029886765853,0.59526036794512,TCGA_LUAD
8,0.05,400,241.04556005543745,0.6448828606658447,TCGA_LUAD
2,0.25,100,324.0662096758364,0.597307068944022,TCGA_LUAD
9,0.1,100,231.75904618441683,0.5933479761531221,TCGA_LUAD
6,0.01,100,222.66656738287853,0.6234177215189873,TCGA_LUAD
3,0.01,1000,38.784089439447605,0.6507462686567164,TCGA_LUAD
6,0.5,400,326.44331702789793,0.6506643268989721,TCGA_LUAD
7,0.25,1000,327.53575084723235,0.6788704235911533,TCGA_LUAD
7,0.05,1000,251.54488438273282,0.5786481364497789,TCGA_LUAD
4,0.01,1000,610.5809431699405,0.6523076923076923,TCGA_LUAD
4,0.05,700,376.3033165574784,0.657829839704069,TCGA_LUAD
6,0.5,1000,331.4940277056566,0.6571822511907747,TCGA_LUAD
4,0.1,100,399.2878361283546,0.6216552582451773,TCGA_LUAD
4,0.1,1000,411.5680420405697,0.6795270690728065,TCGA_LUAD
7,0.5,700,301.96101495466075,0.6493717572044758,TCGA_LUAD
9,0.05,700,287.13210439790504,0.6691823899371069,TCGA_LUAD
6,0.25,400,297.2258682321207,0.6336818521284541,TCGA_LUAD
0,0.01,100,449.2884336761822,0.6276276276276276,TCGA_LUAD
3,0.25,100,281.53778704063456,0.6336399801093983,TCGA_LUAD
0,0.05,1000,473.0685493567094,0.6633663366336634,TCGA_LUAD
4,0.5,100,304.4225718014054,0.6245962732919255,TCGA_LUAD
8,0.1,1000,278.6796928286161,0.6759028642590287,TCGA_LUAD
1,0.1,100,374.085267976741,0.5814686416640403,TCGA_LUAD
5,0.1,400,237.5034588995659,0.6653200745804848,TCGA_LUAD
8,0.5,100,294.03191511205586,0.6040532933008069,TCGA_LUAD
6,0.1,100,353.1959356570149,0.6013133208255159,TCGA_LUAD
0,0.25,700,315.0884720190667,0.6644654871667082,TCGA_LUAD
1,0.01,700,185.35491379700667,0.670846394984326,TCGA_LUAD
8,0.25,400,284.05089745384004,0.6415353838459615,TCGA_LUAD
7,0.01,1000,274.3815815254421,0.6956521739130435,TCGA_LUAD
9,0.25,700,304.74005807236,0.6707211120764552,TCGA_LUAD
9,0.01,400,163.45509437918355,0.6698113207547169,TCGA_LUAD
0,0.05,400,456.42151338391596,0.6571782178217822,TCGA_LUAD
0,0.1,700,277.35262214621696,0.6508283838699593,TCGA_LUAD
7,0.5,100,299.96528887898205,0.626242420453835,TCGA_LUAD
3,0.05,1000,348.3032416364028,0.6777014366021237,TCGA_LUAD
3,0.01,400,26.598111404608577,0.6268656716417911,TCGA_LUAD
3,0.25,700,283.37142221568905,0.6516658378915963,TCGA_LUAD
2,0.5,700,310.80146410946844,0.6617582828976103,TCGA_LUAD
7,0.01,400,390.14235902767626,0.6273291925465838,TCGA_LUAD
3,0.5,1000,303.65367731553243,0.6586247740165825,TCGA_LUAD
5,0.5,1000,305.57305036017885,0.6469638643983608,TCGA_LUAD
8,0.25,1000,299.2398410357378,0.6602900725181295,TCGA_LUAD
3,0.25,1000,291.2646758776519,0.6640974639482844,TCGA_LUAD
1,0.01,1000,181.57068494149655,0.6739811912225705,TCGA_LUAD
4,0.05,100,372.7507108961448,0.6307028360049322,TCGA_LUAD
1,0.5,400,311.44617501119205,0.6289402769944226,TCGA_LUAD
1,0.05,400,298.2577395383859,0.6625233064014916,TCGA_LUAD
8,0.1,700,305.0103965389329,0.6687422166874222,TCGA_LUAD
6,0.25,100,302.83304303780665,0.5896191187453323,TCGA_LUAD
5,0.1,100,235.57738727227965,0.632380360472343,TCGA_LUAD
9,0.1,700,229.29867990351772,0.6407279573266395,TCGA_LUAD
1,0.05,700,318.2322108705506,0.6749533871970168,TCGA_LUAD
4,0.05,400,387.0108738211047,0.6535141800246609,TCGA_LUAD
1,0.01,100,197.13493703398447,0.6332288401253918,TCGA_LUAD
6,0.01,400,227.65851258779946,0.6962025316455697,TCGA_LUAD
9,0.01,700,163.74874051377466,0.6540880503144654,TCGA_LUAD
6,0.5,700,338.6144878830211,0.6538606166959138,TCGA_LUAD
9,0.25,400,295.0708267310391,0.6542137271937446,TCGA_LUAD
6,0.01,1000,263.65692990969336,0.7341772151898734,TCGA_LUAD
8,0.5,400,308.58928899382437,0.6426471508100331,TCGA_LUAD
7,0.1,100,272.951032173899,0.5848062015503876,TCGA_LUAD
1,0.05,1000,298.42463790548663,0.6811684275947794,TCGA_LUAD
9,0.05,1000,336.97007854829997,0.6867924528301886,TCGA_LUAD
9,0.1,400,226.65723624857074,0.6372764355192971,TCGA_LUAD
6,0.1,700,376.9673314247203,0.66541588492808,TCGA_LUAD
7,0.05,400,251.54488438273282,0.5786481364497789,TCGA_LUAD
8,0.25,700,292.58445392197706,0.6602900725181295,TCGA_LUAD
5,0.25,1000,334.54935944414206,0.671757636454682,TCGA_LUAD
2,0.01,400,208.59340425556044,0.6501547987616099,TCGA_LUAD
1,0.25,100,281.5066433030147,0.6225232004013043,TCGA_LUAD
0,0.1,400,273.1599541653308,0.6345733041575492,TCGA_LUAD
4,0.01,700,553.0086824332068,0.6584615384615384,TCGA_LUAD
5,0.05,1000,290.9174539514305,0.6731738035264484,TCGA_LUAD
9,0.5,400,294.9125032219957,0.636872899290427,TCGA_LUAD
0,0.25,100,298.7229099426179,0.6345626713182158,TCGA_LUAD
7,0.25,700,335.9466741335975,0.6729976258902911,TCGA_LUAD
4,0.25,400,248.15114081633055,0.64655279890288,TCGA_LUAD
1,0.1,700,368.8125984806325,0.6564765206429247,TCGA_LUAD
2,0.05,700,281.25909168169443,0.5935762816553428,TCGA_LUAD
5,0.01,400,504.4397505150068,0.6137071651090342,TCGA_LUAD
5,0.05,100,285.12987047937946,0.6095717884130982,TCGA_LUAD
3,0.5,100,304.511295530318,0.6207219001309146,TCGA_LUAD
0,0.5,1000,301.2205231779711,0.6437054631828979,TCGA_LUAD
2,0.05,100,279.8904609485174,0.5972822730080296,TCGA_LUAD
5,0.01,100,526.084408312711,0.5919003115264797,TCGA_LUAD
