,run,na_ratio,tool,mae_cont,mae_cat,mae_joint,acc_cat,mre_cont,dim,bins,discretization
36,8.0,0.01,KNN,129.53736717102646,-1,-1,0.8317757009345794,233888599432512.0,-1,-1,
37,8.0,0.01,AutoComplete,283.0405067847224,-1,-1,0.852803738317757,191039670744067.2,-1,-1,
38,8.0,0.01,MissForest,157.49394120723218,-1,-1,0.8714953271028038,59111733765889.98,-1,-1,
39,8.0,0.01,POME,206.54478275845156,-1,-1,0.8574766355140186,146075105635755.75,16,15,z
40,8.0,0.01,POME,193.7309915658307,-1,-1,0.8855140186915887,97383403757172.84,32,15,z
41,8.0,0.01,POME,220.2297482249825,-1,-1,0.8948598130841121,97383403757172.88,64,15,z
42,8.0,0.05,KNN,108.39150216692481,-1,-1,0.8509345794392523,161871386827209.2,-1,-1,
43,8.0,0.05,AutoComplete,170.71536207592945,-1,-1,0.852803738317757,140538129895394.38,-1,-1,
44,8.0,0.05,MissForest,114.50501380871698,-1,-1,0.8677570093457944,57428537766199.11,-1,-1,
45,8.0,0.05,POME,140.21224495673763,-1,-1,0.8869158878504673,78200843069783.5,16,15,z
46,8.0,0.05,POME,139.49307092411058,-1,-1,0.8869158878504673,97751053837229.05,32,15,z
47,8.0,0.05,POME,134.93563478894785,-1,-1,0.8981308411214953,58650632302337.7,64,15,z
48,9.0,0.01,KNN,91.04006052645245,-1,-1,0.8314087759815243,61412722191416.48,-1,-1,
49,9.0,0.01,AutoComplete,197.28416371478988,-1,-1,0.8452655889145496,73644193611778.19,-1,-1,
50,9.0,0.01,MissForest,127.60765797319291,-1,-1,0.8452655889145496,24575973003638.156,-1,-1,
51,9.0,0.01,POME,181.39333678981347,-1,-1,0.859122401847575,0.7641012024082333,16,15,z
52,9.0,0.01,POME,159.53738199174057,-1,-1,0.8752886836027713,0.5729038526065492,32,15,z
53,9.0,0.01,POME,176.16971344572804,-1,-1,0.8614318706697459,49996254604550.66,64,15,z
54,8.0,0.25,KNN,179.58405983217645,-1,-1,0.8376353039134055,1883133479434866.0,-1,-1,
55,8.0,0.25,AutoComplete,197.44222680230155,-1,-1,0.8421685632343417,1942573436536796.5,-1,-1,
56,8.0,0.25,MissForest,154.49724077681654,-1,-1,0.8566009806642613,1572066744858071.8,-1,-1,
57,8.0,0.25,POME,175.5574382341756,-1,-1,0.8566009806642613,1474236662008052.0,16,15,z
58,8.0,0.25,POME,178.90540977036565,-1,-1,0.8729762235174392,1474236662008052.0,32,15,z
59,8.0,0.25,POME,169.084753890277,-1,-1,0.8810250716995097,1458711082778672.5,64,15,z
60,3.0,0.5,KNN,204.30031042398255,-1,-1,0.851959428307976,140587282878590.22,-1,-1,
61,3.0,0.5,AutoComplete,187.6524889986879,-1,-1,0.8483171968649147,2918868431634482.5,-1,-1,
62,3.0,0.5,MissForest,160.88742640781913,-1,-1,0.8605348086675888,69872524176543.836,-1,-1,
63,3.0,0.5,POME,178.26411209588989,-1,-1,0.8597049331489166,115677808229636.8,16,15,z
64,3.0,0.5,POME,178.26411209588989,-1,-1,0.8597049331489166,115677808229636.8,32,15,z
65,3.0,0.5,POME,192.1609755304806,-1,-1,0.8657906869525127,102576264243752.66,64,15,z
66,5.0,0.25,KNN,174.65256196381762,-1,-1,0.8313152786764026,1173907707761052.8,-1,-1,
67,5.0,0.25,AutoComplete,202.82321192176724,-1,-1,0.8473056659580368,2503300881382519.0,-1,-1,
68,5.0,0.25,MissForest,147.61043624455124,-1,-1,0.858582124041039,1519667348165264.5,-1,-1,
69,5.0,0.25,POME,172.2971595619274,-1,-1,0.8564562344024401,2182309135962923.5,16,15,z
70,5.0,0.25,POME,173.7770770317953,-1,-1,0.8764211110084111,904323659319863.5,32,15,z
71,5.0,0.25,POME,180.07830797322515,-1,-1,0.8823366300027728,1572303370411999.0,64,15,z
72,1.0,0.5,KNN,194.02991603811466,-1,-1,0.842154088779628,3263544175984538.0,-1,-1,
73,1.0,0.5,AutoComplete,211.60385002583573,-1,-1,0.8409480959228165,4546992015947429.0,-1,-1,
74,1.0,0.5,MissForest,162.53746189542295,-1,-1,0.8596409852033954,1620817064024172.2,-1,-1,
75,1.0,0.5,POME,172.45963238852815,-1,-1,0.8590379887749896,1800697318083556.8,16,15,z
76,1.0,0.5,POME,179.9948608571939,-1,-1,0.8638155758615891,1782863714337971.5,32,15,z
77,1.0,0.5,POME,187.70632769380308,-1,-1,0.8648360313558143,1774923129110469.8,64,15,z
78,9.0,0.05,KNN,112.71932577578332,-1,-1,0.8389388915206063,154931525642447.3,-1,-1,
79,9.0,0.05,AutoComplete,180.2491654647416,-1,-1,0.8379914732354334,86683143610527.47,-1,-1,
80,9.0,0.05,MissForest,115.99230665531746,-1,-1,0.8465182378019895,47298554897214.49,-1,-1,
81,9.0,0.05,POME,147.34927011012513,-1,-1,0.8853623874940786,47201797457700.2,16,15,z
82,9.0,0.05,POME,132.93509941579083,-1,-1,0.8829938417811464,47201797457700.48,32,15,z
83,9.0,0.05,POME,144.7174980974154,-1,-1,0.8929417337754618,66082516440780.664,64,15,z
84,1.0,0.25,KNN,177.21539853345627,-1,-1,0.837179369311391,120412902381258.11,-1,-1,
85,1.0,0.25,AutoComplete,195.8175272061074,-1,-1,0.8482118231129907,135740439565774.78,-1,-1,
86,1.0,0.25,MissForest,154.05375369641794,-1,-1,0.8584168428794704,57675408285616.34,-1,-1,
87,1.0,0.25,POME,172.77306115645735,-1,-1,0.8789188195274432,69255954703117.01,16,15,z
88,1.0,0.25,POME,177.63669985006905,-1,-1,0.8695412337960835,91758689714982.66,32,15,z
89,1.0,0.25,POME,177.46480738797328,-1,-1,0.8860899144984831,52458825327885.36,64,15,z
90,7.0,0.5,KNN,192.30896355507278,-1,-1,0.8465703971119134,2489711880369510.5,-1,-1,
91,7.0,0.5,AutoComplete,193.1584290286499,-1,-1,0.8447190595205035,4090127684495639.5,-1,-1,
92,7.0,0.5,MissForest,156.84560878873356,-1,-1,0.8606405628066278,1754253591932407.5,-1,-1,
93,7.0,0.5,POME,187.44290041924612,-1,-1,0.8654540405442932,1601982905575922.2,16,15,z
94,7.0,0.5,POME,195.8533318168371,-1,-1,0.8675367953346292,1572920868269334.8,32,15,z
95,7.0,0.5,POME,182.62923195990692,-1,-1,0.868045913172267,968754782198842.2,64,15,z
96,4.0,0.1,KNN,158.30153003330952,-1,-1,0.8382285452042221,4250036072543987.0,-1,-1,
97,4.0,0.1,AutoComplete,200.24735001647164,-1,-1,0.8536025699862322,6339174826540910.0,-1,-1,
98,4.0,0.1,MissForest,149.20352301694626,-1,-1,0.867370353373107,3673636504897513.0,-1,-1,
99,4.0,0.1,POME,185.29444554260863,-1,-1,0.8650757228086278,3798150544901944.0,16,15,z
100,4.0,0.1,POME,167.74033130534121,-1,-1,0.8960532354290959,3762605212041814.5,32,15,z
101,4.0,0.1,POME,174.8992432631123,-1,-1,0.8969710876548875,3742293593264597.5,64,15,z
102,1.0,0.05,KNN,113.4904852911117,-1,-1,0.84009324009324,7426121232566626.0,-1,-1,
103,1.0,0.05,AutoComplete,185.49032889600184,-1,-1,0.848951048951049,1412701866733133.0,-1,-1,
104,1.0,0.05,MissForest,130.556039612893,-1,-1,0.8652680652680653,2970360119257632.5,-1,-1,
105,1.0,0.05,POME,163.3994161756879,-1,-1,0.8713286713286713,3887621364440081.0,16,15,z
106,1.0,0.05,POME,158.81056864893947,-1,-1,0.8843822843822844,1077741942876233.8,32,15,z
107,1.0,0.05,POME,161.82869346047272,-1,-1,0.9020979020979021,3839065774631571.5,64,15,z
108,9.0,0.25,KNN,193.1139568336091,-1,-1,0.8400516557513145,4103042670889779.0,-1,-1,
109,9.0,0.25,AutoComplete,183.65106065541835,-1,-1,0.8579466838852504,2230040567691874.5,-1,-1,
110,9.0,0.25,MissForest,150.07372759981936,-1,-1,0.8696614703440642,1653524271456695.5,-1,-1,
111,9.0,0.25,POME,167.94579440231803,-1,-1,0.8839590443686007,678580594637791.9,16,15,z
112,9.0,0.25,POME,173.61414703993137,-1,-1,0.8888478922608616,1253648377855647.8,32,15,z
113,9.0,0.25,POME,178.25346070946387,-1,-1,0.8954893460012914,2158498211388517.2,64,15,z
114,7.0,0.05,KNN,83.93539924563788,-1,-1,0.8556273062730627,166002989677821.16,-1,-1,
115,7.0,0.05,AutoComplete,147.91518728444527,-1,-1,0.8505535055350554,111141137764856.27,-1,-1,
116,7.0,0.05,MissForest,96.46183886626224,-1,-1,0.867619926199262,68230653927382.24,-1,-1,
117,7.0,0.05,POME,136.01239551803872,-1,-1,0.8616236162361623,109780800468564.12,16,15,z
118,7.0,0.05,POME,123.6132882356784,-1,-1,0.8726937269372693,79840582158956.03,32,15,z
119,7.0,0.05,POME,118.75787544018243,-1,-1,0.8957564575645757,79840582158955.72,64,15,z
120,8.0,0.1,KNN,151.13906814385044,-1,-1,0.8357191547375596,939799891292986.2,-1,-1,
121,8.0,0.1,AutoComplete,198.83840686669512,-1,-1,0.8552601681436037,2508672842739576.5,-1,-1,
122,8.0,0.1,MissForest,141.90707780641654,-1,-1,0.8618495796409907,1675511550824913.5,-1,-1,
123,8.0,0.1,POME,169.5381880385423,-1,-1,0.8602590320381731,2142806202797365.5,16,15,z
124,8.0,0.1,POME,162.71835272377183,-1,-1,0.8838900249943195,570439072562361.5,32,15,z
125,8.0,0.1,POME,159.43645272539672,-1,-1,0.8916155419222904,544251982345839.8,64,15,z
126,7.0,0.1,KNN,131.3149289890086,-1,-1,0.8513859771721407,542947986284807.56,-1,-1,
127,7.0,0.1,AutoComplete,185.1809960923326,-1,-1,0.8509201024924296,2688206407057191.0,-1,-1,
128,7.0,0.1,MissForest,137.08746838334656,-1,-1,0.8634987188446308,2432213997210256.5,-1,-1,
129,7.0,0.1,POME,170.69953198101965,-1,-1,0.8621010948054973,3110784248257583.0,16,15,z
130,7.0,0.1,POME,169.78070237123856,-1,-1,0.8772420218961099,3062262467097758.0,32,15,z
131,7.0,0.1,POME,173.92229348655226,-1,-1,0.8858607034707664,3091375535793653.0,64,15,z
132,3.0,0.01,KNN,128.70357906436467,-1,-1,0.8419864559819413,0.4688584800663966,-1,-1,
133,3.0,0.01,AutoComplete,230.11568782994274,-1,-1,0.8419864559819413,4.868972560722177,-1,-1,
134,3.0,0.01,MissForest,132.5820148176368,-1,-1,0.873589164785553,0.36001083633084763,-1,-1,
135,3.0,0.01,POME,201.17014543488628,-1,-1,0.8758465011286681,0.4052725023596376,16,15,z
136,3.0,0.01,POME,200.15562589373684,-1,-1,0.891647855530474,0.3489457361161395,32,15,z
137,3.0,0.01,POME,211.02951138560135,-1,-1,0.8939051918735892,0.40052427685400316,64,15,z
138,9.0,0.1,KNN,177.21952302334253,-1,-1,0.8429902294932969,208309881999941.1,-1,-1,
139,9.0,0.1,AutoComplete,220.393246421831,-1,-1,0.8429902294932969,140747023908518.9,-1,-1,
140,9.0,0.1,MissForest,170.17001221576763,-1,-1,0.8588957055214724,54883261606359.79,-1,-1,
141,9.0,0.1,POME,199.67483605872295,-1,-1,0.8577596000908885,116523646412509.83,16,15,z
142,9.0,0.1,POME,200.61104258919406,-1,-1,0.8638945694160418,37384787042000.36,32,15,z
143,9.0,0.1,POME,202.37463098771264,-1,-1,0.8891161099750057,152683504535185.1,64,15,z
144,6.0,0.05,KNN,142.0333264411239,-1,-1,0.848,116253439405009.31,-1,-1,
145,6.0,0.05,AutoComplete,199.58845977441584,-1,-1,0.8451764705882353,88156813571908.19,-1,-1,
146,6.0,0.05,MissForest,130.52034441405695,-1,-1,0.8583529411764705,30525338866749.164,-1,-1,
147,6.0,0.05,POME,162.89099048122327,-1,-1,0.872,56461586673735.95,16,15,z
148,6.0,0.05,POME,161.230672552753,-1,-1,0.8917647058823529,37641057782490.89,32,15,z
149,6.0,0.05,POME,166.2248737974517,-1,-1,0.8978823529411765,37641057782490.96,64,15,z
150,1.0,0.1,KNN,139.54106479434327,-1,-1,0.833980360812971,175879351979655.62,-1,-1,
151,1.0,0.1,AutoComplete,191.64625078954296,-1,-1,0.8520210093628683,135879629301623.8,-1,-1,
152,1.0,0.1,MissForest,139.33195560229848,-1,-1,0.8666362183146837,45755236091907.99,-1,-1,
153,1.0,0.1,POME,168.70108330406416,-1,-1,0.8636675039963462,88104155259484.33,16,15,z
154,1.0,0.1,POME,161.8564302068848,-1,-1,0.88673213062343,67454609410347.99,32,15,z
155,1.0,0.1,POME,173.14004611039607,-1,-1,0.8974651746974195,56929486444840.92,64,15,z
156,5.0,0.1,KNN,138.72025212261659,-1,-1,0.8422140560404227,119578334933631.25,-1,-1,
157,5.0,0.1,AutoComplete,188.41624075051732,-1,-1,0.8509416628387689,147329052109754.22,-1,-1,
158,5.0,0.1,MissForest,144.85885397960132,-1,-1,0.8635737253100597,69217037668121.44,-1,-1,
159,5.0,0.1,POME,183.18031994319244,-1,-1,0.8755167661920074,75078030553606.94,16,15,z
160,5.0,0.1,POME,164.35897258641427,-1,-1,0.8909049150206706,70072828516699.18,32,15,z
161,5.0,0.1,POME,186.22717063631464,-1,-1,0.9003215434083601,60062424442884.875,64,15,z
162,1.0,0.01,KNN,108.92310480469047,-1,-1,0.8551068883610451,225179981368525.53,-1,-1,
163,1.0,0.01,AutoComplete,188.68138315720157,-1,-1,0.8527315914489311,81229242929938.08,-1,-1,
164,1.0,0.01,MissForest,134.92211949401866,-1,-1,0.8551068883610451,78532101529968.06,-1,-1,
165,1.0,0.01,POME,182.46061148910678,-1,-1,0.8741092636579573,46815116780367.29,16,15,z
166,1.0,0.01,POME,179.16028180647558,-1,-1,0.8741092636579573,1.2188567308755687,32,15,z
167,1.0,0.01,POME,188.54807073970912,-1,-1,0.8931116389548693,1.0472258896344608,64,15,z
168,3.0,0.25,KNN,158.2811323036416,-1,-1,0.8351950192272477,1833772208671676.8,-1,-1,
169,3.0,0.25,AutoComplete,204.48425041914015,-1,-1,0.8453579930415674,1174926848791914.8,-1,-1,
170,3.0,0.25,MissForest,148.4304274706707,-1,-1,0.8587255081486908,1031418523724466.4,-1,-1,
171,3.0,0.25,POME,168.17470730427638,-1,-1,0.8708112067386925,1359632097083925.0,16,15,z
172,3.0,0.25,POME,172.17480982314424,-1,-1,0.8763962644204358,1351202680894631.5,32,15,z
173,3.0,0.25,POME,184.28272701698194,-1,-1,0.8844533968137703,1357251895358597.5,64,15,z
174,0.0,0.5,KNN,202.5250406469031,-1,-1,0.8466743383199079,1899300058150155.8,-1,-1,
175,0.0,0.5,AutoComplete,208.32821765921884,-1,-1,0.8496662830840046,3874298245358265.5,-1,-1,
176,0.0,0.5,MissForest,157.4997913417377,-1,-1,0.861542002301496,902800193724674.6,-1,-1,
177,0.0,0.5,POME,176.27228549988183,-1,-1,0.861542002301496,860144445353023.0,16,15,z
178,0.0,0.5,POME,186.37408570955253,-1,-1,0.8669275028768699,860184497431491.0,32,15,z
179,0.0,0.5,POME,184.61259061759193,-1,-1,0.8692750287686997,835335511650336.2,64,15,z
180,0.0,0.25,KNN,187.50724354975515,-1,-1,0.8344725660447072,564617991115599.8,-1,-1,
181,0.0,0.25,AutoComplete,212.53907127302148,-1,-1,0.8478662479216701,5084319704505298.0,-1,-1,
182,0.0,0.25,MissForest,156.30378828329515,-1,-1,0.8588583040827638,671480316113413.0,-1,-1,
183,0.0,0.25,POME,184.17099795420637,-1,-1,0.8709588028819508,294892584028848.9,16,15,z
184,0.0,0.25,POME,180.04167405977864,-1,-1,0.8814890079438389,254287596470244.9,32,15,z
185,0.0,0.25,POME,188.23114329324875,-1,-1,0.8863846295954184,238045601446803.12,64,15,z
186,2.0,0.01,KNN,167.30663787316243,-1,-1,0.8619909502262444,43148259902951.41,-1,-1,
187,2.0,0.01,AutoComplete,288.1440141320394,-1,-1,0.8416289592760181,71732949239051.47,-1,-1,
188,2.0,0.01,MissForest,204.30873492817045,-1,-1,0.8552036199095022,26786863810129.14,-1,-1,
189,2.0,0.01,POME,256.7671736090901,-1,-1,0.8733031674208145,0.4392587295472487,16,15,z
190,2.0,0.01,POME,266.30662249192494,-1,-1,0.8687782805429864,0.5470796358759471,32,15,z
191,2.0,0.01,POME,268.65993946342434,-1,-1,0.8755656108597285,0.45713189868038306,64,15,z
192,2.0,0.05,KNN,130.63773140894125,-1,-1,0.8550925925925926,139119086572663.27,-1,-1,
193,2.0,0.05,AutoComplete,199.68305821946421,-1,-1,0.8587962962962963,142783753376573.75,-1,-1,
194,2.0,0.05,MissForest,143.05133821787655,-1,-1,0.8712962962962963,49584698632866.086,-1,-1,
195,2.0,0.05,POME,173.3981734723724,-1,-1,0.8893518518518518,79408927768845.39,16,15,z
196,2.0,0.05,POME,172.59750711831407,-1,-1,0.8680555555555556,119113391653267.38,32,15,z
197,2.0,0.05,POME,168.76188226048174,-1,-1,0.8907407407407407,49630579855528.516,64,15,z
198,0.0,0.01,KNN,77.75124893153043,-1,-1,0.8454746136865342,207858444340177.06,-1,-1,
199,0.0,0.01,AutoComplete,143.87807783216684,-1,-1,0.8410596026490066,133746845750193.92,-1,-1,
200,0.0,0.01,MissForest,112.11017412713045,-1,-1,0.8631346578366446,121697770744867.16,-1,-1,
201,0.0,0.01,POME,147.06066777625446,-1,-1,0.8587196467991169,169529936873194.47,16,15,z
202,0.0,0.01,POME,148.50894204843044,-1,-1,0.8763796909492274,169529936873194.4,32,15,z
203,0.0,0.01,POME,152.96151196084014,-1,-1,0.8852097130242825,169529936873194.25,64,15,z
204,8.0,0.5,KNN,198.237808035134,-1,-1,0.8466334164588528,1318111233328338.2,-1,-1,
205,8.0,0.5,AutoComplete,179.71252761929557,-1,-1,0.850974415812321,3453894395551611.0,-1,-1,
206,8.0,0.5,MissForest,157.51901790961188,-1,-1,0.8596564145192575,886592337704913.2,-1,-1,
207,8.0,0.5,POME,173.24742245382924,-1,-1,0.8576244573750809,812735250797751.5,16,15,z
208,8.0,0.5,POME,173.18160105773245,-1,-1,0.8576244573750809,812735250797751.5,32,15,z
209,8.0,0.5,POME,188.42274334325953,-1,-1,0.8709707213447861,1488753899009234.8,64,15,z
210,6.0,0.25,KNN,169.6402965836985,-1,-1,0.8309963099630996,499271582311721.3,-1,-1,
211,6.0,0.25,AutoComplete,200.59842046868397,-1,-1,0.8390221402214022,4551220750069874.0,-1,-1,
212,6.0,0.25,MissForest,143.00205044089483,-1,-1,0.8586715867158672,764313275261453.8,-1,-1,
213,6.0,0.25,POME,160.7479928928504,-1,-1,0.8586715867158672,880543064132571.0,16,15,z
214,6.0,0.25,POME,168.61530103363066,-1,-1,0.8784132841328414,292793014605336.8,32,15,z
215,6.0,0.25,POME,169.0343509646218,-1,-1,0.8809963099630996,849551549909773.8,64,15,z
216,4.0,0.01,KNN,57.069740021885615,-1,-1,0.8577981651376146,36445314903576.76,-1,-1,
217,4.0,0.01,AutoComplete,165.15086805137435,-1,-1,0.8738532110091743,50700099713936.84,-1,-1,
218,4.0,0.01,MissForest,106.96495010822781,-1,-1,0.8692660550458715,25641488396074.094,-1,-1,
219,4.0,0.01,POME,150.89643434956233,-1,-1,0.9059633027522935,50790980577724.18,16,15,z
220,4.0,0.01,POME,139.30362537410318,-1,-1,0.9059633027522935,50790980577724.02,32,15,z
221,4.0,0.01,POME,124.80145174364365,-1,-1,0.9197247706422018,50790980577723.97,64,15,z
222,7.0,0.01,KNN,122.22922846277488,-1,-1,0.8706697459584296,127943171232117.06,-1,-1,
223,7.0,0.01,AutoComplete,179.74326997732197,-1,-1,0.8706697459584296,163328979727454.12,-1,-1,
224,7.0,0.01,MissForest,125.28799685566459,-1,-1,0.8729792147806005,78529436656443.2,-1,-1,
225,7.0,0.01,POME,192.4152658448248,-1,-1,0.8729792147806005,150224966591310.25,16,15,z
226,7.0,0.01,POME,182.81082771208384,-1,-1,0.8822170900692841,150224966591310.0,32,15,z
227,7.0,0.01,POME,181.4210093332248,-1,-1,0.8891454965357968,100149977727540.16,64,15,z
228,2.0,0.5,KNN,185.21663903858428,-1,-1,0.8499561545206997,3017494117660001.0,-1,-1,
229,2.0,0.5,AutoComplete,189.52150122213274,-1,-1,0.8502792264734389,1736291262373208.8,-1,-1,
230,2.0,0.5,MissForest,155.54722865975071,-1,-1,0.8606636820971985,1295389750290344.0,-1,-1,
231,2.0,0.5,POME,173.98618785378457,-1,-1,0.858771403516869,1389970995580503.0,16,15,z
232,2.0,0.5,POME,181.68261336688113,-1,-1,0.8678635713296718,1368517974522408.2,32,15,z
233,2.0,0.5,POME,183.21523117559042,-1,-1,0.8719712004430701,925071977499273.4,64,15,z
234,3.0,0.05,KNN,117.77155747799496,-1,-1,0.8363970588235294,168520458156451.1,-1,-1,
235,3.0,0.05,AutoComplete,174.95876622273667,-1,-1,0.8446691176470589,209134148418118.25,-1,-1,
236,3.0,0.05,MissForest,125.44873504603457,-1,-1,0.8570772058823529,74844618962442.73,-1,-1,
237,3.0,0.05,POME,160.34338425551778,-1,-1,0.8538602941176471,123283101336565.78,16,15,z
238,3.0,0.05,POME,160.34338425551778,-1,-1,0.8538602941176471,123283101336565.78,32,15,z
239,3.0,0.05,POME,157.38395067619723,-1,-1,0.8924632352941176,71875064455260.94,64,15,z
240,2.0,0.25,KNN,181.24910520593465,-1,-1,0.829938900203666,696586204220740.6,-1,-1,
241,2.0,0.25,AutoComplete,203.64124285434488,-1,-1,0.8426217367154231,1560701315387884.0,-1,-1,
242,2.0,0.25,MissForest,159.78911806511059,-1,-1,0.858081836696908,1096743972831289.0,-1,-1,
243,2.0,0.25,POME,176.45610339403135,-1,-1,0.8646546935752638,1251525886625199.5,16,15,z
244,2.0,0.25,POME,180.96854464278059,-1,-1,0.8779855582299574,1275611968484462.2,32,15,z
245,2.0,0.25,POME,179.16426266696166,-1,-1,0.8799296426587669,1245431176473322.2,64,15,z
246,9.0,0.5,KNN,190.83813905217448,-1,-1,0.8468726868985936,112179508994209.78,-1,-1,
247,9.0,0.5,AutoComplete,187.4752794074679,-1,-1,0.8500647668393783,2936710153468357.0,-1,-1,
248,9.0,0.5,MissForest,155.35011272235238,-1,-1,0.8610751295336787,65323735381931.26,-1,-1,
249,9.0,0.5,POME,169.08238872113782,-1,-1,0.8599185788304959,111292394694325.48,16,15,z
250,9.0,0.5,POME,174.6766765950231,-1,-1,0.8655162842339008,111797963373360.48,32,15,z
251,9.0,0.5,POME,177.85605419361087,-1,-1,0.8718541820873427,115765444409444.6,64,15,z
252,6.0,0.01,KNN,87.26279465610449,-1,-1,0.8406466512702079,46059541643562.66,-1,-1,
253,6.0,0.01,AutoComplete,193.34829790693126,-1,-1,0.8545034642032333,79636222062222.31,-1,-1,
254,6.0,0.01,MissForest,122.35573446943182,-1,-1,0.8614318706697459,20396973557587.23,-1,-1,
255,6.0,0.01,POME,163.4686043386643,-1,-1,0.859122401847575,50007056560846.57,16,15,z
256,6.0,0.01,POME,166.92513614861508,-1,-1,0.859122401847575,50007056560846.66,32,15,z
257,6.0,0.01,POME,161.6809993446226,-1,-1,0.9076212471131639,0.8423698093980676,64,15,z
258,6.0,0.1,KNN,128.94286381832822,-1,-1,0.8466682038275305,191217149801844.4,-1,-1,
259,6.0,0.1,AutoComplete,173.1347578961944,-1,-1,0.853124279455845,1.01358931558174e+16,-1,-1,
260,6.0,0.1,MissForest,127.48246185136695,-1,-1,0.8575051879179156,68641304976686.14,-1,-1,
261,6.0,0.1,POME,158.39211038210152,-1,-1,0.8727230804703712,60072537840118.39,16,15,z
262,6.0,0.1,POME,154.13248608297104,-1,-1,0.881023749135347,60072537840118.305,32,15,z
263,6.0,0.1,POME,155.51261460443766,-1,-1,0.8879409730228268,60072537840118.125,64,15,z
264,0.0,0.1,KNN,120.18800470582508,-1,-1,0.8371987266939518,2262086927456731.0,-1,-1,
265,0.0,0.1,AutoComplete,166.7266992025667,-1,-1,0.8483401546157344,1.1228762388724238e+16,-1,-1,
266,0.0,0.1,MissForest,123.54283188159535,-1,-1,0.8583447021373352,1644709909532852.0,-1,-1,
