run,na_ratio,epoch,mae_cont,acc_cat,dataset
5,0.05,1500,179.45828171476455,0.8914764788076386,HANCOCK
6,0.01,2000,142.9453970026204,0.8937644341801386,HANCOCK
1,0.25,1000,171.5612684693353,0.8625540130550703,HANCOCK
2,0.5,1500,188.13971060093047,0.8695250842294734,HANCOCK
1,0.5,1000,184.93438959445623,0.8606614406976205,HANCOCK
7,0.25,1500,175.41985215030857,0.879080459770115,HANCOCK
7,0.25,500,179.44176654699973,0.8674942528735632,HANCOCK
1,0.5,1500,185.19486193034848,0.8622385082796048,HANCOCK
2,0.05,1000,169.7866909960279,0.8842592592592593,HANCOCK
6,0.5,1500,189.75008171542214,0.8677224459904797,HANCOCK
6,0.05,500,166.0565798596171,0.867764705882353,HANCOCK
6,0.25,1500,162.00141325144176,0.8740774907749077,HANCOCK
6,0.05,1500,171.18375023691672,0.8837647058823529,HANCOCK
2,0.25,1000,180.3907949556559,0.858081836696908,HANCOCK
1,0.1,1000,169.0256331318428,0.8835350536652203,HANCOCK
1,0.01,1500,216.34060350210936,0.8764845605700713,HANCOCK
4,0.5,1000,170.90278790909127,0.8588278828807993,HANCOCK
4,0.1,500,180.9382410910268,0.8783845800826067,HANCOCK
8,0.25,1500,180.40180767579258,0.8761217503931908,HANCOCK
8,0.25,500,179.12638970364944,0.8633546118974929,HANCOCK
8,0.5,2000,183.56990239790235,0.8647363073796989,HANCOCK
0,0.01,500,146.98001974655264,0.8587196467991169,HANCOCK
3,0.5,2000,184.7283699289367,0.8664361456892578,HANCOCK
9,0.05,2000,156.21483840127854,0.8787304594978683,HANCOCK
8,0.01,1000,223.10683611159624,0.8878504672897196,HANCOCK
9,0.1,1000,196.57796894116723,0.8725289706884799,HANCOCK
2,0.01,1000,281.86429803828423,0.8778280542986425,HANCOCK
8,0.01,1500,253.85745399668815,0.8808411214953271,HANCOCK
4,0.01,2000,142.62050943923595,0.9174311926605505,HANCOCK
1,0.05,1500,154.89365927433542,0.882051282051282,HANCOCK
2,0.5,1000,176.07466458593288,0.8715096690820141,HANCOCK
0,0.5,500,181.7798487835537,0.8649021864211738,HANCOCK
0,0.1,2000,163.20572394246952,0.8847203274215553,HANCOCK
2,0.1,1000,184.80352421719263,0.8745052386495925,HANCOCK
7,0.5,1000,183.43521845608777,0.8706377858002406,HANCOCK
5,0.1,1000,172.63809579500094,0.8842443729903537,HANCOCK
2,0.01,2000,252.46589832730663,0.8868778280542986,HANCOCK
0,0.1,1000,159.60747262601814,0.8778990450204639,HANCOCK
7,0.1,500,169.60981086865422,0.8634987188446308,HANCOCK
3,0.5,500,177.1598138266127,0.8647302904564316,HANCOCK
8,0.05,1000,144.0017208809043,0.883177570093458,HANCOCK
5,0.5,1500,181.59656983102698,0.8658745203199408,HANCOCK
2,0.5,2000,187.76464921450236,0.8720635067152813,HANCOCK
3,0.01,1000,206.10733591844468,0.873589164785553,HANCOCK
7,0.25,1000,170.69453438359656,0.8797241379310344,HANCOCK
7,0.05,1000,128.44691968923902,0.8837638376383764,HANCOCK
4,0.01,1000,154.00726603549344,0.8944954128440367,HANCOCK
6,0.1,500,158.46712336825536,0.8630389670278995,HANCOCK
1,0.5,500,182.0821783438343,0.8600584442692147,HANCOCK
6,0.5,1000,182.81639599973056,0.8667612596118638,HANCOCK
4,0.1,1000,184.38049272405928,0.8873336392840753,HANCOCK
3,0.1,2000,165.59082714019425,0.8798352025635157,HANCOCK
1,0.05,2000,155.37998298590298,0.8913752913752914,HANCOCK
2,0.1,2000,188.65444095660018,0.8849825378346915,HANCOCK
5,0.05,2000,177.9877273323585,0.8933395435491384,HANCOCK
5,0.01,1500,202.00097789801762,0.8537735849056604,HANCOCK
1,0.25,500,173.84545113371857,0.8572216603842971,HANCOCK
5,0.1,500,167.06901689829382,0.8739090491502067,HANCOCK
7,0.05,500,132.3015637974442,0.8690036900369004,HANCOCK
5,0.25,500,173.4913477873766,0.858582124041039,HANCOCK
5,0.1,2000,176.855335861283,0.88929719797887,HANCOCK
0,0.05,1000,202.21054354974487,0.8537158984007526,HANCOCK
0,0.1,1500,155.28664388491393,0.8813096862210096,HANCOCK
1,0.05,500,163.75831396960783,0.8652680652680653,HANCOCK
8,0.1,1000,182.11696245508045,0.8841172460804363,HANCOCK
3,0.01,2000,241.95665058282077,0.8758465011286681,HANCOCK
6,0.25,500,161.81536573610956,0.8584870848708487,HANCOCK
3,0.01,1500,218.51761048702042,0.8826185101580135,HANCOCK
2,0.25,500,189.90364380540368,0.858081836696908,HANCOCK
7,0.01,500,179.07514687854507,0.8752886836027713,HANCOCK
9,0.25,2000,181.91829161948257,0.8878332257171848,HANCOCK
8,0.1,500,175.54808241795914,0.8743467393774143,HANCOCK
9,0.5,500,176.3553888142116,0.8669966691339749,HANCOCK
0,0.1,500,152.38818009046662,0.8683492496589359,HANCOCK
0,0.25,1500,177.23296624664948,0.8819508590430445,HANCOCK
3,0.1,500,166.8552908582251,0.8670176241702907,HANCOCK
7,0.01,1000,156.78156570007314,0.8845265588914549,HANCOCK
5,0.1,1500,175.29911507450012,0.88929719797887,HANCOCK
1,0.1,2000,179.04784986879355,0.8881023064626627,HANCOCK
8,0.05,500,149.04919269107577,0.8677570093457944,HANCOCK
9,0.1,500,203.36423881059207,0.8620768007271075,HANCOCK
1,0.1,1500,173.61174457738022,0.88673213062343,HANCOCK
7,0.01,1500,151.0794530831465,0.8845265588914549,HANCOCK
5,0.25,1500,169.9925178913228,0.8755892411498291,HANCOCK
8,0.05,1500,144.31238669086073,0.8841121495327103,HANCOCK
9,0.05,500,150.01720831917626,0.8612032212221696,HANCOCK
3,0.05,1000,156.71133838767753,0.8722426470588235,HANCOCK
0,0.05,500,201.67283083858823,0.8541862652869238,HANCOCK
7,0.05,1500,130.93398245926335,0.8888376383763837,HANCOCK
8,0.5,500,175.37007366198117,0.8605338505587882,HANCOCK
7,0.5,2000,191.74624029093988,0.8720725724335833,HANCOCK
3,0.5,1000,184.30504825058748,0.864407561088059,HANCOCK
0,0.5,1500,182.57377732869926,0.8677100115074798,HANCOCK
5,0.5,1000,179.23171007571344,0.8648573674233668,HANCOCK
8,0.25,1000,179.7933788765144,0.872513646035711,HANCOCK
3,0.25,1000,171.25258228719088,0.8782274308734664,HANCOCK
1,0.01,1000,200.03554329653448,0.8646080760095012,HANCOCK
1,0.1,500,164.21230270272503,0.8709751084722539,HANCOCK
4,0.25,1500,186.38741525789135,0.8769742310889443,HANCOCK
9,0.25,500,181.35599119318803,0.8672631676044645,HANCOCK
7,0.5,1500,185.81103034937257,0.8705915023604555,HANCOCK
9,0.1,2000,199.03906010869102,0.8863894569416042,HANCOCK
7,0.1,1500,171.99604743172404,0.8735150244584207,HANCOCK
8,0.01,2000,230.55612294423443,0.8925233644859814,HANCOCK
4,0.25,500,190.3014769553349,0.8582248083494967,HANCOCK
3,0.25,500,175.91756587685308,0.8696209485442227,HANCOCK
9,0.05,1500,148.00455841379966,0.8787304594978683,HANCOCK
3,0.05,1500,149.46265333166474,0.8740808823529411,HANCOCK
7,0.01,2000,154.8161016034833,0.8822170900692841,HANCOCK
6,0.01,1000,154.86877144062097,0.8775981524249422,HANCOCK
7,0.05,2000,131.03428527807804,0.8916051660516605,HANCOCK
9,0.1,1500,210.47679430719708,0.8795728243581005,HANCOCK
0,0.25,2000,180.3757600712723,0.8825050803620913,HANCOCK
1,0.05,1000,162.3244192199528,0.8764568764568764,HANCOCK
9,0.05,1000,147.31166169688342,0.877309332070109,HANCOCK
0,0.05,2000,191.58132067598726,0.8668861712135466,HANCOCK
5,0.5,500,178.63450325117392,0.8649498358685098,HANCOCK
2,0.05,500,177.26180744799802,0.8796296296296297,HANCOCK
4,0.01,500,172.1818180720967,0.8715596330275229,HANCOCK
3,0.5,1500,179.9394843413059,0.8657906869525127,HANCOCK
4,0.1,2000,171.96583334545042,0.8946764570904084,HANCOCK
5,0.01,500,193.05621817129267,0.8254716981132075,HANCOCK
6,0.1,1500,174.73140061651654,0.8734148028591192,HANCOCK
5,0.25,1000,169.51689639575704,0.863296053239671,HANCOCK
7,0.25,2000,178.5408858319775,0.8813793103448276,HANCOCK
5,0.01,2000,193.90849001458753,0.8561320754716981,HANCOCK
4,0.5,2000,170.9028388808208,0.8588278828807993,HANCOCK
9,0.5,2000,185.8907712689162,0.8716228719467062,HANCOCK
5,0.05,1000,191.42637384407823,0.8891476478807638,HANCOCK
3,0.05,2000,144.15418586950108,0.8800551470588235,HANCOCK
5,0.05,500,185.39416773665968,0.8747088961341407,HANCOCK
0,0.25,500,179.53357385822287,0.8659708110105302,HANCOCK
6,0.25,2000,163.97804215862647,0.8783210332103321,HANCOCK
0,0.5,1000,173.6660448336293,0.866283084004603,HANCOCK
