run,na_ratio,epoch,mae_cont,nmae_cont,acc_cat,dataset
0,0.05,1500,14.823911427060898,0.07917041447354829,0.8604651162790697,MIMIC
0,0.05,2000,14.903886343448105,0.07907770542213752,0.8942917547568711,MIMIC
1,0.05,100,14.81899775932103,0.07689481431726343,0.8811659192825112,MIMIC
1,0.05,500,15.13413590964918,0.07736081794759402,0.8811659192825112,MIMIC
1,0.05,1000,14.676867076526566,0.07683741082269448,0.8811659192825112,MIMIC
1,0.05,1500,14.46457637016076,0.07500286115861668,0.8811659192825112,MIMIC
1,0.05,2000,14.428365451951024,0.07524436816288844,0.899103139013453,MIMIC
2,0.05,100,13.14436867527371,0.07901411093370847,0.8619153674832962,MIMIC
2,0.05,500,13.142758340259713,0.07946185304655051,0.8619153674832962,MIMIC
2,0.05,1000,13.11501818797862,0.07853173568094657,0.8619153674832962,MIMIC
2,0.05,1500,13.133002461135725,0.0785984114627523,0.8619153674832962,MIMIC
2,0.05,2000,13.078211103039319,0.07950908860931713,0.8730512249443207,MIMIC
3,0.05,100,15.442968892966851,0.08138608760458527,0.8810126582278481,MIMIC
3,0.05,500,15.634427417767943,0.08143880508267104,0.8810126582278481,MIMIC
3,0.05,1000,15.04532212182978,0.07984012735542245,0.8810126582278481,MIMIC
3,0.05,1500,15.070102482672436,0.07920195625655793,0.9063291139240506,MIMIC
3,0.05,2000,15.141359853139758,0.07993143904130974,0.9037974683544304,MIMIC
4,0.05,100,14.92498574047325,0.08150956570553955,0.8946188340807175,MIMIC
4,0.05,500,15.383606330257791,0.08099476476344838,0.8946188340807175,MIMIC
4,0.05,1000,14.773453354958473,0.07959858190031956,0.8946188340807175,MIMIC
4,0.05,1500,15.054514622521115,0.07924795855279529,0.9035874439461884,MIMIC
4,0.05,2000,14.9442434290112,0.07960713697425964,0.899103139013453,MIMIC
5,0.05,100,15.753883937165,0.08387529969326904,0.8744186046511628,MIMIC
5,0.05,500,15.720421403882401,0.08330187334278863,0.8744186046511628,MIMIC
5,0.05,1000,15.914884231945537,0.08282085703279592,0.8744186046511628,MIMIC
5,0.05,1500,15.755620551950825,0.08243910082190758,0.8744186046511628,MIMIC
5,0.05,2000,15.81531120100334,0.08240454992711055,0.8860465116279069,MIMIC
6,0.05,100,14.428892665901973,0.0803534152078215,0.8738938053097345,MIMIC
6,0.05,500,14.408652684018882,0.07955494575595613,0.8738938053097345,MIMIC
6,0.05,1000,14.068878090290765,0.07782929501092438,0.8738938053097345,MIMIC
6,0.05,1500,14.165854780902231,0.07795839260007079,0.8849557522123894,MIMIC
6,0.05,2000,14.267146602811193,0.07773987786859236,0.8982300884955752,MIMIC
7,0.05,100,14.258841807660685,0.08340510308030759,0.8799076212471132,MIMIC
7,0.05,500,14.366649345792439,0.08279949062125583,0.8799076212471132,MIMIC
7,0.05,1000,14.12206055143929,0.08164662655800253,0.8799076212471132,MIMIC
7,0.05,1500,14.15999143463856,0.08284265759396138,0.8983833718244804,MIMIC
7,0.05,2000,14.127457972290001,0.0823435712882113,0.9006928406466512,MIMIC
8,0.05,100,14.258390091110666,0.07759957013507857,0.8827433628318584,MIMIC
8,0.05,500,14.269217851637197,0.0778299970924766,0.8827433628318584,MIMIC
8,0.05,1000,14.475093436676278,0.07792352616169629,0.8827433628318584,MIMIC
8,0.05,1500,14.391054999159362,0.07755140646065799,0.8849557522123894,MIMIC
8,0.05,2000,14.208232718490562,0.07663938478601875,0.8893805309734514,MIMIC
9,0.05,100,13.95709971940272,0.08134736695360344,0.8643326039387309,MIMIC
9,0.05,500,13.781455669320417,0.08164163071153087,0.8643326039387309,MIMIC
9,0.05,1000,13.89482964829691,0.08060951318541983,0.8643326039387309,MIMIC
9,0.05,1500,13.761188555002526,0.08043469785750164,0.862144420131291,MIMIC
9,0.05,2000,13.953363937355173,0.08026774280353517,0.888402625820569,MIMIC
0,0.1,100,15.286075080867263,0.07703404583601546,0.8518099547511312,MIMIC
0,0.1,500,15.30223534110179,0.07733348690082095,0.8518099547511312,MIMIC
0,0.1,1000,15.340413703526924,0.07698804573278119,0.8518099547511312,MIMIC
0,0.1,1500,15.29461467245697,0.07669353499844393,0.8518099547511312,MIMIC
0,0.1,2000,15.19822556998934,0.07683604921475123,0.8823529411764706,MIMIC
1,0.1,100,16.889654715915647,0.08065735014886291,0.8703703703703703,MIMIC
1,0.1,500,16.821591639093352,0.08024137060750122,0.8703703703703703,MIMIC
1,0.1,1000,17.02593777895794,0.08081532204479697,0.8703703703703703,MIMIC
1,0.1,1500,16.678862651143785,0.08011873184591282,0.8842592592592593,MIMIC
1,0.1,2000,16.743345250723554,0.08015230400889342,0.8842592592592593,MIMIC
2,0.1,100,16.211265025087652,0.08223002674226583,0.8603104212860311,MIMIC
2,0.1,500,16.290826050323744,0.08161756571899476,0.8603104212860311,MIMIC
2,0.1,1000,16.490060181465125,0.08183735655125743,0.8603104212860311,MIMIC
2,0.1,1500,16.163650665432968,0.08126049841886196,0.8669623059866962,MIMIC
2,0.1,2000,16.066725964253944,0.08137910831384623,0.8680709534368071,MIMIC
3,0.1,100,14.686906530168,0.07770843335615817,0.8694196428571429,MIMIC
3,0.1,500,14.615453580228978,0.07769914922967577,0.8694196428571429,MIMIC
3,0.1,1000,14.518833363767934,0.07663497541524146,0.8694196428571429,MIMIC
3,0.1,1500,14.368779920671932,0.0760705521889415,0.8694196428571429,MIMIC
3,0.1,2000,14.344539950121204,0.07631270689348808,0.8738839285714286,MIMIC
4,0.1,100,16.849242571322463,0.07936783361441437,0.8623024830699775,MIMIC
4,0.1,500,16.82861356280226,0.07889857581669274,0.8623024830699775,MIMIC
4,0.1,1000,16.739502165712576,0.07931719985288686,0.8623024830699775,MIMIC
4,0.1,1500,16.776659551760083,0.07844861865771112,0.8623024830699775,MIMIC
4,0.1,2000,16.442851503590433,0.07774442810002018,0.8769751693002258,MIMIC
5,0.1,100,15.241324453290204,0.08136594659817614,0.8449197860962567,MIMIC
5,0.1,500,15.035846171136438,0.08089785350143763,0.8449197860962567,MIMIC
5,0.1,1000,14.846819101422078,0.08039411712930608,0.8449197860962567,MIMIC
5,0.1,1500,15.006628061595817,0.08075643535799823,0.8449197860962567,MIMIC
5,0.1,2000,15.126515841402105,0.08096621477820445,0.8449197860962567,MIMIC
6,0.1,100,17.219332102284547,0.07982261785906444,0.8666666666666667,MIMIC
6,0.1,500,17.205125830119844,0.07993153315969516,0.8666666666666667,MIMIC
6,0.1,1000,17.269128798023786,0.07927174422345411,0.8666666666666667,MIMIC
6,0.1,1500,16.902108622606477,0.07871630538966985,0.8711111111111111,MIMIC
6,0.1,2000,17.0829626874351,0.07919051125153258,0.8722222222222222,MIMIC
7,0.1,100,15.294526003163616,0.08306844810528938,0.8596491228070176,MIMIC
7,0.1,500,15.403130407673792,0.08323608978951288,0.8596491228070176,MIMIC
7,0.1,1000,15.418455559774214,0.08318120872174045,0.8596491228070176,MIMIC
7,0.1,1500,15.226694584311595,0.08196070848744584,0.8717105263157895,MIMIC
7,0.1,2000,15.328839430801562,0.08214312071443607,0.8739035087719298,MIMIC
8,0.1,100,14.652916390341241,0.08109508178144553,0.8630751964085297,MIMIC
8,0.1,500,14.52840812155625,0.08060090127470032,0.8630751964085297,MIMIC
8,0.1,1000,14.59761841509222,0.08042160828437545,0.8709315375982043,MIMIC
8,0.1,1500,14.969259069826997,0.080640202390416,0.8698092031425365,MIMIC
8,0.1,2000,14.853528090603277,0.08001007860014969,0.8664421997755332,MIMIC
9,0.1,100,14.820747021293956,0.07992893903914168,0.8876404494382022,MIMIC
9,0.1,500,14.758814067744428,0.07988572990831268,0.8876404494382022,MIMIC
9,0.1,1000,14.774875541982226,0.07951075741060139,0.8876404494382022,MIMIC
9,0.1,1500,14.57044392864737,0.07836360292101663,0.9,MIMIC
9,0.1,2000,14.57197015345278,0.07779576895610936,0.9044943820224719,MIMIC
0,0.25,100,16.200719738780403,0.08143534845692212,0.8656235618959963,MIMIC
0,0.25,500,16.009715080084316,0.08111707016550893,0.8656235618959963,MIMIC
0,0.25,1000,15.943160400105207,0.08030126502170766,0.8642429820524621,MIMIC
0,0.25,1500,16.010775221514194,0.08017688074397496,0.8752876208007363,MIMIC
0,0.25,2000,15.836924195292593,0.07961007411621354,0.8762080073630925,MIMIC
1,0.25,100,15.073466461330204,0.07995413194802364,0.8637770897832817,MIMIC
1,0.25,500,14.985918167298719,0.07931588997084205,0.8637770897832817,MIMIC
1,0.25,1000,14.686910187588744,0.0788273549142426,0.8637770897832817,MIMIC
1,0.25,1500,14.760556267718197,0.07871723738157414,0.8788146837682441,MIMIC
1,0.25,2000,14.654987164557413,0.07826502862420957,0.8792569659442725,MIMIC
2,0.25,100,16.275539905011698,0.08102474462205808,0.8614958448753463,MIMIC
2,0.25,500,16.00656548770696,0.08046768220233946,0.8614958448753463,MIMIC
2,0.25,1000,15.750119737721535,0.07937593792078096,0.8725761772853186,MIMIC
2,0.25,1500,15.932885633509837,0.07954265263314068,0.8753462603878116,MIMIC
2,0.25,2000,15.900957766031892,0.07942339859584477,0.8767313019390581,MIMIC
3,0.25,100,16.23052580295844,0.07924292001653747,0.8659142212189617,MIMIC
3,0.25,500,16.129490677864368,0.07847127543506832,0.8659142212189617,MIMIC
3,0.25,1000,16.20992439188993,0.07835257448642087,0.8659142212189617,MIMIC
3,0.25,1500,16.00658924511584,0.0779269357621594,0.8659142212189617,MIMIC
3,0.25,2000,15.990331192343087,0.07753133738020974,0.8767494356659142,MIMIC
4,0.25,100,15.286231641681567,0.07935215074007006,0.8670747704416266,MIMIC
4,0.25,500,15.2533891406624,0.07848353788992378,0.8670747704416266,MIMIC
4,0.25,1000,15.173684616672379,0.07832607066386622,0.8758198513336248,MIMIC
4,0.25,1500,15.022446949268808,0.07771797763901012,0.8745080891998251,MIMIC
4,0.25,2000,15.194577556990264,0.07752726655968181,0.874945343244425,MIMIC
5,0.25,100,15.172896540068955,0.07923417440587205,0.8685295464956482,MIMIC
5,0.25,500,15.15513492001624,0.07878662818365377,0.8685295464956482,MIMIC
5,0.25,1000,15.073099360272295,0.07856894210945878,0.8685295464956482,MIMIC
5,0.25,1500,14.963555922366666,0.07836963808381721,0.8671552908841045,MIMIC
5,0.25,2000,14.935640775587244,0.07804486747287276,0.869445716903344,MIMIC
6,0.25,100,16.274883627957877,0.08111205033743579,0.8707987778262767,MIMIC
6,0.25,500,16.26435346008063,0.08096756552816962,0.8707987778262767,MIMIC
6,0.25,1000,16.211670342122314,0.07916292742308938,0.8707987778262767,MIMIC
6,0.25,1500,16.07433531990489,0.07927155376249388,0.8882584024443474,MIMIC
6,0.25,2000,16.10536289223974,0.07937631472410567,0.8882584024443474,MIMIC
7,0.25,100,14.228088851854327,0.07976191494012004,0.8685258964143426,MIMIC
7,0.25,500,14.1459897783171,0.0792896163952764,0.8685258964143426,MIMIC
7,0.25,1000,14.079124239500038,0.0780650411531023,0.8685258964143426,MIMIC
7,0.25,1500,13.973415785542642,0.07745094818632949,0.8738379814077025,MIMIC
7,0.25,2000,14.020636434480133,0.0776754479212308,0.8769366976538291,MIMIC
8,0.25,100,15.68163149283101,0.08100163688070008,0.8763297872340425,MIMIC
8,0.25,500,15.615700618800325,0.08007905203226269,0.8763297872340425,MIMIC
8,0.25,1000,15.372921999772494,0.07939427779032944,0.8763297872340425,MIMIC
8,0.25,1500,15.437181099301535,0.07895454870248893,0.8918439716312057,MIMIC
8,0.25,2000,15.43263114477594,0.07926471958883399,0.8958333333333334,MIMIC
9,0.25,100,15.755323468710206,0.08038522848457273,0.868409193330329,MIMIC
9,0.25,500,15.942111244245252,0.07981634859290947,0.868409193330329,MIMIC
9,0.25,1000,15.705226474030408,0.0794472390469668,0.868409193330329,MIMIC
9,0.25,1500,15.634417137764286,0.07824016522165843,0.8828301036502929,MIMIC
9,0.25,2000,15.575746126616297,0.07882817806655332,0.8810274898602974,MIMIC
0,0.5,100,16.336168215371817,0.08183054389346553,0.8680571299025165,MIMIC
0,0.5,500,16.193742899845876,0.07977545618153367,0.8680571299025165,MIMIC
0,0.5,1000,16.202802766270874,0.0803151297179388,0.8732713670369531,MIMIC
0,0.5,1500,16.291032677978215,0.0803501235723873,0.8732713670369531,MIMIC
0,0.5,2000,16.23060768302421,0.08034233821233025,0.8744048968487871,MIMIC
1,0.5,100,16.343380127876436,0.08246845132730815,0.8595078299776286,MIMIC
1,0.5,500,16.381529867785144,0.0819133294420929,0.8595078299776286,MIMIC
1,0.5,1000,16.3249869344016,0.08217168231378409,0.8595078299776286,MIMIC
1,0.5,1500,16.348343560940705,0.08172091373485109,0.8583892617449664,MIMIC
1,0.5,2000,16.2864729402795,0.08142030450245069,0.8624161073825504,MIMIC
2,0.5,100,15.321622077784658,0.08061448168794413,0.8656818181818182,MIMIC
2,0.5,500,15.347748135214953,0.0805868155516126,0.8656818181818182,MIMIC
2,0.5,1000,15.238578508767711,0.0795244445506219,0.8729545454545454,MIMIC
2,0.5,1500,15.244868120608503,0.08005056540451064,0.8679545454545454,MIMIC
2,0.5,2000,15.220719955307208,0.07966819952977632,0.8736363636363637,MIMIC
3,0.5,100,15.93487796135019,0.08226965739136412,0.8715909090909091,MIMIC
3,0.5,500,15.88823826374319,0.08139585184004348,0.87,MIMIC
3,0.5,1000,15.841779762815108,0.08114991656675262,0.8759090909090909,MIMIC
3,0.5,1500,15.771574525327978,0.08174091092377378,0.8754545454545455,MIMIC
3,0.5,2000,15.734901001099491,0.08114843542299115,0.8772727272727273,MIMIC
4,0.5,100,15.622934527526985,0.08148499657088212,0.8677573278800272,MIMIC
4,0.5,500,15.44956565470112,0.08183577330527037,0.8677573278800272,MIMIC
4,0.5,1000,15.37873207096508,0.0812576657900215,0.8673028857077937,MIMIC
4,0.5,1500,15.518698977888858,0.08080534515452811,0.869120654396728,MIMIC
4,0.5,2000,15.277587868974386,0.08023554707397387,0.873437855032947,MIMIC
5,0.5,100,15.838413018060008,0.08123816277474286,0.8710397144132084,MIMIC
5,0.5,500,15.599800268270647,0.0810278888400105,0.8710397144132084,MIMIC
5,0.5,1000,15.558875544052473,0.08098294001246545,0.8752788933511825,MIMIC
5,0.5,1500,15.71790395475969,0.08141860735413192,0.8752788933511825,MIMIC
5,0.5,2000,15.682842863415889,0.08114771403446058,0.8726015171798305,MIMIC
6,0.5,100,15.028607008974781,0.08174796871225146,0.8648405927256398,MIMIC
6,0.5,500,15.040075340466359,0.08206601506400255,0.8648405927256398,MIMIC
6,0.5,1000,14.868278085297113,0.08099615793096224,0.8628199371351594,MIMIC
6,0.5,1500,14.85770318501364,0.08018562230751362,0.874719353390211,MIMIC
6,0.5,2000,14.966884078573068,0.08036286474074217,0.8668612483161203,MIMIC
7,0.5,100,16.06610334219141,0.081413869549274,0.8663773412517131,MIMIC
7,0.5,500,16.07762746766324,0.08037025766995085,0.8663773412517131,MIMIC
7,0.5,1000,15.808732087752354,0.07989724229831757,0.8654636820465966,MIMIC
7,0.5,1500,15.73602431501625,0.07932995239834179,0.8695751484696208,MIMIC
7,0.5,2000,15.770941764482806,0.07944392288693916,0.8698035632708999,MIMIC
8,0.5,100,15.715365931528071,0.08092077836042356,0.8677212287941312,MIMIC
8,0.5,500,15.601123142619336,0.08056616777715384,0.8677212287941312,MIMIC
8,0.5,1000,15.811451964663231,0.08015250486003693,0.8670334708849152,MIMIC
8,0.5,1500,15.727520282914252,0.08026523037639506,0.8732232920678588,MIMIC
8,0.5,2000,15.741434471716522,0.07955054311499832,0.8764328289775333,MIMIC
9,0.5,100,15.026131496754052,0.08232405068805161,0.8752306273062731,MIMIC
9,0.5,500,15.23721950153899,0.08221339016596708,0.8752306273062731,MIMIC
9,0.5,1000,15.349780249123214,0.08207204804487545,0.8759225092250923,MIMIC
9,0.5,1500,15.179437014978186,0.08117469530423405,0.8738468634686347,MIMIC
9,0.5,2000,15.052722499000911,0.08124818903757744,0.8736162361623616,MIMIC
