run,na_ratio,epoch,mae_cont,acc_cat,dataset
6,0.25,1000,16.604749829688977,0.8707987778262767,MIMIC
8,0.5,1500,16.045440433394614,0.8713892709766162,MIMIC
4,0.25,1000,15.496998557476978,0.8670747704416266,MIMIC
8,0.1,2000,15.651746340296844,0.8630751964085297,MIMIC
4,0.5,1500,16.922022223726696,0.8748011815496478,MIMIC
5,0.5,2000,16.228250605683353,0.8705934850513164,MIMIC
6,0.05,1000,14.328566434251707,0.8738938053097345,MIMIC
3,0.25,1500,16.322184571134695,0.871331828442438,MIMIC
0,0.01,1500,15.850652093143188,0.7865168539325843,MIMIC
9,0.25,1500,15.866744556787733,0.868409193330329,MIMIC
3,0.05,500,15.377729422084851,0.8810126582278481,MIMIC
2,0.25,2000,16.727753258176673,0.8734995383194829,MIMIC
1,0.5,2000,16.977363238218924,0.8655480984340045,MIMIC
4,0.5,500,15.577025292524166,0.8677573278800272,MIMIC
8,0.1,1500,14.94573861234186,0.8630751964085297,MIMIC
4,0.05,500,15.160204439346494,0.8946188340807175,MIMIC
6,0.01,1500,17.104883954205917,0.8589743589743589,MIMIC
0,0.5,2000,17.648022042646474,0.8707776014509182,MIMIC
9,0.01,500,19.330343152627297,0.85,MIMIC
9,0.01,2000,19.009005311121587,0.8625,MIMIC
5,0.05,1500,15.838063147069375,0.8930232558139535,MIMIC
6,0.01,2000,17.28331626150218,0.8589743589743589,MIMIC
1,0.25,1000,15.198425844851966,0.8637770897832817,MIMIC
2,0.5,1500,15.926462951558682,0.8668181818181818,MIMIC
1,0.5,1000,16.562765043770852,0.8572706935123042,MIMIC
7,0.25,1500,14.54813178621568,0.8760513501549358,MIMIC
7,0.25,500,14.374511593160955,0.8685258964143426,MIMIC
1,0.5,1500,16.97964503385029,0.8579418344519015,MIMIC
2,0.05,1000,13.332195138512276,0.8619153674832962,MIMIC
6,0.5,1500,15.52728366749339,0.8641670408621464,MIMIC
6,0.05,500,14.32905520340037,0.8738938053097345,MIMIC
6,0.25,1500,16.582071898899517,0.8707987778262767,MIMIC
6,0.05,1500,14.264022192914569,0.8827433628318584,MIMIC
2,0.25,1000,16.046429609389207,0.8559556786703602,MIMIC
1,0.1,1000,16.990405976376376,0.8703703703703703,MIMIC
1,0.01,1500,18.824603636140885,0.8333333333333334,MIMIC
4,0.5,1000,16.14736375257422,0.8645762326743922,MIMIC
4,0.1,500,16.87582842145014,0.8623024830699775,MIMIC
8,0.25,1500,15.860539727115293,0.8896276595744681,MIMIC
8,0.25,500,15.825350924308681,0.8763297872340425,MIMIC
8,0.5,2000,16.24190340952829,0.8757450710683173,MIMIC
0,0.01,500,15.885961058496019,0.7865168539325843,MIMIC
3,0.5,2000,17.070061390672937,0.8775,MIMIC
9,0.05,2000,14.138628815400342,0.8774617067833698,MIMIC
8,0.01,1000,13.074010994037117,0.8846153846153846,MIMIC
9,0.1,1000,15.075287085864781,0.8876404494382022,MIMIC
2,0.01,1000,15.354568553938286,0.8488372093023255,MIMIC
8,0.01,1500,13.073613094665987,0.8846153846153846,MIMIC
4,0.01,2000,21.2337889266198,0.90625,MIMIC
1,0.05,1500,15.08350769607533,0.8811659192825112,MIMIC
2,0.5,1000,15.441359392320571,0.8656818181818182,MIMIC
0,0.5,500,16.409167142588323,0.8660167762412151,MIMIC
0,0.1,2000,16.051912564872957,0.8744343891402715,MIMIC
2,0.1,1000,16.435253459270616,0.8603104212860311,MIMIC
7,0.5,1000,16.555155584898394,0.8654636820465966,MIMIC
5,0.1,1000,15.147242709988967,0.8449197860962567,MIMIC
2,0.01,2000,15.315067803178032,0.8953488372093024,MIMIC
0,0.1,1000,15.805298981871047,0.8653846153846154,MIMIC
7,0.1,500,15.759508736455453,0.8596491228070176,MIMIC
3,0.5,500,15.901925619663679,0.8715909090909091,MIMIC
8,0.05,1000,14.584405905432227,0.8827433628318584,MIMIC
5,0.5,1500,16.202942158379653,0.8710397144132084,MIMIC
2,0.5,2000,16.93639780470702,0.8702272727272727,MIMIC
3,0.01,1000,14.159713179031195,0.9385964912280702,MIMIC
7,0.25,1000,14.38804430824321,0.8685258964143426,MIMIC
7,0.05,1000,14.548050133281539,0.8799076212471132,MIMIC
4,0.01,1000,20.98434887345993,0.8854166666666666,MIMIC
6,0.1,500,17.544186493669276,0.8666666666666667,MIMIC
1,0.5,500,16.463402336433933,0.8595078299776286,MIMIC
6,0.5,1000,15.148438128430877,0.849797934440952,MIMIC
4,0.1,1000,16.882069022224993,0.8690744920993227,MIMIC
3,0.1,2000,14.823156414924377,0.8828125,MIMIC
1,0.05,2000,15.061889176945945,0.8811659192825112,MIMIC
2,0.1,2000,16.441576611724805,0.8603104212860311,MIMIC
5,0.05,2000,15.88944766806728,0.8837209302325582,MIMIC
5,0.01,1500,11.552192502884786,0.8666666666666667,MIMIC
1,0.25,500,15.32777099602055,0.8637770897832817,MIMIC
5,0.1,500,15.209867477378342,0.8449197860962567,MIMIC
7,0.05,500,14.592177863986608,0.8799076212471132,MIMIC
5,0.25,500,15.22931858098834,0.8685295464956482,MIMIC
5,0.1,2000,15.47724422029398,0.879144385026738,MIMIC
0,0.05,1000,15.077351392939889,0.8604651162790697,MIMIC
0,0.1,1500,16.05261793531261,0.8721719457013575,MIMIC
1,0.05,500,15.094475637171142,0.8811659192825112,MIMIC
8,0.1,1000,14.827139610892038,0.8664421997755332,MIMIC
3,0.01,2000,14.120085728731418,0.9385964912280702,MIMIC
6,0.25,500,16.56425019582552,0.8707987778262767,MIMIC
3,0.01,1500,14.15646058356284,0.9385964912280702,MIMIC
2,0.25,500,16.094140094681016,0.8614958448753463,MIMIC
7,0.01,500,14.895795838652429,0.8604651162790697,MIMIC
9,0.25,2000,15.866619078664236,0.868409193330329,MIMIC
8,0.1,500,14.760836101233773,0.8630751964085297,MIMIC
9,0.5,500,15.253734241357833,0.8752306273062731,MIMIC
0,0.1,500,15.5535585477918,0.8518099547511312,MIMIC
0,0.25,1500,16.485454232145663,0.8762080073630925,MIMIC
3,0.1,500,14.792468414752971,0.8694196428571429,MIMIC
7,0.01,1000,14.616535929528608,0.8604651162790697,MIMIC
5,0.1,1500,15.115572248564114,0.8716577540106952,MIMIC
1,0.1,2000,16.761245335525228,0.8796296296296297,MIMIC
8,0.05,500,14.494244465420808,0.8827433628318584,MIMIC
9,0.1,500,15.10942091364654,0.8876404494382022,MIMIC
1,0.1,1500,16.72585453972271,0.8784722222222222,MIMIC
7,0.01,1500,14.929553293972319,0.8604651162790697,MIMIC
5,0.25,1500,15.277380636710875,0.8763169949610627,MIMIC
8,0.05,1500,14.553105995258242,0.8827433628318584,MIMIC
9,0.05,500,14.288375220122118,0.8643326039387309,MIMIC
3,0.05,1000,15.385018254677354,0.8810126582278481,MIMIC
0,0.05,500,15.113856790453513,0.8604651162790697,MIMIC
7,0.05,1500,14.63136144602967,0.9006928406466512,MIMIC
8,0.5,500,15.750941847535644,0.8677212287941312,MIMIC
7,0.5,2000,17.69533635242042,0.8702603928734582,MIMIC
3,0.5,1000,16.021422352719586,0.8722727272727273,MIMIC
0,0.5,1500,17.278762249995182,0.8737247789616867,MIMIC
5,0.5,1000,15.992080959790485,0.8710397144132084,MIMIC
8,0.25,1000,15.82737891093647,0.8763297872340425,MIMIC
3,0.25,1000,16.33871527115924,0.8659142212189617,MIMIC
1,0.01,1000,18.27748042580837,0.7941176470588235,MIMIC
1,0.1,500,17.012265786084832,0.8703703703703703,MIMIC
4,0.25,1500,15.659241686189478,0.8670747704416266,MIMIC
9,0.25,500,15.87815575397357,0.868409193330329,MIMIC
7,0.5,1500,16.677090796100387,0.8684330744632253,MIMIC
9,0.1,2000,15.65648010544289,0.9078651685393259,MIMIC
7,0.1,1500,15.739831943162251,0.8596491228070176,MIMIC
8,0.01,2000,13.110869753308778,0.9102564102564102,MIMIC
4,0.25,500,15.549750025799323,0.8670747704416266,MIMIC
3,0.25,500,16.30128412859448,0.8659142212189617,MIMIC
9,0.05,1500,14.387366277059044,0.8730853391684902,MIMIC
3,0.05,1500,15.997622228980184,0.8987341772151899,MIMIC
7,0.01,2000,14.74108044761768,0.8604651162790697,MIMIC
6,0.01,1000,17.350006815942375,0.8589743589743589,MIMIC
7,0.05,2000,14.560192920841315,0.8914549653579676,MIMIC
9,0.1,1500,15.490031624860773,0.9067415730337078,MIMIC
0,0.25,2000,16.735917859549883,0.8739070409572021,MIMIC
1,0.05,1000,15.076709558091286,0.8811659192825112,MIMIC
9,0.05,1000,14.208132904638028,0.8708971553610503,MIMIC
0,0.05,2000,15.32728867501145,0.8858350951374208,MIMIC
5,0.5,500,15.829329564888518,0.8710397144132084,MIMIC
2,0.05,500,13.313860725271875,0.8619153674832962,MIMIC
4,0.01,500,21.051254824098194,0.8854166666666666,MIMIC
3,0.5,1500,16.656746207168833,0.8695454545454545,MIMIC
4,0.1,2000,17.007753899836782,0.871331828442438,MIMIC
5,0.01,500,11.557072644606297,0.8666666666666667,MIMIC
6,0.1,1500,17.52254651148665,0.8666666666666667,MIMIC
5,0.25,1000,15.300344047539564,0.869903802107192,MIMIC
7,0.25,2000,14.49251935759398,0.8756086764054891,MIMIC
5,0.01,2000,11.60684059186443,0.88,MIMIC
4,0.5,2000,17.000784349113964,0.8738922972051807,MIMIC
9,0.5,2000,16.36044085455955,0.8846863468634686,MIMIC
5,0.05,1000,15.92926194762097,0.8744186046511628,MIMIC
3,0.05,2000,15.39488918423471,0.8962025316455696,MIMIC
5,0.05,500,15.919898756013257,0.8744186046511628,MIMIC
0,0.25,500,16.3423056005567,0.8656235618959963,MIMIC
6,0.25,2000,16.596220367733217,0.8707987778262767,MIMIC
0,0.5,1000,16.920512137423604,0.8737247789616867,MIMIC
