,run,na_ratio,tool,mae_cont,nmae_cont,acc_cat,mre_cont,dim,bins,discretization
28,4.0,0.01,POME,124.67544276747373,0.09547725783199437,0.8967889908256881,566964297067.1228,32,15,nonlinear
29,4.0,0.01,POME,96.91243309346956,0.07595841169219772,0.908256880733945,32059683600531.207,64,15,nonlinear
30,5.0,0.01,KNN,99.0703761737997,0.08779677381288183,0.8042452830188679,204487766864390.5,-1,-1,
31,5.0,0.01,AutoComplete,197.9037160266148,0.10359398114696498,0.8113207547169812,226116847228009.88,-1,-1,
32,5.0,0.01,MissForest,145.20665297858284,0.0755181725277832,0.8066037735849056,120758603835033.08,-1,-1,
33,5.0,0.01,POME,148.8741883349504,0.09119755422639858,0.8278301886792453,110821774243565.69,16,15,nonlinear
34,5.0,0.01,POME,139.6471444326044,0.07813583115025374,0.8325471698113207,97663495920138.75,32,15,nonlinear
35,5.0,0.01,POME,120.47293277066268,0.07419255968065631,0.8466981132075472,157485990242702.44,64,15,nonlinear
36,6.0,0.01,KNN,87.26279465610449,0.09282508441241247,0.8406466512702079,46059541643562.66,-1,-1,
37,6.0,0.01,AutoComplete,167.92242096057137,0.09738200053720583,0.8614318706697459,79636222062221.48,-1,-1,
38,6.0,0.01,MissForest,122.35573446943182,0.07180306211707717,0.8614318706697459,20396973557587.23,-1,-1,
39,6.0,0.01,POME,153.6933734034747,0.09498714360912631,0.8568129330254042,46372224938008.88,16,15,nonlinear
40,6.0,0.01,POME,115.45097361168656,0.08293774365200844,0.8983833718244804,69146071929543.92,32,15,nonlinear
41,6.0,0.01,POME,103.636459901092,0.07027506642914705,0.9053117782909931,18520820577095.72,64,15,nonlinear
42,7.0,0.01,KNN,122.22922846277488,0.09373071074481817,0.8706697459584296,127943171232117.06,-1,-1,
43,7.0,0.01,AutoComplete,179.74326997732197,0.10043385787385947,0.8752886836027713,163328979727454.12,-1,-1,
44,7.0,0.01,MissForest,125.28799685566459,0.07704375819742429,0.8729792147806005,78529436656443.2,-1,-1,
45,7.0,0.01,POME,182.19304910078841,0.10024441396753038,0.8822170900692841,101651144234826.14,16,15,nonlinear
46,7.0,0.01,POME,129.6113148083292,0.08756936393006781,0.8937644341801386,131580441255707.55,32,15,nonlinear
47,7.0,0.01,POME,127.58672581652404,0.07881585138749034,0.9030023094688222,75631403111630.31,64,15,nonlinear
48,8.0,0.01,KNN,129.53736717102646,0.08389732628712084,0.8317757009345794,233888599432512.0,-1,-1,
49,8.0,0.01,AutoComplete,233.02053301326825,0.10186597364544683,0.8551401869158879,191039670744066.06,-1,-1,
50,8.0,0.01,MissForest,157.49394120723218,0.06827079053697462,0.8714953271028038,59111733765889.98,-1,-1,
51,8.0,0.01,POME,193.60433104224597,0.09014648528764152,0.897196261682243,90389770771184.88,16,15,nonlinear
52,8.0,0.01,POME,159.60700415137785,0.07797255163323837,0.8855140186915887,234540066092208.72,32,15,nonlinear
53,8.0,0.01,POME,142.69591987168832,0.07105327592781661,0.8948598130841121,126270889804270.77,64,15,nonlinear
54,9.0,0.01,KNN,91.04006052645245,0.09018315933491337,0.8314087759815243,61412722191416.48,-1,-1,
55,9.0,0.01,AutoComplete,184.3695354214963,0.10378044588036545,0.8498845265588915,73644193611777.06,-1,-1,
56,9.0,0.01,MissForest,127.60765797319291,0.07427025687564245,0.8452655889145496,24575973003638.156,-1,-1,
57,9.0,0.01,POME,153.03065737955845,0.09472624803277681,0.8452655889145496,29777363444419.723,16,15,nonlinear
58,9.0,0.01,POME,125.15611318676109,0.07690479076695876,0.8637413394919169,11469113274780.256,32,15,nonlinear
59,9.0,0.01,POME,118.0653432648839,0.07321311050473894,0.9030023094688222,33458558183452.836,64,15,nonlinear
60,0.0,0.05,KNN,148.8510469328156,0.09862799983600867,0.8254938852304797,65524685132209.77,-1,-1,
61,0.0,0.05,AutoComplete,182.01180867466837,0.10291056201288075,0.8358419567262465,46423758219413.99,-1,-1,
62,0.0,0.05,MissForest,145.94065448360718,0.08404867074458659,0.8405456255879586,18538749768440.36,-1,-1,
63,0.0,0.05,POME,175.5896153077851,0.09839355868227766,0.8405456255879586,25764745444933.586,16,15,nonlinear
64,0.0,0.05,POME,147.91945321284322,0.08742121489637444,0.8541862652869238,21126039023579.57,32,15,nonlinear
65,0.0,0.05,POME,134.78139308286026,0.08589554166725705,0.8857008466603951,20336556884864.7,64,15,nonlinear
66,1.0,0.05,KNN,113.4904852911117,0.0930077648027162,0.84009324009324,7426121232566626.0,-1,-1,
67,1.0,0.05,AutoComplete,160.7634732564217,0.0986332359554402,0.8522144522144522,1412701866732688.0,-1,-1,
68,1.0,0.05,MissForest,130.556039612893,0.0807645503442124,0.8652680652680653,2970360119257632.5,-1,-1,
69,1.0,0.05,POME,150.64157674695127,0.09173450562277918,0.8843822843822844,3299968545366691.5,16,15,nonlinear
70,1.0,0.05,POME,129.14745765403248,0.08271541210618401,0.8727272727272727,2181372934460318.8,32,15,nonlinear
71,1.0,0.05,POME,113.42344616482376,0.07421192778186433,0.8979020979020979,1660151580252738.8,64,15,nonlinear
72,2.0,0.05,KNN,130.63773140894125,0.09528862332041976,0.8550925925925926,139119086572663.27,-1,-1,
73,2.0,0.05,AutoComplete,171.70345137009795,0.09868834054623009,0.8629629629629629,142783753375805.25,-1,-1,
74,2.0,0.05,MissForest,143.05133821787655,0.08362269541787426,0.8712962962962963,49584698632866.086,-1,-1,
75,2.0,0.05,POME,153.27670218079996,0.0922255156382027,0.8712962962962963,90102782620193.95,16,15,nonlinear
76,2.0,0.05,POME,147.97044161746524,0.08941523570982554,0.899537037037037,83542422830422.39,32,15,nonlinear
77,2.0,0.05,POME,110.81430362519312,0.07646877328612856,0.8916666666666667,77546315026710.97,64,15,nonlinear
78,3.0,0.05,KNN,117.77155747799496,0.09594792050057097,0.8363970588235294,168520458156451.1,-1,-1,
79,3.0,0.05,AutoComplete,165.29903722108932,0.10640657130483366,0.8469669117647058,209134148418118.12,-1,-1,
80,3.0,0.05,MissForest,125.44873504603457,0.08400399726481675,0.8570772058823529,74844618962442.73,-1,-1,
81,3.0,0.05,POME,148.13970354921352,0.09871055948127022,0.8570772058823529,77934680571033.38,16,15,nonlinear
82,3.0,0.05,POME,117.98417898561077,0.08475012777439013,0.8740808823529411,89932092852265.33,32,15,nonlinear
83,3.0,0.05,POME,96.60058343486232,0.07321083724254983,0.8970588235294118,112216266557450.22,64,15,nonlinear
84,4.0,0.05,KNN,109.29462768711346,0.09420135779196762,0.8467852257181943,163479611766376.97,-1,-1,
85,4.0,0.05,AutoComplete,171.45172917207066,0.10175319000515606,0.8476972184222527,107143941474598.2,-1,-1,
86,4.0,0.05,MissForest,129.51166300635313,0.08292739921614237,0.8609211126310989,41548739068613.54,-1,-1,
87,4.0,0.05,POME,155.8208552964269,0.09484521664548604,0.8773369813041496,46180604505707.73,16,15,nonlinear
88,4.0,0.05,POME,132.62148051366532,0.08321640869886182,0.8773369813041496,65517842028877.65,32,15,nonlinear
89,4.0,0.05,POME,109.74470657475119,0.07614889030412515,0.88828089375285,83825822387795.31,64,15,nonlinear
90,5.0,0.05,KNN,119.00444185160171,0.0939277154380777,0.8407079646017699,161128786668145.0,-1,-1,
91,5.0,0.05,AutoComplete,191.19100316285068,0.10958127380023812,0.8500232883092688,98281133549377.97,-1,-1,
92,5.0,0.05,MissForest,147.95474154755868,0.08874525362507947,0.8630647414997671,58690486159505.16,-1,-1,
93,5.0,0.05,POME,169.5325436907988,0.1019388265589912,0.8630647414997671,53091664762987.89,16,15,nonlinear
94,5.0,0.05,POME,141.80749543307854,0.09067978599893811,0.8635305076851421,94738072588597.23,32,15,nonlinear
95,5.0,0.05,POME,111.50723923369301,0.0796426599350324,0.8975314392175128,107129211898806.11,64,15,nonlinear
96,6.0,0.05,KNN,142.0333264411239,0.09907337137860041,0.848,116253439405009.31,-1,-1,
97,6.0,0.05,AutoComplete,176.55955443194395,0.10391026975756379,0.8503529411764705,88156813571906.39,-1,-1,
98,6.0,0.05,MissForest,130.52034441405695,0.07996684610002876,0.8583529411764705,30525338866749.164,-1,-1,
99,6.0,0.05,POME,148.5912944920854,0.09476447725726571,0.8908235294117647,34698361236616.6,16,15,nonlinear
100,6.0,0.05,POME,129.60148635931273,0.08671647152081938,0.8621176470588235,30855037226534.12,32,15,nonlinear
101,6.0,0.05,POME,119.874582275934,0.07913707101837365,0.8903529411764706,67860250972085.11,64,15,nonlinear
102,7.0,0.05,KNN,83.93539924563788,0.08952567947747268,0.8556273062730627,166002989677821.16,-1,-1,
103,7.0,0.05,AutoComplete,137.10695684719693,0.09663495750692236,0.8537822878228782,111141137764824.19,-1,-1,
104,7.0,0.05,MissForest,96.46183886626224,0.0756569920230843,0.867619926199262,68230653927382.24,-1,-1,
105,7.0,0.05,POME,105.01084316100295,0.08517296601847871,0.8865313653136532,76406050022779.02,16,15,nonlinear
106,7.0,0.05,POME,93.74183710149747,0.0786047085312141,0.8630073800738007,68718353053639.45,32,15,nonlinear
107,7.0,0.05,POME,79.47187884030018,0.07184565064282855,0.8948339483394834,96194393972632.69,64,15,nonlinear
108,8.0,0.05,KNN,108.39150216692481,0.09029259805051909,0.8509345794392523,161871386827209.2,-1,-1,
109,8.0,0.05,AutoComplete,163.21442264189562,0.09938064097985522,0.8579439252336448,140538129895393.95,-1,-1,
110,8.0,0.05,MissForest,114.50501380871698,0.07633250119651344,0.8677570093457944,57428537766199.11,-1,-1,
111,8.0,0.05,POME,135.2465409336611,0.08959584949758034,0.8841121495327103,89927748019111.48,16,15,nonlinear
112,8.0,0.05,POME,126.98354125660735,0.08491647154778571,0.8869158878504673,74044092960350.25,32,15,nonlinear
113,8.0,0.05,POME,91.19229866338095,0.07143491909602538,0.8967289719626168,60524158872715.414,64,15,nonlinear
114,9.0,0.05,KNN,112.71932577578332,0.08998028513069102,0.8389388915206063,154931525642447.3,-1,-1,
115,9.0,0.05,AutoComplete,145.15207615708016,0.09603196495641383,0.8403600189483657,86683143610299.8,-1,-1,
116,9.0,0.05,MissForest,115.99230665531746,0.07849499684867547,0.8465182378019895,47298554897214.49,-1,-1,
117,9.0,0.05,POME,130.65244901900897,0.08789610065879365,0.8545712932259593,69541038880665.78,16,15,nonlinear
118,9.0,0.05,POME,118.8561491530679,0.07936393663926908,0.8465182378019895,56797352909830.82,32,15,nonlinear
119,9.0,0.05,POME,98.8733956480208,0.07155171211801349,0.8848886783514922,58775177713112.6,64,15,nonlinear
120,0.0,0.1,KNN,120.18800470582508,0.09570626919100425,0.8371987266939518,2262086927456731.0,-1,-1,
121,0.0,0.1,AutoComplete,148.20212447380692,0.09965707553737416,0.849931787175989,798608346905022.8,-1,-1,
122,0.0,0.1,MissForest,123.54283188159535,0.08365409539454756,0.8583447021373352,1644709909532852.0,-1,-1,
123,0.0,0.1,POME,140.83349233987096,0.09211458397657757,0.859481582537517,1410458503738081.5,16,15,nonlinear
124,0.0,0.1,POME,116.8080720085347,0.08221739950766953,0.8801728058208277,1380154750271989.5,32,15,nonlinear
125,0.0,0.1,POME,100.83397986736874,0.07539626439109003,0.8951796271032287,6647902504088219.0,64,15,nonlinear
126,1.0,0.1,KNN,139.54106479434327,0.09851580085940619,0.833980360812971,175879351979655.62,-1,-1,
127,1.0,0.1,AutoComplete,168.0881398075076,0.09981659657125087,0.85544644896095,135879629301619.1,-1,-1,
128,1.0,0.1,MissForest,139.33195560229848,0.08573050002229919,0.8666362183146837,45755236091907.99,-1,-1,
129,1.0,0.1,POME,162.85752095962468,0.09555561735837276,0.8666362183146837,50989527306442.56,16,15,nonlinear
130,1.0,0.1,POME,134.87149619866048,0.0828582578968893,0.8803379767070107,73079187379024.27,32,15,nonlinear
131,1.0,0.1,POME,113.53056996627711,0.07499744712773557,0.8963233614980589,58732306941372.43,64,15,nonlinear
132,2.0,0.1,KNN,133.3470028409285,0.09942478983939147,0.839813736903376,88105162030063.77,-1,-1,
133,2.0,0.1,AutoComplete,189.30684054256312,0.10426791020774874,0.8456344586728755,95473035952084.0,-1,-1,
134,2.0,0.1,MissForest,156.51545233362089,0.08933509487832911,0.8535506402793946,41316739315451.28,-1,-1,
135,2.0,0.1,POME,172.91483334665014,0.0990285409635612,0.8526193247962748,63640285188414.08,16,15,nonlinear
136,2.0,0.1,POME,151.16860174638026,0.08964610948373014,0.8535506402793946,69882867341823.125,32,15,nonlinear
137,2.0,0.1,POME,126.89955394375397,0.07989787205872188,0.8924330616996508,74882801443701.4,64,15,nonlinear
138,3.0,0.1,KNN,131.17748105031262,0.09831594039683214,0.8388647287708858,105298075465062.73,-1,-1,
139,3.0,0.1,AutoComplete,173.23284581710527,0.10490150465078907,0.8489356832227054,107489510013732.95,-1,-1,
140,3.0,0.1,MissForest,134.19656894756497,0.08624130262105544,0.8585488670176241,47981033520109.48,-1,-1,
141,3.0,0.1,POME,152.222610176238,0.09672120039930901,0.8585488670176241,51871491931263.984,16,15,nonlinear
142,3.0,0.1,POME,130.71354271183145,0.08736237492990823,0.8857862211032272,64049126860399.984,32,15,nonlinear
143,3.0,0.1,POME,107.73252829937012,0.07671773092153009,0.8892195010299839,95936820538115.73,64,15,nonlinear
144,4.0,0.1,KNN,158.30153003330952,0.10317263195402492,0.8382285452042221,4250036072543987.0,-1,-1,
145,4.0,0.1,AutoComplete,187.63631046766304,0.1062774734367567,0.8577329050022946,6339174826540905.0,-1,-1,
146,4.0,0.1,MissForest,149.20352301694626,0.08871846888338071,0.867370353373107,3673636504897513.0,-1,-1,
147,4.0,0.1,POME,171.16098279950305,0.09884521869614447,0.8912345112436898,4163791546241136.5,16,15,nonlinear
148,4.0,0.1,POME,148.2430288780867,0.0855157239143978,0.8916934373565856,8378265992724128.0,32,15,nonlinear
149,4.0,0.1,POME,128.66298828355872,0.08105894159348927,0.9008719596145021,7970688426549719.0,64,15,nonlinear
150,5.0,0.1,KNN,138.72025212261659,0.09679446361519266,0.8422140560404227,119578334933631.25,-1,-1,
151,5.0,0.1,AutoComplete,177.5769276920917,0.10287518362473252,0.8559944878272853,147329052109672.47,-1,-1,
152,5.0,0.1,MissForest,144.85885397960132,0.08646329884252195,0.8635737253100597,69217037668121.44,-1,-1,
153,5.0,0.1,POME,163.01182336925152,0.0957011697393276,0.8870004593477262,53544144301408.09,16,15,nonlinear
154,5.0,0.1,POME,143.58423727501366,0.08937194064601207,0.8915939366100137,61968838323732.05,32,15,nonlinear
155,5.0,0.1,POME,127.92500868580831,0.080543708170443,0.8902158934313276,37918594950839.89,64,15,nonlinear
156,6.0,0.1,KNN,128.94286381832822,0.09492205493156122,0.8466682038275305,191217149801844.4,-1,-1,
157,6.0,0.1,AutoComplete,159.9458646754979,0.09981624960775769,0.8561217431404197,207581915143302.9,-1,-1,
158,6.0,0.1,MissForest,127.48246185136695,0.08433629410836711,0.8575051879179156,68641304976686.14,-1,-1,
159,6.0,0.1,POME,148.84231904062125,0.09688731609079573,0.8575051879179156,96698890453499.75,16,15,nonlinear
160,6.0,0.1,POME,120.43728257074515,0.08482733726124574,0.878256859580355,110430914184778.81,32,15,nonlinear
161,6.0,0.1,POME,101.00003416277461,0.07408082164830637,0.8877103988932442,73608468318611.5,64,15,nonlinear
162,7.0,0.1,KNN,131.3149289890086,0.10030406634893586,0.8513859771721407,542947986284807.56,-1,-1,
163,7.0,0.1,AutoComplete,171.49659088944895,0.10587721032710865,0.8548800372699744,2688206407057126.5,-1,-1,
164,7.0,0.1,MissForest,137.08746838334656,0.08714137815430587,0.8634987188446308,2432213997210256.5,-1,-1,
165,7.0,0.1,POME,152.01038526077483,0.09687204335380763,0.8823666433729327,2916027947595179.5,16,15,nonlinear
166,7.0,0.1,POME,137.01306623515808,0.09014616318655425,0.8634987188446308,1220082656005868.5,32,15,nonlinear
167,7.0,0.1,POME,123.72131709239295,0.08335711429559067,0.8884230142091777,1028304882972727.0,64,15,nonlinear
168,8.0,0.1,KNN,151.13906814385044,0.10010929520944735,0.8357191547375596,939799891292986.2,-1,-1,
169,8.0,0.1,AutoComplete,174.72653784023663,0.10350389367096163,0.8573051579186548,2508672842739270.5,-1,-1,
170,8.0,0.1,MissForest,141.90707780641654,0.0867025425036029,0.8618495796409907,1675511550824913.5,-1,-1,
171,8.0,0.1,POME,159.31474569616435,0.09737599819214507,0.8588957055214724,2066778761263214.8,16,15,nonlinear
172,8.0,0.1,POME,135.26483025873554,0.08651659265527432,0.8907066575778232,1711041018648024.8,32,15,nonlinear
173,8.0,0.1,POME,115.77495447635484,0.07535663740816391,0.9002499431947285,2705275195992823.5,64,15,nonlinear
174,9.0,0.1,KNN,177.21952302334253,0.1065350298090167,0.8429902294932969,208309881999941.1,-1,-1,
175,9.0,0.1,AutoComplete,201.75828682281355,0.10751263812158521,0.847307430129516,140747023908516.84,-1,-1,
176,9.0,0.1,MissForest,170.17001221576763,0.09151400137041306,0.8588957055214724,54883261606359.79,-1,-1,
177,9.0,0.1,POME,196.13193046983997,0.10178341284140494,0.8588957055214724,71979633439615.3,16,15,nonlinear
178,9.0,0.1,POME,157.30990721744516,0.089691418480197,0.8891161099750057,83221230565146.27,32,15,nonlinear
179,9.0,0.1,POME,140.7559630298665,0.08121729377443837,0.8911610997500568,103764571290585.22,64,15,nonlinear
180,0.0,0.25,KNN,187.50724354975515,0.10715347404078503,0.8344725660447072,564617991115599.8,-1,-1,
181,0.0,0.25,AutoComplete,181.36141419394698,0.10399805273185117,0.8512839460557916,352960902489441.0,-1,-1,
182,0.0,0.25,MissForest,156.30378828329515,0.09292095007454458,0.8588583040827638,671480316113413.0,-1,-1,
183,0.0,0.25,POME,168.64459836954737,0.09734744217989265,0.8735451690375023,1144706318160590.0,16,15,nonlinear
184,0.0,0.25,POME,148.81760578982485,0.0911406844193747,0.8812118972843155,1128911926652326.2,32,15,nonlinear
185,0.0,0.25,POME,141.52893565024064,0.0843769596112592,0.8844448549787548,1668300480602158.2,64,15,nonlinear
186,1.0,0.25,KNN,177.21539853345627,0.10535957399825852,0.837179369311391,120412902381258.11,-1,-1,
187,1.0,0.25,AutoComplete,174.39688861828276,0.10316688909142166,0.851337685023444,135740439565622.12,-1,-1,
188,1.0,0.25,MissForest,154.05375369641794,0.09268807837238875,0.8584168428794704,57675408285616.34,-1,-1,
189,1.0,0.25,POME,164.5556585876876,0.09834059442433961,0.8706444791762434,75529326332957.9,16,15,nonlinear
190,1.0,0.25,POME,143.38424469432312,0.08988751902165208,0.8762526431920566,99837746114866.38,32,15,nonlinear
191,1.0,0.25,POME,126.08855404560435,0.08418897068457601,0.8836995495081365,71329051120894.36,64,15,nonlinear
192,2.0,0.25,KNN,181.24910520593465,0.10577906711212173,0.829938900203666,696586204220740.6,-1,-1,
193,2.0,0.25,AutoComplete,184.24193899809217,0.10401513325929536,0.8470653582669876,1560701315387776.8,-1,-1,
194,2.0,0.25,MissForest,159.78911806511059,0.09315346764010238,0.858081836696908,1096743972831289.0,-1,-1,
195,2.0,0.25,POME,170.69603218401826,0.09921519639763411,0.8698389187187557,1183541502530385.8,16,15,nonlinear
196,2.0,0.25,POME,158.07321009090003,0.09287056487717281,0.8615997037585632,440772043451782.25,32,15,nonlinear
197,2.0,0.25,POME,143.00978786573688,0.0872056369394806,0.8833549342714312,563425902954656.2,64,15,nonlinear
198,3.0,0.25,KNN,158.2811323036416,0.10740145230773154,0.8351950192272477,1833772208671676.8,-1,-1,
199,3.0,0.25,AutoComplete,176.30385921638467,0.10202969573379524,0.850119025819447,1174926848791880.5,-1,-1,
200,3.0,0.25,MissForest,148.4304274706707,0.08979437702446322,0.8587255081486908,1031418523724466.4,-1,-1,
201,3.0,0.25,POME,161.76825883351296,0.09655080367190802,0.8766709393883904,1347860930301629.5,16,15,nonlinear
202,3.0,0.25,POME,138.87759146028003,0.08968936950856238,0.8695293902215712,1720040331191519.8,32,15,nonlinear
203,3.0,0.25,POME,131.85362165123667,0.08693079439936678,0.877128731001648,272428643824631.94,64,15,nonlinear
204,4.0,0.25,KNN,205.282089483045,0.11524905809055806,0.8328253440472891,695051115177853.0,-1,-1,
205,4.0,0.25,AutoComplete,183.2038198886546,0.10745420952915224,0.846864320679782,430462788311568.6,-1,-1,
206,4.0,0.25,MissForest,160.9587632130175,0.0954107256620295,0.8582248083494967,605243102606857.4,-1,-1,
207,4.0,0.25,POME,173.2430050161843,0.10251195144066158,0.8561928512053201,750961036877408.0,16,15,nonlinear
208,4.0,0.25,POME,153.70014595034795,0.09315168164967912,0.8735568486191928,995936568367146.2,32,15,nonlinear
209,4.0,0.25,POME,135.66084252627817,0.08737142138014588,0.8797450817400942,1091506165957112.6,64,15,nonlinear
210,5.0,0.25,KNN,174.65256196381762,0.10706361322774632,0.8313152786764026,1173907707761052.8,-1,-1,
211,5.0,0.25,AutoComplete,179.9004171889178,0.10418804984345693,0.8507255753766522,2503300881382475.5,-1,-1,
212,5.0,0.25,MissForest,147.61043624455124,0.0919517018829342,0.858582124041039,1519667348165264.5,-1,-1,
213,5.0,0.25,POME,158.78492572005132,0.09699052232760487,0.8730936315740826,2361538299928217.5,16,15,nonlinear
214,5.0,0.25,POME,140.8236881383973,0.09064483555309219,0.879378870505592,1849794930876983.8,32,15,nonlinear
215,5.0,0.25,POME,133.43809743553985,0.08541748805850562,0.8816896201127645,1396186144707828.0,64,15,nonlinear
216,6.0,0.25,KNN,169.6402965836985,0.10698249071290314,0.8309963099630996,499271582311721.3,-1,-1,
217,6.0,0.25,AutoComplete,162.61204190140631,0.10319336875215097,0.8478782287822878,1014473255334951.8,-1,-1,
218,6.0,0.25,MissForest,143.00205044089483,0.09126533088918486,0.8586715867158672,764313275261453.8,-1,-1,
219,6.0,0.25,POME,151.08568871678844,0.09610409999485475,0.8762915129151292,1993982759164455.8,16,15,nonlinear
220,6.0,0.25,POME,135.73995799711597,0.09009851040605753,0.8739852398523985,1068754035439442.9,32,15,nonlinear
221,6.0,0.25,POME,126.8259509953479,0.08379755256245236,0.8777675276752768,2294228795317128.0,64,15,nonlinear
222,7.0,0.25,KNN,185.10806903489456,0.10655372563922415,0.833287356321839,178869549036250.5,-1,-1,
223,7.0,0.25,AutoComplete,172.02326368349242,0.10388478639191417,0.8509425287356321,138230964404068.94,-1,-1,
224,7.0,0.25,MissForest,151.6693642557709,0.09150349837179242,0.8609655172413793,55475616926112.92,-1,-1,
225,7.0,0.25,POME,162.1553107703042,0.09815017055130702,0.8609655172413793,76965757601659.31,16,15,nonlinear
226,7.0,0.25,POME,143.83764978018877,0.0897859340196853,0.8841379310344828,72065187570302.39,32,15,nonlinear
227,7.0,0.25,POME,131.37427646599232,0.08525092516025615,0.8877241379310344,82266737321867.52,64,15,nonlinear
228,8.0,0.25,KNN,179.58405983217645,0.10681169805109748,0.8376353039134055,1883133479434866.0,-1,-1,
229,8.0,0.25,AutoComplete,177.58930062235146,0.10188090298880827,0.8475344620223888,1942573436536784.0,-1,-1,
230,8.0,0.25,MissForest,154.49724077681654,0.09103821873911011,0.8566009806642613,1572066744858071.8,-1,-1,
231,8.0,0.25,POME,168.33765586391976,0.09659125379468977,0.869183088167268,1783673070318046.2,16,15,nonlinear
232,8.0,0.25,POME,144.42393691537083,0.08930598156177212,0.8742714404662781,2540799887304397.0,32,15,nonlinear
233,8.0,0.25,POME,128.19203694054565,0.08206566307177376,0.8840780830789157,1473816308657015.0,64,15,nonlinear
234,9.0,0.25,KNN,193.1139568336091,0.11110666954613378,0.8400516557513145,4103042670889779.0,-1,-1,
235,9.0,0.25,AutoComplete,172.41197856449077,0.10148776597777896,0.8605294714509731,2230040567691874.5,-1,-1,
236,9.0,0.25,MissForest,150.07372759981936,0.09140168330920401,0.8696614703440642,1653524271456695.5,-1,-1,
237,9.0,0.25,POME,155.64918649245274,0.09513110774170229,0.8818374688681856,993569628511326.6,16,15,nonlinear
238,9.0,0.25,POME,149.17677393303586,0.08921332446597897,0.8871875288257541,2912947327022552.5,32,15,nonlinear
239,9.0,0.25,POME,129.4192556396151,0.0826673511523641,0.8930910432616918,1534122790995444.0,64,15,nonlinear
240,0.0,0.5,KNN,202.5250406469031,0.1105165535023259,0.8466743383199079,1899300058150155.8,-1,-1,
241,0.0,0.5,AutoComplete,179.70402498069538,0.10444783790178774,0.8533947065592635,1383395744778450.8,-1,-1,
242,0.0,0.5,MissForest,157.4997913417377,0.0959598134208571,0.861542002301496,902800193724674.6,-1,-1,
243,0.0,0.5,POME,165.99193119984062,0.1022723548275288,0.8700575373993096,799834482913929.8,16,15,nonlinear
