run,na_ratio,epoch,mae_cont,acc_cat,dataset
1,0.1,1000,373.9787237862213,0.6536400882445635,TCGA_LUAD
1,0.01,1500,189.35941333148523,0.6833855799373041,TCGA_LUAD
4,0.5,1000,299.1660523588862,0.655776397515528,TCGA_LUAD
4,0.1,500,415.39354228425435,0.6596141879278158,TCGA_LUAD
8,0.25,1500,301.0204565380827,0.6707926981745437,TCGA_LUAD
8,0.25,500,288.57349823169085,0.660165041260315,TCGA_LUAD
8,0.5,2000,347.74071266098565,0.6470257083880653,TCGA_LUAD
0,0.01,500,449.3786983726258,0.6486486486486487,TCGA_LUAD
3,0.5,2000,331.12407929970396,0.648213951748644,TCGA_LUAD
9,0.05,2000,289.60144573497104,0.6786163522012578,TCGA_LUAD
8,0.01,1000,384.17101150733134,0.6604938271604939,TCGA_LUAD
9,0.1,1000,237.3864558080224,0.6695952306244116,TCGA_LUAD
2,0.01,1000,212.00622871839397,0.6811145510835913,TCGA_LUAD
8,0.01,1500,382.5373723246952,0.6635802469135802,TCGA_LUAD
4,0.01,2000,543.5126723167477,0.6615384615384615,TCGA_LUAD
1,0.05,1500,294.85693524996316,0.6761963952765693,TCGA_LUAD
2,0.5,1000,335.7006393731791,0.6603232045922506,TCGA_LUAD
0,0.5,500,284.7250774133535,0.6345168146018252,TCGA_LUAD
0,0.1,2000,290.0114462683119,0.6558299468583932,TCGA_LUAD
2,0.1,1000,369.84002401796283,0.6713527022805373,TCGA_LUAD
7,0.5,1000,313.38338918606433,0.6523098080890167,TCGA_LUAD
5,0.1,1000,245.27075610134926,0.6783716594157863,TCGA_LUAD
2,0.01,2000,240.85879606556298,0.6749226006191951,TCGA_LUAD
0,0.1,1000,273.58706171953565,0.658018130665833,TCGA_LUAD
7,0.1,500,272.16940818599096,0.6362790697674419,TCGA_LUAD
3,0.5,500,296.0026469416214,0.6561935041456268,TCGA_LUAD
8,0.05,1000,258.5157553475498,0.6639950678175093,TCGA_LUAD
5,0.5,1500,316.6679216375707,0.6458462684713772,TCGA_LUAD
2,0.5,2000,342.7373299095449,0.6553940225868846,TCGA_LUAD
3,0.01,1000,36.9890663154504,0.6656716417910448,TCGA_LUAD
7,0.25,1000,329.1806547437439,0.6801199550168687,TCGA_LUAD
7,0.05,1000,244.73863664414733,0.6664560960202148,TCGA_LUAD
4,0.01,1000,587.3233350438699,0.676923076923077,TCGA_LUAD
6,0.1,500,360.741215957681,0.6569731081926203,TCGA_LUAD
1,0.5,500,309.0529155142968,0.631697687535251,TCGA_LUAD
6,0.5,1000,323.4613784127272,0.6591250940085235,TCGA_LUAD
4,0.1,1000,412.1027480185485,0.6698817672682016,TCGA_LUAD
3,0.1,2000,312.0599689968147,0.6741502962270034,TCGA_LUAD
1,0.05,2000,366.4835590260119,0.6830329397141082,TCGA_LUAD
2,0.1,2000,346.22476113833505,0.6735395189003437,TCGA_LUAD
5,0.05,2000,298.2319151215728,0.6851385390428212,TCGA_LUAD
5,0.01,1500,512.3351543268935,0.6261682242990654,TCGA_LUAD
1,0.25,500,280.0591917445525,0.6432154502131929,TCGA_LUAD
5,0.1,500,234.51086775156855,0.6528899937849596,TCGA_LUAD
7,0.05,500,261.02366353584665,0.640555906506633,TCGA_LUAD
5,0.25,500,316.4532468236515,0.6472208312468704,TCGA_LUAD
5,0.1,2000,225.77843551625068,0.6864512119328776,TCGA_LUAD
0,0.05,1000,456.8851263641465,0.6806930693069307,TCGA_LUAD
0,0.1,1500,274.47614173836604,0.6433260393873085,TCGA_LUAD
1,0.05,500,301.38536519850845,0.6606587942821628,TCGA_LUAD
8,0.1,1000,331.05187689392443,0.6737235367372354,TCGA_LUAD
3,0.01,2000,40.56221057215846,0.6716417910447762,TCGA_LUAD
6,0.25,500,309.4765620408149,0.6350510331092856,TCGA_LUAD
3,0.01,1500,40.716362946705146,0.6895522388059702,TCGA_LUAD
2,0.25,500,352.5400526214891,0.6631342725345967,TCGA_LUAD
7,0.01,500,390.28930446713116,0.6459627329192547,TCGA_LUAD
9,0.25,2000,300.56401075070744,0.6782921683008564,TCGA_LUAD
8,0.1,500,304.6422126634455,0.6615815691158157,TCGA_LUAD
9,0.5,500,301.41079937533755,0.6495082783517988,TCGA_LUAD
0,0.1,500,276.67430997392194,0.6305095342294467,TCGA_LUAD
0,0.25,1500,304.41217243046464,0.6741839023174683,TCGA_LUAD
3,0.1,500,306.5578812237399,0.637043966323667,TCGA_LUAD
7,0.01,1000,393.5431289838862,0.6708074534161491,TCGA_LUAD
5,0.1,1500,224.80097121767614,0.6777501553760099,TCGA_LUAD
1,0.1,2000,371.354745095349,0.675701229120706,TCGA_LUAD
8,0.05,500,255.65699068146077,0.6664611590628853,TCGA_LUAD
9,0.1,500,229.7834423446922,0.6404141826168811,TCGA_LUAD
1,0.1,1500,382.60736545694414,0.6725496375669713,TCGA_LUAD
7,0.01,1500,519.1881508640881,0.6832298136645962,TCGA_LUAD
5,0.25,1500,336.6135386786975,0.6767651477215824,TCGA_LUAD
8,0.05,1500,226.00063182942108,0.6695437731196054,TCGA_LUAD
9,0.05,500,295.511488466369,0.6534591194968553,TCGA_LUAD
3,0.05,1000,329.2731293767435,0.6789506558401,TCGA_LUAD
0,0.05,500,453.54074883019126,0.650990099009901,TCGA_LUAD
7,0.05,1500,271.42307075112905,0.6746683512318383,TCGA_LUAD
8,0.5,500,302.6829181901683,0.6353287045724652,TCGA_LUAD
7,0.5,2000,307.1926720255905,0.6454960305057198,TCGA_LUAD
3,0.5,1000,310.50596209875,0.6599339193317125,TCGA_LUAD
0,0.5,1500,320.64620687785145,0.6473934241780223,TCGA_LUAD
5,0.5,1000,300.127303276424,0.6567738730907736,TCGA_LUAD
8,0.25,1000,304.41770041398775,0.6699174793698425,TCGA_LUAD
3,0.25,1000,273.678091008858,0.6679512680258578,TCGA_LUAD
1,0.01,1000,184.13284501144716,0.6802507836990596,TCGA_LUAD
1,0.1,500,374.6781491735193,0.6318941065237945,TCGA_LUAD
4,0.25,1500,248.6536021110375,0.6756015459419025,TCGA_LUAD
9,0.25,500,304.02775587473496,0.6612883207149063,TCGA_LUAD
7,0.5,1500,297.5525041129533,0.6464962180408826,TCGA_LUAD
9,0.1,2000,251.12173310672682,0.6758707248195795,TCGA_LUAD
7,0.1,1500,270.38059299069926,0.6638759689922481,TCGA_LUAD
8,0.01,2000,546.4646880949272,0.6697530864197531,TCGA_LUAD
4,0.25,500,247.34531538053588,0.6537838174791173,TCGA_LUAD
3,0.25,500,281.06086531067496,0.6459472899055196,TCGA_LUAD
9,0.05,1500,273.5257331692291,0.6792452830188679,TCGA_LUAD
3,0.05,1500,360.0832956253311,0.6926920674578388,TCGA_LUAD
7,0.01,2000,429.1875172220641,0.6894409937888198,TCGA_LUAD
6,0.01,1000,222.80337006121044,0.7278481012658228,TCGA_LUAD
7,0.05,2000,284.0593333108209,0.6797220467466835,TCGA_LUAD
9,0.1,1500,241.3305941217619,0.6758707248195795,TCGA_LUAD
0,0.25,2000,300.4626464544403,0.6787939197607775,TCGA_LUAD
1,0.05,1000,294.89736321919804,0.6718458669981355,TCGA_LUAD
9,0.05,1000,278.5475219274205,0.6654088050314465,TCGA_LUAD
0,0.05,2000,477.5053562568614,0.6763613861386139,TCGA_LUAD
5,0.5,500,299.0863324793603,0.6400099341860176,TCGA_LUAD
2,0.05,500,281.25909168169443,0.5935762816553428,TCGA_LUAD
4,0.01,500,559.7300282804749,0.6461538461538462,TCGA_LUAD
3,0.5,1500,311.96477843188114,0.6545103173118882,TCGA_LUAD
4,0.1,2000,434.52289824621676,0.6838830118232732,TCGA_LUAD
5,0.01,500,511.4588611703964,0.6199376947040498,TCGA_LUAD
6,0.1,1500,384.14385531502234,0.6735459662288931,TCGA_LUAD
5,0.25,1000,345.53515612249953,0.6731347020530796,TCGA_LUAD
7,0.25,2000,331.95302682123213,0.6863676121454455,TCGA_LUAD
5,0.01,2000,470.4488500698952,0.6635514018691588,TCGA_LUAD
4,0.5,2000,353.41385866527037,0.6488198757763975,TCGA_LUAD
9,0.5,2000,350.5989437581678,0.6502551973110917,TCGA_LUAD
5,0.05,1000,325.4284367660557,0.6675062972292192,TCGA_LUAD
3,0.05,2000,355.3159698427682,0.6895690193628982,TCGA_LUAD
5,0.05,500,293.0460248675503,0.6593198992443325,TCGA_LUAD
0,0.25,500,294.9179084130094,0.6457762272614005,TCGA_LUAD
6,0.25,2000,340.4937490665426,0.6568334578043316,TCGA_LUAD
0,0.5,1000,315.82651766038316,0.6487685960745093,TCGA_LUAD
