,run,na_ratio,tool,mae_cont,nmae_cont,acc_cat,mre_cont,dim,bins,discretization
30,5.0,0.01,KNN,12.801296445384214,0.07689792569012334,0.8666666666666667,99518870897301.42,-1,-1,
31,5.0,0.01,AutoComplete,14.746122524322407,0.07334958604967327,0.8666666666666667,145231877688512.9,-1,-1,
32,5.0,0.01,MissForest,10.149792248036901,0.05639936634734289,0.8666666666666667,47475512041151.09,-1,-1,
33,5.0,0.01,POME,11.519318392577286,0.07251702205154201,0.8666666666666667,81429885094710.28,16,15,z
34,5.0,0.01,POME,11.898350128884674,0.07203493725125262,0.8666666666666667,63224506195815.22,32,15,z
35,5.0,0.01,POME,12.121229632977343,0.07611776590320073,0.88,67541748230039.766,64,15,z
36,6.0,0.01,KNN,17.121360384735002,0.07526061588262352,0.8589743589743589,113440978983600.81,-1,-1,
37,6.0,0.01,AutoComplete,16.96739465444994,0.07000012122329898,0.8589743589743589,105586121614758.88,-1,-1,
38,6.0,0.01,MissForest,14.949996597594428,0.05728687130847882,0.8589743589743589,40875609791059.17,-1,-1,
39,6.0,0.01,POME,16.973324488552258,0.07291740682034542,0.8846153846153846,65846162351951.17,16,15,z
40,6.0,0.01,POME,16.670580601928936,0.07348906800607276,0.8717948717948718,42364153061852.836,32,15,z
41,6.0,0.01,POME,16.699871212125856,0.0725495017741247,0.8589743589743589,60308857027670.445,64,15,z
42,7.0,0.01,KNN,12.749948272254956,0.08325456929267691,0.8372093023255814,93027644878137.73,-1,-1,
43,7.0,0.01,AutoComplete,16.75236467697594,0.07520741841887309,0.8837209302325582,124034941348309.36,-1,-1,
44,7.0,0.01,MissForest,12.826555451068801,0.05992328740939834,0.8604651162790697,29254415842915.055,-1,-1,
45,7.0,0.01,POME,14.265176244738546,0.0768314292767259,0.8953488372093024,57792771852496.19,16,15,z
46,7.0,0.01,POME,14.80833298943259,0.07713922904898698,0.8953488372093024,62011964792187.97,32,15,z
47,7.0,0.01,POME,14.851893596810996,0.07780518337794345,0.8953488372093024,58357252966938.01,64,15,z
48,8.0,0.01,KNN,13.359258611420715,0.07368222894383336,0.8846153846153846,190776811408334.3,-1,-1,
49,8.0,0.01,AutoComplete,15.333260094984192,0.06871391811727075,0.9102564102564102,261770115497792.38,-1,-1,
50,8.0,0.01,MissForest,10.061186102372002,0.0534805901859268,0.8846153846153846,58967263043907.91,-1,-1,
51,8.0,0.01,POME,13.256503385989673,0.07329356014185456,0.9102564102564102,110951677561717.3,16,15,z
52,8.0,0.01,POME,12.768383674995789,0.07244230194200103,0.9102564102564102,86931309437953.19,32,15,z
53,8.0,0.01,POME,12.813828896888086,0.06661462533818692,0.9102564102564102,74512820011257.97,64,15,z
54,9.0,0.01,KNN,17.71989088034621,0.09388868534152138,0.85,123620119414898.4,-1,-1,
55,9.0,0.01,AutoComplete,18.49195072681085,0.08182620006853447,0.8625,133311089901216.31,-1,-1,
56,9.0,0.01,MissForest,15.129244125960179,0.07006316971136586,0.85,42221754479147.58,-1,-1,
57,9.0,0.01,POME,18.61819723629317,0.08870602373050866,0.8625,62764020595423.12,16,15,z
58,9.0,0.01,POME,18.517979129441954,0.08572962883924556,0.8625,73954941121081.08,32,15,z
59,9.0,0.01,POME,18.199846029274525,0.08568345050865069,0.8625,64380927368522.61,64,15,z
60,0.0,0.05,KNN,16.20249640146081,0.08219974935165457,0.8668076109936576,89505190377826.06,-1,-1,
61,0.0,0.05,AutoComplete,15.643495150014676,0.07578824281399636,0.8837209302325582,99955416231965.38,-1,-1,
62,0.0,0.05,MissForest,12.167784094126953,0.06367278604775282,0.8604651162790697,30358374436289.55,-1,-1,
63,0.0,0.05,POME,14.851784540086204,0.08007102177590335,0.864693446088795,47634474307569.69,16,15,z
64,0.0,0.05,POME,14.64419852621102,0.07943013887657532,0.879492600422833,51356598815674.8,32,15,z
65,0.0,0.05,POME,14.909665605595894,0.07762529122557373,0.8858350951374208,51118894611370.42,64,15,z
66,1.0,0.05,KNN,15.955037516935931,0.08160945767203223,0.8654708520179372,99720469758522.86,-1,-1,
67,1.0,0.05,AutoComplete,16.186248942829366,0.07363346975697077,0.899103139013453,133910626625685.86,-1,-1,
68,1.0,0.05,MissForest,12.023473724909934,0.058762622664987586,0.8811659192825112,38304286087837.3,-1,-1,
69,1.0,0.05,POME,14.50234757063177,0.07482481759312583,0.8946188340807175,63547052487740.15,16,15,z
70,1.0,0.05,POME,14.510752464101886,0.07474924557363066,0.9013452914798207,63706473937953.805,32,15,z
71,1.0,0.05,POME,14.766807881265937,0.07541701640978928,0.8968609865470852,76783930153812.16,64,15,z
72,2.0,0.05,KNN,13.722705723971535,0.07889978118685677,0.8552338530066815,94981394952432.33,-1,-1,
73,2.0,0.05,AutoComplete,18.147838618027915,0.08561766816778858,0.8819599109131403,231741122221979.72,-1,-1,
74,2.0,0.05,MissForest,11.2838521496336,0.062377598334022046,0.8619153674832962,33834945537088.87,-1,-1,
75,2.0,0.05,POME,12.984694094243777,0.07952305958431856,0.8797327394209354,54530463662441.46,16,15,z
76,2.0,0.05,POME,13.128197267195144,0.07820036992465004,0.8819599109131403,53748151783219.914,32,15,z
77,2.0,0.05,POME,13.010085148125066,0.07655330798062147,0.8864142538975501,45953351112979.945,64,15,z
78,3.0,0.05,KNN,16.089984254862117,0.0838274894241447,0.8810126582278481,92538419753787.56,-1,-1,
79,3.0,0.05,AutoComplete,15.619752844813389,0.07508505392713662,0.9012658227848102,131564746770744.39,-1,-1,
80,3.0,0.05,MissForest,12.378754028791503,0.06279867068084381,0.8810126582278481,48507667257623.98,-1,-1,
81,3.0,0.05,POME,15.774189641972123,0.07978979276284272,0.9088607594936708,70719627904140.62,16,15,z
82,3.0,0.05,POME,15.353221341419438,0.0800219407835561,0.9037974683544304,71362942814241.75,32,15,z
83,3.0,0.05,POME,14.922072228644161,0.07807924411963366,0.9037974683544304,62942611589528.695,64,15,z
84,4.0,0.05,KNN,15.923154634215141,0.08055968137226678,0.8923766816143498,104079083640247.39,-1,-1,
85,4.0,0.05,AutoComplete,19.908227382492722,0.0908178388179965,0.8946188340807175,121817787302199.22,-1,-1,
86,4.0,0.05,MissForest,12.673479147353653,0.0633910027327954,0.8946188340807175,35021057172006.84,-1,-1,
87,4.0,0.05,POME,15.060836705296845,0.08027101147823004,0.8878923766816144,57881219341354.336,16,15,z
88,4.0,0.05,POME,14.950210477159668,0.08028199480063038,0.8901345291479821,63289493083563.66,32,15,z
89,4.0,0.05,POME,14.603050247489083,0.07920142307048655,0.9103139013452914,58668901468630.98,64,15,z
90,5.0,0.05,KNN,16.676375943972662,0.08797036651465538,0.8744186046511628,97329010229583.7,-1,-1,
91,5.0,0.05,AutoComplete,17.516399850311497,0.07873645990856701,0.8860465116279069,103780698860892.05,-1,-1,
92,5.0,0.05,MissForest,13.612831471500986,0.06572183217533734,0.8744186046511628,32311544249899.207,-1,-1,
93,5.0,0.05,POME,15.767307717587451,0.08312452695010299,0.8930232558139535,54057237259241.17,16,15,z
94,5.0,0.05,POME,15.468036368630184,0.08123709490823398,0.8883720930232558,56198901073389.414,32,15,z
95,5.0,0.05,POME,15.600588915864323,0.07936188503630831,0.8883720930232558,43346761461664.84,64,15,z
96,6.0,0.05,KNN,15.15815521552018,0.08195846224404503,0.8716814159292036,99100347774305.0,-1,-1,
97,6.0,0.05,AutoComplete,15.09152409440857,0.07414647820159154,0.8915929203539823,117928900030346.75,-1,-1,
98,6.0,0.05,MissForest,11.858707774660123,0.062061989590654336,0.8738938053097345,33829477202964.367,-1,-1,
99,6.0,0.05,POME,14.095613224126165,0.07894817501048483,0.8827433628318584,53339694345567.164,16,15,z
100,6.0,0.05,POME,14.051891694353838,0.0766268812706184,0.9026548672566371,55005600113685.45,32,15,z
101,6.0,0.05,POME,13.942891563037623,0.07777883474432479,0.8938053097345132,54865080326960.516,64,15,z
102,7.0,0.05,KNN,16.171989882452163,0.08737737490784594,0.8799076212471132,95606309732394.22,-1,-1,
103,7.0,0.05,AutoComplete,14.549794052981,0.07516391939755106,0.9053117782909931,133492583374458.1,-1,-1,
104,7.0,0.05,MissForest,11.661911201410575,0.06510399821343676,0.8799076212471132,38371670136992.94,-1,-1,
105,7.0,0.05,POME,14.167168527662387,0.08237093048963513,0.9076212471131639,58314018196233.266,16,15,z
106,7.0,0.05,POME,14.255748010534473,0.08198306114117421,0.8983833718244804,62160103419549.31,32,15,z
107,7.0,0.05,POME,14.177772527181299,0.07980865207759166,0.9053117782909931,74351817727916.17,64,15,z
108,8.0,0.05,KNN,14.962718970951965,0.07886379010570697,0.8849557522123894,143168524311095.7,-1,-1,
109,8.0,0.05,AutoComplete,15.369038830694642,0.07445171624812152,0.9092920353982301,141895106035247.72,-1,-1,
110,8.0,0.05,MissForest,12.524751695268295,0.060844010165312275,0.8827433628318584,43730760100473.586,-1,-1,
111,8.0,0.05,POME,14.314565325437528,0.07723760299961141,0.8982300884955752,71108810285779.19,16,15,z
112,8.0,0.05,POME,14.190423713707665,0.07636293423010125,0.8982300884955752,61516849663845.26,32,15,z
113,8.0,0.05,POME,14.641417530334936,0.07846042533609297,0.9070796460176991,49517648571831.04,64,15,z
114,9.0,0.05,KNN,14.674228408736322,0.08717898130435658,0.8643326039387309,103754507945705.9,-1,-1,
115,9.0,0.05,AutoComplete,15.009673442271755,0.07707885540695322,0.8862144420131292,116539639970478.14,-1,-1,
116,9.0,0.05,MissForest,11.416350442148094,0.0650704155951314,0.8643326039387309,32124969691202.48,-1,-1,
117,9.0,0.05,POME,13.794879800365262,0.08062292836411339,0.8862144420131292,52843819160377.484,16,15,z
118,9.0,0.05,POME,14.184374823700766,0.0807108784912672,0.862144420131291,55295489363278.586,32,15,z
119,9.0,0.05,POME,13.624730221674529,0.0775942619955869,0.8818380743982495,49262097177887.66,64,15,z
120,0.0,0.1,KNN,16.708103205238466,0.08203323307604661,0.8518099547511312,129406176247137.05,-1,-1,
121,0.0,0.1,AutoComplete,17.105981333059937,0.07526123964071446,0.8778280542986425,123181398936501.83,-1,-1,
122,0.0,0.1,MissForest,13.2728358144179,0.06155949800749986,0.8518099547511312,45582828873308.875,-1,-1,
123,0.0,0.1,POME,15.271955066812497,0.07676606262868907,0.8676470588235294,55474797940066.81,16,15,z
124,0.0,0.1,POME,15.258858520337284,0.07785359117805014,0.8631221719457014,65842812546868.83,32,15,z
125,0.0,0.1,POME,15.288631922118155,0.07519749858414902,0.8755656108597285,54329879312658.51,64,15,z
126,1.0,0.1,KNN,17.61154996684323,0.08488911416671713,0.8668981481481481,122471948835938.11,-1,-1,
127,1.0,0.1,AutoComplete,17.511830980322326,0.07751826107538867,0.8854166666666666,140553598363283.53,-1,-1,
128,1.0,0.1,MissForest,14.354378240625765,0.06427890482951562,0.8703703703703703,40991149213783.51,-1,-1,
129,1.0,0.1,POME,16.952035157903882,0.0805810321115386,0.8703703703703703,71290704010194.97,16,15,z
130,1.0,0.1,POME,16.836592429938968,0.07959925517867894,0.8831018518518519,75583343538685.88,32,15,z
131,1.0,0.1,POME,16.574016371530266,0.07851912382200922,0.8842592592592593,65173846000817.75,64,15,z
132,2.0,0.1,KNN,17.308047908282294,0.08417074676321276,0.8558758314855875,123186979167239.83,-1,-1,
133,2.0,0.1,AutoComplete,17.55672042606671,0.07893715937497106,0.8824833702882483,159212538350971.44,-1,-1,
134,2.0,0.1,MissForest,13.471309230203312,0.06560723947491649,0.8603104212860311,44749506009850.37,-1,-1,
135,2.0,0.1,POME,16.116518817531535,0.08205309928147407,0.8603104212860311,61631684807159.414,16,15,z
136,2.0,0.1,POME,16.074202411238264,0.07999927797928243,0.8780487804878049,63958537073373.41,32,15,z
137,2.0,0.1,POME,16.006006737564416,0.08033954848115647,0.8802660753880266,83853843757407.3,64,15,z
138,3.0,0.1,KNN,15.620039043557185,0.07883451697952151,0.8683035714285714,111908860407635.38,-1,-1,
139,3.0,0.1,AutoComplete,15.624495861714445,0.07426299889683782,0.8895089285714286,126700619355920.28,-1,-1,
140,3.0,0.1,MissForest,12.284936853664183,0.0612321237868569,0.8694196428571429,38669579467628.42,-1,-1,
141,3.0,0.1,POME,14.560086649836201,0.07668832176749212,0.8816964285714286,61501074427078.195,16,15,z
142,3.0,0.1,POME,14.615576805582405,0.07626374555041977,0.8828125,65249344546897.805,32,15,z
143,3.0,0.1,POME,14.489999522052054,0.07600995070464518,0.8895089285714286,47388002269184.836,64,15,z
144,4.0,0.1,KNN,17.549652833784656,0.08172319353695982,0.863431151241535,127792339314028.81,-1,-1,
145,4.0,0.1,AutoComplete,17.283146883576936,0.07684512671271752,0.873589164785553,144195717181166.8,-1,-1,
146,4.0,0.1,MissForest,14.054263368713961,0.06236438320026461,0.8623024830699775,44856853643281.15,-1,-1,
147,4.0,0.1,POME,16.693575820246533,0.07874235995745744,0.8623024830699775,63268083021688.484,16,15,z
148,4.0,0.1,POME,16.561877308124963,0.07801041804753853,0.8656884875846501,67066582798103.086,32,15,z
149,4.0,0.1,POME,16.397546462616834,0.0763808117720048,0.873589164785553,60258933691703.19,64,15,z
150,5.0,0.1,KNN,16.018392305492604,0.08275133916924413,0.8481283422459893,107323407236459.42,-1,-1,
151,5.0,0.1,AutoComplete,15.990124214139268,0.07630836377771509,0.8748663101604278,113513495829062.61,-1,-1,
152,5.0,0.1,MissForest,12.599169511560468,0.06430153496471698,0.8449197860962567,35423095310027.46,-1,-1,
153,5.0,0.1,POME,14.986420674588327,0.08029593003682246,0.8780748663101604,54903801285330.65,16,15,z
154,5.0,0.1,POME,14.926014279326736,0.07923656268026621,0.8759358288770054,53483217959721.68,32,15,z
155,5.0,0.1,POME,15.011338709012062,0.0780967924942465,0.8705882352941177,48997101260865.84,64,15,z
156,6.0,0.1,KNN,18.186931736325644,0.08449334222798044,0.8633333333333333,107655479636913.58,-1,-1,
157,6.0,0.1,AutoComplete,20.765944422188696,0.1005431579698099,0.8666666666666667,145466383530205.9,-1,-1,
158,6.0,0.1,MissForest,14.943009145382359,0.06348655932541149,0.8666666666666667,42195819065150.94,-1,-1,
159,6.0,0.1,POME,17.242798150303933,0.07942555546316428,0.8822222222222222,62108400793451.19,16,15,z
160,6.0,0.1,POME,17.062540050425184,0.07881054083942417,0.8844444444444445,67940181361414.234,32,15,z
161,6.0,0.1,POME,17.13165225544173,0.07762450339795195,0.8855555555555555,62006537555934.6,64,15,z
162,7.0,0.1,KNN,16.967998074374094,0.08548763057411389,0.8607456140350878,100668277632789.92,-1,-1,
163,7.0,0.1,AutoComplete,16.061491487212628,0.07905064941309985,0.8760964912280702,114337652019063.28,-1,-1,
164,7.0,0.1,MissForest,12.873732895925086,0.06625336469232297,0.8596491228070176,30408318810688.74,-1,-1,
165,7.0,0.1,POME,15.60980810605586,0.08214345359668748,0.8782894736842105,56620679461606.8,16,15,z
166,7.0,0.1,POME,15.244495134267831,0.08145198812418154,0.875,62321096938796.46,32,15,z
167,7.0,0.1,POME,15.236299682834641,0.080850091774801,0.8728070175438597,59953684416762.62,64,15,z
168,8.0,0.1,KNN,16.62988385180682,0.0851668375287437,0.8619528619528619,140451701727370.23,-1,-1,
169,8.0,0.1,AutoComplete,16.025811465888754,0.07740604931062783,0.8754208754208754,137288383964721.2,-1,-1,
170,8.0,0.1,MissForest,12.085293464957719,0.06491917443062292,0.8630751964085297,42741741160037.016,-1,-1,
171,8.0,0.1,POME,14.481173982746485,0.08058324127476985,0.8630751964085297,66867349528061.73,16,15,z
172,8.0,0.1,POME,14.350646279037251,0.07942085298608187,0.8731762065095399,69215647106516.75,32,15,z
173,8.0,0.1,POME,14.190875955984657,0.07778181581883896,0.8754208754208754,63178132926174.09,64,15,z
174,9.0,0.1,KNN,16.10715249244524,0.0829601366718626,0.8865168539325843,112082480454220.48,-1,-1,
175,9.0,0.1,AutoComplete,16.046220613032098,0.07579221552369,0.9101123595505618,120616440451769.02,-1,-1,
176,9.0,0.1,MissForest,12.170823456167714,0.06342177208909215,0.8876404494382022,40259910658685.01,-1,-1,
177,9.0,0.1,POME,14.923632106707716,0.08014652519390297,0.8876404494382022,56994424675877.93,16,15,z
178,9.0,0.1,POME,14.628007738374732,0.07703813454899529,0.9067415730337078,53062916443374.29,32,15,z
179,9.0,0.1,POME,15.243155309286577,0.07756019783985407,0.9044943820224719,65022382176597.84,64,15,z
180,0.0,0.25,KNN,17.717269027174538,0.08538811622971668,0.8656235618959963,119915312353291.53,-1,-1,
181,0.0,0.25,AutoComplete,17.152426802615242,0.07957909946710441,0.883571099861942,126151942907683.83,-1,-1,
182,0.0,0.25,MissForest,14.316763038189618,0.06796015855306789,0.8656235618959963,39418143494640.89,-1,-1,
183,0.0,0.25,POME,16.029023387680468,0.07986351596085554,0.8826507132995858,62203953767463.305,16,15,z
184,0.0,0.25,POME,15.837234033718376,0.07976983465451608,0.883110906580764,60062268347448.54,32,15,z
185,0.0,0.25,POME,16.017471570312733,0.07991028765970837,0.8812701334560515,63039969328005.23,64,15,z
186,1.0,0.25,KNN,17.415016487391835,0.0858932890192052,0.8602388323750553,110491907983505.62,-1,-1,
187,1.0,0.25,AutoComplete,18.653038802341644,0.088169604420797,0.8779301194161875,137114977918885.77,-1,-1,
188,1.0,0.25,MissForest,12.854875387910662,0.06622192936619718,0.8637770897832817,43991204000050.71,-1,-1,
189,1.0,0.25,POME,14.917579856988535,0.07892713957273077,0.8735072976559045,61462795025389.64,16,15,z
190,1.0,0.25,POME,14.726931274552435,0.07859915831281236,0.8739495798319328,62606225915403.66,32,15,z
191,1.0,0.25,POME,14.69907448567531,0.07796462959572163,0.8757187085360459,61799156282743.086,64,15,z
192,2.0,0.25,KNN,17.244917275171783,0.08390194428234332,0.8601108033240997,113758097907303.34,-1,-1,
193,2.0,0.25,AutoComplete,16.852247141928704,0.07971334284926981,0.8790397045244691,132670259159377.78,-1,-1,
194,2.0,0.25,MissForest,14.066885746657437,0.06841844018301835,0.8614958448753463,43557115808738.17,-1,-1,
195,2.0,0.25,POME,16.047749675364198,0.08054561308179681,0.858264081255771,61594269707785.29,16,15,z
196,2.0,0.25,POME,15.924234904593662,0.07909982021189628,0.8776546629732225,56712772178837.766,32,15,z
197,2.0,0.25,POME,16.20753751117123,0.08014917770115641,0.8744228993536473,62717998641610.234,64,15,z
198,3.0,0.25,KNN,17.65992437162051,0.08261371405146017,0.8654627539503386,124291166772387.2,-1,-1,
199,3.0,0.25,AutoComplete,17.364242069173784,0.07866788052503795,0.8830699774266366,124139487362556.69,-1,-1,
200,3.0,0.25,MissForest,14.307407894222447,0.06568281934443866,0.8659142212189617,39209130558494.23,-1,-1,
201,3.0,0.25,POME,15.931423090949506,0.07744832778059861,0.8785553047404063,57203439059634.48,16,15,z
202,3.0,0.25,POME,15.987216458625996,0.07712481206008566,0.8781038374717833,59522166352490.414,32,15,z
203,3.0,0.25,POME,16.038969502930698,0.07802793486721463,0.8803611738148984,64215551867019.73,64,15,z
204,4.0,0.25,KNN,16.708161937560426,0.0837605595784044,0.8622649759510276,121554408452395.52,-1,-1,
205,4.0,0.25,AutoComplete,16.832043128801217,0.07684837102013653,0.8867512024486226,139746914497717.02,-1,-1,
206,4.0,0.25,MissForest,13.341200791889747,0.0651584337023352,0.8670747704416266,44611569190274.11,-1,-1,
207,4.0,0.25,POME,15.122065758841114,0.0775805365899421,0.8670747704416266,60553969489523.68,16,15,z
208,4.0,0.25,POME,15.301240576297294,0.07743051315252841,0.8832531700918234,65025391894264.805,32,15,z
209,4.0,0.25,POME,15.03434681098021,0.07728333398894137,0.8854394403148229,58692786528311.25,64,15,z
210,5.0,0.25,KNN,16.734937031141406,0.08317071655723289,0.8685295464956482,111605072796274.61,-1,-1,
211,5.0,0.25,AutoComplete,18.166174808148828,0.09065905553046635,0.885936784241869,122788541050474.9,-1,-1,
212,5.0,0.25,MissForest,13.224505900786495,0.0655501782597359,0.8685295464956482,40238672299463.65,-1,-1,
213,5.0,0.25,POME,15.035139042871966,0.07861412435485833,0.8781493357764544,59933736423085.96,16,15,z
214,5.0,0.25,POME,14.939544843812174,0.07678701549861108,0.8781493357764544,57335270814408.34,32,15,z
215,5.0,0.25,POME,15.219102662702818,0.07824149683709211,0.8795235913879982,65704314818988.47,64,15,z
216,6.0,0.25,KNN,17.889742247429314,0.08454555930765667,0.870362287210825,117215235339908.16,-1,-1,
217,6.0,0.25,AutoComplete,19.280690262581032,0.08423377726630113,0.8900043649061545,150002035604524.16,-1,-1,
218,6.0,0.25,MissForest,14.225631029411236,0.06733159600404766,0.8707987778262767,40386168503172.78,-1,-1,
219,6.0,0.25,POME,16.217553194593464,0.07949890269633669,0.8786556089044085,54526871231372.59,16,15,z
220,6.0,0.25,POME,16.167622064105462,0.07884722856046604,0.890877346137058,57093308378904.484,32,15,z
221,6.0,0.25,POME,16.148539555195736,0.0794947141634679,0.8895678742907027,53853758074834.695,64,15,z
222,7.0,0.25,KNN,15.529730474224213,0.08366616106712345,0.8596724214254094,106450786621148.2,-1,-1,
223,7.0,0.25,AutoComplete,17.154372687264946,0.09113297631908238,0.8826914563966357,137234661760869.5,-1,-1,
224,7.0,0.25,MissForest,12.288639281577808,0.06634333038628916,0.8685258964143426,39773094941626.64,-1,-1,
225,7.0,0.25,POME,13.94552419741732,0.07824931179008246,0.8764940239043825,63549176059474.91,16,15,z
226,7.0,0.25,POME,13.872572916593674,0.07773993913519363,0.8738379814077025,55874344741659.79,32,15,z
227,7.0,0.25,POME,14.319073010455735,0.07872063473240334,0.8804780876494024,65498568881716.07,64,15,z
228,8.0,0.25,KNN,17.173700381256342,0.08385420176389341,0.8674645390070922,151328629486596.25,-1,-1,
229,8.0,0.25,AutoComplete,16.878529576313866,0.07816674953887244,0.8976063829787234,143433957007815.5,-1,-1,
230,8.0,0.25,MissForest,13.397693707254222,0.06712340058583563,0.8763297872340425,44061988132094.7,-1,-1,
231,8.0,0.25,POME,15.329139058535622,0.0798542954700009,0.886968085106383,67080693905824.65,16,15,z
232,8.0,0.25,POME,15.351226885844092,0.07916300871856712,0.8812056737588653,71492617348248.3,32,15,z
233,8.0,0.25,POME,15.416632905543693,0.07911594857296728,0.8953900709219859,67940547781489.34,64,15,z
234,9.0,0.25,KNN,17.189247503014393,0.08417243843406601,0.8693105002253267,150045961365852.88,-1,-1,
235,9.0,0.25,AutoComplete,16.678403248966227,0.07778667488834566,0.8909418657052727,134876365965361.98,-1,-1,
236,9.0,0.25,MissForest,13.862716337781428,0.06659867624661833,0.868409193330329,45833772429119.086,-1,-1,
237,9.0,0.25,POME,15.657243126979191,0.07886366914798114,0.868409193330329,64075856943887.11,16,15,z
238,9.0,0.25,POME,15.55426628940022,0.07881070658980366,0.889589905362776,67303623930542.055,32,15,z
239,9.0,0.25,POME,15.670280362238657,0.07928469043039374,0.8900405588102749,63660667903078.3,64,15,z
240,0.0,0.5,KNN,18.91921752871055,0.08770028580833054,0.8664701881659488,137491923176504.75,-1,-1,
241,0.0,0.5,AutoComplete,23.045348539769417,0.1057208050596942,0.8784856041713897,133735015923864.03,-1,-1,
242,0.0,0.5,MissForest,15.127938668859947,0.07313023790247676,0.8680571299025165,47263946542234.61,-1,-1,
243,0.0,0.5,POME,16.149429048511436,0.07996065145463771,0.8737247789616867,63369107597476.6,16,15,z
244,0.0,0.5,POME,16.160387771944563,0.08001474875529453,0.8700974835638178,63353302758125.55,32,15,z
245,0.0,0.5,POME,16.960731483504617,0.0826060390858001,0.8689639537519837,82332967322228.39,64,15,z
246,1.0,0.5,KNN,18.055070123723915,0.08811728769121067,0.8548098434004474,111089249806789.22,-1,-1,
247,1.0,0.5,AutoComplete,17.792122237152316,0.08428539307276173,0.8700223713646532,133313394571911.27,-1,-1,
248,1.0,0.5,MissForest,15.34899065151112,0.07423408764400449,0.8595078299776286,45986314907480.94,-1,-1,
249,1.0,0.5,POME,16.334232677837946,0.08060393892405297,0.8592841163310962,61939498083857.234,16,15,z
250,1.0,0.5,POME,16.248375437194273,0.08158853744151902,0.8621923937360179,68448515740800.31,32,15,z
251,1.0,0.5,POME,16.395909772810363,0.08243641739557706,0.8662192393736018,70598420338116.7,64,15,z
252,2.0,0.5,KNN,18.025958003470574,0.08679316384580706,0.8643181818181818,125906494243001.94,-1,-1,
253,2.0,0.5,AutoComplete,25.52751949379886,0.10625070321173309,0.8656818181818182,167985940639918.44,-1,-1,
254,2.0,0.5,MissForest,14.141625662682747,0.07215991312366789,0.8656818181818182,51592055597097.73,-1,-1,
