Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63
TCGA-97-8171-01,2.0685513,3.44125,4.9402776,2.7852635,5.816443,7.1228714,5.1935854,3.9838843,5.1129055,4.411714,5.800638,6.093223,3.2367272,3.1261418,4.1123004,3.5120041,5.8647747,4.6831775,5.970889,1.9358975,6.127917,6.9837036,5.357399,3.8886821,4.2337036,6.0513487,4.759336,6.246676,5.8519588,4.395907,3.7341053,5.1358566,6.5697417,4.121639,3.3913329,5.2863173,4.3220525,4.3505707,4.922855,4.0095005,5.6702647,5.1237397,3.8390229,7.0977144,5.2395015,4.775282,6.903231,4.2760787,6.794208,3.9189043,5.734563,4.138436,3.514102,6.364511,5.416677,4.978206,6.864821,6.234906,5.516726,5.276194,6.2870026,4.4517727,4.3856606,3.0844204
TCGA-55-8092-01,7.219641,4.2377696,3.759568,4.619778,6.4485435,5.8649325,5.4106283,4.6615925,5.410255,4.5572605,6.633462,5.797181,2.1448357,3.5078855,4.143509,3.6724577,4.474973,5.6160164,5.92374,2.7625527,6.2865224,6.468518,5.2886734,4.570073,4.6963606,6.1234336,4.2361403,6.9286175,5.6167994,4.3984175,4.96952,5.248392,6.8557463,4.0349197,3.0676115,4.228495,4.4274254,4.8730073,4.6729364,4.835382,4.7698283,4.528487,3.6679957,7.4334574,4.7297173,4.409491,6.6393447,5.0265813,6.8154564,4.1456366,4.8186226,4.6975303,4.370185,5.9204674,5.427486,5.685837,6.940066,4.4391994,5.201154,4.773827,4.836039,4.836126,4.8390474,3.363817
TCGA-55-6979-01,7.138286,4.261698,3.7719092,4.6574135,6.3334756,5.9264584,5.2889647,4.617401,5.310845,4.4608536,6.6066885,5.913854,2.2965121,3.4381926,4.0131474,3.4551487,4.612838,5.505734,6.002824,2.7428706,6.2763186,6.548263,5.344546,4.7508683,4.5550914,6.2462745,4.4284854,7.0214825,5.590833,4.51683,4.923823,5.274807,6.96887,4.115718,3.1946013,4.250322,4.385958,4.8286805,4.621943,4.7845473,4.873105,4.46424,3.5976083,7.4285045,4.86518,4.366721,6.5781984,5.1195455,6.677872,4.2277393,4.9222326,4.5706015,4.2187114,5.917812,5.5727377,5.663061,6.9006386,4.5326343,5.086114,4.814145,5.061942,4.7401795,4.820578,3.466559
TCGA-53-A4EZ-01,7.35759,3.9971516,3.769847,4.630656,6.4665065,5.817606,5.381648,4.595219,5.207876,4.7485733,6.613425,5.8548203,2.1490002,3.506228,4.252009,3.503779,4.4009423,5.587685,5.8400908,2.6105058,6.2811313,6.4216948,5.4622693,4.4918227,4.557157,6.20726,4.467797,7.0884037,5.678914,4.454809,5.068529,5.116921,6.9982185,3.97542,3.0225208,4.2559943,4.349621,4.8543286,4.645249,4.759593,4.7023335,4.697433,3.6242766,7.550553,4.732836,4.4048586,6.692727,5.018636,6.9260464,4.1312437,4.9656706,4.630655,4.2845063,6.0139766,5.433259,5.7010098,6.973888,4.2570357,5.220696,4.6958537,4.8235474,4.7243776,4.92719,3.423433
TCGA-55-6986-01,2.2516942,3.7130914,4.857687,2.9312654,5.82556,7.1030636,5.2810063,3.9463224,5.141874,4.443717,5.73792,6.0588536,3.1104825,2.9836183,4.3569956,3.5879018,5.697704,4.777694,5.9366655,1.8904929,6.199968,6.745003,5.388758,3.8932307,4.1702046,6.0360837,4.6538496,6.202736,5.8685513,4.375577,3.6588109,5.033545,6.627576,4.217194,3.365845,5.24203,4.2217183,4.3404317,4.8597484,4.1268835,5.643547,5.019893,3.88362,7.0932484,5.278164,4.788825,6.861591,4.1987286,6.84968,4.038591,5.6484294,4.0393796,3.7656121,6.4101677,5.384189,4.963998,6.8309755,5.9738145,5.5361977,5.2623105,6.2703843,4.5339336,4.606805,3.2002792
TCGA-55-8207-01,6.590867,4.025695,3.9218228,4.401709,6.370159,5.942672,5.4429216,4.603309,5.19792,4.668866,6.5083933,5.8086104,2.2456377,3.4175575,4.258288,3.5968127,4.5536203,5.5137343,5.762802,2.6170027,6.2239127,6.4346433,5.2603536,4.351909,4.732107,6.214096,4.4320097,6.943768,5.7011666,4.3952684,4.8551655,5.1222425,6.982258,3.914438,2.960675,4.393265,4.316958,4.9232373,4.723769,4.7426066,4.8614664,4.74654,3.6769564,7.3535476,4.691844,4.5907907,6.792531,4.884591,6.97907,4.072551,4.8892813,4.6225047,4.221483,6.1188297,5.4088635,5.4186435,6.941499,4.5899134,5.1608496,4.7809315,5.044196,4.737261,4.970322,3.3965857
TCGA-05-5425-01,6.8735466,4.225303,3.847476,4.5408435,6.3046284,6.012012,5.2829905,4.5669007,5.3740945,4.510579,6.5559864,5.903032,2.3311365,3.4709027,4.079047,3.5557485,4.657164,5.472404,6.008117,2.654856,6.2748823,6.5355496,5.4054384,4.642774,4.497346,6.165633,4.3814893,6.8900294,5.589472,4.4978147,4.8523116,5.2888336,6.8927317,4.122694,3.2034163,4.3036356,4.411329,4.774591,4.649096,4.745648,4.88858,4.500304,3.6378825,7.4600377,4.888586,4.3547134,6.5818872,5.049598,6.7019396,4.184882,4.990467,4.5377407,4.217261,5.9007716,5.518781,5.6851144,6.900074,4.586228,5.178224,4.804447,5.056665,4.7650266,4.7501063,3.4361036
TCGA-55-7724-01,5.6080813,3.6230497,4.10502,4.1634955,6.1787663,6.212932,5.390985,4.201565,5.095486,4.935454,6.203802,5.8262215,2.358276,3.1250818,4.627994,3.3883648,4.6278367,5.378229,5.606135,2.2128506,6.3025923,6.1790657,5.5069222,4.183136,4.4083967,6.165211,4.543826,6.6911917,5.9107423,4.6277633,4.8420386,4.8004646,7.1116433,3.92922,3.0248737,4.77787,4.104499,4.821051,4.5898404,4.6229444,4.925713,4.9108276,3.6615047,7.4891276,4.685914,4.5071063,6.867584,4.4850183,7.2911034,4.124078,5.3573346,4.3563585,4.2054715,6.356315,5.3038507,5.3339972,6.9819894,4.599005,5.3166466,4.6272736,5.3430133,4.692311,5.05286,3.4416642
TCGA-91-6847-01,2.4034426,3.4917696,4.9270077,2.7946804,5.7441487,7.1294665,5.117927,4.000497,5.0915885,4.3255014,5.7723765,6.128143,3.2205083,3.1563969,4.1288795,3.523935,5.9052997,4.68508,6.025821,1.9542831,6.110215,7.0450935,5.33514,3.9197133,4.1311035,6.155618,4.7479506,6.3518286,5.831713,4.3963475,3.7514355,5.1059103,6.601879,4.1819425,3.4791396,5.2406526,4.358111,4.4132776,4.919159,4.062856,5.7143617,5.0629463,3.8778603,7.0969677,5.2389736,4.723412,6.91325,4.290583,6.7393703,3.8292947,5.7040076,4.140971,3.471007,6.33825,5.4523153,4.9802523,6.844069,6.1489687,5.534684,5.295448,6.215056,4.5243716,4.3398547,3.1558764
TCGA-75-6206-01,2.7364762,3.421975,4.8674207,2.9226632,5.833732,7.0382338,5.217185,4.057814,5.090371,4.408662,5.8576727,6.099137,3.0672,3.1275039,4.177242,3.4601598,5.746025,4.804715,5.9028945,1.9691532,6.124945,6.935167,5.302394,3.920031,4.2649355,6.127123,4.6983795,6.3921595,5.876464,4.364214,3.9622974,5.065648,6.6166687,4.1206264,3.3874574,5.1957836,4.327236,4.4853725,4.9048524,4.1291137,5.5988855,5.0708475,3.8975112,7.0601883,5.1339498,4.764866,6.904216,4.3139057,6.8301716,3.8721778,5.577622,4.184032,3.5773892,6.387064,5.3800683,4.992508,6.8902063,6.0056505,5.527712,5.1979747,6.0887623,4.5150857,4.4589877,3.1095347
