Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
TCGA-05-4415-01,5.6333327,5.3877745,4.7952356,3.9936996,3.2532685,3.8460352,6.182047,5.444059,6.3030896,6.2060776,5.09348,7.8484097,6.804679,3.9637768,6.127762,6.752082,3.4605608,5.9859147,5.788183,5.5662127,5.8802013,3.9705663,2.8980045,6.1846895,4.2570915,6.8247147,3.7817867,6.0336156,4.1619334,5.367629,3.760459,3.8505137
TCGA-67-6216-01,6.7706413,3.8522334,4.3415194,3.6568205,3.8196628,4.551859,6.1934247,4.805273,5.966262,5.173222,4.4585953,6.838249,5.5370727,3.9497933,5.9121947,6.9375005,2.5558689,6.0882583,5.321481,5.222674,5.2815733,4.60625,2.7816746,6.597833,4.4979863,7.9343877,3.5959876,6.4973307,3.7475414,5.035486,3.5354,1.9513737
TCGA-78-7162-01,6.5965943,4.075232,4.5083733,3.5901775,3.5911808,4.325796,6.0301213,4.7722073,5.7735133,5.2840676,4.2539287,6.8742332,5.9065146,3.9768643,5.8702545,6.8117104,2.566711,6.1517444,5.656143,5.452351,5.501778,4.4594502,2.9991052,6.472853,4.116198,7.7947717,3.7130146,6.6436315,3.773797,5.2014284,3.8802116,2.0567415
TCGA-49-4512-01,6.821017,3.7368672,4.4138284,3.6473174,3.7736993,4.501863,6.0957537,4.8002086,5.9498215,5.1104426,4.4092045,6.7623925,5.4678645,3.9149036,5.848227,6.8668656,2.4842012,6.117127,5.4022393,5.272989,5.3260646,4.6263022,2.734391,6.6025176,4.393038,7.9290633,3.6103826,6.485589,3.7939343,5.024642,3.5703049,1.933877
TCGA-86-8673-01,4.9786654,5.20083,4.831581,4.192868,4.189916,3.9253743,5.3750744,5.2967424,5.9745884,5.8051486,5.0088987,7.140406,6.641718,4.8334627,5.9125037,5.998827,3.9469159,5.9530797,5.7412972,5.659051,5.779511,3.9306498,2.9954479,5.541858,4.714477,7.056192,3.486169,6.3690906,4.2566285,5.561737,4.2899766,4.1365137
TCGA-55-6712-01,6.3804502,4.9041405,4.4381213,3.8200028,2.8692207,3.831571,6.4766808,5.1849637,6.1317124,5.9756813,4.7694225,7.414235,6.6378274,3.7754898,6.051977,7.0651693,2.8183594,6.091211,5.8411846,5.589029,5.602491,3.9897916,2.9270298,6.469359,3.9681916,7.3064246,3.81873,6.5020514,3.9761305,5.4403334,3.4990807,2.9188302
TCGA-69-7978-01,4.924137,4.9384336,4.958341,4.2068405,4.308806,3.94642,4.9816804,4.992746,5.754554,5.5454698,5.0079904,6.9652843,6.3944125,5.218488,5.7000265,5.5985556,3.912212,6.096697,5.8168197,5.623192,5.774094,4.156732,2.842342,5.3674974,4.614428,7.209823,3.483566,6.4838696,4.2418365,5.5809474,4.5224586,3.9286048
TCGA-NJ-A55A-01,6.6762447,4.451524,4.338325,3.601523,3.094494,4.1017385,6.4635887,4.9535804,6.014009,5.653777,4.4933033,7.1952024,6.2167587,3.6965444,6.029275,7.10528,2.6312153,6.1051893,5.719363,5.4547534,5.4602795,4.2162833,2.9128766,6.575975,4.03179,7.6423526,3.8290925,6.581557,3.8055108,5.2703,3.4784107,2.351295
TCGA-78-7147-01,4.924458,5.4416866,5.1608853,4.1151814,4.020194,3.9989524,5.33918,5.215619,6.097757,5.863255,5.107091,7.1785307,6.6522813,4.753575,5.814016,6.039321,4.0593863,5.985925,5.8902683,5.904645,6.025916,3.9400525,2.90984,5.6355863,4.639466,6.828135,3.6140354,6.2614474,4.2666497,5.463303,4.157873,4.2500215
TCGA-50-6591-01,6.81852,3.897639,4.3817067,3.6309617,3.5325801,4.2973933,6.16913,4.8827977,5.8810472,5.3125343,4.3989544,6.8397365,5.7601905,3.9224844,5.8812504,6.925733,2.546479,6.127605,5.489184,5.3220215,5.367358,4.4613366,2.826297,6.546563,4.2416425,7.8904195,3.7148623,6.5841794,3.7653384,5.1726427,3.6114726,1.8874648
TCGA-67-3772-01,6.904087,4.027535,4.281032,3.529134,3.4428701,4.297386,6.2874064,4.9000797,5.843171,5.338177,4.4369016,6.872259,5.8555274,3.8560808,5.877649,6.932969,2.5603654,6.1409917,5.4572825,5.276509,5.2588296,4.457621,2.7772474,6.5425653,4.3088336,7.902343,3.7342522,6.5882297,3.7875652,5.002714,3.5301328,2.016234
TCGA-55-6970-01,5.8324122,5.266655,4.7596226,3.9337366,3.1396925,3.8895934,6.2685537,5.367091,6.3074865,6.164953,5.0223174,7.7780714,6.7253647,3.871499,6.1013403,6.8516273,3.3022857,6.0129614,5.830413,5.601394,5.8925276,3.9979577,2.8891437,6.321731,4.1328306,6.9142327,3.821788,6.0889597,4.1041226,5.3920736,3.6661997,3.617745
TCGA-MP-A4SW-01,6.4941945,4.0084405,4.4263225,3.8564506,3.69315,4.4647417,6.153591,4.856891,6.0666485,5.2839885,4.348536,6.9675884,5.658573,4.153795,5.8281317,6.8728595,2.651419,6.036464,5.3816185,5.323345,5.5078692,4.5331936,2.7449985,6.5570974,4.3380904,7.7366815,3.4815342,6.5929437,3.8718703,5.0776205,3.6446002,1.9908457
