Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
TCGA-05-4415-01,5.7077823,3.67205,5.6335125,4.3841796,4.8435907,4.618106,5.803677,4.0451665,4.736582,4.2089777,4.557558,5.6513906,6.405537,5.4441056,5.3523803,6.5139384,4.308179,6.803243,5.9928713,4.661538,6.3534913,3.2096825,2.779544,5.039119,4.4728737,6.8084707,4.0979934,5.881067,4.4430594,4.1628666,5.4969916,4.451518
TCGA-67-6216-01,6.508151,2.6581988,4.506799,3.9663196,4.4811783,4.1219664,5.3933835,4.463159,5.0999026,5.268804,4.455811,6.043401,6.4073005,4.975255,6.1780953,7.4580126,3.605761,6.031022,5.562225,4.895496,5.7769403,4.399601,2.5377007,3.3510869,5.606329,6.138026,4.4819555,4.964906,4.3307614,4.947213,6.364628,5.21238
TCGA-78-7162-01,6.4169173,2.6313806,4.5273223,3.9967787,4.5127406,4.094578,5.3589272,4.3377275,4.9417076,5.5463614,4.526455,5.978281,6.513539,5.1151214,5.900615,7.351368,3.3231995,6.1283097,5.5747633,4.691286,5.901732,4.2552342,2.6046214,3.7856784,5.294627,6.2588525,4.4352856,5.164626,4.40065,4.653799,6.381343,4.992675
TCGA-49-4512-01,6.521965,2.6269255,4.4742346,3.9328299,4.4741054,3.9311097,5.2507915,4.460015,5.1194577,5.369435,4.527475,6.0073357,6.4812875,4.9922867,6.1520615,7.530467,3.530249,6.0351696,5.4445043,4.8268137,5.767972,4.5037847,2.4730625,3.2562642,5.766148,6.07187,4.4569554,4.9786735,4.3283668,5.0353727,6.24299,5.2399745
TCGA-86-8673-01,5.2960773,4.407448,5.899227,5.2249637,4.830336,5.0050135,5.564476,3.9558377,4.9821863,4.5107436,4.4341335,6.5853586,5.7646213,5.164806,5.6323285,6.2331285,4.2427263,6.7181177,6.8240366,5.4948072,5.655462,3.5357356,3.5330348,4.448326,4.2253203,6.7490664,4.098101,6.083176,4.590243,4.00807,5.628675,4.035417
TCGA-55-6712-01,5.996687,2.9508243,4.9185634,3.8062365,4.5121336,4.17873,5.664099,4.2437735,4.5912952,4.768504,4.6896048,5.366153,6.7808657,5.637585,5.340281,6.8405366,3.534979,6.410227,5.460306,4.2440295,6.2654457,3.8794038,2.404085,4.728882,4.747232,6.6279583,4.2867875,5.594216,4.492723,4.115333,6.1867967,4.592394
TCGA-69-7978-01,5.2558575,4.3795357,6.0838146,5.376062,4.8557963,4.594536,5.390738,4.213387,5.2522984,4.912418,4.358655,6.7300534,5.509035,5.037535,5.676018,6.2583313,3.9625247,6.5940795,6.7710433,5.6925917,5.5294127,3.9040508,3.5513864,4.1942673,4.101668,6.725671,3.7851636,6.1365604,4.654123,4.1222267,5.801249,3.9275956
TCGA-NJ-A55A-01,6.321121,2.6102762,4.5986304,3.8231387,4.4950833,4.05385,5.4485383,4.3017297,4.739677,5.226373,4.6181397,5.6452446,6.728724,5.3870187,5.701747,7.2488623,3.366547,6.2696366,5.436163,4.41712,6.087201,4.1087675,2.411054,4.171597,5.160463,6.3848643,4.453303,5.3044357,4.4537416,4.4526978,6.2973537,4.9188595
TCGA-78-7147-01,5.2754383,4.153589,5.9611244,4.959737,4.835365,4.7898293,5.6818266,4.072188,4.925699,4.4170713,4.441615,6.2074075,5.935631,5.347188,5.4887996,6.2601333,4.2491813,6.734951,6.559774,5.1590037,5.875686,3.3828835,3.2598798,4.884959,4.076441,6.9977856,3.9594135,6.0195847,4.3732915,3.911785,5.6269846,4.138611
TCGA-50-6591-01,6.4208994,2.6240776,4.617718,3.946906,4.4790688,3.9438267,5.2934885,4.451626,5.0727134,5.41077,4.556685,5.9152117,6.5450926,5.0778537,6.0073285,7.418788,3.4433558,6.105767,5.4711285,4.6989713,5.813809,4.3879957,2.557775,3.5479994,5.5263376,6.191426,4.4141927,5.0902405,4.4046965,4.869256,6.271476,5.1546154
TCGA-67-3772-01,6.363733,2.653051,4.624876,3.8703237,4.568462,3.841674,5.19316,4.487246,5.0121346,5.3845196,4.569364,5.896433,6.6855826,5.149429,6.021782,7.4449573,3.4421537,6.1199827,5.5345764,4.6449027,5.7968793,4.4138603,2.518223,3.5033035,5.5287714,6.26772,4.36701,5.112862,4.280598,4.827146,6.2617955,5.1683536
TCGA-55-6970-01,5.7684455,3.478058,5.459506,4.197733,4.7180324,4.557623,5.8702397,4.1196747,4.739208,4.339272,4.515444,5.476866,6.433833,5.526379,5.348707,6.5569024,4.186754,6.7268305,5.723973,4.5438833,6.3740544,3.2669654,2.5968907,5.004675,4.6370096,6.779311,4.1821675,5.69163,4.4133396,4.194919,5.727543,4.497319
TCGA-MP-A4SW-01,6.370579,2.6702018,4.652295,3.8182735,4.5934505,4.0014687,5.3012357,4.4586883,4.955994,5.2498956,4.4511113,5.790148,6.6414857,5.17813,6.0461507,7.4168077,3.6856456,6.1349907,5.37697,4.6464057,5.915765,4.2434096,2.4282246,3.493676,5.679302,6.222454,4.432757,5.053003,4.322872,4.867999,6.2445436,5.164672
TCGA-55-A491-01,5.6016626,3.960719,5.7962937,4.9578876,4.9412227,4.9383974,5.6253314,3.978121,4.883079,4.386397,4.3172965,6.2441454,5.918822,5.168329,5.630099,6.5033298,4.525438,6.756681,6.5583754,5.286174,6.021893,3.2820168,3.318932,4.6033354,4.387725,6.716467,4.078175,5.914122,4.5555415,4.196713,5.5521545,4.4129734
TCGA-55-8205-01,5.3340435,4.1519275,6.062993,5.1727123,4.887148,4.6927614,5.552085,4.191331,5.17518,4.76814,4.323305,6.4348373,5.6361933,5.19965,5.594265,6.274572,4.101436,6.6652136,6.531196,5.552744,5.7478952,3.616462,3.4103093,4.5294347,4.1984963,6.7525077,3.8588433,5.99528,4.602118,4.147718,5.7711115,4.0818253
TCGA-17-Z023-01,5.5631027,3.994023,5.798845,5.104749,4.966563,5.001727,5.595538,3.9692023,4.898568,4.495335,4.330355,6.501709,5.87768,5.1554193,5.657325,6.53012,4.4488463,6.7439384,6.706574,5.4216604,5.924603,3.4033709,3.4606884,4.498887,4.355393,6.741439,4.067927,5.9376693,4.5519013,4.162818,5.517558,4.3940253
