Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
TCGA-05-4415-01,6.005282,4.7344165,3.8427112,4.194309,4.651289,5.5188756,7.153515,4.7241325,5.3902736,3.8879247,4.7725735,7.5153446,6.5337543,4.044617,4.9177437,5.7951846,3.8388863,5.3801827,4.903556,5.0065956,7.066174,3.9856322,3.672468,5.5358706,4.0834956,5.9014993,4.7768106,5.7329326,5.0377917,4.4458823,5.8182387,4.007244
TCGA-67-6216-01,5.9171047,3.4184978,4.578841,4.2328215,4.961718,4.9676504,7.6842723,4.429066,4.7939653,4.327177,5.159681,7.6219225,7.022586,5.4614124,4.682677,5.024636,2.367551,6.3039856,5.331914,6.3744245,5.490728,4.5671697,3.8912435,6.0071,4.792922,6.434693,4.107151,6.7087293,5.064746,5.1065216,5.8014703,3.8760095
TCGA-78-7162-01,6.0396986,3.6179996,4.313761,4.198211,4.7751164,4.9965706,7.7636976,4.470441,4.8742337,4.455682,5.0590253,7.7993145,6.8893714,5.443454,4.7042017,5.0046067,2.7357717,6.2264953,5.3230343,6.1922984,5.9808183,4.263066,4.0112367,5.851749,4.512386,6.2935576,4.3413744,6.655246,4.867231,5.152593,5.7290435,3.689086
TCGA-49-4512-01,5.9258127,3.4186838,4.590964,4.200981,4.9709415,4.939077,7.7145586,4.4255857,4.7958426,4.3433676,5.2069845,7.6042504,7.042383,5.5339074,4.6710167,4.9981003,2.3498845,6.3935075,5.3652873,6.4325366,5.5165396,4.4788413,3.9210095,6.0238285,4.853987,6.42746,4.091823,6.7559714,4.970079,5.1764793,5.7689652,3.8318434
TCGA-86-8673-01,5.202918,4.7938294,4.392539,4.44142,4.0811305,5.745628,6.013942,4.7263246,5.57777,4.366568,4.292753,7.1834645,6.537231,4.02293,5.3620253,6.152792,3.6564727,4.859324,5.1697683,4.803741,6.5667233,4.344899,3.3452063,5.3058295,3.899939,5.96544,3.8555481,5.9158554,4.7131176,4.6398263,4.967884,4.292391
TCGA-55-6712-01,6.0890584,4.242953,4.039206,4.507759,4.976998,4.885688,7.6077724,4.4744544,4.896451,4.0697083,5.1891775,7.678853,6.429748,4.775588,4.434061,5.4629707,3.4211888,5.8448763,5.0725245,5.717362,7.0863357,3.9432755,4.105057,5.499405,4.2865267,6.1415043,4.969262,6.438468,5.0121017,4.5201793,5.888966,3.5385387
TCGA-69-7978-01,4.8908997,4.958897,4.6009793,4.6025257,4.150017,5.661517,5.9732995,4.6267905,5.45826,4.463865,4.107581,7.0659404,6.3120165,4.0004215,5.436207,6.198127,3.4460084,5.2846403,5.3531747,5.1033354,6.1866703,4.3576555,3.19554,5.325622,3.8962295,5.902945,3.7044911,6.1157784,4.6145988,4.740937,4.822977,4.0486674
TCGA-NJ-A55A-01,6.0716324,3.9138155,4.3481097,4.3738284,4.9560776,4.8826847,7.790309,4.37867,4.809735,4.174446,5.175817,7.6965337,6.570022,5.2998133,4.38039,5.287056,2.9571543,6.0972195,5.2720375,6.093809,6.5727763,3.9825814,4.022988,5.644801,4.5529246,6.226409,4.7700453,6.6855936,5.01969,4.7213764,5.7433834,3.5243855
TCGA-78-7147-01,5.383578,5.0111704,4.164686,4.41261,4.2046514,5.6970286,6.148212,4.6241612,5.5629344,4.334149,4.296098,7.2195444,6.4879956,3.8392932,5.3093805,6.178935,3.7854812,4.8762937,5.073331,4.692964,6.8438506,4.1648517,3.4069467,5.197042,3.9000156,5.97968,4.0063334,5.876848,4.785404,4.507885,5.2023554,4.2139206
TCGA-50-6591-01,5.98959,3.6090999,4.527639,4.2696466,4.9314833,4.8852024,7.7424064,4.391567,4.816368,4.3225374,5.138668,7.648188,6.8904967,5.5019665,4.593501,5.02314,2.5210445,6.324307,5.395496,6.38503,5.877011,4.266869,3.9969018,5.8915057,4.735303,6.472188,4.305898,6.789277,4.925282,5.0486193,5.731663,3.7334785
