,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95
359,-0.11956384,-0.013595294,0.041397132,0.054786865,-0.10061167,0.035221267,-0.095223024,-0.17805284,0.23396786,-0.22902161,-0.1398716,-0.0687639,0.06271133,0.12493904,0.03966422,-0.10090449,-0.15664494,-0.12438617,-0.06332242,-0.041692358,0.07862965,-0.014620861,-0.11520558,0.12072078,-0.121090874,-0.07236094,-0.08130572,-0.15310334,-0.18805031,0.1489016,0.04571872,0.06689452,0.08709208,-0.06436317,0.06643854,-0.037009437,0.06035992,-0.059981395,0.1347334,0.18196435,-0.024125952,-0.056128148,-0.075355865,0.03997357,0.19333571,0.11110611,-0.011393979,-0.1332989,-0.11659196,0.03253035,-0.032423552,-0.15022013,-0.10902694,0.04484616,0.111397676,-0.14259951,0.1484513,0.011580143,0.08761902,0.061776254,0.09009457,0.12319654,-0.13149336,-0.12430229,-0.0946978,-0.014544824,-0.12923858,-0.0020697797,0.17729466,-0.15012641,-0.020216392,0.105830826,0.010763314,-0.096096046,-0.053340293,-0.029468624,0.13271804,0.021751694,0.014292882,0.019474126,0.08605846,0.10387106,0.0818397,-0.13355431,-0.025966197,0.02287688,-0.013739646,-0.07836849,0.04273358,0.05092366,0.034599368,0.22421849,0.08444291,0.05264007,-0.05745671,-0.0052360506
613,0.020479016,-0.054002367,-0.0028600537,-0.03972472,0.0012893064,-0.008854465,-0.008350449,-0.14322133,-0.11177779,-0.030537438,-0.07201249,-0.03765294,0.11608734,-0.041110545,0.08761198,-0.0008515432,-0.0389608,-0.15638645,-0.029443055,-0.027702367,-0.09711339,-0.0034788903,-0.08594307,-0.091439925,0.117124595,-0.27125642,-0.07404503,-0.09414684,-0.10970192,0.1072975,0.012813706,-0.07285545,-0.116961904,0.031611394,0.25745234,-0.111692265,0.075371675,-0.026387494,0.10767792,0.04104604,-0.14408363,-0.045624446,-0.22722702,0.19712463,-0.025740314,0.09213522,0.123991586,-0.02830017,0.028975653,-0.02156898,-0.17752782,-0.11071426,0.067490816,0.011133661,0.10310337,-0.1437953,0.11213147,0.0119902985,0.0044719786,0.056930955,0.017165046,-0.047999043,-0.012815217,-0.026070757,-0.03686113,-0.118924506,0.049167726,-0.10070357,0.111377895,-0.15283416,0.017786603,0.0014399098,0.058351457,0.022125969,-0.093542546,-0.06470249,0.20800863,-0.092525385,0.009764563,-0.022469068,0.11837851,0.12063303,0.06614411,-0.08080157,-0.0060041775,-0.05224441,-0.085763395,0.25391534,0.18412489,0.22945812,0.008780769,0.19770096,0.04781169,-0.07885741,0.11355155,-0.03553414
538,-0.07049874,0.08812681,0.02313891,0.059108924,-0.057195023,-0.06367568,-0.07375552,-0.1467363,0.104474716,-0.026408792,-0.18891977,-0.025715275,0.15309636,0.0041433056,0.13731728,0.021382246,-0.045877755,-0.20429863,-0.1169622,-0.061035924,0.040296353,0.07029038,-0.0427296,0.07698743,0.016835116,-0.08481373,0.07187648,-0.043511234,-0.16466674,0.11115377,-0.0011242961,0.027671117,-0.06207646,-0.057096638,0.00526358,-0.02924771,0.03175815,-0.017662097,0.08048545,0.0888315,-0.1542268,0.022652445,-0.05557527,0.1560709,0.08241834,0.11311856,0.05471805,-0.1015003,0.05192252,0.06855962,-0.19548424,0.0024612215,-0.0032710994,0.06551655,-0.002535241,-0.15952565,0.10990025,0.02990218,0.13592187,0.07228917,0.10809668,0.12768826,-0.11849913,-0.027403692,0.016622974,-0.17329323,-0.08548957,-0.05022935,0.107676834,-0.13195738,-0.0539507,0.14626233,0.054705724,-0.07807523,-0.05013421,0.12701282,0.43494686,-0.066913895,0.052219447,0.04154638,0.030744562,0.12483115,0.1344351,-0.09383621,0.034433927,0.046338465,-0.051933635,0.05707354,0.19523212,0.005399628,0.059412472,0.13854876,0.09140294,0.15117349,-0.023253342,0.010665469
204,-0.080481045,0.018719139,0.013125163,0.16979282,-0.10617996,-0.05289881,-0.11399427,-0.13915384,0.14805828,0.0005068412,-0.00074920186,-0.023926439,0.18129891,0.1499728,0.07046158,-0.034345713,-0.10132807,0.0026005527,-0.1784726,-0.040714893,0.14647534,0.081397444,-0.009236309,0.13324197,-0.012848332,0.035319015,-0.062307283,-0.09791676,-0.111205555,-0.042676423,0.08486324,0.10255592,0.03894879,-0.07164505,-0.104021914,-0.11815942,-0.009296963,-0.061349742,0.1031585,0.1522457,-0.13734007,-0.05816064,0.09081039,0.14115669,0.18973826,0.03423345,0.075877376,-0.08520901,-0.06877856,-0.081105806,-0.14076693,-0.11788309,-0.07360663,-0.004114943,0.029664876,-0.108306155,0.07938561,-0.032623783,0.16002864,0.054099113,0.087842576,0.14706437,-0.15949735,-0.05933303,-0.07901845,-0.10301833,-0.15951282,0.04751073,0.088639446,-0.04530106,-0.0809734,0.21312496,-0.004823714,0.095756814,-0.036918204,0.020445189,0.06990621,0.12078114,0.090857446,-0.07719349,0.031077486,0.037805922,0.079767905,-0.09201357,0.0006671303,0.08428758,0.008384836,-0.09668969,0.09371105,0.104589924,0.3363468,0.18297388,0.07480637,0.06588438,0.0889222,0.03511808
658,-0.13439746,0.10994303,0.0050472203,0.057706647,-0.04215529,0.029509036,-0.08223132,-0.19352984,-0.04772919,0.05151345,0.026551519,0.12962626,0.17664713,0.06709038,0.014592158,0.070826724,-0.129862,0.08160004,0.12823942,-0.02939698,0.12582871,-0.1443432,-0.07938365,0.13073398,0.09308292,0.041528,-0.100614704,-0.08331014,-0.1044215,0.08598234,0.102677904,0.10437728,-0.003064018,-0.13156657,0.028272483,-0.016203767,0.020598114,-0.06516015,0.22871217,0.07202722,-0.0031978844,0.071889594,-0.19038536,-0.028640218,0.13811493,-0.050931692,-0.16896409,-0.043424957,-0.101272516,-0.05146231,-0.0020482787,-0.10578419,-0.07189781,0.014179913,0.10730934,-0.18506356,0.10869957,0.042147268,0.10608167,0.01831913,0.0722096,0.15818056,-0.20549814,-0.11331849,-0.15445334,0.024380215,-0.09952333,0.029530784,0.123335056,-0.09824202,0.030264016,0.011540533,0.05732369,0.03694848,-0.07109133,0.071979426,-0.07481381,0.075011685,-0.018438509,0.03328719,0.10256378,-0.0009044847,0.13754432,-0.1358332,-0.0007392508,0.028171549,-0.06184206,0.22287215,-0.079268165,-0.046360124,0.07512281,0.20221092,-0.0019914461,-0.2581553,0.10575554,-0.062314715
399,-0.08525592,-0.097049884,0.06637648,0.09395568,-0.094065264,0.049175747,-0.078675464,-0.18624483,-0.14220867,0.1184608,-0.09625949,-0.04755944,0.14998432,0.050714094,0.07964905,-0.063174576,-0.08219474,-0.10994197,0.04313805,-0.023293916,0.002097495,0.020355683,-0.12866361,0.06160214,0.02342924,-0.07050393,-0.15785691,-0.087244324,-0.04286441,-0.040120345,0.07475732,0.121549934,0.08352717,-0.095395334,0.021683851,0.011614621,0.09295413,-0.05635665,0.12108806,0.08144298,-0.05759103,-0.1306952,-0.11395888,0.062302433,0.17607038,-0.0729307,-0.029976517,-0.05173079,0.03539751,-0.070476964,-0.06612551,-0.21361154,-0.06331227,0.017523829,0.028932244,0.046873506,0.08922112,0.08495018,0.09068229,0.025537506,0.075976275,0.13098007,-0.027507825,0.042454682,-0.20841578,-0.03714959,-0.04763025,-0.04841471,0.10826439,-0.009150602,0.0365124,0.11840012,0.045853022,0.09232236,-0.071258634,-0.033265803,0.091810696,0.055795163,0.024040526,-0.14124523,0.035634253,-0.0026729847,0.0069828783,-0.06295141,-0.07432165,0.069045566,-0.21526383,-0.006938547,0.08340257,0.10172207,0.29556185,0.19653776,0.046170786,0.36436865,0.15892702,-0.04397257
678,-0.006067292,-0.19501108,-0.091185085,0.09428227,-0.07085362,-0.10739744,-0.07562886,-0.10583821,-0.052709788,-0.011921774,0.12439967,-0.11867162,0.09785714,0.024323903,0.011484051,0.017890178,-0.05643053,0.05729361,0.03191087,-0.049483668,0.03879817,-0.09815792,-0.03857658,-0.006806376,0.15443452,-0.07126814,-0.08026991,-0.13926828,-0.08738281,0.03179027,0.16199882,0.061824225,0.03998345,-0.018401673,-0.026886245,-0.11458536,0.054206457,-0.09120341,0.15615252,0.011776958,-0.12678236,0.019516302,0.0081333155,0.1755249,0.0875403,-0.037691966,-0.1972884,0.02382452,-0.13230427,-0.103048205,-0.060423195,-0.21454516,-0.067702234,-0.0754746,0.14809819,0.11687057,0.107685275,-0.020620009,0.15349126,0.06030899,0.01882824,-0.051872276,0.10769576,-0.017340021,-0.106817655,-0.09725258,-0.046258662,0.0045714946,0.037489522,0.1322003,-0.010172846,0.08039021,0.0120921945,0.07938174,-0.13068339,-0.13708039,-0.18431933,0.06218361,0.047049776,0.027433628,0.09770467,0.027282296,0.010935102,-0.08496113,-0.024268258,0.075524114,0.045985222,0.20993802,0.14695781,0.20750353,0.22455446,0.15588483,0.00077143783,-0.26144278,0.11291453,-0.067553625
713,-0.11747192,-0.00821314,-0.06984157,0.023200192,-0.06228091,-0.07322796,-0.08556274,-0.18839544,0.06429643,0.18341681,-0.1241525,0.026175037,0.18943304,0.05693374,0.12467426,0.03250768,-0.11355734,0.027108863,0.00015443949,-0.07263387,0.18710202,-0.085489266,-0.12561199,0.11918366,-0.014237123,-0.023771152,-0.016032482,-0.088990174,-0.14135921,0.09489873,0.07988984,0.099930465,-0.087688535,-0.09939853,0.107963264,0.020338144,0.044913057,-0.06612242,0.18558982,0.070268534,-0.12016684,0.14542484,-0.23787934,0.16345048,0.12620123,0.059571363,-0.098215684,-0.06400879,0.07171288,0.0020403017,-0.07820839,-0.13225809,-0.06624293,0.001864585,0.034332223,-0.18354127,0.102778204,0.06280458,0.06363037,0.07799237,0.12604243,0.13605155,-0.1271638,-0.06334576,-0.023323895,-0.14640567,-0.071581945,-0.0063254237,0.1588834,-0.10760632,-0.011667168,0.033049658,0.092237085,-0.09302512,-0.09127627,0.07168111,0.16570657,0.036777433,0.04976401,0.139893,0.067100875,0.070128165,0.090897374,-0.108278126,-0.016926818,0.07217619,-0.075651176,0.24041097,0.08526511,0.007773193,-0.010995915,0.13574614,0.07520774,-0.08450311,0.09823256,-0.0732878
313,-0.03703869,-0.051265556,0.13355021,0.061142467,-0.018146198,-0.017544506,-0.1102824,-0.07866447,0.17280412,-0.08142024,-0.1769246,0.11151724,0.100447185,0.085070744,0.103290774,0.11912855,-0.01875221,-0.104775265,-0.098838285,-0.0585931,0.002670017,0.03480205,-0.076677665,0.104346566,0.22614844,-0.055952508,-0.023862915,-0.0387971,-0.14788285,0.10285996,-0.09662314,0.03969855,-0.1130707,-0.09108563,-0.05936293,0.08920991,0.07294092,-0.018947052,0.01928912,-0.031438522,-0.09177378,0.12692015,0.002869438,0.024871778,0.12348217,0.06972287,0.04091401,-0.1864297,-0.01906874,0.13299057,-0.17149885,0.050249677,0.05385166,0.13598995,0.061661083,0.04250373,0.014709202,0.052033603,-0.02146804,0.06607777,0.090212196,0.1386165,0.035650205,-0.057732683,0.04391065,-0.16199966,-0.09191767,-0.12693918,0.03606733,0.028310666,-0.07814386,0.14562798,0.017787205,0.02678827,0.018795406,0.08334129,0.3401588,-0.23734832,0.0028691413,-0.0971897,0.019629829,0.12064198,-0.023449207,-0.07079793,-0.004877395,0.036006488,-0.084223665,-0.059062414,0.09532912,-0.17543603,-0.26222688,-0.16067144,0.039060336,0.09964383,-0.042695258,-0.026298879
186,-0.060126856,0.20222628,0.1145182,0.046320207,-0.016528284,0.0381855,-0.057152774,-0.13104296,0.10350906,-0.28038147,-0.0734112,-0.038274497,0.087104574,-0.011886724,0.029801998,-0.06721287,-0.06958957,-0.2911283,-0.08107932,-0.02341618,-0.09966645,0.016721832,-0.00090750743,0.058573354,0.023683256,-0.12015026,-0.034354646,-0.06583577,-0.14270535,0.1468017,-0.031069249,-0.03941139,0.06295699,-0.059798103,0.029882189,-0.13412549,0.025443427,-0.005265775,0.087953985,0.13106973,-0.05887442,-0.091197476,-0.014717494,-0.003467036,0.059946958,0.12398493,0.18676305,-0.12370244,-0.07229699,0.05405922,-0.16591088,0.002274268,0.008170621,0.06310851,0.08779646,-0.29333815,0.11741647,-0.047355015,0.05200704,0.033831634,0.04806935,0.10266294,-0.23426759,-0.040391173,-0.005540566,-0.020195134,-0.108534604,-0.042634316,0.098191775,-0.101825245,-0.0143872015,0.12615427,0.06263262,0.054301787,-0.02190197,0.11750463,0.26965958,-0.030155646,0.019675028,-0.061973188,0.058069725,0.12300555,0.20225935,-0.11627483,0.02526236,-0.032573614,-0.07789003,-0.053933907,0.043552168,0.08715264,0.06583322,0.1557128,0.057359193,-0.04090315,-0.020983897,0.03563391
