,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95
359,0.19910525,0.03423916,0.05273357,-0.11796189,-0.10639387,-0.027658913,-0.044722576,0.10498113,0.096065424,0.07851115,0.092421845,0.2033119,-0.03700848,-0.074708454,-0.04576784,0.12092844,-0.047787454,-0.018630775,-0.048909485,0.011513446,-0.107191406,0.03884351,0.063291855,0.11586213,-0.17338257,0.19744152,0.0016097811,0.047898725,-0.103961304,0.18066177,0.059543945,0.06586094,-0.11588904,-0.06415098,-0.18207377,-0.14293815,0.10818532,-0.007677121,-0.026364349,0.12177773,0.062017757,0.04416449,0.010930978,-0.1071104,0.15500134,-0.06182714,0.12515657,0.16920555,-0.112214625,0.14074384,-0.005493587,0.03516074,-0.083693445,-0.1883367,0.10038871,-0.024908226,-0.09394716,0.049502283,-0.1581489,0.1157948,0.07773638,-0.033924192,0.12264838,0.105798796,-0.10284059,-0.25761285,0.15128747,0.13497415,0.10508263,0.025205025,0.048339017,0.05947793,-0.07861416,0.025864525,0.06986386,0.09676388,-0.053637188,-0.029233508,-0.07037856,-0.12969482,-0.0081262225,0.043752678,0.045782376,0.04438559,0.002717547,-0.033890557,0.049089678,0.19682503,0.015465584,-0.22762154,-0.016617687,-0.06614829,0.0059002074,-0.06347705,0.029088395,0.14181633
613,0.10073785,-0.006962066,0.073595,0.0584569,-0.0587095,-0.07293328,0.17179134,0.055821195,0.07034984,0.04596007,0.1125412,0.16988151,0.051130757,-0.11121458,-0.08321323,0.056047082,0.058085974,0.08680602,-0.115743525,0.102251545,-0.097855546,-0.015971707,0.07623147,0.06402444,-0.1256972,0.13256718,-0.1319197,-0.07942682,0.08906562,0.18908378,0.0837799,-0.0126906205,-0.038667023,0.103811525,0.06407141,-0.06917457,0.07857862,-0.011388445,0.14210115,-0.021677945,0.049750723,0.12676609,0.1288401,-0.008260999,0.005622445,0.1253485,0.002644914,0.11837837,-0.11831465,0.061437804,-0.10137936,0.08492704,-0.09836326,0.052609187,-0.029304627,-0.061687496,0.052782692,0.0410412,-0.117174834,0.05568268,-0.14620721,0.06990402,0.3358208,-0.012928517,0.054740045,-0.11949164,0.22780785,0.055772804,0.0618293,0.13261636,-0.051821485,-0.04949638,-0.19514598,-0.2727468,0.020292921,0.10499734,0.06791547,0.11292354,-0.017670495,-0.08970409,0.066669606,-0.043593403,0.11342295,-0.06219523,-0.028439438,-0.02650674,-0.016739838,-0.0335137,0.048514288,-0.12905687,0.009999848,-0.18825008,-0.109926924,-0.103407584,0.051412515,0.15193208
538,0.09745805,-0.12276548,0.13176979,0.099874705,-0.10949184,-0.026021289,0.15127611,-0.20923032,0.023997273,0.04922209,0.110443056,-0.19575423,0.0339092,-0.08094841,-0.037160702,0.08304645,-0.10100666,-0.021903876,-0.096304186,0.073821746,-0.107199386,-0.0014658151,0.059626944,-0.12695134,-0.2259909,-0.064166896,0.05250068,-0.11296291,0.0035522848,0.3038716,0.02070754,0.03748607,-0.14645825,-0.043796673,0.023764417,-0.12000989,0.055506434,-0.17276767,-0.025113277,0.08970931,0.048919372,-0.11207831,0.04460341,-0.016159266,0.023052324,0.27581838,0.036189985,0.10715287,-0.03961621,0.07950452,-0.05190233,0.012827933,0.09672578,-0.014136503,0.005265037,-0.2002464,-0.06837447,0.026903385,-0.16523671,0.09656954,0.00446796,-0.016307706,0.19387248,0.03847385,0.016507186,-0.11005948,0.16368143,-0.059242737,0.081410475,0.10295152,-0.026635231,0.0916554,-0.09035389,-0.20395009,0.022594446,0.10049516,0.13200593,0.084326185,-0.022480173,-0.0842302,0.05466404,0.11392428,0.08766813,0.030958727,-0.07386121,0.02031233,-0.028649788,0.007657635,0.06057467,-0.09652033,-0.05130333,-0.09932807,-0.0941082,-0.036778763,0.009061815,0.1441681
204,0.0048632375,0.076138936,-0.21956412,-0.047862377,-0.08847424,-0.08421202,-0.028032431,-0.025023956,0.15104222,0.05562561,0.14581947,-0.04115483,-0.05959027,-0.063736446,-0.04931695,0.075636685,-0.029570214,0.15129371,-0.063370526,0.08309309,-0.061590757,-0.062123213,0.046788357,0.06806188,-0.10548962,0.16287436,-0.10958703,-0.017196348,-0.13578805,-0.15419197,0.13379988,0.12587029,-0.13789293,0.12868522,0.027743146,-0.09528267,0.069715574,-0.03468424,-0.06811489,0.13388997,0.09109393,-0.08031784,-0.16117972,-0.070599146,0.0863974,0.07488096,0.11586901,0.15356274,-0.082394294,0.05320874,0.011012358,0.04609057,-0.0027124567,-0.06875625,-0.07547353,0.14062133,0.0035709175,0.049387075,0.052127775,0.0618994,0.20741865,0.05125546,-0.018354554,0.14930092,0.08391506,-0.119738765,-0.24684493,0.038031306,0.07588879,-0.16458242,-0.06737233,0.10687773,0.020733116,-0.0017923763,0.15749553,-0.035953954,0.17494568,-0.07696508,0.0039831907,-0.12729873,-0.09723057,0.12476248,-0.009988874,0.046503384,0.19410919,-0.13541612,0.13155381,0.14181636,0.069654234,0.08809878,-0.18475536,-0.022546941,0.029093863,0.0030109726,-0.08602898,0.10183308
658,-0.1415559,0.18057276,-0.105836555,-0.08696601,-0.08134476,-0.037014417,0.09048697,0.08534948,-0.06923737,0.0042540417,0.17756617,-0.0056906245,0.07149334,-0.0627802,-0.0686211,0.122562766,-0.03165796,0.17477062,-0.15717734,-0.200519,-0.081713416,-0.07670281,0.04360632,0.10850777,-0.05847501,-0.0228775,-0.21924327,-0.14134069,0.050067835,0.070698775,-0.061419163,-7.9078156e-05,-0.097983494,0.026121382,0.10387169,-0.085538685,0.11243467,0.02338402,-0.13911808,0.084362455,-0.0033086368,-0.013042009,0.068742804,-0.08653635,-0.012012277,0.108336836,-0.018493144,0.1303253,-0.08886535,0.050009087,0.08154722,-0.0033553073,0.050723653,0.034897733,-0.15435505,0.20556417,0.15284593,0.22823876,0.10820467,0.059907045,-0.0672126,-0.025669537,0.10716743,0.06034211,0.05720646,-0.08895096,0.10340268,0.09553651,0.04503892,-0.17377377,0.07511616,0.08513984,-0.1467035,-0.05919268,0.049362104,-0.003165869,-0.0038465033,-0.027721513,0.103978924,-0.1012137,0.24765772,0.032921616,-0.10116631,0.09274881,0.24405341,0.009929419,0.0023048078,0.05478011,-0.052194353,0.09114557,-0.11511012,0.065744914,-0.16590811,-0.02850984,0.0029360147,0.008362113
399,-0.15156625,0.19465972,-0.06689281,0.045398995,-0.052079804,-0.06682286,-0.15871492,0.054665487,0.14213274,0.067119904,0.104926094,-0.28925663,-0.027682777,-0.06599869,-0.07738829,0.07123858,-0.05975291,0.09360436,-0.07630061,0.087114304,-0.07911786,-0.09852086,0.0530468,0.07192078,-0.06665006,0.09991994,-0.0704946,0.008877176,-0.16158234,-0.14869945,0.16609839,0.08142139,-0.099634424,-0.038411267,0.016027838,-0.07961556,0.09604982,-0.17222002,-0.13982825,0.09344125,0.07273829,-0.08927531,-0.026304217,-0.09188314,0.047177527,0.03571305,0.05833556,0.12367844,-0.09942573,0.05332503,0.03617218,0.041205015,0.01591699,0.013866975,-0.1890923,0.12216264,0.06507914,0.11270473,-0.040953122,0.045436535,0.14606866,0.06155875,0.06266699,0.09388839,0.01241744,-0.0935319,-0.14298324,0.15271993,0.09190508,-0.07601118,0.016886096,0.21521868,-0.17246254,0.13306633,0.05281041,0.021623446,-0.012843173,0.025014527,-0.021584665,-0.119562,-0.12605825,0.14940684,-0.018108398,0.004612046,0.044263337,-0.07101482,0.18176459,0.14342515,0.012349491,0.18915766,-0.12637293,-0.10215517,-0.027670799,-0.018969005,-0.11015144,0.019104393
678,0.15787438,0.15745787,-0.3183525,-0.01663051,-0.023862775,-0.04808366,0.056312803,-0.039832495,0.140168,0.07609133,0.07627685,-0.14601408,-0.117069766,-0.037079196,-0.03804565,0.08134273,0.2102885,-0.063153245,-0.039124094,0.0110798655,-0.0651799,-0.035635438,0.06292331,0.010974359,0.03659736,0.14821011,0.15010495,0.15746646,-0.005753695,-0.06964651,0.061765056,0.053617436,-0.024866605,-0.14109766,0.13633683,-0.08720288,0.079274006,0.09939544,0.013247442,-0.021425333,0.07498129,0.003607498,0.010995075,-0.05045959,0.14034258,-0.064923055,0.054035097,0.0727139,-0.10300665,0.07118362,0.023942782,-0.03348746,-0.025557682,0.07761551,0.11527991,0.080002956,-0.103521846,0.043660663,0.0015444626,0.06788767,0.16239135,0.071332276,-0.1130423,0.09510518,-0.19179663,0.00843611,-0.07060874,0.13593636,0.05179517,0.039933432,0.07604739,-0.0008838071,0.22745287,-0.036987975,-0.13890862,0.040339887,0.09908052,0.045744948,-0.16552688,-0.06752845,-0.007768786,0.008073265,-0.09243391,0.077650495,-0.11088724,-0.0831609,0.18861154,0.10854314,-0.026761156,-0.16770123,0.22982344,-0.01846506,-0.20070961,-0.055216175,-0.08120441,0.06297838
713,0.0608761,-0.022372415,-0.071066715,-0.0014706053,-0.12679012,-0.04753268,0.10644981,-0.017249556,0.02610978,0.01835756,0.17508397,-0.20852761,0.10111316,-0.031352725,-0.06286315,0.16260093,-0.25544468,0.06350482,-0.13240306,-0.004493896,-0.09732817,-0.017268823,0.06519204,0.007761293,-0.19700553,0.01598102,-0.12446504,-0.18412635,0.05008653,0.26383945,-0.021295333,0.04185232,-0.16856356,-0.03251318,0.10232706,-0.1315312,0.10080891,-0.041520786,-0.157324,0.1312715,0.037425905,-0.117406234,0.07045082,-0.0667026,-0.03740811,0.077180006,0.040305655,0.14643414,-0.07817304,0.07699878,-7.553131e-05,-0.011625032,0.110473104,-0.020975756,-0.03394059,0.07614421,0.027404929,0.072688825,0.020033631,0.09375254,0.100842535,-0.010445871,0.21861719,0.11610032,-0.016874624,-0.09077759,-0.17339039,0.034076188,0.057738725,-0.020423843,0.04641254,0.12904315,-0.031580444,-0.16558631,0.13168764,0.040875442,0.047676884,-0.010333367,0.02675333,-0.100630865,0.070330106,0.2348968,0.00394493,0.08693911,0.20059536,0.030968549,0.004181777,0.09022227,0.04163918,-0.0022554696,-0.078001246,-0.029631587,-0.12900913,-0.06572574,-0.022529587,0.15955786
313,0.17671537,0.013700349,-0.019095453,-0.006716999,-0.02076743,-0.024449486,0.19449668,-0.03578147,0.037029047,0.03132361,0.069404155,-0.070251115,0.25944898,-0.054885376,-0.044025633,0.063247666,0.007697568,-0.1769187,-0.13924588,0.078937665,-0.09660043,-0.017634863,0.03793391,0.08978551,-0.06120056,-0.00066937687,-0.096779935,-0.09866969,0.06083196,0.07301461,0.06526375,-0.01722798,-0.09448233,-0.15201612,0.21784417,-0.16227719,0.07148031,-0.22652155,0.007917131,-0.0077705313,0.046351895,-0.0577866,0.1671149,-0.03376349,0.038171157,0.036011454,0.040374912,0.055776462,-0.060874037,0.070427,-0.13007355,0.025444074,-0.009065197,-0.08525492,-0.13759443,-0.14523661,0.002822023,0.031725273,-0.095872335,0.07502023,0.011997864,0.041554112,0.2379725,0.05160511,0.12088316,0.11430621,0.08627153,0.046374563,0.07150808,0.08948744,0.09937303,0.15286712,0.055061672,0.04341958,-0.16729555,0.114988066,0.06623525,0.039065342,-0.08720848,-0.0701252,0.0368405,0.11773838,0.030463833,-0.038168952,-0.2516673,0.040657103,0.0008680844,-0.06194144,-0.07293154,-0.16671742,0.039296415,-0.23923007,-0.15756543,-0.09684987,-0.106288314,-0.0074643455
186,0.1213023,0.015853936,0.11779816,0.041592784,-0.11209959,-0.03016246,0.05093883,-0.051740527,0.03805666,0.075537235,0.15341417,0.20982829,0.05011798,-0.09435692,-0.045204274,0.09347496,0.09914645,-0.039475564,-0.0963621,-0.03984106,-0.10876195,-0.06275759,0.071214244,0.03100366,-0.23642452,-0.0784265,0.008322212,-0.10174736,-0.074365705,0.10044213,0.008524468,0.02881532,-0.14321144,0.043967184,-0.079643756,-0.14440319,0.09195139,-0.25561747,0.17328928,0.15104549,0.049901873,0.03236966,-0.0003106192,-0.067827895,0.100368164,0.20557663,0.072774194,0.12870343,-0.09152301,0.11340307,-0.021686412,0.034996733,0.057890013,-0.10907681,-0.020687038,-0.14631103,-0.11070052,0.043653592,-0.1723772,0.09828286,0.01445292,-0.03350445,0.057268932,0.080408275,0.16839303,-0.167492,0.31847173,0.06753509,0.10035938,-0.024744768,-0.094021924,-0.018512739,-0.17977351,-0.11917912,-0.047264952,0.082716025,0.13699688,0.049834687,0.016242845,-0.10782282,0.13121767,-0.03588439,0.04745823,0.036215108,-0.006864939,-0.08100553,0.07278147,0.03962207,0.01799789,-0.053029288,-0.051346008,-0.12987235,-0.04245762,0.018691342,0.02135624,0.07537056
