,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63
359,0.46138987,-0.048498683,0.06117976,0.0056896773,0.07946235,-0.010678343,-0.024304321,0.0034047475,0.027950268,0.01156775,0.11737424,-0.056327075,0.05523013,0.18713164,-0.09962227,0.039520234,-0.11169067,0.11137784,-0.0036329804,0.007721965,0.17117676,0.051611904,0.14410783,-0.023894418,0.11920021,-0.22801585,-0.06883693,-0.010994496,-0.17306152,0.12888192,-0.16935237,-0.07442684,0.031160796,-0.1013411,-0.24894822,-0.10900634,-0.031030638,0.04358288,0.14347814,-0.26283136,0.041791152,-0.031577613,-0.10843943,0.24212901,-0.023895426,0.05037099,-0.27834454,0.00074345653,0.07063953,-0.072450295,-0.02964326,0.07323094,0.099007614,-0.071835235,0.1623328,0.16341425,-0.0056379805,0.0032874702,0.109644204,0.02026032,-0.09078788,0.07501806,-0.05929359,0.17534214
613,0.19296005,-0.13262059,0.10068632,0.07325298,0.040252008,-0.02904839,-0.091682725,-0.08019407,0.11018339,-0.018144205,0.30519286,-0.1926528,0.12591624,0.12148144,-0.024445971,-0.19443402,-0.06476071,-0.013295419,-0.057863355,-0.044597484,0.17583291,0.0064150873,0.06557298,-0.11241298,0.01861412,-0.046225414,-0.067986034,0.03703447,-0.15230547,0.15260172,-0.17031693,-0.13324375,0.14217132,-0.16244586,-0.17479676,-0.12849398,-0.20066622,0.09203143,-0.0382595,0.065239586,-0.11343095,-0.0072997534,-0.11452504,0.29920495,-0.0011355944,0.14494611,0.015218304,0.15993679,0.18227723,0.031800102,-0.008281397,0.036936656,0.16841903,-0.09444065,-0.07452917,0.15775572,0.08200509,0.029758545,0.058077704,0.19730788,0.23330817,0.13645129,-0.04164783,0.0520287
538,0.37239248,-0.06651501,0.10661068,0.0012987313,0.0025682878,-0.06960925,-0.028301476,-0.08504462,0.06579775,-0.048820756,0.2378318,0.01664624,0.11850999,0.11712909,-0.121725686,-0.14901602,-0.13840166,0.00602962,-0.033475563,-0.106816806,0.23726138,0.01292199,0.03559476,0.04433372,0.0038691538,-0.11624345,-0.16169645,-0.013104436,-0.22405392,0.1173943,-0.25394994,-0.037730683,0.1484017,-0.13843149,-0.1897107,-0.06519673,-0.1857468,0.10762991,0.063521214,-0.12572564,-0.049624182,-0.02811281,-0.036087167,0.2846371,0.03563716,0.107851945,-0.11341543,0.025362857,0.14691558,0.047742166,-0.071163125,0.12245308,0.18549125,-0.05346154,0.00036568305,0.22494125,-0.005807442,0.14746772,0.018959818,0.08360111,0.042725936,0.12306581,-0.076439954,0.009211275
204,0.42558828,0.009857297,0.14145567,-0.05750375,0.03752721,-0.046003263,-0.035209365,0.006612351,0.06018028,-0.050704353,0.21781361,-0.008654017,0.0738536,0.14510643,-0.11643978,0.041377477,-0.14434657,-0.040440083,0.022637395,-0.100354046,0.25969893,0.07512843,0.06247175,0.12496893,0.055890333,-0.06634329,-0.07904481,-0.052807316,-0.20747189,0.03810537,-0.26592147,-0.069838636,0.20277579,-0.14648862,-0.20417553,-0.023843182,-0.0399112,0.07797841,0.10196669,-0.22146922,-0.03963717,-0.116029434,-0.049904376,0.20386106,-0.016168015,0.05736752,-0.120708495,-0.014004704,0.038516197,-0.03568138,-0.13604286,0.047334414,0.1673836,-0.101431854,0.026887493,0.2693794,-0.036429055,0.05247246,0.040003844,-0.01059127,-0.052289966,0.097325645,-0.16830514,0.04549235
658,0.33005843,0.09476073,0.1009402,-0.14057091,-0.016431479,-0.040887523,0.040252566,0.044586923,0.012999564,0.058320418,0.117564216,0.0018715444,0.042728934,0.10261601,-0.07944951,0.16715388,-0.10402287,0.07495169,0.13802424,-0.090911776,0.18967307,0.10467578,0.049256127,0.104513586,0.010447591,-0.1609753,-0.15653442,0.041030314,-0.20754161,-0.011058124,-0.21471284,0.08644639,0.05053497,-0.060819924,-0.18604895,0.08845357,0.04071076,0.0007440793,0.038610592,-0.32629842,-0.15145425,-0.03782634,-0.04902809,0.1198631,0.10093618,-0.05522112,-0.26878926,-0.12178023,0.10161672,-0.07144932,-0.15180977,-0.11233371,0.20855448,-0.038772065,0.08311766,0.120287605,-0.17139061,-0.010327804,0.09580167,-0.16590716,-0.12572189,0.082642056,-0.14363135,0.05362253
399,0.2805927,-0.018474955,0.15269789,0.006037459,0.05724827,-0.01598606,-0.047630884,0.04453767,0.031093435,-0.02520598,0.20883454,-0.04302911,0.07924056,0.24533597,-0.06250102,-0.034574233,-0.083743036,0.11030171,0.015255834,-0.14837797,0.15391567,-0.08262172,0.08333794,-0.037019767,0.20149069,-0.058210306,-0.039499585,-0.0032476408,-0.104345486,0.10740935,-0.23619068,-0.15706903,0.09590133,-0.021441553,-0.15486275,-0.04455766,-0.06499973,0.06594237,0.14231478,-0.039470926,-0.069508985,-0.09499896,-0.13461329,0.2658245,-0.14358155,0.032068033,-0.34444878,-0.0012125346,0.0334748,-0.05684603,-0.08054772,-0.19246267,0.32254377,-0.089366995,0.15520643,0.11853169,-0.029254697,0.026908806,-0.0016029297,0.07504798,0.019684706,0.07344249,-0.0812307,0.12600425
678,0.23255688,-0.13641809,0.07798306,0.09723798,0.12441953,-0.06304653,-0.09625238,-0.096162386,0.081065856,-0.064775676,0.18383119,-0.11923358,0.14612609,0.28890902,-0.067114644,-0.14375395,-0.03734649,-0.0065101264,-0.049399864,0.045015484,0.08926365,-0.09517606,0.094641,-0.06268364,0.19125383,-0.10455989,0.07213762,-0.033836726,-0.13891624,0.18470553,-0.1698042,-0.15681104,-0.072757795,-0.08784287,-0.035250474,-0.19865838,-0.23518306,0.11999231,0.03620234,-0.014068701,0.07465178,-0.06724608,0.044804394,0.23862295,-0.12173031,0.11817002,-0.02808207,0.18110813,0.0032216741,0.0368446,0.1394013,-0.16633773,0.15294936,-0.13411279,0.06159955,0.2004409,0.12225606,0.056924548,0.06786747,0.13609517,0.119614094,0.093743466,-0.08167123,0.16514166
713,0.404896,-0.037338916,0.124157496,-0.0055127894,-0.015112474,-0.064320624,-0.08448478,-0.07224529,0.08208556,-0.034522563,0.21586557,-0.021258324,0.10136563,0.052483313,-0.1068965,-0.05845687,-0.17258775,-0.026969315,-0.028953394,-0.100491874,0.25673297,0.037067976,0.046649303,0.0641393,-0.032565657,-0.10556838,-0.14048745,-0.04101331,-0.23937614,0.08267155,-0.23600219,-0.04963609,0.12278416,-0.17015706,-0.1883196,-0.060397282,-0.13669972,0.09557678,0.06330313,-0.18037908,-0.05729472,-0.04469944,-0.04117509,0.2873558,0.04894303,0.11083001,-0.027952334,0.04557185,0.15752928,0.02621876,-0.088680245,0.17522632,0.120141655,-0.07005973,-0.051549964,0.26050755,-0.00956874,0.06753878,0.054799456,0.07040492,0.033350676,0.118313126,-0.11063697,0.014292162
313,0.40163353,0.07434893,0.06856061,-0.08455237,-0.050578527,-0.028556257,-0.13491021,-0.032352854,0.02133292,0.007398209,0.1701824,0.02335695,0.07239443,0.10250393,-0.10405478,0.1260564,-0.21747926,-0.0025203964,0.03411519,0.014310962,0.18342115,0.11178257,0.032834005,0.006130553,-0.0133927455,-0.22658512,-0.19180897,-0.07075821,-0.26183227,-0.008672335,-0.17600226,0.018218528,-0.003397457,-0.17420048,-0.22961384,-0.17083938,-0.0637937,0.048517756,0.005559173,-0.2697652,-0.1641037,-0.036509566,-0.033500683,0.27603304,0.0770436,0.02033491,-0.065244734,0.013087257,0.17372124,-0.030572165,-0.023367312,0.08458369,-0.034994233,-0.019578803,0.040529676,0.1346919,-0.096252255,0.025131539,0.10782985,-0.07413556,-0.12864101,0.1002675,-0.12218108,-0.020440113
186,0.46138984,-0.048498705,0.061179727,0.00568972,0.07946239,-0.010678313,-0.024304338,0.0034047593,0.027950251,0.011567746,0.117374174,-0.056327093,0.055230122,0.18713169,-0.09962227,0.039520275,-0.11169064,0.111377865,-0.0036329955,0.0077220374,0.17117667,0.051611867,0.14410786,-0.02389446,0.11920028,-0.2280159,-0.06883682,-0.010994501,-0.17306148,0.12888193,-0.16935231,-0.07442688,0.031160695,-0.10134108,-0.24894819,-0.109006435,-0.031030593,0.043582864,0.14347818,-0.26283136,0.041791208,-0.031577602,-0.10843943,0.24212898,-0.023895497,0.050370984,-0.27834457,0.00074350415,0.070639476,-0.072450325,-0.02964317,0.07323089,0.099007554,-0.07183526,0.16233288,0.1634142,-0.0056379405,0.0032874255,0.10964423,0.020260334,-0.09078791,0.07501802,-0.05929357,0.17534223
