Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15
TCGA-44-7670-01,7.349247,6.7561088,2.8989472,4.003687,5.361584,4.0416474,6.1168156,4.3390408,7.32991,7.2374945,6.24091,3.9901788,5.454181,5.3541327,4.0604606,7.365469
TCGA-38-6178-01,7.244314,7.8936987,2.742581,4.6632795,6.785729,3.563285,5.82229,3.7675912,8.119404,7.079537,6.368347,5.1275716,4.875669,5.296905,4.6021852,6.071331
TCGA-38-4628-01,7.6445427,7.646916,2.656056,4.336471,6.291336,3.746215,6.379121,4.215097,7.854424,6.8750825,6.2533903,5.107918,5.4985123,5.1060686,4.7166123,6.6629624
TCGA-MP-A4TC-01,8.320134,7.430046,2.7381642,4.4552217,7.0567603,3.6848571,6.004222,3.8623865,7.9096417,6.1953692,5.9688253,5.2656884,5.612787,4.6593227,4.386022,6.1898394
TCGA-69-8255-01,8.308469,7.0456004,2.8410869,4.06429,6.096771,3.8598027,6.4126725,4.2913647,7.6113453,6.5138426,6.1162863,4.64852,5.8595676,4.877699,4.285665,6.9570065
TCGA-05-4398-01,7.7543926,7.007952,2.4568274,4.121119,5.963228,3.709952,6.470758,4.5366325,7.519402,6.675102,6.26702,4.088315,5.668627,5.392829,4.0288343,7.162159
TCGA-69-7764-01,7.007606,7.8883452,2.8407364,4.665237,7.0421705,3.579109,5.757865,3.6188045,7.903962,7.1712275,6.214577,5.3770084,4.73621,5.3375626,4.714162,5.8883724
TCGA-49-AAR0-01,7.2732677,7.7468953,2.7929718,4.5454154,6.7230334,3.9976435,6.241617,4.010666,7.4135556,7.0580993,5.6844077,5.8627987,5.202601,4.97369,5.1754646,6.1999636
TCGA-38-4631-01,7.6022553,7.079297,2.6719277,4.0124288,5.729737,3.8408937,6.4922156,4.5608582,7.3871775,7.0997233,6.1476164,4.427618,5.6546497,5.2663894,4.352194,7.3059235
TCGA-50-5935-01,6.89167,7.934065,2.9013963,4.6564727,6.9692435,3.7714646,5.839061,3.712743,7.6883373,7.2392187,6.021909,5.6761537,4.789334,5.2629504,4.9793844,5.9062886
