	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31	dim_32	dim_33	dim_34	dim_35	dim_36	dim_37	dim_38	dim_39	dim_40	dim_41	dim_42	dim_43	dim_44	dim_45	dim_46	dim_47	dim_48	dim_49	dim_50	dim_51	dim_52	dim_53	dim_54	dim_55	dim_56	dim_57	dim_58	dim_59	dim_60	dim_61	dim_62	dim_63
Leukocytes [#/volume] in Blood	-0.08347567	-0.07048257	-0.1074934	-0.16056876	-0.0071961368	-0.1806001	-0.0969107	-0.062443804	0.31706056	0.03456386	0.23973702	0.41296223	0.064894624	-0.09202849	0.27443826	-0.025807532	-0.068412304	-0.18762238	-0.12637703	0.19394556	-0.13502905	0.20866798	0.07211106	0.014591998	-0.061263315	0.02631215	0.046229094	-0.10929011	0.05534127	-0.27014527	-0.03872124	-0.050582927	0.2713265	-0.38521028	0.20204142	-0.20043834	0.084278315	0.02373807	-0.18205653	-0.15181237	-0.21388228	0.058211967	0.021171143	-0.19122072	-0.34588352	0.058577746	-0.2213166	-0.17025787	0.011023009	0.22600324	0.24822953	-0.029366396	-0.010836055	0.072312824	-0.20560034	0.24699274	-0.047155514	0.04409168	-0.10973748	-0.18958993	-0.050623674	0.3159111	-0.18763912	-0.22188814
Hemoglobin [Mass/volume] in Blood	-0.107851304	0.23227668	-0.10009301	0.12949608	0.12292237	0.23161201	-0.15801618	0.16888179	0.062810875	0.08205373	0.17118788	-0.048434827	0.11847202	-0.028716106	0.15213066	-0.013660221	-0.33595693	0.3174121	0.027659187	0.6171627	0.18232009	0.2986299	-0.03460218	0.12278886	-0.08617448	0.07974573	0.022135163	-0.088373266	0.22678664	-0.03234453	0.061769918	0.09490754	0.22754453	0.04614764	-0.20323388	0.120913565	-0.19593105	-0.15270565	0.099752456	-0.048641935	-0.041188207	-0.2372797	-0.021760028	-0.117213234	0.022520298	0.011742361	-0.1681085	0.012849329	-0.26147303	0.18492474	0.02483296	0.08550921	0.0838401	0.17604469	0.009680716	0.07764608	-0.031167036	0.36137784	0.045635454	-0.2035888	-0.07283227	0.24485837	0.19419906	-0.06698059
Platelets [#/volume] in Blood	-0.24885269	0.23717028	0.01789151	-0.30848572	-0.12874551	-0.016446799	-0.14811997	0.23758972	0.19221114	0.12833987	0.22409856	0.2008688	0.55477434	-0.18352756	-0.09174724	0.2955967	-0.018675173	-0.15233275	0.104580276	0.08288669	-0.030851202	0.23941605	0.13764031	0.22901085	-0.010566929	0.13221808	-0.07874253	-0.00089726504	0.16120961	-0.2844321	0.063088015	-0.18748899	-0.15995115	-0.14749467	-0.27746144	-0.075234756	0.14984319	-0.06741705	0.1608117	0.017331302	0.10945543	-0.20157413	-0.11644484	-0.24239992	-0.4225225	-0.12952277	0.0075758277	0.026417967	-0.32676986	0.21144345	-0.23481105	-0.08660384	-0.15946801	0.27554587	0.04445529	-0.16057338	0.10322866	-0.24765903	0.14780657	-0.2870583	-0.1531603	0.4060526	0.06612002	-0.039337356
Erythrocytes [#/volume] in Blood	0.09929598	-0.081434995	0.25412768	0.21437435	-0.025524301	0.113070026	-0.122812115	0.27873594	0.1299867	0.11599345	0.008558676	-0.21879546	0.08677599	-0.27632862	-0.056686625	-0.13172743	-0.027339447	-0.109205686	0.12885886	0.14791736	0.20058802	0.16927801	0.047254097	0.0034564454	-0.2129858	0.16159685	-0.06138891	-0.09201118	0.2203367	-0.2863781	0.19832729	-0.21821778	0.121733725	-0.014519475	0.025870083	0.12952134	0.09895441	-0.042756196	0.16998631	0.081207186	-0.12817405	-0.05519939	-0.046032526	-0.18975027	-0.23687238	0.13603522	0.1285404	-0.0690089	-0.220963	0.15934682	-0.059520535	0.03322211	0.022403171	-0.0025340896	-0.051153913	-0.08674188	-0.089751564	0.18621165	0.07639404	-0.2340983	0.23720346	0.1585761	-0.09502234	-0.28641513
Hematocrit [Volume Fraction] of Blood	-0.10620548	0.19289146	0.2017394	0.0058110426	0.12596351	0.053036246	-0.027993666	-0.13520113	0.17109239	-0.053347632	0.047418214	-0.008123183	0.10976703	-0.057875846	0.025231047	0.011766572	-0.2513234	0.16524735	0.15487032	0.5186338	0.18244672	0.16898331	-0.08901603	-0.1767332	0.08554932	-0.031746656	0.015649976	-0.07283228	-0.06284086	-0.20973282	0.14096259	-0.20851097	0.249647	0.16539942	-0.017724976	0.24922907	-0.12769906	0.12187661	0.06604597	-0.15788674	0.12809607	-0.06707722	-0.18486509	0.19945851	0.05431038	-0.23157233	-0.03468519	0.08694792	-0.041922465	-0.117499344	0.07210882	-0.043117553	-0.04686792	0.13315018	-0.1206742	0.05562058	0.06217423	0.23782077	-0.20412396	0.035538554	-0.01728518	-0.029941037	0.012907696	-0.29700065
Erythrocyte mean corpuscular hemoglobin [Entitic mass]	-0.113433495	-0.0062842974	-0.13103226	0.111993425	0.2305418	0.07235816	-0.060824964	0.24907894	-0.08270005	-0.22596093	-0.021867696	-0.018303962	0.20268477	0.014830145	0.18052943	-0.2858651	0.10830421	0.14418285	0.038020786	0.2631017	0.15662348	0.3082062	-0.15475868	-0.2681181	0.12622124	-0.13858765	-0.09528108	0.10881574	0.119243756	-0.09266592	-0.13873897	0.12685475	0.009492204	-0.01958847	-0.09591235	0.05480037	0.09417817	-0.05268338	0.03554332	0.23478289	-0.0064648744	-0.0720747	0.068103805	-0.14837712	-0.24882717	-0.2888246	0.030491551	0.005155053	-0.09469706	-0.1956749	0.19279052	0.06832075	0.08953946	-0.07827439	-0.016432114	-0.05782831	0.28722706	0.16538794	-0.030670675	0.04313181	-0.06130515	0.2745883	-0.055513147	-0.19691505
Erythrocyte mean corpuscular volume [Entitic volume]	0.00889993	0.2622762	0.030696593	0.09476414	-0.06794088	-0.113557704	-0.13779736	-0.14225522	-0.09654974	-0.14330581	0.19906248	0.014731816	0.45016608	0.12094619	-0.1483004	-0.093836874	0.20385775	-0.2337288	-0.19081515	0.47792017	-0.15499145	0.21172196	-0.16197483	0.18197374	0.11076901	-0.046595234	-0.007348609	0.1883018	0.16081685	0.10494546	0.16089475	-0.023987664	0.30308256	-0.25657853	0.075374596	0.08091741	0.20113163	0.2292029	0.22963272	0.11384963	0.057107057	-0.017070398	0.028622108	-0.1038403	0.08419726	-0.26645154	-0.045632295	-0.12955207	-0.3390465	0.049822047	-0.061290104	0.012220243	-0.13207354	0.20560123	0.09135481	0.15365754	-0.015834741	0.37481502	-0.10371811	-0.20440942	-0.19058087	0.4273762	0.2219346	0.1773908
Erythrocyte mean corpuscular hemoglobin concentration [Mass/volume]	-0.14839932	0.15231515	-0.0131103	-0.08768301	0.07824665	0.44631392	-0.24041265	-0.083422884	-0.11678034	0.28028646	-0.11398429	-0.17822194	0.3612394	0.035054248	0.18333462	-0.017508512	-0.013371535	-0.21487446	-0.08180514	0.21444748	-0.06455685	0.16108286	0.101122156	-0.008421366	-0.09180764	-0.073157795	-0.19778927	0.026352268	0.16035315	-0.10300958	0.08898935	0.041641377	0.16875511	0.14219156	-0.19219288	0.33044007	-0.1772963	0.13866216	-0.0022564114	-0.05316148	0.2586962	0.13103032	-0.272917	-0.2736715	0.1297764	-0.07179373	0.046664834	0.1140055	-0.1758341	-0.21481599	-0.17249703	0.07670712	-0.2590027	-0.17674589	-0.046438232	0.019373465	0.032341015	0.010996791	-0.0069089066	0.027685909	-0.24642693	0.12956916	0.2008108	-0.043921888
Erythrocyte distribution width [Ratio]	-0.016122121	0.2540653	0.17112906	-0.32468945	-0.095998764	0.22559977	-0.08183512	-0.021104839	-0.09235519	0.015467951	0.22195189	0.35786042	0.3980767	-0.06794444	0.24729538	-0.18225986	0.021097537	0.13877918	0.26639363	0.7567996	0.15272368	0.14553607	-0.13480909	-0.03320195	0.33008587	0.107086085	0.0856897	-0.11212659	-0.08059627	-0.4326272	0.21212968	-0.3153615	0.1421612	-0.18966353	-0.10209126	0.1323383	-0.1452942	-0.07757984	-0.10921699	0.17608237	0.26974872	-0.27588445	-0.08337802	-0.07323199	-0.2337997	0.15820682	-0.13890742	-0.06117377	-0.017750748	0.28673953	0.16162106	0.04356081	0.060856942	0.16825588	0.10667367	-0.09172679	-0.09858389	0.00063451024	0.1683165	-0.27903804	0.104967475	0.23729697	0.118403465	0.11687752
Platelet mean volume [Entitic volume] in Blood	-0.11684809	-0.019175673	-0.0677748	-0.16445427	-0.15939236	0.076534435	-0.152343	-0.013016175	-0.03260274	-0.14481823	-0.10082436	0.055537272	0.11048142	0.2076258	0.15734045	0.29426122	0.27365407	-0.21391112	0.32086337	0.5372271	0.019378899	0.23145232	0.2945374	0.012083909	0.06035259	-0.19947328	-0.14775528	0.087444425	-0.09107777	0.11592105	-0.12876919	-0.09338558	0.19777134	0.026322827	-0.40516627	0.06169931	-0.016788771	0.19132598	-0.06774516	-0.060669553	-0.13055475	0.055533186	-0.15505409	-0.2807624	-0.20829418	-0.037203304	0.053255584	-0.079562426	-0.32569253	-0.1790557	0.020482913	0.16877867	0.28871557	-0.024761522	0.17046243	0.15153228	-0.14333105	0.1636556	0.11202431	-0.09871763	0.06506561	-0.13453682	0.085532576	-0.0402467
