	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31
bin_0	-0.15724143	0.22049737	-0.44533432	0.05263038	0.57836497	0.734253	0.2912568	0.055733573	-0.4051116	0.17174225	-0.31107292	0.040332574	0.39617857	-0.7495145	-0.015939485	0.56997335	0.50263256	0.64722633	0.69021183	0.27225408	0.340496	0.46420148	-0.1303311	-0.720494	-0.30441403	-0.39838815	0.56342185	-0.045222778	0.022171795	0.4303678	0.15847296	-0.13603204
bin_1	-0.19292466	0.6184143	-0.24879871	-0.28424388	0.29102805	0.35420018	-0.024794472	0.4911913	-0.47273278	-0.08766351	-0.46654758	-1.0769491	-0.291823	-0.4410408	0.121353626	-0.24348977	0.30475366	0.39348754	0.22021928	0.82580596	0.30311877	0.32690704	0.17682666	-0.76029533	-0.19777334	-1.6582665	-0.43108413	0.41855568	0.58267516	-0.0612555	0.25299776	-0.16664565
bin_2	0.1191023	0.64813054	-0.52513623	0.05271459	0.22241266	0.6770675	0.304785	0.64454734	0.06844495	-0.27696866	0.7453118	0.61294585	0.30542088	-0.23509403	0.05847362	0.17842564	0.3167589	0.05226534	0.18415911	-0.4493977	-0.2392442	0.28405857	0.26647824	-0.2472798	-0.16057652	0.34131074	0.23002388	-0.54065466	-0.24921975	0.07939273	-0.09937474	0.021181
bin_3	-0.30891794	0.4263487	-0.48357272	0.09070024	0.36936152	0.42845482	-0.26396137	-0.21615234	-0.26274645	-0.033862125	0.029995583	0.043706864	0.34006974	0.36542726	-0.06514208	0.024926255	-0.12707229	-0.06944753	0.39540526	-0.40746212	-0.032462437	0.06779764	0.547383	-0.12728362	0.07323722	-0.2281179	0.44381735	-0.30469355	0.19359213	0.78400284	-0.05650412	0.3328485
bin_4	0.29500276	-0.24731994	-0.06700278	0.31213486	-0.022642845	0.10714224	0.24810697	-0.13607927	-0.01578853	0.4167989	-0.062113754	0.20543382	-0.10059033	0.010690105	-0.15677142	0.4100954	-0.3904044	-0.098253086	-0.13853286	-0.28457576	0.24055234	-0.19292483	-0.00592174	-0.1678221	0.3351458	0.32892486	-0.34423804	0.104433805	-0.22517224	-0.35496145	0.12217509	-0.1863713
bin_5	-0.13539231	-0.12063346	0.13949391	0.54296404	0.0043670963	0.02690606	0.38686645	-0.0847938	0.01853281	0.16544639	0.109838545	0.15688209	-0.18021236	0.21141559	0.23986061	-0.085151516	0.16314586	-0.1273292	-0.108067304	-0.11323492	-0.011237944	-0.033070926	0.051159114	0.36251795	0.058398288	-0.23599294	-0.053106736	-0.26871946	-0.01225671	0.19904004	0.27623057	-0.057184964
bin_6	-0.23368911	-0.07099725	-0.22159928	-0.07139856	-0.4162962	0.23515125	0.3987639	0.11038165	0.11135434	0.17886516	0.07269005	0.18491994	0.29434058	0.1403422	0.03653978	-0.10248339	-0.14635798	-0.19761394	-0.33497557	-0.063103214	0.14361985	0.22591232	0.04851693	-0.13177751	0.18074818	-0.10371925	0.25689235	-0.23704399	-0.03164621	-0.26071224	-0.15112445	-0.08974104
bin_7	0.14444938	-0.029482314	-0.032039545	-0.08252839	0.1411311	-0.19799536	-0.08646123	-0.09643111	-0.009029315	-0.1500176	0.165166	0.22882593	-0.110516354	-0.09748901	-0.1830171	0.4016532	-0.11227131	-0.06811362	-0.3583863	0.13116986	-0.20049377	0.14302331	0.36886677	0.43574423	-0.06038158	0.031502623	-0.05717055	0.20944135	-0.27626812	0.22948228	0.22870614	0.22140813
bin_8	0.14627358	-0.15129589	0.32738873	0.4981918	-0.0882839	-0.255664	0.18920872	-0.033985566	-0.18484987	-0.24305575	-0.22681208	-0.19220996	-0.2656132	-0.019341147	0.035121776	-0.22905232	0.20212439	0.075053155	0.16367458	-0.1197071	0.03660883	0.1481015	0.13732277	0.3195762	-0.089710824	-0.0046319286	-0.005757523	-0.12492856	0.2247662	0.031374324	0.1373065	0.032059353
bin_9	-0.5058139	0.15873408	-0.21399991	0.021724962	0.031117177	0.23128271	0.11134405	0.320193	0.13920127	-0.13751861	0.3047678	-0.06654056	0.34697235	0.07859528	0.10094238	0.12436479	0.049050156	0.1680423	-0.17547284	0.045876067	0.14724806	0.13930319	0.26293126	0.13352393	-0.28105006	-0.19813532	-0.014700647	-0.12224813	-0.25841838	0.42194816	-0.08041828	-0.21776442
bin_10	-0.08523419	-0.2756128	0.26704496	0.028795391	0.07564318	0.20166515	0.13482144	-0.1277146	-0.09093264	0.23769818	0.34253886	-0.037272032	0.032071743	-0.2995897	0.05068868	-0.11860419	-0.15772785	-0.28604436	0.2534424	0.028410181	-0.49830475	0.14292163	0.13475405	0.11202537	-0.22066267	-0.08900071	0.22496885	0.23521653	-0.083287545	-0.44878724	-0.24496704	0.35575935
bin_11	0.34369048	0.08244172	0.13135171	0.07528626	-0.10126865	-0.07664756	-0.26109847	-0.27375445	-0.22709793	0.08979806	0.055672567	0.17770025	-0.31124982	-0.008104399	-0.18128054	0.5797369	-0.04087219	-0.072288536	0.19334377	-0.09935274	0.40713826	0.14293042	-0.23970008	0.21402906	-0.081934564	0.8468404	-0.0009812433	-0.12415461	-0.35790545	0.5667025	-0.21830891	-0.1041875
bin_12	-0.2822678	0.1675764	0.010279833	0.2924352	0.11215376	0.039830733	-0.25503746	0.26319584	-0.2589832	-0.19058578	0.20382269	0.13201997	0.14309886	-0.16309552	0.4426253	0.33517274	0.23867811	0.26306677	0.12620682	-0.28522658	0.072155796	-0.1370383	-0.16698183	0.16634187	0.11255366	0.033690177	0.15677412	0.12448705	-0.10534692	0.1919607	-0.4372779	-0.31772408
bin_13	-0.20727377	0.027495883	-0.4794054	-0.41240755	0.054949448	-0.11159373	0.12808003	-0.027377259	-0.34719884	0.24558803	0.32857418	0.2035881	-0.50187916	0.0029366761	0.19985788	0.5709026	0.59742403	0.972417	0.56404406	0.12553218	0.20096171	-0.06257796	0.23526996	0.25243577	-0.111403376	0.042640753	-0.093111165	-0.5597466	-0.23283717	0.53991085	-0.7794617	-0.5272106
bin_14	-0.042526715	0.0020084055	-0.20819044	-0.27871868	0.084247366	0.5371929	-0.017777633	0.39613923	-0.3112409	-0.28816932	-0.4593681	0.3776827	-0.4232688	-0.3113108	0.3724634	-0.17261016	-0.23766854	-0.13125294	0.2415956	0.07569748	0.118899	-0.43166414	-0.13187045	0.0044231946	-0.19027866	-0.103527494	0.2700934	-0.26419204	-0.012120736	0.30693758	0.52138066	0.05762115
