	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31
Leukocytes [#/volume] in Blood	-0.12367629	-0.31226665	0.075603336	0.3864563	0.020066926	-0.357264	-0.27849576	0.064158395	-0.3300173	0.08847448	-0.22061038	0.021683585	0.21776545	0.1374877	0.17361107	-0.0048497934	-0.032210823	-0.46930176	-0.24623924	-0.023299385	0.10454266	0.23377101	-0.17412512	0.36482498	0.59063756	-0.12277237	-0.088476464	0.16700403	-0.33000296	0.13164344	0.41207469	0.056079753
Hemoglobin [Mass/volume] in Blood	0.08422288	-0.051006004	0.0474827	0.38353986	-0.16086207	-0.17198654	-0.19922376	-0.17333218	-0.2564436	0.021004533	-0.27971712	0.019659935	0.2617084	-0.19034843	0.54516345	0.15583016	-0.19744508	-0.10541577	-0.07475263	-0.17288987	-0.054880533	-0.026787935	0.001795778	0.19120663	-0.1293774	-0.23200944	0.38815865	-0.1373812	-0.035492297	-0.06354053	-0.033490792	0.015268399
Platelets [#/volume] in Blood	0.30273676	0.20902029	0.26103547	0.17893581	-0.06162667	-0.09820663	-0.29694203	-0.10131082	0.2222745	0.098325804	0.50060457	0.2692849	0.23179118	0.12497503	-0.4134525	0.096504614	0.13704717	0.22547227	0.3539578	-0.24952427	-0.18817824	0.14887102	0.18531403	-0.07983465	0.2517196	0.05048049	-0.13803525	-0.038313266	-0.34847248	-0.040481716	0.050598036	0.36319733
Erythrocytes [#/volume] in Blood	-0.069921285	-0.015205583	0.17175119	0.31146574	-0.38701153	-0.059021037	0.15374364	0.16520981	0.08788864	0.37234443	0.19751237	0.075776845	0.62582976	-0.2569131	-0.117626674	0.11472454	-0.24454121	-0.10178924	-0.030629111	-0.05519346	-0.38823658	-0.27848503	-0.28057456	0.2138641	0.036761694	0.22401755	-0.4901802	-0.024487587	-0.03398674	0.0071394513	0.27539435	-0.102877036
Hematocrit [Volume Fraction] of Blood	-0.22846587	0.18800774	-0.1197181	0.14969698	-0.18459685	-0.24309212	0.26057228	0.10905122	0.3136475	-0.04315536	-0.08633176	0.26693234	0.28347835	0.25925776	0.1630632	-0.11671624	-0.046957485	-0.35749805	-0.24707073	-0.47267053	0.1357043	0.07517846	0.049591772	0.26586452	-0.008402068	-0.29098126	-0.08155718	-0.3076781	0.054992147	-0.16931748	-0.24646369	0.03159557
Erythrocyte mean corpuscular hemoglobin [Entitic mass]	-0.19105941	0.08057629	0.06984233	0.28614497	0.2145515	0.020350331	-0.26214263	0.03207784	-0.16153494	-0.07919481	0.5345143	0.020663733	-0.03645827	0.0596819	0.18585469	0.12927036	0.28204215	0.04221605	-0.12916584	0.010222011	-0.19610329	-0.27972606	0.2835981	0.3030642	-0.20468587	-0.09569848	0.11452108	-0.116777174	0.10838989	0.39971358	-0.38783717	0.032062437
Erythrocyte mean corpuscular volume [Entitic volume]	-0.32777137	-0.16422632	0.103273176	0.3333548	-0.26875788	0.30853236	-0.18437311	-0.048896328	0.3032468	0.22640708	-0.0053506102	0.384245	-0.20683643	0.010015995	-0.2746756	0.251932	-0.0478197	-0.27894172	-0.14047015	-0.052568015	0.28980738	-0.14959536	-0.025396477	0.53738976	-0.117342986	-0.08931026	-0.23185907	0.20852442	0.13450229	-0.22100067	0.060260642	0.19468568
Erythrocyte mean corpuscular hemoglobin concentration [Mass/volume]	-0.39337674	0.32054597	-0.10048802	0.37571895	-0.068820514	-0.16606556	-0.18540585	-0.11398227	-0.20442112	0.17731455	-0.1286709	0.10400777	-0.32380444	-0.003961374	-0.4531975	0.18515874	0.10954345	-0.26610306	-0.24064785	-0.0690783	-0.13121046	-0.3284096	0.03599967	0.17516764	0.3517678	-0.017308818	-0.30537236	0.24921642	-0.055586886	0.16041301	0.27306512	0.36697185
Erythrocyte distribution width [Ratio]	0.01174441	-0.14347364	-0.073276296	0.17099044	-0.20616232	0.022231704	0.22554009	0.13003163	0.16337119	0.18966146	0.24950907	-0.25007728	0.11738348	-0.061713427	0.4294578	0.15146706	-0.11172208	0.008268436	-0.06301323	-0.22650483	0.056605753	-0.0365507	-0.00793027	-0.08090457	-0.054529835	0.13673198	0.18078585	0.14779215	-0.0145217255	-0.22610958	0.04214707	0.102739096
Platelet mean volume [Entitic volume] in Blood	-0.39355233	-0.18433984	-0.19292094	-0.22469014	0.123655535	0.34277207	-0.28615332	-0.12481187	0.26598167	-0.30033642	0.12842247	0.12534264	-0.32983756	0.21267708	-0.290157	0.082754165	-0.009428497	-0.0635301	0.23085837	-0.19157895	-0.12820749	0.27923754	0.2025702	0.2106128	-0.07895149	0.01211113	-0.04069801	-0.23976454	-0.08515311	-0.09479243	0.2807002	0.3813719
Granulocytes [#/volume] in Blood	0.11943675	-0.0557945	0.078903	0.37492698	-0.22435054	0.08218221	0.20056467	-0.13032246	0.002600857	0.14219603	-0.18396759	-0.21691863	0.11296485	-0.333318	0.28152096	-0.064764366	-0.06374495	-0.31150207	-0.3584253	0.21552034	0.13907999	0.3421998	-0.020550428	0.29073796	-0.071721844	-0.287826	0.15355141	0.44045362	0.34278047	-0.15921082	0.21394071	-0.087168664
Eosinophils [#/volume] in Blood	-0.22255644	-0.050177068	0.27649093	0.16482	0.3205113	0.14078599	0.10153146	0.2320896	0.17225796	0.013644383	0.21110506	0.070753194	0.24890277	-0.14721866	-0.008713681	0.18176645	-0.23155603	-0.27893755	0.088768095	-0.13697438	0.032997016	0.1696542	0.54404086	0.053575568	0.3479517	-0.17756148	-0.15175569	0.37367484	-0.049886737	-0.37112215	0.56093603	0.056826234
Basophils [#/volume] in Blood	-0.11788047	0.13446283	-0.037464324	0.2179406	0.13246648	0.033985406	0.20705944	0.25593007	0.015731772	-0.32437092	0.17912222	-0.20889893	-0.016814362	-0.37382954	0.18284526	0.09530224	-0.5333252	-0.2542131	0.03284872	0.13246834	0.23138916	0.05230318	0.7573775	0.41890904	0.12656043	0.23764239	-0.12887247	0.21139133	0.22196028	-0.028257249	-0.012321616	-0.10239458
Lymphocytes [#/volume] in Blood	-0.01688135	-0.32692498	-0.0026604128	0.038635276	-0.26325792	0.115064174	0.36984593	0.14334393	-0.25470537	0.004067629	0.26106876	-0.09591317	0.24713227	0.13779774	-0.17479362	0.2265119	-0.43534815	-0.28887564	0.054059923	-0.05728209	0.08231383	-0.05872809	-0.028939717	0.1509037	-0.006376489	-0.37883353	-0.26501605	-0.22006777	-0.10744543	-0.13024776	0.14772917	-0.18699922
Monocytes [#/volume] in Blood	-0.19807254	-0.42312938	0.23866847	-0.098346785	-0.025407253	0.100389525	-0.025341759	0.04468002	0.08178504	-0.15556695	-0.10625365	-0.0430291	-0.26690918	0.11457907	-0.32831392	-0.107167475	0.17076927	-0.42203912	-0.4144459	0.1480125	-0.09300522	0.34531042	0.10919111	0.3102936	0.007013342	0.030735457	0.22037965	-0.09979079	0.05317326	0.1940997	0.17813101	-0.27293763
Platelet distribution width [Entitic volume] in Blood by Automated count	0.11146507	0.1597588	0.13299417	-0.019385394	-0.45013037	-0.16065134	-0.17936681	0.19098364	-0.12252442	-0.21221283	-0.031131087	0.06271519	0.3982247	-0.02815482	0.102846436	-0.026780177	-0.3683665	-0.30708593	-0.16456711	0.24197343	-0.025639521	0.20189048	0.1644418	0.2828603	0.30816767	-0.07222443	0.3410591	-0.14449486	0.19685109	-0.2974046	0.10806973	-0.28519234
c020	0.21888149	-0.061185524	0.07886418	0.21204205	0.10972883	0.23274297	0.118707575	-0.26170325	-0.10254295	-0.15570258	-0.0010747276	-0.030994305	-0.07715046	0.119100854	-0.16129494	0.09462106	0.04652947	-0.15324646	-0.1375572	-0.5053943	-0.106147535	0.25566825	0.27243477	-0.077544615	-0.022031583	0.32376614	0.09411334	0.16410619	-0.34269562	0.13895725	-0.031444807	-0.18883435
c021	-0.20200236	0.0035073569	0.035386574	-0.026851641	-0.35062772	-0.22348459	0.36765164	-0.05779177	0.09868779	0.007857994	0.0035202128	-0.020012382	0.5619929	-0.13008054	-0.13636848	0.025640445	-0.10306578	0.16540158	-0.069317006	0.12988912	-0.20426491	-0.26234686	0.30293348	-0.055363048	-0.1584054	-0.22387081	0.8584535	-0.1590085	-0.3062279	-0.29912838	-0.18435276	0.28464547
c022	-0.040838078	-0.2117116	-0.2635008	-0.073970765	-0.24220562	0.28951484	0.31219652	0.112968214	-0.15140796	-0.20655587	0.16566439	0.18888493	0.29084253	0.17515594	0.19845484	0.11960691	0.08819734	-0.26006934	-0.13834594	-0.2678206	0.17582908	-0.19531737	0.51263314	0.06905518	0.18747362	0.02831382	0.2662106	-0.008171059	0.14913034	-0.15325381	-0.044120323	0.26407933
c028	0.095691666	-0.08383854	-0.11022451	-0.16628051	-0.18077563	0.08637719	0.38847446	0.18884742	-0.14876653	-0.1756326	-0.060712546	0.25529522	0.102946185	0.105241604	-0.082648054	-0.022822887	-0.26929322	0.17449515	-0.24051596	0.055803634	-0.12608351	-0.11121078	-0.0900997	-0.05389428	-0.065546915	-0.39129767	0.08559772	-0.16189979	0.02054576	-0.1820417	-0.11948093	0.22398461
c029	0.33209488	0.1337931	-0.18891495	0.16139752	0.01895687	0.3505045	0.1125233	-0.18929385	0.22716968	-0.057940323	-0.29525027	-0.12212614	0.2377772	0.317753	0.27246377	0.04707777	0.12925942	-0.069965824	0.007213546	0.20210303	-0.07645464	-0.012745545	0.22183244	0.20825656	-0.09079991	-0.1884949	0.17954868	0.1588578	-0.022311596	0.013261757	-0.13746342	0.11819621
c048	0.03630627	-0.38270023	-0.22737148	-0.02340459	-0.17437959	0.09748385	-0.018582372	-0.044964526	-0.3464291	0.10456462	-0.024384445	0.42369705	-0.12836136	-0.05419356	-0.12275922	0.028743628	0.17707619	0.1548123	0.037421204	0.095959865	0.26354146	0.11674064	0.093730375	0.008573673	-0.07624309	0.21202523	-0.1146604	-0.19674984	0.082413964	-0.27819043	0.18257967	0.23859474
c051	-0.048238695	-0.15388343	0.04780655	-0.036311675	-0.3000976	0.14317991	-0.023838425	-0.19736771	-0.28867626	-0.47519648	0.13728279	0.33517414	0.10889573	-0.18634774	-0.18762675	-0.12512766	0.0003721771	-0.09263232	0.25436118	0.11835763	-0.06039121	-0.21589883	-0.025065567	-0.025647942	0.076358005	-0.050161425	-0.044893924	-0.04716504	-0.24894674	0.06377966	0.30509028	0.1325573
c052	0.0020844957	-0.017559385	-0.24372838	0.19805789	-0.23439461	-0.22784801	0.12052804	-0.20073621	0.08111027	-0.30448556	-0.21912889	0.017065063	-0.031236144	-0.22153606	-0.15761137	0.19289622	-0.00044527013	-0.3001093	-0.19495027	-0.15092401	-0.072526656	0.13610514	0.2713752	0.3453517	0.18661873	-0.07219385	0.17046677	-0.20046292	-0.20932218	0.0861179	0.41119584	0.1441242
c058	0.09127734	-0.11365472	-0.11408257	-0.06371998	-0.07591526	0.16906497	-0.03810313	0.048678897	0.008190968	0.10882562	0.32368687	-0.01011742	0.10536734	-0.22627607	0.43631536	0.2618926	-0.22541903	0.032460947	-0.21067049	0.14180925	-0.24548654	0.16925366	0.36713493	-0.16619872	0.28204542	-0.16910246	0.23976766	0.037692674	-0.34593624	-0.23762757	-0.022587366	0.22274105
c068	0.14188895	-0.036400553	-0.06710005	0.27777585	-0.029261386	0.27338964	-0.03951039	-0.2335892	0.0838351	0.16675752	0.09406172	-0.1291718	0.19841331	0.31971774	0.26672855	-0.08725803	-0.18820208	0.12702265	-0.05689509	-0.20742524	0.16599046	0.026412725	0.5265942	-0.22662358	-0.10906288	0.13889681	0.19998051	-0.25022364	0.08419482	-0.1689136	0.0864413	-0.17349401
c090	0.0066184136	-0.35738578	-0.13886312	0.090520225	-0.36666965	0.20115049	0.1529016	0.198096	-0.023170713	0.1398276	0.22768149	0.35340273	0.014878488	0.010338848	0.13987236	-0.13316035	-0.24794704	0.07381548	-0.07232969	0.20288794	-0.039206795	0.09346351	0.4473441	-0.12244068	0.06124833	-0.18543145	0.19277586	-0.2178618	-0.03534195	-0.22278133	-0.21390164	0.114521995
c091	-0.028568437	0.0981115	0.00495572	0.24043149	-0.4047086	-0.18251358	0.0812116	-0.15191697	-0.010814133	0.05123329	0.10132993	-0.14747162	0.23123682	-0.17033337	0.019736137	-0.031752992	-0.24596345	0.065584235	-0.22839743	-0.26002023	-0.3080725	0.3027069	0.045300096	0.050620586	0.30871767	-0.25043035	0.044195503	0.08423784	-0.12982914	0.17373149	-0.06584302	-0.11843374
