	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31
c020	0.12846702	-0.10190915	0.4780482	0.31216714	0.29773787	0.082738616	-0.098022245	-0.27304262	-0.07008081	0.18187745	0.27182117	-0.23589952	-0.1633516	0.54622877	0.11612277	0.15262574	-0.0065546497	-0.05104374	-0.0016467046	-0.085369766	-0.33972794	0.17998594	0.15321301	0.043479677	-0.37714124	-0.10874226	-0.08063161	-0.10536758	0.1468409	-0.307763	0.054274436	0.31026143
c021	-0.41128287	-0.052797772	0.20183294	-0.18004732	0.1939807	0.14036524	-0.2566496	-0.08109619	-0.18140654	-0.16825075	0.0014737305	-0.018899094	-0.28787795	0.07425248	-0.09203572	-0.13312969	0.1354963	-0.43453375	0.2133716	-0.3406926	0.15585351	0.25162163	0.31506753	0.19800197	-0.14019327	0.2013431	-0.058667358	-0.016595734	0.21683893	-0.19890788	0.15353686	0.20643657
c022	0.19881868	0.09868343	0.24613526	-0.050938763	-0.13794516	0.03524947	0.19479676	-0.2647252	0.27218363	-0.19989453	0.098159	0.1680037	-0.1637203	0.32697263	-0.08483559	0.31612995	0.032423653	-0.1652525	-0.3623883	0.08301209	-0.108660884	-0.22669758	0.16795988	-0.40551206	-0.23337142	0.25826764	0.30310437	-0.04998876	-0.0886716	0.010753092	-0.26557627	0.06514462
c028	-0.06722358	-0.31347153	0.06971613	0.1990011	-0.1450221	0.08748092	0.10047521	0.32013476	-0.32359296	-0.12535127	-0.118204966	0.049341045	-0.24794362	0.5160182	-0.03210753	-0.031588465	0.101097494	-0.08571114	-0.26765627	-0.18091238	-0.07998138	-0.09335157	0.12096308	-0.020130124	-0.3139626	0.30649427	0.23235613	0.2313501	-0.26103592	-0.3522962	0.22069067	0.110691436
c029	-0.12964597	-0.21193969	0.2604139	0.10932992	0.1724056	-0.018269027	-0.1664959	0.14373337	-0.12143427	0.079805814	0.20708685	0.163461	0.12844817	0.6686287	0.06291835	0.30649343	0.2116234	-0.3087203	-0.05404253	0.08969634	0.103032	-0.1714119	0.36619252	0.114404045	-0.41882324	-0.12459457	-0.31109002	0.16201958	-0.07699454	-0.2406385	-0.33764252	0.051547173
c048	0.047871653	0.09113094	0.02390034	0.24775513	-0.17894249	-0.0219754	0.13844797	0.24938938	0.12181025	-0.009160756	0.089073636	-0.065699235	-0.15301499	0.30974534	0.24383636	-0.111293264	0.049039003	-0.21921133	0.27531198	-0.2422834	0.11365822	0.22349694	0.43993142	-0.15989459	0.034823257	0.32778654	0.23568921	-0.21881078	0.02611331	0.16087356	0.17468168	-0.0055359504
c051	-0.38260502	0.088281184	-0.08985821	0.11742651	-0.25508806	0.069956675	-0.6090106	-0.0006624303	-0.19382614	-0.20956603	0.36823288	0.018701136	-0.11914626	0.34117678	-0.24110946	0.19012855	0.08709763	0.19465503	0.35073972	-0.23271884	-0.04120145	0.06455908	0.17884779	0.12655729	-0.17813468	0.0600106	0.1688811	0.4792242	0.27538538	-0.2645289	-0.2653773	0.28108576
c052	-0.0090046935	0.0561452	0.04873202	0.1925189	-0.054506894	0.20328842	-0.3445703	-0.02702411	-0.18938075	-0.34491983	0.07794899	-0.19453679	-0.43598083	0.37023577	-0.30210263	0.14529441	0.12907772	-0.12977621	0.21144605	-0.6629708	-0.054814897	0.2627772	0.122173615	-0.41297847	-0.26064262	-0.014899462	-0.21010704	0.17250761	0.17653027	-0.1610673	-0.116025366	0.47892645
c058	0.027119372	-0.32628208	0.42215976	0.23621614	-0.15503548	0.045695473	-0.13095383	-0.016798705	-0.094835	-0.2515779	-0.40924358	-0.124635234	-0.04329415	0.42712128	-0.29729703	-0.009244679	-0.105986364	-0.2669853	0.12200933	-0.15367873	-0.0024555754	-0.056324456	0.02145052	0.18419233	-0.049921807	0.29874945	-0.06987345	-0.034668673	-0.28278187	0.16619682	0.17787965	0.011658773
c068	-0.15141618	0.060786165	0.39774883	0.014496024	-0.01734278	-0.14596735	-0.025259322	0.14356184	0.25013554	-0.07459235	-0.1663971	0.09911932	-0.2209635	0.12377714	0.18049687	-0.0062293713	0.020837655	-0.2712529	0.053550903	-0.18733124	-0.28087777	0.35853362	0.41162127	-0.07058104	0.14672749	0.14604539	-0.3472645	-0.03803921	-0.20994626	-0.16835295	0.06637681	-0.07266467
