	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31	dim_32	dim_33	dim_34	dim_35	dim_36	dim_37	dim_38	dim_39	dim_40	dim_41	dim_42	dim_43	dim_44	dim_45	dim_46	dim_47	dim_48	dim_49	dim_50	dim_51	dim_52	dim_53	dim_54	dim_55	dim_56	dim_57	dim_58	dim_59	dim_60	dim_61	dim_62	dim_63
bin_0	0.37573817	-1.1597172	0.14971079	0.3985934	0.32411623	0.8101245	0.081165776	0.30733606	0.8107757	0.4461133	0.014247569	0.040227357	-0.24121068	-0.23436427	-0.8653188	-0.032192506	0.19102369	-0.05271758	-0.124712996	-0.65600383	-0.14648367	0.2432271	0.50504154	-0.25096557	0.3965856	-0.49137545	0.5861382	0.16778988	0.4358662	0.6449229	0.49707934	-0.23451124	-0.13843234	-0.7088203	0.25487897	-0.16334385	0.40022147	0.2537072	-0.39306143	0.1595895	-0.09611368	-0.05634051	0.08398357	-0.26630127	-0.009781331	-0.084323876	0.2482784	-0.82228863	-0.24769421	0.0753464	-0.66303843	0.033287402	-0.15958396	0.055399127	-0.37430218	0.022804165	0.1395703	-1.103486	0.6376734	0.35782436	-0.56754893	0.30004874	0.5352867	-0.27772063
bin_1	0.2308772	-0.18198508	0.14523678	0.42095813	0.21314822	0.2589075	0.35376224	0.3267477	-0.36149412	-0.38054115	0.5289094	-0.42144394	0.41616437	-1.1745129	-0.43701795	0.19230267	0.01791419	0.7378516	-1.1030252	-0.017869556	0.05814646	-0.07855746	0.28354657	0.7096115	-0.16640382	-0.3454995	0.079610236	-0.057131775	0.2867325	0.13851048	0.0030304277	0.63078403	0.011147857	0.35286897	0.7408621	0.47629216	-0.07408681	0.014891768	-0.49487028	-0.47353983	0.29518226	-0.6367501	0.72832066	0.15779226	-0.094012186	-0.3553229	0.34975204	0.055607885	0.19448362	-0.21761785	-0.2687054	-0.10277899	-0.2624929	0.2634218	-0.19429138	0.16324106	-0.03650573	0.52800655	0.12241334	0.85582685	-0.032804854	-0.19610596	0.48920813	-0.5246463
bin_2	0.18165171	-0.26632932	0.7366404	-0.002964419	-0.12169641	0.4320701	-0.10033234	0.33721024	0.04745433	-0.12765925	0.7876958	-0.78492624	0.08000934	-0.47574544	-0.2399815	0.17689605	0.37703046	0.29630104	-0.17087469	-0.113880955	0.31122908	0.48310572	-0.019538004	-0.40598032	0.12112042	-0.0969663	0.20564243	-0.2527368	-0.23786704	-0.024657752	-0.08075003	-0.22541142	-0.110825755	-0.15062363	-0.20329016	0.08751075	-0.5275075	0.13017647	-0.091517314	-0.0063800695	0.6082944	0.25733453	0.32513982	0.020379947	0.32315713	-0.119356364	0.3546715	0.2760228	0.22774322	-0.4563823	-0.17382105	0.10674306	-0.21092023	-0.07362483	0.24426165	0.09173002	0.55372494	0.08357665	0.502589	-0.29468575	0.42180255	-0.18524894	0.65895766	-0.3342776
bin_3	0.0058201673	-0.5708762	0.40327913	-0.00076777744	0.030772451	-0.019203428	-0.14264563	-0.0076021617	-0.011115861	0.02825414	0.3737926	-0.6257254	0.08579464	-0.40829736	-0.15967646	-0.12262569	-0.06427771	-0.079980284	0.031939544	0.28975466	-0.0940928	0.4327042	-0.2342108	0.12301691	-0.02208368	0.41506812	0.057294916	-0.0698103	-0.09664297	0.1463793	-0.03436363	0.24258526	0.025759941	0.11817211	0.40255815	-0.22191823	-0.14124843	0.063513644	0.25093043	0.32467213	0.014336752	0.21752894	0.27611515	0.10592009	0.382233	-0.029071065	0.78463036	0.66788185	-0.115236185	-0.3776301	-0.0667876	-0.17424168	0.34051955	-0.21813501	-0.45291093	0.04570688	1.0527775	0.1592963	-0.26651096	0.5180169	-0.035640832	-0.10750371	-0.10314886	-0.5676882
bin_4	0.043621995	0.07212708	-0.07931247	-0.011512886	0.291498	-0.010468079	0.27143887	0.0628072	-0.166101	-0.26450327	0.34593573	0.17132144	0.25368714	-0.17271103	0.12295354	-0.1508606	-0.063837245	-0.07052415	-0.2949465	0.20354986	-0.0042648986	0.2104071	-0.3963263	0.08300068	-0.2779812	-0.09077035	0.24998227	-0.5657004	-0.09437841	0.18139249	-0.16749087	0.15559758	-0.13524574	-0.37823352	-0.15793815	0.017683137	-0.31794134	-0.11518296	0.35163844	-0.07833092	0.21391399	-0.3393508	0.11424304	0.1524556	0.24211194	-0.071769685	0.35147956	0.18497337	-0.109275945	0.025494764	0.057362247	0.18272676	0.0077349273	-0.16218324	-0.05620216	0.17776938	-0.07115476	-0.022779323	0.28655934	-0.025813064	0.1611757	0.11119459	0.5639291	-0.3828354
bin_5	-0.18478307	0.32067603	-0.0833449	-0.16005033	0.055995256	0.027164426	0.16510105	0.013308526	0.12953982	-0.18826035	0.29609603	0.13089134	-0.03435654	-0.1575934	-0.1986886	-0.20787293	0.057320777	-0.047838856	-0.012947805	0.030954095	-0.24204662	0.40801448	0.157871	-0.017389148	-0.10722095	-0.38031185	-0.12055713	-0.23257147	-0.21648479	0.24340095	0.27044657	-0.20230913	-0.167064	-0.14995238	0.07711707	0.08587893	-0.32622343	-0.15823317	0.20967482	0.11452416	-0.14577413	-0.25111583	-0.14250338	0.026902745	-0.17717461	-0.46404612	-0.055775072	0.18826742	-0.11869565	-0.047210127	0.04988589	0.025097689	-0.11968069	0.17849909	-0.08411836	0.1981865	0.07675125	-0.015014103	0.16224876	0.15049504	0.15644158	0.17556508	0.20211779	-0.16426912
bin_6	0.043965973	0.18043703	0.21443525	-0.11375526	0.100695215	0.021636002	0.19494054	0.21548364	-0.09674495	0.1570526	0.057999544	0.12766127	0.15389751	0.024785383	-0.027259635	0.16606428	-0.07924864	0.07581569	0.25747326	0.42379022	-0.017261231	-0.05358431	0.18232144	0.19441064	0.33958697	0.2131367	-0.09414529	0.092715316	-0.37930495	0.19047433	-0.20631438	0.1379584	0.28692743	0.16097155	-0.13046864	0.18344313	-0.010962691	-0.16802771	-0.14514782	0.042498156	0.20268546	-0.15170196	-0.15928501	-0.23410772	-0.26754948	-0.25338304	0.055698376	0.08679588	-0.34629875	0.15290405	0.22667913	0.24787018	0.062393818	0.14341222	0.050295938	-0.22331885	0.0147145	0.25955078	-0.30517325	-0.28720376	0.15684226	0.15314403	-0.110338844	0.0905492
bin_7	0.03874525	-0.25453776	-0.2925366	-0.12085272	0.008124167	-0.02016773	-0.2611289	-0.14736494	0.04022783	0.27736583	-0.15694542	0.26401207	0.20822261	0.06288824	0.050840925	0.045207717	-0.033679686	-0.47796038	0.0814588	0.22381778	-0.20218328	-0.035308935	0.2001554	-0.085370705	0.26792976	-0.069707125	0.042522702	0.2658214	0.20474014	-0.15858266	0.10352982	-0.04947845	-0.11374657	-0.05213613	0.14585157	-0.15673824	0.20057571	-0.2603241	-0.23765916	-0.24213177	-0.11769278	0.33573714	0.087467074	0.12007497	-0.1331576	-0.09722867	-0.33355808	0.15780276	-0.70572203	0.13352786	0.0766819	0.060793683	-0.16885579	0.02001749	0.2579143	-0.33949962	-0.11534078	-0.3638506	-0.1524834	-0.012109066	0.05429425	0.328761	-0.36016184	0.03688266
bin_8	0.16438766	0.29711032	-0.19424939	-0.053419005	-0.08081086	-0.21108598	0.07324955	-0.098026216	0.19584149	-0.085301325	0.13594012	-0.1495203	-0.07043028	-0.13817814	0.015385005	-0.030556072	0.059716985	-0.26477993	0.21376985	0.14409621	0.10751462	0.4834163	-0.20557629	0.041354757	-0.07304063	0.09544413	-0.23921177	-0.01202038	-0.10644469	-0.08539867	0.16716546	0.22935627	0.28990534	0.16517572	0.06727272	-0.05615083	-0.2567775	0.142349	0.38190737	-0.15153466	0.047131848	-0.11183808	-0.19760537	-0.09327143	0.001225653	-0.020081839	-0.021986056	-0.21943006	0.0470613	-0.12309097	0.15667982	0.018747717	0.115398884	-0.07483474	0.0508677	-0.2966114	0.06806088	0.049562886	-0.05039228	-0.106033474	-0.18816942	0.28384507	-0.062961705	-0.14075142
bin_9	-0.22740915	0.23251139	0.116630934	0.11026237	0.32393786	-0.064588405	0.1139504	0.112463094	-0.13884768	-0.10830026	0.1575741	-0.10988304	0.08174672	-0.10913403	0.013242842	-0.11539332	0.09685464	-0.16304556	0.12642685	0.11360042	0.24555472	0.55077285	0.047510594	-0.39411333	0.17568082	-0.12552533	0.123335555	-0.29208142	0.06180263	-0.14799967	-0.13501704	-0.106560044	0.03816954	-0.21837842	-0.09697704	0.106949665	-0.03213864	-0.18605733	-0.015860943	0.0073545827	0.02996339	-0.22902605	0.32329002	0.13501355	-0.11221427	0.044033647	0.06418064	0.040092517	-0.048668828	0.093915865	0.017809855	-0.13287473	-0.22699378	0.14905286	0.08685457	-0.14334211	-0.014104944	0.4772534	0.11583209	-0.24854593	-0.031084083	0.44725138	0.11561325	0.084036894
