	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15
Leukocytes [#/volume] in Blood	-0.35822266	-0.15612383	0.27263156	0.23040162	0.083772175	-0.24219875	0.118528046	0.72898513	0.0921491	-0.34615353	-0.81175697	0.23371047	-0.22301678	-0.25433034	-0.23570246	0.23908566
Hemoglobin [Mass/volume] in Blood	-0.028312704	-0.55356574	0.024112487	0.040066652	0.33526894	-0.11446644	-0.005446846	0.4422889	-0.17043908	0.15943837	0.41517526	0.6074821	-0.08366321	-0.3068854	-0.11136987	0.017391272
Platelets [#/volume] in Blood	0.21294314	-0.06290537	0.40482107	0.057757556	-0.18387572	-0.3205683	-0.2393653	0.3098186	-0.20452894	-0.44160232	-0.60037494	-0.15048338	0.20638013	-0.33356097	-0.256895	0.32972765
Erythrocytes [#/volume] in Blood	-0.49588078	0.19810395	-0.030797008	-0.080320686	0.29628435	-0.5112217	0.12345027	0.35197937	0.13613068	0.22128811	0.14680606	0.18123566	0.4949415	0.14831293	-0.30029583	0.36279348
Hematocrit [Volume Fraction] of Blood	-0.21158625	-0.36707428	0.43251228	0.34632492	0.366334	-0.05481017	0.13992557	0.5470119	0.3224951	0.10431793	-0.15188742	-0.059637576	0.54132146	0.10499354	0.041156016	-0.24025932
Erythrocyte mean corpuscular hemoglobin [Entitic mass]	-0.05641883	-0.4484527	0.4191833	0.39754748	-0.5025641	-0.038199697	-0.073070355	0.682213	-0.38992044	-0.016850235	-0.48364973	0.039586127	0.2918421	-0.041461363	-0.16797586	-0.0043021836
Erythrocyte mean corpuscular volume [Entitic volume]	0.012517317	0.16536205	0.12160823	0.40474248	0.051117927	0.29602346	0.23981465	0.9374619	0.0261355	0.21885656	0.27870607	0.1418945	-0.34998882	-0.08365892	0.21130317	0.3876697
Erythrocyte mean corpuscular hemoglobin concentration [Mass/volume]	-0.18019429	-0.022314377	0.4223621	0.11652404	0.02273447	-0.024855928	0.2831786	-0.049189266	-0.4309842	-0.30811572	-0.14206295	-0.22462226	-0.019928826	-0.18544084	-0.28092086	-0.115399666
Erythrocyte distribution width [Ratio]	0.21913238	-0.48843977	0.016095046	0.10107913	0.122733034	0.3494687	0.16450426	-0.052956253	0.3959185	0.23902453	0.29212913	-0.20697643	0.37226555	0.14733839	-0.515972	-0.040298246
Platelet mean volume [Entitic volume] in Blood	-0.11632981	-0.22688615	0.2829261	0.25393423	0.22890785	0.44972682	-0.086191624	0.2898212	-0.25648332	-0.38376117	-0.41200355	-0.41312915	-0.37150005	-0.1354292	-0.56273806	0.04860555
Granulocytes [#/volume] in Blood	-0.34769586	-0.30535433	-0.17638807	0.64996326	0.3107061	0.17335555	0.0766499	0.57331455	0.38082924	0.24214394	-0.52015144	0.3025596	-0.2980954	-0.15451679	-0.011078173	-0.18447314
Eosinophils [#/volume] in Blood	-0.24973485	-0.19918258	-0.056772657	-0.5529739	-0.3921261	-0.009851392	-0.16920498	0.6635306	-0.034416486	-0.20709549	0.150788	-0.16756448	0.2878972	0.37073857	-0.17706534	0.24009728
Basophils [#/volume] in Blood	0.14206928	-0.123519436	0.048109867	-0.26144466	0.42341062	-0.29530632	0.4794842	-0.13950647	0.32993203	-0.2265837	-0.64680606	-0.7225298	-0.28012145	0.07065533	-0.6091696	-0.19629355
Lymphocytes [#/volume] in Blood	-0.22758272	0.23827222	0.21393144	0.11859204	0.19307418	-0.502516	0.69942415	-0.18929057	-0.21419565	-0.21532308	-0.83568954	-0.59148735	0.4205374	-0.17400147	-0.924561	0.20879674
Monocytes [#/volume] in Blood	0.23768505	-0.28339425	-0.060412414	-0.117331505	-0.033349056	-0.3232537	0.13026772	0.64816666	-0.14677131	-0.078131154	-0.40127245	-0.02852641	0.2199372	0.12545675	-0.3520721	0.18413106
Platelet distribution width [Entitic volume] in Blood by Automated count	0.20534942	0.12774868	0.21200481	-0.19669086	-0.4054096	-0.22617681	0.10336149	0.44166407	-0.038646974	-0.12861723	-0.27933225	-0.7375186	0.11555056	-0.13015148	0.20012733	0.31517863
cd3_z	-0.5241733	-0.051904216	-0.42740816	-0.087062985	0.067805104	-0.5451271	-0.7308792	-0.13929746	0.09116983	0.08882833	0.0128878085	-0.014008882	-0.11349194	0.6129535	0.34681988	0.34072676
cd3_inv	0.20731919	-0.15094054	0.100738	0.0006336461	-0.11453294	-0.1739264	-0.4854449	0.14168958	0.4217375	0.13339719	0.042307876	0.3082023	0.24348566	0.4278319	-0.4726593	-0.006425188
