	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31
1	-0.24248162	0.01596858	-0.102705635	0.18372841	0.19207306	0.10446132	-0.09477226	-0.14788514	-0.30022007	0.08933887	0.16706544	0.13714674	-0.05602805	-0.2510293	-0.12702619	0.18802372	-0.1288759	-0.266852	0.18498115	0.17997423	-0.08125745	0.29612726	0.10229802	-0.28052682	-0.008661935	0.20410462	0.15762973	0.2202172	-0.013292543	0.09992541	-0.22545192	-0.20386553
2	-0.28724015	0.104450665	-0.2674642	0.05620696	0.2730339	0.120560326	-0.10048617	-0.24733955	-0.35229516	0.13040079	0.011891104	0.12606025	-0.0044778236	-0.09538591	-0.14091928	0.2733732	-0.15501775	0.016015708	0.28329644	-0.0003371337	0.15435447	0.10704397	-0.0056340653	-0.04898786	0.06576186	0.27770206	-0.017572373	0.28407302	-0.074547105	0.06405236	-0.18283822	-0.25074556
3	-0.19017854	-0.22498631	-0.29043132	-0.022018276	0.19062889	-0.04218984	0.24801697	-0.18089606	-0.12251266	0.10828439	-0.22298524	0.13021429	0.020288257	0.2045307	-0.05177959	0.22162779	-0.022196505	0.07483053	0.18751846	0.26633772	0.021403508	-0.10138313	0.12744325	0.30944613	0.01088204	0.18362595	-0.22954969	0.17873403	0.2582823	-0.21842758	-0.06858859	-0.18983781
4	-0.27513477	-0.24479476	-0.36574626	-0.060019944	0.2221619	-0.07182205	0.060150698	-0.18924308	-0.18076767	0.08173808	-0.21401222	0.10546524	0.16661511	0.07717632	-0.060383394	0.2598143	-0.10204045	-0.21075825	0.23642296	0.12777418	0.02035744	0.019931847	0.07354243	0.16861328	-0.114102766	0.19141471	-0.23138918	0.23871286	0.22423401	-0.11709465	-0.10761362	-0.1856045
5	-0.2256223	-0.23228684	-0.32285056	-0.04811012	0.1870591	-0.07578718	0.25848517	-0.16214052	-0.08218174	0.07459648	-0.24102122	0.10486449	0.058682945	0.21586113	-0.034586977	0.21097875	-0.010232949	0.102496736	0.16675374	0.23495874	-0.024926491	-0.100891754	0.11250258	0.3205045	-0.010224661	0.1583542	-0.23631476	0.14941338	0.27212307	-0.19575131	-0.04556613	-0.19999658
6	-0.24682908	-0.008064707	-0.24139644	-0.087652385	0.29329592	-0.065190904	0.06310354	-0.163833	-0.2791966	0.1388726	-0.13652733	0.13291894	0.049869373	0.15302885	-0.15500875	0.29082334	-0.10939812	0.24253817	0.27645785	0.06712641	0.078887396	-0.09949363	0.01742015	0.18036345	0.0021745986	0.28610384	-0.13848084	0.28516692	0.036917124	-0.0417998	-0.21076767	-0.23093463
7	-0.21372105	0.1667827	-0.21238677	0.022277143	0.25527093	0.09705267	-0.019829553	-0.25197324	-0.35160768	0.116711095	-0.0029498679	0.12220998	-0.061047796	-0.019850018	-0.1348147	0.25046352	-0.11243526	0.24340466	0.28467315	-0.008718521	0.277218	-0.056886382	-0.06007616	-0.022004567	0.09646632	0.2835882	-0.026374292	0.27480862	-0.14760558	0.029071696	-0.18094616	-0.21613865
8	-0.097049594	-0.16874556	-0.1681105	-0.1739213	0.23919204	-0.15522607	-0.012758503	-0.018850295	-0.12585214	0.15521939	-0.24104139	0.071524255	0.1224058	0.32242796	-0.15468115	0.242408	-0.097034894	0.09139374	0.20167889	0.036708266	-0.021956634	-0.17509988	0.079338	0.3892732	-0.0460102	0.22135194	-0.27009478	0.22250693	0.19318919	-0.1471453	-0.16473004	-0.09244713
9	-0.079338506	-0.23557073	-0.13167562	-0.13076995	0.1941502	-0.18477377	-0.31819358	0.039701365	-0.1288787	0.114385225	-0.1713527	0.040002983	0.2124439	0.15914975	-0.14687312	0.19309375	-0.16106197	-0.42577544	0.20020755	-0.05752593	-0.06448234	0.0019932587	0.0938146	0.1925571	-0.158807	0.17677152	-0.21447672	0.23143336	0.19137812	-0.11809475	-0.17853759	0.0018986334
10	-0.08429406	-0.22942185	-0.1397202	-0.124854036	0.1985581	-0.18163854	-0.32146832	0.033418264	-0.1309187	0.11541367	-0.17448072	0.038871814	0.20985687	0.16631205	-0.14677294	0.19766122	-0.16025065	-0.4128033	0.20472857	-0.059613045	-0.06066081	-0.003922599	0.09233194	0.20058586	-0.14741442	0.18144862	-0.21934484	0.23438899	0.18992259	-0.11909622	-0.17762248	-0.005328005
