	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31	dim_32	dim_33	dim_34	dim_35	dim_36	dim_37	dim_38	dim_39	dim_40	dim_41	dim_42	dim_43	dim_44	dim_45	dim_46	dim_47	dim_48	dim_49	dim_50	dim_51	dim_52	dim_53	dim_54	dim_55	dim_56	dim_57	dim_58	dim_59	dim_60	dim_61	dim_62	dim_63
c020	-0.12634997	0.09353686	-0.19766511	0.06304808	0.077223696	-0.04935462	-0.30816004	0.11422363	0.05789517	-0.13327648	-0.1382085	0.23691525	0.31324	0.017892472	-0.21399635	0.13337186	0.025318792	-0.13085555	-0.2763552	-0.26965195	-0.3713389	-0.12307769	-0.03047419	-0.16617964	0.11987467	0.2297593	-0.29913327	0.11559207	0.1055899	-0.21840067	0.14025433	-0.08956271	-0.11391039	0.065541334	-0.19099219	0.013686425	0.16900213	0.38416985	0.0782205	0.049459603	0.065907106	-0.10194892	0.011922718	0.043283787	-0.069025464	-0.13999437	-0.049605712	-0.03420384	-0.0050319443	-0.056570772	0.16956864	0.2972462	0.045074657	-0.30961668	0.046083223	-0.18593939	0.04975656	-0.28403905	-0.085951574	0.06542031	-0.026907027	-0.08967509	-0.1291932	-0.16589998
c021	0.06433433	0.15155229	-0.09975706	0.1391894	-0.29213575	-0.13163804	-0.13429202	-0.15064415	-0.10235069	-0.018014459	0.2545089	0.5874483	-0.0416964	0.3297476	0.20985992	-0.060628816	-0.02704617	-0.033862073	-0.32549512	0.11472763	-0.04145272	-0.043126766	0.032492343	0.08864084	-0.13375962	0.11120936	-0.13971545	0.06563912	-0.06774943	0.12795389	-0.122431815	0.15920123	0.12414532	-0.12049332	-0.10076494	0.19250943	0.13446778	0.027752535	0.21595159	-0.32991955	-0.5186544	-0.20014264	0.21753114	-0.15622184	-0.09601024	0.071197	0.06627048	-0.07492324	0.2850956	-0.17660819	-0.25286362	0.24119048	-0.17838277	-0.276603	-0.16407032	0.4726789	-0.0923828	-0.33831716	-0.40758473	0.32962018	-0.14841911	0.033315603	-0.04699228	-0.1818663
c022	-0.16674294	-0.20306936	-0.1900753	-0.04681706	0.093016215	-0.0011048085	-0.21689071	-0.14535174	-0.14127398	0.13757874	0.16924782	0.2601404	0.1719009	0.19808419	-0.0133714555	-0.11729143	-0.08053631	0.0171994	-0.15551299	-0.22955313	-0.26082727	-0.038454328	0.008975787	-0.025114825	0.038596943	0.34574288	-0.3071656	-0.081770815	0.14116335	-0.18166712	0.33217427	0.0075802673	-0.08222593	-0.14632387	0.0010539101	0.31719294	-0.14333841	0.15501006	0.089402676	0.19474323	-0.063819185	-0.01930956	-0.014572335	-0.10812733	-0.10466454	0.062135976	-0.09905232	-0.09318535	0.22416216	-0.06384117	-0.17730173	0.22702381	0.13601631	-0.17846426	-0.061106853	-0.1241149	0.08323189	-0.28255144	-0.2436475	0.21229713	0.1698389	-0.06892444	0.09346173	0.018158395
c028	-0.22841981	0.011947275	-0.023174891	0.32518542	0.047735758	-0.018133977	-0.11426618	0.33885464	0.0002689291	0.049424835	0.00069759437	-0.1449211	-0.0931267	0.02001003	-0.28991738	0.04709113	-0.34447703	-0.05198731	-0.020106234	-0.18635139	0.027670879	0.17806362	-0.20946418	-0.046326727	-0.039559912	0.38011795	-0.12496339	-0.082912534	0.25666437	-0.21189196	0.09314121	0.15950648	-0.00934419	-0.10567785	-0.114097275	0.43439895	-0.052739974	-0.009649664	0.33438438	-0.03172349	-0.13919987	-0.13692413	0.19298558	0.0559044	-0.16153237	-0.12846248	0.23405246	-0.009938312	-0.10750657	-0.2583688	-0.104665406	-0.07536268	0.12561084	-0.45082116	0.10456756	-0.14644755	0.19666691	-0.15923318	-0.35395792	0.23275074	-0.05037471	0.27841187	0.0381892	0.121287756
c029	-0.04696349	-0.10200278	0.2060152	-0.072993726	-0.086569525	0.25932875	-0.015429526	0.16635361	-0.32428914	0.018244375	-0.046444073	-0.005452674	0.28573754	-0.23609985	0.009447109	0.06202445	0.043190036	-0.06083305	-0.20516199	-0.13035092	-0.17669475	0.1676327	-0.25615528	-0.16209923	-0.13187335	0.08986622	-0.11095611	0.009633855	0.10767698	-0.0690363	0.120131776	-0.23317651	-0.14772359	0.037035644	-0.101177424	0.32925224	-0.21084489	0.2142838	0.043382265	0.0075853267	-0.3389513	-0.14743362	0.16575216	0.16735806	-0.20692739	0.19092298	-0.20940985	-0.13131271	0.01595584	-0.29099706	0.034576993	0.24843906	0.08063609	-0.3542463	0.026228731	-0.43134192	0.120672934	-0.09126635	-0.19403757	0.1434412	0.35752472	0.14100796	-0.007433694	-0.032608535
c048	-0.071708426	-0.045982525	0.1316169	0.13415432	0.13551988	0.36170888	-0.2274216	0.27087831	-0.29218328	-0.11784714	0.04375233	-0.004967617	0.19805145	-0.17048031	-0.0035960516	0.03764002	0.13926454	-0.14441721	-0.12646532	-0.29025477	-0.20302877	0.19491045	0.12125602	0.119382694	-0.2433168	0.100467235	0.075577244	-0.043640547	0.29106867	-0.043410197	0.020160696	-0.2794571	0.009490296	0.06172465	-0.046161857	0.25832763	0.21261066	0.034887962	0.23085247	0.04655097	0.0126710655	0.23930225	-0.017561454	0.19457555	-0.24965529	-0.1677556	-0.07775046	-0.11733618	-0.014256272	-0.21893184	0.114691965	0.09352416	-0.0875708	-0.07634631	-0.17480463	0.09967038	0.119102776	0.13487454	-0.09338014	0.16572084	0.03588649	-0.0013875836	-0.011917245	0.07946373
c051	-0.22876912	-0.080024526	0.16379252	0.25817177	0.030768499	0.17919923	-0.21974915	0.232092	-0.06168099	0.12136575	-0.09710257	0.06676734	0.26942188	0.14627184	-0.30818635	0.23428775	-0.26261857	-0.21600181	0.10082486	-0.36322284	-0.13679744	0.07206526	0.10238345	-0.07264195	0.09951318	0.35753667	-0.36882916	0.027264094	0.16349669	-0.16379328	0.48989886	-0.23428807	-0.18396083	-0.10023973	0.13394243	0.06059808	-0.2378783	0.1060628	0.17578432	0.10357683	-0.41044626	0.22559644	0.11809883	-0.14563598	-0.38232255	-0.2017621	0.07548247	0.064374685	0.1876428	0.024606928	-0.07302381	0.109045506	0.18876776	-0.21435067	-0.27365127	-0.32613498	-0.08566128	-0.21900794	-0.072236724	0.09579868	-0.22714014	-0.22701465	0.031169306	-0.061162323
c052	0.02420747	-0.34590048	-0.21080753	-0.031657044	-0.12044381	-0.058578607	-0.2685653	-0.011976511	-0.26799926	-0.09716249	0.18276614	0.2981586	-0.26677465	0.16886052	0.21663304	0.28955173	0.072628416	-0.16931435	0.007567861	-0.49578866	-0.2685836	0.48778102	0.05206978	-0.16370158	-0.19168791	0.11800021	-0.08720209	-0.03898934	-0.17852208	-0.3025165	0.3277649	-0.11710952	-0.13697074	0.14383379	0.010715576	0.3550095	0.24322437	-0.10108434	0.2525224	0.029724756	0.21945167	-0.06298594	0.20299578	0.16978805	-0.24931219	-0.1016941	0.29529852	-0.36066908	-0.019894231	-0.23552935	0.02212882	0.035232343	0.015985789	-0.06434877	-0.10470029	-0.15998228	0.27275077	-0.2070747	-0.14661215	0.40145865	0.20892778	0.05185564	-0.23067698	-0.4391714
c058	0.044010114	0.12500823	0.004605628	0.40004933	0.015023642	-0.24810815	-0.1096928	-0.21719618	-0.007819737	0.0747956	0.0032006823	0.34986737	0.10704639	-0.3029112	-0.21263386	0.4261815	0.10963219	0.05780987	-0.2870792	-0.08209529	-0.1656413	0.37382966	0.15136124	0.054804493	-0.16911578	0.018647674	-0.4242323	-0.31830007	-0.18496518	0.07930289	0.61212677	-0.16973816	-0.177207	0.12043676	0.03699388	0.111458905	-0.06830408	0.23614018	0.16470006	0.1518636	0.080266416	-0.015910914	-0.029944118	-0.1427792	0.06698719	-0.07788922	-0.18137912	-0.27750835	0.056747414	0.0012531661	-0.031859335	0.27808082	0.07776648	-0.33321708	-0.015517107	-0.00082714943	-0.09385683	0.07689016	-0.025872504	0.22265795	-0.05359106	0.018394878	-0.34343264	-0.28904843
c068	0.14603627	-0.05627556	-0.21887568	-0.045119476	-0.111805476	0.28194004	-0.12401716	-0.124056816	0.052607026	-0.19250081	-0.009423964	0.109386764	0.006240442	-0.23359008	0.05625294	-0.06443561	0.041273404	-0.22009856	0.030867299	-0.42564607	0.15086101	-0.12386883	0.043807037	0.118487954	-0.31407845	0.39061245	-0.14341964	0.11850867	0.17049178	-0.21045884	0.30303767	-0.29774076	-0.016852893	-0.2020147	-0.19480997	0.11988282	-0.018558607	-0.025220107	0.29096735	-0.019449614	-0.22630054	0.19506091	0.10576542	0.1316119	-0.048458096	0.09246289	0.06879986	-0.25850728	0.048420463	-0.1778246	-0.06918697	0.11574508	-0.03532508	-0.020218471	0.0748358	0.14989243	0.058268473	-0.20095307	0.07323287	0.02023157	0.045483075	-0.49886343	-0.17439958	-0.16142908
