	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15
Leukocytes [#/volume] in Blood	0.29774868	0.095530756	-0.15674797	0.45082217	0.22704624	0.016249562	0.16248055	0.04522185	-0.07890074	-0.24491003	0.49917647	-0.28124067	-0.03146784	0.008920232	0.45143935	0.07592
Hemoglobin [Mass/volume] in Blood	0.08748207	-0.034497295	-0.12233606	-0.5646266	-0.1650332	-0.17574415	0.27252898	-0.065302245	0.22691189	0.13753182	-0.23232998	-0.30152017	0.005069011	-0.19278501	-0.22218686	0.13001381
Platelets [#/volume] in Blood	-0.1427882	0.1427504	-0.617085	0.17184757	-0.33202237	0.35161966	0.13912636	-0.117455736	-0.013897189	-0.44786686	0.3255479	0.16255303	0.23117045	0.17749308	-0.37987643	0.08062442
Erythrocytes [#/volume] in Blood	-0.29031926	-0.043691415	0.20426172	-0.4077339	-0.5264465	-0.30232152	-0.03300715	0.34484708	-0.2562235	-0.1515274	0.23646565	0.12858883	-0.3189722	-0.08160567	0.075378165	0.10900204
Hematocrit [Volume Fraction] of Blood	0.06292039	-0.07699782	0.031794053	-0.33643204	-0.47356373	-0.45701045	0.27167916	-0.275285	0.349622	0.31773967	-0.17102772	-0.015038931	0.14734523	0.22569388	-0.055284217	-0.32802358
Erythrocyte mean corpuscular hemoglobin [Entitic mass]	0.8028086	0.2802981	0.32275504	-0.2785823	0.12348343	0.13485867	0.17296468	-0.031850524	-0.30476394	-0.13011286	0.21932462	-0.1033517	0.11913245	0.08690751	-0.4731839	-0.3139461
Erythrocyte mean corpuscular volume [Entitic volume]	0.037132505	0.4184868	0.2147024	0.0015004779	-0.6941277	-0.35395512	-0.080429256	-0.15968615	0.34754983	-0.6202229	-0.07703433	0.21048558	0.49511737	-0.0064794635	0.4265379	-0.24095877
Erythrocyte mean corpuscular hemoglobin concentration [Mass/volume]	-0.063702926	-0.02038319	-0.14417113	-0.089740805	-0.24573964	0.10739105	0.09890748	0.17093398	-0.18899432	-0.21617553	0.23163141	0.33268747	0.077490285	0.34205094	-0.5577968	0.56365615
Erythrocyte distribution width [Ratio]	-0.1681194	-0.3493763	-0.10692574	0.33732122	0.17863469	-0.38224	-0.23546192	-0.1421169	-0.19353572	0.014836007	0.54622066	-0.4648274	-0.27072495	0.19226061	0.48293194	-0.28928214
Platelet mean volume [Entitic volume] in Blood	-0.15714519	0.2712362	0.3695716	0.35729817	-0.043874238	-0.2232831	-0.35361585	-0.16878341	-0.19619717	-0.15214716	0.18876946	0.1332855	-0.27931148	0.29846296	-0.45607418	-0.03102719
Granulocytes [#/volume] in Blood	-0.65931743	-0.3784015	0.116146095	-0.07561323	0.33702406	-0.5592258	0.22457196	-0.20121643	0.051012706	-0.28382042	0.3503789	0.071754	0.14805014	0.25356328	0.44825637	-0.18825532
Eosinophils [#/volume] in Blood	0.1658909	-0.35632193	0.21396303	0.078751974	0.2726498	0.15550455	-0.39881435	-0.5269906	0.15575579	-0.38960534	-0.17029034	0.27380398	-0.4728937	0.29716697	-0.18539792	0.21374618
Basophils [#/volume] in Blood	0.031612124	0.26805452	0.14575058	-0.372687	-0.07813968	0.4147916	0.29747072	-0.24903795	0.18387063	0.7436645	-0.01151215	0.107095495	-0.12212814	0.39626908	0.19932404	-0.07108883
Lymphocytes [#/volume] in Blood	-0.67629004	0.047684174	-0.4275938	0.05543873	-0.22932115	0.13337126	0.28624249	-0.11779913	0.23825988	-0.07720785	-0.60483533	0.27116373	0.17459632	-0.32682943	0.008850563	0.08271271
Monocytes [#/volume] in Blood	0.3666517	0.35913628	-0.07694239	-0.14863445	-0.43219283	0.010624349	0.09632545	-0.3135206	0.019327147	-0.5969439	-0.21933083	-0.34564367	0.5163014	0.48988447	0.258071	0.21361013
Platelet distribution width [Entitic volume] in Blood by Automated count	-0.3465692	0.08991232	-0.20798206	0.3292749	-0.43079972	-0.23982471	-0.4434411	0.12146369	-0.14351289	-0.063046016	0.19492844	-0.12206809	-0.06998755	-0.26711798	0.23622903	0.15789573
cd3_z	-0.060115367	-0.12281707	-0.18112306	-0.30809304	0.2977637	0.37924787	-0.19976436	0.10791509	0.14245677	0.11333079	-0.22478537	0.121489316	-0.10298411	-0.10099684	0.015957052	0.40493566
cd3_inv	-0.36005268	-0.04900336	-0.0068910737	0.41563666	-0.10345151	-0.015584683	0.2872047	-0.34760407	0.021981975	0.45744815	-0.13627008	0.108119056	0.037795015	0.52906466	-0.26613483	0.5168874
cd8_z	-0.09941703	-0.27244577	-0.23254718	-0.18277124	0.10899307	-0.21010634	0.27612484	-0.2541849	-0.20346574	0.056267697	-0.3004233	0.33680487	0.26409253	0.1068872	-0.17681885	-0.005413785
cd8_inv	-0.08491912	-0.5501319	0.10347814	-0.005135183	0.12278366	0.36427703	0.070360675	0.19583218	0.30253163	0.13273104	-0.20889142	0.18512896	0.4621802	-0.27924043	-0.6411046	0.21203123
number_of_positive_lymph_nodes	0.06680984	0.18848343	-0.05378655	-0.03327824	-0.23268212	-0.30580917	-0.115855314	0.11615765	-0.03546991	0.12746003	0.009114574	0.24113795	0.42938802	0.041803617	-0.30949268	0.26821834
infiltration_depth_in_mm	0.16843846	-0.48666185	-0.039356783	0.324837	-0.1392165	-0.18154116	0.18127665	-0.15267962	0.115444414	-0.15597658	0.607739	-0.34151474	-0.17160784	0.3904032	0.25621054	-0.15504391
age_at_initial_diagnosis	0.16899185	0.13236876	0.375816	-0.33060277	0.30470484	0.18357067	0.35150844	0.18732095	-0.18858339	0.44193277	0.22603443	-0.15708454	-0.2144801	0.371015	-0.18076451	0.52815443
