	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31	dim_32	dim_33	dim_34	dim_35	dim_36	dim_37	dim_38	dim_39	dim_40	dim_41	dim_42	dim_43	dim_44	dim_45	dim_46	dim_47	dim_48	dim_49	dim_50	dim_51	dim_52	dim_53	dim_54	dim_55	dim_56	dim_57	dim_58	dim_59	dim_60	dim_61	dim_62	dim_63	dim_64	dim_65	dim_66	dim_67	dim_68	dim_69	dim_70	dim_71	dim_72	dim_73	dim_74	dim_75	dim_76	dim_77	dim_78	dim_79	dim_80	dim_81	dim_82	dim_83	dim_84	dim_85	dim_86	dim_87	dim_88	dim_89	dim_90	dim_91	dim_92	dim_93	dim_94	dim_95	dim_96	dim_97	dim_98	dim_99	dim_100	dim_101	dim_102	dim_103	dim_104	dim_105	dim_106	dim_107	dim_108	dim_109	dim_110	dim_111	dim_112	dim_113	dim_114	dim_115	dim_116	dim_117	dim_118	dim_119	dim_120	dim_121	dim_122	dim_123	dim_124	dim_125	dim_126	dim_127
c020	-0.40577406	-0.2072457	0.57436997	-0.019300634	-0.1927038	-0.3897082	-0.24444236	-0.09443737	0.28747648	-0.2424205	0.19521025	0.0511864	0.0011703544	-0.11678273	-0.26346967	0.20602664	-0.3507402	0.08397979	0.13900791	0.2872681	-0.34252942	0.16204467	0.15473768	0.0942088	0.0769016	-0.14784275	-0.09506929	0.40081653	0.0928824	-0.25919375	-0.08456614	-0.17296487	-0.08670551	-0.10611425	-0.13609448	-0.032315582	0.15426275	-0.019554004	0.2264304	0.21074606	0.18164799	0.1832763	-0.1409307	-0.12210396	-0.06363952	-0.1615832	0.10179481	0.13758476	0.049219925	0.25102624	-0.08755291	-0.17516471	-0.30752623	-0.021238867	0.03513339	0.088807836	-0.010288746	0.121074714	-0.059066594	-0.030647358	-0.11978561	-0.2640024	-0.0742128	0.08625973	-0.12733209	0.094512865	0.059430312	-0.19811292	-0.0064100632	-0.04068648	-0.14255294	0.18440947	0.093744926	-0.32233557	0.32282495	-0.3230949	0.07945899	0.07528294	-0.26522055	0.051214658	0.13750048	0.020119913	-0.15047221	0.29897726	0.11935617	-0.25115114	0.022447301	0.059691373	-0.12616509	0.060255177	-0.23950149	-0.07779366	0.17230378	0.24261084	-0.08896451	0.04433114	-0.1060294	-0.24289045	-0.22154333	-0.11842969	0.097545534	0.1701446	0.10127958	0.039421353	-0.42681235	0.012333272	-0.05886415	-0.09613024	-0.10382771	-0.10101462	-0.1957105	-0.16904612	0.22454216	-0.11425703	-0.1783202	0.07341716	-0.2738237	-0.16769789	-0.08440408	0.27543443	-0.21811332	-0.056907546	-0.19415456	-0.086048864	-0.1820873	0.10129695	-0.3392213	-0.020015126
c021	0.07417082	0.11679432	-0.18227911	0.13088216	-0.0028444675	0.0024770175	-0.031814586	0.07816813	-0.23031063	0.36557716	-0.15870562	-0.21947859	-0.32903987	-0.032422286	0.0036090342	-0.021201802	0.05950529	-0.095913775	-0.29036558	0.13733944	-0.017093163	-0.17588298	0.32869005	-0.24298933	-0.0490147	0.39685932	0.19067144	-0.035758168	0.1411041	-0.024381354	0.13480093	-0.09932162	0.13758719	0.078106634	-0.24670961	0.39105442	-0.22926456	0.07396105	-0.014849013	0.012286845	-0.12534001	0.2039287	-0.26724762	0.0625997	0.22208512	-0.052376825	-0.3300754	0.0950771	-0.22699323	0.20717824	-0.026092224	-0.23800708	0.25400805	-0.408172	-0.18402283	-0.20465437	0.06661014	-0.16923842	0.23888254	-0.062463302	-0.36355552	0.09225468	0.089600526	-0.12673038	-0.08549214	0.16051807	-0.02234807	0.3523717	0.104984224	-0.2149496	-0.0533903	0.11971315	0.66273093	0.14484057	-0.14367528	0.047430158	-0.03000038	0.15147722	0.116632015	-0.27494207	-0.2162092	-0.12592311	-0.03785772	-0.19555432	-0.16524196	-0.26584926	0.07103908	0.34986576	-0.15786058	0.11832756	-0.11599359	-0.1734212	0.022051372	-0.066740036	0.09776925	-0.17721164	0.21184516	0.3842486	-0.48113385	-0.08987417	0.039303776	0.22521527	-0.011649911	-0.049432106	0.25858444	-0.21217096	0.05329676	-0.019371519	-0.06281822	-0.17691551	0.022087978	-0.254525	0.030899117	0.2984308	0.18597676	-0.2036848	-0.09892558	0.16367906	-0.29360503	0.033285048	-0.0494649	-0.37989506	0.2319107	-0.20712297	0.36711347	0.21340202	-0.31067607	-0.008980108
c022	-0.4317969	-0.42366248	0.058969148	-0.634455	-1.1625605	0.034918584	0.02916875	-0.14579369	0.46680126	-0.3164866	0.24375175	0.049745943	-0.17134765	0.107362635	-0.016005974	-0.034111653	-0.2691575	-0.46358496	0.26229212	-0.24361046	-0.026042655	0.63830733	-0.15079832	-0.09014163	0.19644856	-0.16722122	-0.18141268	0.07314384	-0.30154377	-0.4215742	-0.14967932	0.1820218	0.19746305	-0.30184713	-0.23824698	-0.07889761	0.18533614	0.31840274	0.14010355	-0.30283928	-0.002604321	-0.0058037317	0.4201093	0.30063272	-0.3340903	0.07554251	-0.017739436	-0.23562387	-0.08999568	0.059354827	0.08212913	-0.20072307	0.13187705	0.032398686	-0.4424825	0.105901174	0.31884572	-0.39890411	-0.040458113	0.37817067	0.11624485	0.1710747	-0.25727272	-0.16429892	-0.1508718	0.04035662	0.1689037	0.22846633	0.29914495	-0.35897025	0.18883377	0.04282785	-0.10614307	-0.114691935	-0.03670023	-0.23905249	-0.42673942	0.68283445	0.07911541	-0.25764838	0.08862101	-0.074804254	-0.04415683	0.3133096	0.05495176	-0.004372138	0.3155256	0.29356882	0.056033548	0.33147806	-0.06428181	0.15734631	0.044320237	0.05340998	-0.19636568	0.34891376	0.13503934	-0.22936532	0.08918691	0.17347285	0.2105233	0.087915584	-0.015314074	0.051486325	0.14976068	0.2400951	-0.16252081	-0.3513256	-0.06411112	-0.12367539	-0.19591627	0.023960534	0.2286067	-0.44452554	-0.1730679	-0.06206877	-0.45929623	-0.032872897	0.50456196	0.3913005	0.32035995	0.24220712	-0.21984577	0.19310221	0.08118289	0.23817581	-0.37167895	0.12834844
c028	-0.2794611	-0.18034673	0.34261125	0.059990264	-0.050965693	0.06049269	-0.16657148	0.055920698	0.42864096	-0.28108013	0.12133455	0.19660075	0.22293778	-0.3793113	-0.2656109	0.17950091	-0.20693588	-0.033607963	-0.008080016	0.12811238	-0.24855654	-0.23390868	0.28468785	0.31450075	0.08855385	-0.11910527	-0.4060463	0.3530786	0.01954589	-0.09942267	-0.12313987	-0.1812877	-0.2285158	-0.06012797	-0.08570838	0.010599583	0.24408063	0.038899828	0.06787139	0.06465934	0.16591902	0.13467355	-0.16614293	-0.08162095	-0.104965635	-0.29662365	0.08539071	0.33508822	0.17992148	0.2754019	-0.29835773	-0.08475284	0.08357389	0.1191303	0.26127446	0.062165413	0.083479285	0.15862219	0.0152692925	-0.24043429	0.0078451205	0.004807029	-0.2584324	-0.031668555	-0.090360664	0.23523052	0.103457876	-0.37071452	-0.16514665	0.21792221	-0.31386375	0.52374965	0.12500428	-0.07680287	0.38466477	-0.19444786	-0.10333208	0.04322998	-0.18956086	0.15929058	0.007436085	0.26077095	-0.06251529	-0.12580103	0.06575374	-0.14377938	-0.038338583	0.007964193	0.14305666	0.25534028	-0.16839263	-0.24752513	0.16549751	0.14281191	-0.104311675	0.12328561	-0.20161869	-0.24096113	-0.18583462	-0.24674915	0.045107923	-0.10253122	0.29563373	-0.16400181	-0.25294957	-0.10107401	-0.19927496	-0.32289785	-0.14411701	0.046487935	-0.019504245	-0.11064186	-0.19857855	-0.27513903	-0.09811788	0.25853425	-0.14684157	0.23752655	-0.25086161	0.283632	-0.31149837	0.09755417	-0.31628707	-0.15719102	-0.17465597	0.20264982	-0.39783028	0.06436061
c029	-0.36559916	-0.3582167	0.5612198	0.12292595	-0.13084224	-0.30182382	-0.22105302	-0.06311392	0.4345735	-0.3415975	0.44426796	-0.021296876	0.12640633	-0.29370922	-0.07572004	-0.00958891	-0.13417217	-0.14302911	-0.03527601	0.06409897	0.059852164	-0.07210261	0.16100928	0.035350285	0.131143	-0.14064628	-0.30653507	0.17265302	-0.52104324	-0.15321615	-0.06270183	-0.027773594	0.034830738	0.15780535	-0.0149867805	0.13221964	0.20920233	0.03392334	-0.061920654	0.005123925	0.07761589	0.29356647	-0.14969625	-0.098965675	0.043508135	-0.1858006	-0.0803119	-0.0006945563	-0.30761102	-0.035838332	0.038383413	-0.12174131	-0.12408388	0.03882859	-0.072307386	0.072557	0.17807025	0.22386783	0.13779858	-0.1534859	0.20646143	-0.19748443	-0.20400943	0.031280298	-0.20394526	0.20781046	0.11995094	-0.13049376	-0.20957705	0.14002688	-0.40774098	0.2846084	0.25025588	0.045827456	0.009550345	-0.22830267	0.061795887	0.038458448	-0.30838996	0.24513316	0.007829213	0.0759735	-0.283851	0.0686122	0.04434896	-0.35682768	-0.014314313	0.050157327	0.19615923	0.32079414	-0.3246015	0.004446954	0.11061179	0.31856436	-0.09237587	0.21797752	-0.34133217	-0.3351793	-0.34390846	-0.2940897	-0.26959512	0.2191238	0.3056473	-0.05797797	-0.6087995	0.08769297	-0.36476862	-0.3710524	-0.022088984	-0.018243207	-0.6315316	-0.19633295	-0.09653725	-0.25729907	0.014124069	0.12255699	-0.24586171	-0.07582317	-0.2165568	0.13595067	-0.18206045	-0.1350696	0.11276063	0.034245163	-0.06290598	0.14558259	0.20122688	0.23503928
c048	0.020012299	-0.1438289	-0.014248065	-0.49664512	0.17494166	0.11620918	0.0584097	-0.063482516	0.5680543	-0.29944837	-0.18033488	-0.04205054	0.18263623	-0.16209733	-0.21232231	0.10302542	-0.22914279	0.08512624	-0.20553039	0.066669494	-0.2723928	0.038621593	0.033910215	-0.0323032	0.0660573	0.15611403	0.063357	0.034748755	0.14119463	-0.028426405	-0.22736181	0.109088495	0.18958053	0.00945166	0.06729645	0.16040696	-0.040905826	-0.06820893	-0.003348842	-0.029079963	-0.14852431	0.16055591	0.01015131	0.13507551	-0.017872853	-0.17546336	0.09233084	0.034403026	-0.15543666	0.24492413	-0.100119606	-0.15791705	-0.28859147	-0.049896047	-0.30203637	-0.05493891	-0.033022065	-0.06056487	0.08257763	0.22112496	0.30709082	0.25081238	-0.3254781	0.1894	-0.11607181	-0.24359247	-0.390259	0.16501847	0.15332131	-0.44378978	-0.10904457	-0.021305785	-0.1816772	-0.0042127552	-0.00022597985	-0.25997818	0.2588634	-0.08802671	0.040719137	-0.0794093	-0.13481088	-0.20070612	0.012658654	0.15463746	0.08782526	0.09748914	0.35948023	0.30091506	-0.18316257	0.13321951	0.01943021	0.16955464	0.011154044	-0.06928962	-0.038381767	0.19145879	0.13168424	-0.0018270503	0.10360782	0.027608648	0.11406607	0.2505748	-0.13484778	-0.03586054	0.032402072	0.31633076	0.012047226	0.06669738	-0.017296085	-0.4472032	-0.061646968	0.13961503	0.24035203	-0.4341232	-0.017844398	-0.28458273	-0.1960063	-0.3725464	-0.004456828	0.050065562	0.30899027	-0.030580461	-0.20601265	0.020526092	-0.09599674	0.17246068	-0.15597719	0.23013546
c051	0.2531347	0.14287375	-0.119853966	0.10068686	1.2147751	0.19333117	-0.08373794	-0.0027562617	-0.22523278	-0.005921229	0.07432131	-0.055241436	-0.16782916	-0.0871178	-0.15611184	0.1295368	0.056670293	-0.107284136	-0.05614054	-0.27693188	-0.06476394	0.08263224	0.102393314	0.2022485	0.081431836	0.011280472	-0.09980826	-0.13549367	0.105206385	0.20998599	-0.103370644	0.02776506	0.22573358	-0.16785118	-0.033396356	-0.19271344	0.05263129	-0.35632917	0.07004961	0.1741157	0.14557233	-0.10753971	0.12671864	0.061436843	0.036451187	0.19503608	-0.095322624	0.11483044	-0.037755273	-0.064622395	0.24323435	0.09697215	0.051480513	0.31462327	-0.17783199	0.21914683	-0.16218604	-1.5331129	-0.078335464	-0.12568384	-0.54831094	0.5508046	0.02812113	0.11395469	0.039976727	-0.19986914	-0.069349356	0.33572146	-0.08471087	-0.016831052	0.17158231	-0.23050937	-0.06836241	-0.32442853	-0.24879035	-0.099079	0.05555745	-0.12403523	0.32244715	-0.00016857599	0.013887188	-0.07012387	0.3047396	-0.5343883	-0.11426782	-0.1349134	0.08364313	0.18291308	-0.17823327	-0.13818352	0.15162359	0.044198167	0.20843405	0.061447192	-0.13494496	0.092687845	0.24762078	-0.26350722	0.087795354	0.070762925	-0.015017679	-0.18754171	-0.08037964	-0.5653033	0.3239465	0.18698275	0.1548465	0.22236612	0.20646784	-0.35412997	-0.24744764	0.059003595	-0.078798935	0.028754396	0.012679983	0.1428641	-0.10268031	0.13166726	0.16028307	0.1541218	0.038782462	0.3095126	0.0046432163	-0.0044794236	0.40347168	-0.059505496	0.15833528	0.13163587
c052	0.41987148	-0.039088737	-0.182096	0.24163057	0.37137464	-0.09899575	0.02244691	-0.04115194	0.3875822	0.080769606	0.19662932	0.22357091	-0.025977302	0.09840765	0.38615578	0.24607241	-0.23959227	-0.094649024	0.2857231	0.022415387	-0.2547643	0.61692446	-0.07970987	-0.23371613	0.14632563	-0.036696583	0.14837714	-0.014547068	-0.45481715	0.28953484	0.15440705	0.09620938	-0.2991457	-0.0118884845	0.09509968	-0.120089866	0.25235355	0.023242706	-0.040930033	-0.4123214	-0.39461428	-0.04900788	0.22270274	0.30647808	0.29904297	-0.20877974	0.40110815	0.09308345	-0.5025419	-0.048627425	-0.2430138	0.053947393	-0.16949402	0.23051992	-0.13515167	-0.70578897	-0.3432876	0.6056928	0.079940766	-0.033134654	-0.087558135	0.09128124	0.04139116	0.10703702	-0.20434113	-0.010655103	-0.115201354	0.038533803	0.22770847	0.2538015	-0.0005847854	0.47771582	-0.014448763	0.12501778	0.11311273	-0.07120013	-0.16063668	-0.26501033	-0.14575711	-0.15559524	-0.65040904	-0.053755395	-0.15329473	-0.34106383	0.21898001	-0.24328074	0.3609178	-0.028500449	0.2634731	-0.09694299	0.15462102	0.0599223	-0.1355906	-0.27894685	0.010268192	-0.06803999	0.28267282	-0.18333033	-0.042916216	0.107142925	-0.12288688	0.27651983	0.13068828	0.43281537	0.3224692	-0.11066383	0.20586191	0.17110051	0.035843633	-0.33446023	-0.3401688	0.076055735	-0.44381875	0.15114343	0.37139687	0.24694753	-0.15395363	0.1479346	0.102753714	0.060049277	-0.30154946	0.49882147	0.0013622034	-0.1293892	-0.33596808	-0.05063852	-0.18701842	1.0464329
c058	0.15146689	0.6208167	-0.019471481	0.1859991	-1.5861976	0.011101222	0.16402481	0.34139135	0.17782	0.16883157	-0.19314599	-0.0065665683	-0.15827507	-0.008270028	-0.18179674	0.23048887	-0.30638108	0.11594228	-0.24887055	-0.057279307	0.13205642	0.24792339	-0.23766029	-0.09409578	0.07016472	0.14838086	0.37221783	-0.15310238	0.109744854	0.17705198	0.08455318	-0.007683263	-0.07256574	0.09462018	0.160131	-0.17876397	-0.03950123	-0.023166811	0.22907375	0.057578165	-0.15046264	-0.116500586	-0.20904487	0.07058067	0.24810168	-0.14374845	-0.10112285	0.0418254	-0.080399334	-0.062515505	0.018065894	-0.20766369	0.002048427	0.2542306	-0.17913781	-0.074891075	-0.40261096	0.0010324601	-0.089659795	-0.029439604	-0.10687329	0.24416618	0.08484694	-0.022214564	0.25435522	0.008284165	0.006968015	0.30914545	0.18849698	-0.26021925	0.041629553	-0.4483468	-0.07451658	-0.032071207	-0.06062422	0.05562168	0.008165055	-0.3778488	0.045362346	-0.05349878	-0.18273221	-0.03367498	0.28800276	-0.05797372	-0.0808868	0.08396972	-0.43130124	-0.19110815	0.07772342	-0.1911675	0.06483643	-0.11135622	-0.15091118	-0.11809814	-0.09030135	0.22664052	0.19142398	-0.0063725207	-0.2067301	0.114513494	0.49076235	0.25684097	0.089475974	-0.5453867	0.040725082	-0.18328999	-0.009732129	0.14520015	0.247377	0.14255263	0.31504118	0.070800476	-0.16732676	0.22055914	0.108485326	0.046891153	-0.09443855	0.008269715	0.088042915	-0.21758056	0.25545654	0.19543031	-0.077734284	-0.21948433	-0.03104829	-0.14133655	-0.13799137	0.69199675
c068	-0.04487798	-0.21160327	0.2871499	-0.088863276	-0.40559727	0.2756679	0.08171286	0.19575353	0.40546322	-0.31815913	-0.05953353	-0.12785146	-0.040085714	-0.12507111	-0.016354531	0.021430317	-0.16502576	-0.043049425	0.10223903	-0.38917533	0.18552695	0.23139891	0.12408689	-0.26502836	-0.08232748	-0.12303208	-0.22941366	-0.06900322	-0.28527036	-0.26960024	-0.18983425	0.19015014	0.22578077	0.13145031	0.13462266	-0.18063681	-0.043339916	0.16972506	-0.0043847957	-0.05270449	0.11481408	-0.14584175	0.21612504	0.0010535041	-0.018693732	0.040550534	0.74075377	-0.066021875	-0.21652682	0.16304009	0.38896808	0.026277233	-0.36504266	-0.046932213	-0.23421396	0.07323873	0.37847707	0.16546066	0.081122875	-0.030700544	0.085616775	-0.063498095	-0.50333804	0.39195526	-0.048406854	0.031475592	0.03629641	-0.0774867	-0.09704411	0.12573668	-0.032073792	-0.12529798	-0.10847777	-0.08945225	-0.15425366	0.12488222	-0.0764926	0.057799675	-0.20746766	-0.07500679	-0.12237996	-0.077159576	-0.04258979	0.12606217	0.00428099	0.13886881	0.1580656	-0.058975153	-0.17698194	0.04354502	0.0951821	0.20588133	0.3420933	-0.11651348	-0.082612254	0.4049138	0.0023357407	0.094641805	-0.31640857	-0.011549608	-0.32544613	-0.15101528	0.15283582	0.010634702	-0.24163961	-0.006008056	-0.16537659	0.23730828	0.0592823	-0.40704796	-0.28318983	0.20445055	0.23720787	-0.15648653	-0.49835536	0.2406136	-0.12226797	-0.13118376	-0.028461173	0.09685043	-0.02267111	0.17628872	-0.2557471	0.009064139	-0.1380397	0.08869431	-0.24233718	0.3793843
