	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15
Leukocytes [#/volume] in Blood	0.029963816	0.29544875	0.337934	0.061697964	-0.15499657	0.2602457	-0.074027576	0.56148976	-0.37081882	0.18718365	-0.34043005	0.34469017	0.16027665	0.34066063	0.45232922	0.3345744
Hemoglobin [Mass/volume] in Blood	-0.033893015	0.10713542	0.25973934	0.20659523	-0.08896325	0.008550123	0.35380578	-0.20459175	-0.35191473	0.27216786	0.03431075	0.5300246	-0.056496277	0.3892053	0.41885197	0.09103531
Platelets [#/volume] in Blood	-0.4018383	0.018868025	0.014527829	-0.24380295	-0.5138496	-0.3856026	-0.014135613	0.16550167	0.12866811	0.6780201	-0.3646944	0.031900533	0.25407892	0.44895294	-0.052570637	0.2967915
Erythrocytes [#/volume] in Blood	-0.9560526	-0.22293139	0.63827246	-0.13706799	-0.26396972	0.23766676	-0.08242312	0.17369388	-0.07916671	0.16712601	0.04846113	-0.58567166	-0.13012758	0.42129144	0.10023028	-0.3243432
Hematocrit [Volume Fraction] of Blood	0.54092795	-0.3211898	0.90835965	-0.19635308	-0.66633266	0.2563595	-0.07388079	-0.2842384	-0.24215549	0.34129372	0.26487446	-0.13988936	0.0015495924	0.4347535	0.15641353	-0.27715385
Erythrocyte mean corpuscular hemoglobin [Entitic mass]	-0.07107591	-0.25165057	0.3312127	-0.21493094	0.046436034	-0.18697079	0.3141611	-0.30302092	-0.60205215	0.30138686	0.096292995	-0.15525635	-0.010726869	0.035150338	-0.32278648	0.26581058
Erythrocyte mean corpuscular volume [Entitic volume]	0.400819	-0.3599661	-0.6009602	0.16174652	0.074837476	-0.085711084	0.625833	-0.024885131	0.059792474	-0.2777532	0.2669327	-0.544821	0.28925836	-0.3606545	-0.22493441	-0.028191125
Erythrocyte mean corpuscular hemoglobin concentration [Mass/volume]	-0.45941186	0.25915557	-0.2428581	0.072688326	0.2044534	0.15932052	-0.13233067	-0.063969545	0.42873448	0.4562461	0.384925	-0.4370076	0.3034891	0.11994607	-0.14959434	-0.13090675
Erythrocyte distribution width [Ratio]	-0.2264527	0.23319943	-0.022134416	-0.21768112	-0.2361806	-0.13425425	0.12337399	0.45094985	-0.06962554	0.27962735	-0.3065159	-0.19669472	-0.21823548	-0.20124446	0.4255089	0.37601513
Platelet mean volume [Entitic volume] in Blood	-0.5983947	0.04685905	-0.71936035	-0.24980217	-0.5060472	0.36095706	0.38085127	0.45267865	-0.25439367	0.22229826	-0.10161059	0.4366467	-0.28782842	-0.33849767	-0.011525952	0.33607858
Granulocytes [#/volume] in Blood	0.13224976	-0.12055254	0.16947567	0.32029006	-0.58358777	-0.3806922	0.63914454	-0.14721093	0.20537107	-0.1133365	0.4536105	0.36320287	0.35594904	-0.25052652	-0.29756084	-0.023136938
Eosinophils [#/volume] in Blood	0.6036957	-0.08127755	0.8354072	-0.0969322	0.45164037	-0.5807345	0.67886674	-0.009171776	-0.29130825	-0.08519939	0.030816227	-0.24688408	0.12033457	-0.3987705	0.06399053	0.09584503
Basophils [#/volume] in Blood	0.09054827	-0.5652414	0.3645915	0.1807687	0.110189974	0.27698478	-0.137451	-0.017312733	0.32315105	0.30381992	-0.5130026	0.37196663	0.16605072	0.05967577	-0.20237105	-0.06321819
Lymphocytes [#/volume] in Blood	-0.079678275	0.029973097	-0.3770834	-0.26136634	0.23355843	0.4016787	0.386561	0.30600035	0.13114315	0.46883085	-0.08375995	-0.027096916	0.28889513	0.45808744	0.046502106	0.4355606
Monocytes [#/volume] in Blood	0.25361666	-0.37424532	-0.33970866	0.48386192	0.21798936	-0.29709005	0.7425076	-0.17081791	0.1020125	0.28832984	-0.22286502	0.10110782	-0.119002834	-0.03213594	-0.26256987	-0.07366512
Platelet distribution width [Entitic volume] in Blood by Automated count	0.5353038	-0.050121494	0.25790033	0.069557086	0.244225	0.41191396	0.0210567	0.15031675	0.090785936	0.68143713	0.10478279	0.14783664	0.005601329	-0.21113388	-0.33366203	-0.042680465
cd3_z	0.26208228	-0.12687206	0.33722392	-0.18270522	-0.48224968	0.36166665	0.37489572	0.6002746	-0.24622801	0.19446433	-0.015750753	-0.039479334	0.17531121	0.2598499	0.20623271	-0.12085767
cd3_inv	0.17647983	-0.17670932	0.42213514	-0.2328552	-0.2368859	0.066789135	0.20934641	0.17462069	-0.2922788	0.32035366	0.17620948	-0.44421875	-0.40566456	0.18927625	-0.16439824	0.45326513
cd8_z	-0.37357938	0.46193254	0.092385426	-0.25083828	-0.16482262	0.21705113	0.26176172	-0.35760677	-0.38378072	0.42994586	0.38580146	0.11588628	0.12976018	-0.13857962	-0.17126343	0.0888963
cd8_inv	-0.02802885	-0.23290616	-0.49835375	-0.21489216	-0.5568804	-0.16296418	0.08109384	0.055221386	-0.700211	-0.106268026	-0.43785337	-0.15327519	0.30194506	-0.28575182	-0.023235122	-0.04022204
number_of_positive_lymph_nodes	-0.0959701	-0.2519161	0.357424	0.35617796	-0.17282347	0.4392642	-0.025202688	-0.24867187	-0.09839582	-0.36027145	0.053283256	0.46851274	0.2689998	0.15250811	0.166033	0.08920031
infiltration_depth_in_mm	-0.064068444	-0.027758189	0.3735467	0.26120737	-0.8659745	-0.002004978	0.18370904	0.63622046	0.17309435	0.380503	-0.17567827	0.20091856	-0.35153845	-0.06372496	0.16124241	-0.35540906
age_at_initial_diagnosis	-0.35659367	0.09850115	-0.26347914	0.2538968	-0.42222703	-0.39339036	0.0015238486	0.27567738	-0.26868558	0.46466187	-0.2835831	0.19384977	0.3104811	0.07163867	0.3896734	-0.28408673
