	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31
c020	-0.26566893	-0.24288055	0.1767762	-0.3013422	0.11800821	0.22322491	0.13378449	0.07063984	0.10678715	-0.3190168	-0.00868824	-0.117218785	-0.13811347	-0.19200811	-0.01372051	0.23365244	0.017814033	-0.35448912	-0.35844114	0.23414728	-0.2991443	-0.092213385	0.07077208	-0.09995469	0.0135168815	-0.16989648	0.20453843	0.23027815	0.041786876	-0.045378555	0.20861991	0.2374508
c021	-0.1237223	0.2978931	0.3231417	0.117922634	0.50410783	0.24062778	0.4878081	0.2520491	0.4922807	0.2869577	0.07763038	0.025386102	-0.12611482	0.0841157	0.07812503	0.18556967	0.083554514	-0.33000514	-0.27895275	-0.41406196	0.18022628	-0.104102485	-0.11935362	0.18081006	0.12321958	-0.2559961	-0.012763944	-0.079474196	0.30967143	0.15937513	0.470742	-0.012946704
c022	-0.36308497	0.21955733	-0.273306	-0.12845379	-0.08680014	-0.099263415	-0.051635515	0.30006605	0.27721307	-0.0063634217	0.20995575	-0.050818104	-0.03310224	-0.010498658	0.35672304	-0.03984594	0.25799873	-0.20361398	0.06988459	-0.06431204	-0.3465896	0.118388586	0.07970874	0.1653684	0.21805267	-0.5120662	0.070937686	0.23071799	0.26749757	-0.037259802	0.34279016	0.17720015
c028	-0.004676924	-0.1121751	-0.03738591	-0.18011482	-0.13008258	0.103609934	0.589857	0.33086115	-0.040594727	-0.26986304	-0.05081059	-0.16540325	-0.33108035	-0.026846414	-0.052978598	-0.103325866	0.035225764	-0.037215207	0.15305361	-0.100184575	0.0031080516	0.009669254	-0.0852098	0.18356113	-0.09204625	-0.3904748	-0.22628516	0.35399076	0.23421533	0.042418808	-0.0353143	-0.17516877
c029	-0.31337145	-0.18035577	-0.26864782	0.045664843	0.29643646	-0.31048685	-0.18312907	-0.35626683	0.10782632	-0.044260014	0.07813909	-0.0017837833	-0.0990081	-0.79507786	0.4044496	-0.357941	0.40720874	0.34622473	-0.08514272	-0.08703648	-0.14142396	-0.24509776	0.052359063	0.2281915	0.184693	0.16993093	-0.06768347	0.36270475	-0.16299623	-0.19572896	0.47676888	-0.027904317
c048	-0.40413368	0.039179288	0.23303218	-0.19973825	-0.13830751	0.15322232	-0.05742291	0.06535888	0.06929151	-0.17565863	-0.050453495	-0.21076286	0.049293887	-0.086819835	0.2054085	0.17325433	0.36640608	-0.15894328	-0.30722332	0.09192747	-0.23435754	-0.02667495	-0.07113744	-0.30455303	0.15414156	-0.032210223	0.30958894	0.4080472	0.15880345	0.27775642	0.42438626	-0.1490716
c051	-0.37725583	-0.024606766	0.08042776	0.15063894	-0.10665892	-0.16602066	0.14886877	0.21833916	0.04045455	-0.66578746	0.29867062	0.07106583	-0.2661037	0.04736562	0.23067984	0.19650188	0.106850736	0.16100682	0.08324503	-0.49645823	0.052708592	-0.0960324	-0.088751465	-0.007996457	0.17130601	-0.2584129	-0.06488999	-0.050062414	-0.01738271	0.25800073	0.0045999032	-0.034510147
c052	-0.24029839	0.29833236	-0.24120392	0.07903591	0.28307208	-0.17536844	-0.09449296	-0.08727612	-0.18377544	-0.13591303	0.1837642	-0.34283248	0.17003688	-0.36494818	0.023721255	0.23735712	0.0028098074	-0.24782158	-0.10563573	-0.29465503	-0.326477	-0.4030281	-0.14019527	-0.059053395	0.45909894	-0.022334151	-0.04724573	0.21641359	-0.053751625	0.38600564	0.3949365	-0.21351779
c058	-0.5846407	0.47185645	0.17599368	-0.088993125	0.060819145	-0.3217193	0.08389954	-0.050204005	0.24990395	-0.077112906	-0.1226661	0.03736812	0.09170657	0.11264911	-0.12915406	0.4708843	0.22983728	-0.3562752	-0.51519614	-0.63733405	0.28633472	-0.2869967	0.14307533	-0.2863241	0.0052215206	0.16328698	-0.1625001	0.50544906	-0.028347395	-0.16079713	0.38367677	-0.13197753
c068	-0.19063032	0.20377946	0.22855626	-0.037816904	-0.052316766	-0.42578503	-0.103370614	-0.2184725	0.4856693	-0.23602583	0.1505094	-0.032838352	0.25875327	-0.3477532	0.2189144	0.41215432	-0.053101983	-0.0756725	-0.31531653	0.2877442	-0.26288164	-0.17176153	0.06053325	-0.22125287	-0.14039104	0.032476135	0.19166774	-0.027732639	0.06382917	-0.18612424	0.41479915	0.32116058
