	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31
c020	0.11206568	0.08944583	0.11147014	-0.08810805	0.04944663	0.15843599	-0.18446156	0.20883958	-0.14098766	-0.12837276	0.26597407	-0.31763205	-0.04309268	-0.10752037	-0.04822666	-0.003267754	0.23661779	-0.09610954	-0.1244186	-0.0749811	0.006282782	-0.14970823	0.024154121	0.08471459	0.20269611	-0.38840026	-0.032177318	-0.01424176	0.3240816	0.17282037	0.27809194	-0.30719304
c021	-0.032980304	-0.09497099	-0.4084213	0.07962917	-0.00273586	-0.29956505	-0.30939576	0.091655955	0.34146285	-0.23365977	0.10071195	0.24883613	0.0423987	-0.224593	0.15088733	-0.24922265	0.1771783	-0.036730696	0.094501935	0.22110908	-0.24537514	-0.023296667	-0.16650899	-0.14860864	-0.23801367	-0.15596174	0.08655537	0.0834572	0.056198042	-0.100294985	-0.3199933	-0.25363046
c022	0.22172205	0.13769686	0.2793407	0.29084432	-0.16439062	0.12619142	0.18711047	-0.09233817	0.014370171	-0.16082336	-0.16994199	-0.36964285	0.005231234	-0.04618818	0.13361244	0.09329183	-0.21203597	0.058870945	0.07460374	-0.085298374	0.18453781	-0.23370053	0.066260666	0.06636607	-0.12120177	-0.21548209	-0.2993829	-0.07181791	-0.008665904	-0.35354984	0.41934112	-0.19685966
c028	-0.005511953	-0.15140736	0.07345734	0.031627312	-0.03713216	-0.13935219	-0.19012074	-0.108140744	0.22639725	0.00049890095	0.29024348	-0.23890357	0.19127461	-0.15136276	-0.20107526	0.2340423	0.16800775	0.18752067	-0.26148018	0.25183126	-0.31990153	0.08923615	0.30534637	-0.11812838	-0.22505046	-0.05581245	-0.22577582	-0.4218886	0.16249485	-0.0654935	0.007177461	-0.138418
c029	-0.003737318	0.2773858	-0.2850227	-0.20302282	0.32352716	-0.1754928	-0.35667443	0.1589712	-0.21263604	-0.24489725	-0.13179195	-0.06018979	0.09444572	0.1192189	-0.072898924	-0.16030289	-0.11811264	-0.044681508	0.14319159	0.14643887	-0.13662553	-0.117485926	0.330853	-0.13409397	-0.24556272	0.07757917	-0.27649024	-0.14345688	0.2396188	-0.09343995	0.20711541	0.13738163
c048	0.028829396	0.30369866	-0.06344834	-0.23114078	0.013352414	-0.0029706655	0.12795569	-0.19872789	0.041888878	-0.27458206	-0.04410413	0.11222802	0.29087168	0.19625758	0.24346852	-0.1127669	-0.003923421	0.014843629	0.26406708	0.2526906	0.16683188	-0.26114744	-0.02832076	-0.19292988	-0.050845888	0.12012772	0.115545675	-0.23869887	0.112671	-0.23105803	0.3166833	0.21856394
c051	0.0044754273	0.07954967	-0.24570939	-0.096401654	-0.10664283	0.07021286	-0.31757632	-0.24222594	0.30483863	-0.0077454797	0.23621573	-0.10487555	0.22323452	0.33794615	-0.024389109	-0.37789842	-0.07503387	0.20536083	-0.02302287	0.07691854	-0.2869857	0.00022796505	0.20877497	-0.2387146	-0.21793394	-0.34074023	0.011299972	-0.4414585	-0.018691821	-0.26759565	0.04727533	-0.3099917
c052	-0.2872156	-0.017445186	0.17156684	0.2558634	-0.06930796	-0.31974286	0.12641585	0.16804524	-0.039930306	-0.045856543	-0.06544679	-0.1918314	-0.084297836	-0.05594934	0.14670229	-0.25908536	-0.07637423	0.059624996	-0.06518099	0.030976297	0.13655813	0.17611493	0.14313728	-0.2922417	0.098507844	-0.28625116	-0.3898578	-0.305567	-0.12781955	0.15513027	0.24866359	-0.24799292
c058	-0.18829903	-0.19288264	-0.2010118	-0.016286893	-0.03342743	-0.18205103	-0.2660376	-0.029323967	-0.12020799	0.11736213	0.069507234	-0.24321096	-0.24459128	0.1753327	-0.11146747	0.058588784	-0.19971171	0.25540355	0.19727845	0.07303572	-0.075681105	-0.35197237	-0.17453398	-0.27589452	-0.2187932	-0.050628066	-0.213541	0.009702876	0.15370405	0.13044429	0.028590202	0.056730982
c068	0.17855442	0.0046610213	0.11744971	0.035253685	0.3472213	-0.19839594	0.062273666	0.007151986	0.17579779	0.23792759	0.2933632	0.005616115	0.29734832	-0.015529736	0.25479284	0.098158	-0.037404396	0.3717943	0.045442674	-0.09983984	-0.23635073	-0.28454056	-0.15237574	-0.17038053	0.1364261	0.039575692	-0.22857104	0.14967626	-0.027604414	-0.031012023	0.2145322	-0.23800203
c090	-0.15936455	-0.03621981	-0.23236631	0.2620836	0.26968077	-0.09078031	0.08268703	0.19334216	-0.066690385	-0.15667084	0.012882356	0.1680554	-0.23457989	0.11889287	0.28451023	-0.0035512513	-0.03957208	-0.08714303	-0.13748033	0.019818932	0.101724476	-0.298133	-0.13714974	-0.19425473	-0.23128308	0.037461855	-0.03863359	-0.09485223	0.27009782	-0.21076016	0.2598775	-0.27152902
c091	0.045250587	-0.10613922	-0.27881518	-0.085548975	0.057355564	-0.30054504	-0.30718544	0.14398718	-0.20457289	0.060217977	0.04615708	0.009755293	-0.18397361	0.23372181	-0.04951384	-0.33540967	0.14152172	-0.112117186	-0.07746124	0.119698815	-0.23616064	0.17945433	0.13830449	-0.23259814	-0.086118825	0.0006892567	-0.15513352	0.009828138	0.24460934	-0.05742794	0.3453413	-0.13822679
c098	0.12787509	-0.10700813	-0.37046272	-0.09542226	0.09020149	-0.22869863	-0.27430585	0.116232686	0.14907528	-0.12144925	-0.09111465	-0.1699436	0.20860614	-0.21560337	-0.06856332	-0.23637456	-0.08975466	-0.25405157	-0.21660006	-0.017172784	0.17995115	-0.045398112	0.31412098	-0.26542816	-0.14403626	-0.36377162	-0.30281126	0.063950956	0.13150848	-0.30330333	-0.069480106	0.2200868
c099	-0.29038143	-0.27529648	0.021984657	0.36624867	-0.004884413	0.10623678	0.15729456	-0.051532134	0.3113332	0.21926029	0.251282	0.2628459	-0.037075885	0.15702032	0.08632813	0.051907558	-0.07079021	0.13807617	-0.20110285	-0.019215314	0.014687123	-0.18830302	0.029432805	0.06757052	-0.17344144	-0.089491285	-0.0018971522	-0.47873157	0.16149527	0.014511394	0.21901691	-0.16727053
c100	0.1871753	0.27401784	-0.2073643	0.1652675	0.09558438	0.057294466	0.12352534	-0.15374798	0.1313421	-0.08371586	0.3078266	0.042884566	-0.13728078	0.2581395	-0.21241894	0.123719834	0.11979431	-0.07998017	0.13575704	-0.14045663	0.15292455	0.0654342	-0.10670258	-0.056281958	-0.037443314	-0.34378937	-0.33259258	0.001266486	-0.05905226	-0.28670305	0.12182059	0.20944849
c102	-0.32207543	0.17120537	0.2539307	0.42437893	0.21100424	-0.17206603	0.2687941	-0.31912643	-0.3689703	0.08170287	-0.08743425	-0.12092589	-0.2671157	-0.05437108	0.21374199	-0.17438224	-0.05019898	-0.019784933	-0.20400976	-0.030201945	0.09702791	0.23218851	0.32211566	-0.25440076	-0.14983487	-0.017121091	0.16851187	-0.2719932	0.26571247	-0.15277396	0.024181439	0.14067212
c108	0.2661093	-0.07082652	-0.20261602	0.42606953	0.07683189	-0.13944235	-0.20195909	0.06908338	-0.10932538	-0.055519704	-0.07026466	0.30695942	-0.19122522	-0.13749616	0.14357452	-0.24925688	0.16409332	-0.33880147	0.27912268	0.23863792	-0.32243484	0.29251826	0.054694254	0.24245997	0.04419082	-0.109396555	-0.33116278	0.16198383	-0.036484968	-0.31827325	-0.17260115	0.10195506
c109	0.18345976	-0.112766854	0.017249485	0.3833686	-0.12624997	0.034596115	0.026127242	-0.08974674	0.21909477	0.073715046	0.25630096	-0.023415219	-0.0055266805	0.20389013	-0.02089661	-0.34484246	0.1261536	-0.11895675	-0.09869831	0.27677935	-0.07067268	-0.25450787	0.34626046	0.07255342	-0.18309383	-0.3110636	0.12644842	-0.066954516	0.36283836	-0.34271735	0.006202312	-0.15921208
c111	-0.20644446	-0.015197952	0.2809547	0.18730418	0.18553016	-0.098599784	0.26075256	-0.04311323	-0.27008346	-0.00034478013	0.15704006	-0.041183237	0.31754223	0.10273124	0.061734013	-0.31938165	0.2306326	-0.08916713	0.04262448	-0.1835948	-0.0050195525	-0.20128998	-0.0315118	-0.19630791	0.05760451	0.0586181	-0.1028106	0.10919227	-0.050889075	-0.18043168	0.47843957	0.16637453
c130	0.15034008	0.15494919	0.2560666	-0.24316806	-0.20530158	-0.0649168	-0.20214981	-0.0842034	0.28513646	-0.06614944	0.2275103	-0.11827255	0.04283088	0.09931649	0.16963768	-0.11099704	-0.07670488	0.23490115	0.0054748855	-0.083310366	-0.09635677	0.09271824	-0.15562654	-0.23332027	-0.06424328	0.25012645	-0.2562366	-0.15795381	-0.06425047	-0.403112	0.18195765	0.15434098
