	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31	dim_32	dim_33	dim_34	dim_35	dim_36	dim_37	dim_38	dim_39	dim_40	dim_41	dim_42	dim_43	dim_44	dim_45	dim_46	dim_47	dim_48	dim_49	dim_50	dim_51	dim_52	dim_53	dim_54	dim_55	dim_56	dim_57	dim_58	dim_59	dim_60	dim_61	dim_62	dim_63
Leukocytes [#/volume] in Blood	0.11901605	-0.07516006	-0.11735255	-0.052686498	-0.025307449	-0.28529567	-0.039634883	-0.16343349	0.12075618	-0.28283587	-0.0059685027	0.17984253	0.09165639	0.047105394	-0.021194486	-0.1400247	0.20844765	-0.20968549	-0.041116282	-0.08893441	-0.0029944319	-0.14025055	0.17063005	-0.13428691	-0.067291915	-0.23867145	-0.11271976	0.14783315	-0.14049798	0.21276943	0.17183515	-0.083466694	0.11515802	-0.07196953	0.1501487	-0.034828532	0.20059462	-0.1331001	-0.031987175	0.08864925	-0.364564	0.3964786	0.04838658	0.2210754	0.023587555	-0.036305584	-0.23326315	0.36088768	0.19526471	-0.20614934	-0.1773687	-0.12736021	0.16834967	0.0780401	-0.27623427	-0.0815242	0.11794019	-0.18686312	-0.17069831	-0.08402192	-0.07722315	0.26125067	-0.11680704	-0.12601188
Hemoglobin [Mass/volume] in Blood	-0.0995304	-0.27504376	0.035039883	0.09495256	-0.07243671	-0.13303618	-0.010554673	0.0016842659	0.3245702	0.10261075	0.17164353	0.2729641	-0.006857978	0.004257488	0.13519973	0.10931761	0.07402302	0.03292435	0.15517703	0.0003676644	-0.09247422	0.08577084	-0.074410446	-0.03298801	0.046097036	-0.14617807	0.39633211	0.07784178	-0.27189672	0.3259878	0.08129785	0.21161956	-0.2536628	0.2596335	-0.01593732	-0.08064172	-0.23100452	0.018869476	0.16168743	-0.11162264	-0.102174744	0.10024624	0.24403167	0.21123815	0.14137512	0.420527	0.10559894	0.1255881	0.1148501	-0.030836545	0.3320571	-0.06258486	0.22006185	0.13089344	-0.016854519	-0.5485291	0.042050578	-0.12585944	-0.00046117604	-0.0038422346	0.07643782	-0.05023261	0.3807122	-0.011983004
Platelets [#/volume] in Blood	-0.24037105	0.18867397	-0.13522494	-0.053685736	-0.062047105	-0.17675096	0.008370356	0.06388515	-0.15553871	0.314985	0.063524984	0.2041551	-0.1316075	0.16673605	0.2297186	-0.012961833	0.3064374	0.32533628	0.02893445	-0.42776173	-0.045151155	-0.040460292	-0.05146576	0.20214632	0.1925602	-0.028888196	0.24370117	0.12063976	-0.18862583	0.18625055	0.10670343	0.18586668	0.51479894	-0.1959392	-0.42073387	0.076008014	-0.19767521	0.074729115	0.19678253	-0.16076581	0.1638328	0.06364264	0.18225865	-0.096501775	0.2426706	-0.038685482	0.111006856	0.40474147	-0.014189819	0.007326967	-0.267203	-0.16170673	0.25638613	-0.021227404	-0.20305263	0.24240196	0.21095948	0.1333248	-0.1644089	-0.45580602	-0.17516318	-0.01236104	-0.10084782	-0.14270996
Erythrocytes [#/volume] in Blood	0.03573542	-0.13982677	-0.047366165	-0.11305936	-0.025103813	-0.20869397	-0.042124838	0.049497344	0.025263073	-0.06070921	-0.16132447	0.0226936	-0.07901673	-0.10597799	-0.04914526	0.11133197	0.14031081	0.10409649	-0.009581149	-0.061944045	0.024818428	0.006181017	-0.20983072	-0.06194668	-0.20601985	-0.2296758	0.19825777	0.12812668	-0.25651687	0.12976278	0.28229555	0.109821565	0.46826562	-0.056156944	0.049432077	-0.08793852	0.109100275	-0.17619458	0.12903155	0.29548666	-0.19203103	0.19672836	0.10158804	-0.096385956	-0.08704605	0.17477666	0.024511809	0.26647642	0.07736395	-0.007434951	-0.12081198	-0.30956906	0.34228376	0.27962294	-0.21840551	-0.263863	0.24074088	-0.10030122	-0.037758384	-0.56357723	0.123872906	0.38434994	0.0426173	-0.16567865
Hematocrit [Volume Fraction] of Blood	0.11708852	-0.11508164	0.08109697	-0.020676952	-0.2441132	-0.015022284	0.053059015	-0.026335496	0.5088873	-0.016735407	-0.044875458	0.22169885	0.009099418	0.0646496	0.07456951	0.07633045	-0.24084544	-0.076037414	-0.12390816	-0.13200384	-0.11622534	-0.16763969	0.1945121	0.14906213	0.0014899251	0.015446973	0.305976	0.018650528	-0.20448692	0.17122918	0.047218073	0.052909724	-0.37949067	-0.08920762	-0.08358362	-0.028948423	0.15403846	0.13811512	-0.09449357	-0.16653016	-0.16570306	0.22344694	-0.12050194	0.07991084	-0.018593475	0.16663449	0.028363597	0.18564916	-0.23908333	-0.016407425	0.44617805	-0.11775831	0.00906001	0.19339286	-0.12040453	-0.30601692	0.09682246	0.17564887	-0.2085627	-0.040827677	-0.14622615	-0.06091873	0.094544865	-0.079060696
Erythrocyte mean corpuscular hemoglobin [Entitic mass]	0.10833364	-0.020098194	-0.0016188315	-0.213817	-0.07033489	0.11392006	-0.06042975	-0.011368551	0.042146742	-0.1237846	0.038984794	0.05236075	0.26262832	-0.12660797	-0.024385694	0.026458567	0.19003455	-0.23581904	0.09571427	0.13514388	-0.17686938	-0.23686229	0.015279143	0.18828692	-0.103104874	0.15483125	0.14356332	-0.080456875	-0.069428876	0.24543503	-0.12110028	-0.012778618	-0.17114936	-0.25997114	-0.039540105	-0.07979682	-0.036508337	0.1798343	-0.008342501	-0.08071451	0.19297817	-0.09950356	0.16236857	0.28180876	-0.18068464	-0.39813462	-0.26515958	0.02079075	0.19999042	0.109385915	0.028285857	-0.34023735	-0.14733078	-0.12312311	-0.04627537	0.011530963	0.410981	-0.23864159	-0.072194055	-0.0016457638	0.1822338	0.33591732	0.16622818	0.034945708
Erythrocyte mean corpuscular volume [Entitic volume]	-0.06401268	-0.24993479	-0.11500905	0.34464622	0.16449597	-0.12755848	0.17596564	-0.0053104986	-0.06680469	-0.035938818	-0.21618077	0.08612935	0.19799975	-0.22489132	0.2060899	-0.18661232	0.21728761	-0.21736468	0.20878178	-0.12288036	-0.07563425	0.0055904943	-0.17135851	0.19622056	0.071004935	-0.34599617	0.16986921	0.31062338	0.13141671	0.23971504	-0.028118273	-0.15345244	0.16232498	0.11494187	-0.012025367	-0.15525007	0.08259716	-0.17383389	-0.042582028	0.16951703	-0.040413007	0.18685873	-0.14829685	0.42193148	-0.009196255	-0.13200258	-0.019557085	0.2599721	0.06173248	0.05847043	-0.12247681	0.051303443	0.2311167	-0.20406842	-0.25646326	-0.30778754	0.046678867	0.1564722	-0.034423552	-0.13321988	-0.061838847	-0.04475444	-0.34191823	0.015212104
Erythrocyte mean corpuscular hemoglobin concentration [Mass/volume]	-0.09124919	-0.00014300845	0.057177402	-0.07873241	0.11116206	-0.016497476	0.0036395534	0.036883816	-0.08444814	-0.08644568	-0.14782204	0.20080924	0.10834455	0.057707865	0.1200265	-0.11463731	0.26391017	-0.17145383	-0.2037388	-0.15058668	-0.09152931	0.050615445	-0.082387716	0.15049352	0.06758396	-0.047610905	-0.025696065	0.13135514	0.07328476	0.06853308	-0.11329265	-0.024040034	-0.17120634	-0.16379379	-0.07796457	-0.040213607	-0.063933626	-0.19730316	0.12554154	-0.017039813	-0.08859227	-0.18440697	-0.045506153	0.18453114	-0.076749876	-0.30570427	0.11678997	-0.08044924	0.26253766	-0.16336194	-0.09734864	0.0518131	-0.10321513	-0.15850443	-0.29119056	-0.13184598	0.31307557	-0.06397232	-0.33854845	-0.040889572	0.08205525	0.17984661	0.07136474	0.0053634797
Erythrocyte distribution width [Ratio]	0.07200809	-0.22701883	0.31400698	-0.10489782	0.12812856	-0.20140903	0.14583944	-0.016313517	0.17902346	-0.22121848	-0.04321304	0.12057329	-0.06634664	-0.15698689	0.0028942502	0.17258428	0.10523717	-0.03112079	0.24726145	-0.008158286	0.20350157	-0.08022496	-0.07394508	0.21210559	-0.16557612	0.07159988	0.22518791	0.049330156	-0.13756993	0.66390795	-0.13134935	0.10488574	0.4695757	-0.22081748	-0.22145502	-0.12117989	-0.1781479	-0.11842992	0.14710425	0.33803838	-0.20869587	0.30848563	0.022419842	0.22803004	0.32608786	0.21308263	0.09766348	-0.043780696	0.5565932	0.05932306	-0.11196588	0.10671711	-0.07258034	0.11717759	-0.4681859	-0.32502916	0.1939548	0.1139707	-0.6941128	-0.32387283	-0.16666596	0.15101841	0.18029578	-0.19878542
Platelet mean volume [Entitic volume] in Blood	-0.11168362	0.13452515	0.026885398	-0.108180955	0.33788753	-0.14618437	0.067461304	0.07405033	0.011126917	-0.059483152	0.09017752	0.15096343	0.039340314	-0.05541448	0.32766047	0.092094555	0.31542125	0.20280929	0.20666167	0.1252236	-0.049478557	0.15078545	0.007344886	0.16185294	-0.16918288	-0.19582807	0.14805777	0.08765311	-0.013549291	0.036972456	-0.07571634	0.018777806	-0.07337558	0.19277519	0.24877894	-0.17627531	-0.096457854	0.09669372	0.18571958	-0.16515866	-0.25245562	0.016408786	-0.07338146	0.092388555	-0.15682815	-0.5348592	-0.10982334	0.002570712	0.069500305	-0.14816873	-0.016567498	0.0709634	0.2431292	0.09257203	-0.41706383	-0.25270644	0.015714169	-0.41789427	0.113987245	-0.20133369	-0.009777534	0.47177574	0.1662741	-0.38476542
