	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31	dim_32	dim_33	dim_34	dim_35	dim_36	dim_37	dim_38	dim_39	dim_40	dim_41	dim_42	dim_43	dim_44	dim_45	dim_46	dim_47	dim_48	dim_49	dim_50	dim_51	dim_52	dim_53	dim_54	dim_55	dim_56	dim_57	dim_58	dim_59	dim_60	dim_61	dim_62	dim_63
Leukocytes [#/volume] in Blood	0.13504146	0.01811207	0.06430557	-0.15031374	0.11678432	0.18554026	0.08751518	0.06939347	-0.08758874	0.31078026	-0.1349283	-0.2883227	-0.057251226	0.012311601	0.36366042	0.35069686	-0.522983	0.21288402	0.13835838	0.023280732	-0.14838272	0.04071316	0.3716092	0.16509701	0.07813856	-0.08918079	0.040678915	0.43544826	0.027493643	0.17468211	0.05799809	-0.20092015	0.2563839	0.08207067	-0.20617498	0.13979548	-0.13983318	0.23823696	-0.23688379	0.12651409	-0.24005446	-0.12048017	-0.2076132	0.10226208	0.20230126	0.37943807	0.08586871	-0.4376744	0.3133977	-0.100334994	-0.16400868	0.45249146	-0.17503877	0.022153417	0.00045799508	0.33045304	-0.16033565	0.09893418	0.18122075	-0.008394149	0.07730894	0.30629817	-0.14488555	0.22993478
Hemoglobin [Mass/volume] in Blood	-0.06334191	-0.13544565	0.03114711	0.2413549	0.34733337	0.24891682	-0.032471456	0.22409356	0.23697507	-0.18340734	-0.3240168	-0.103913836	-0.18678589	0.08819552	-0.22645631	0.5095575	0.064418115	-0.015166296	0.38198602	-0.02225184	-0.102951586	0.09212262	0.34633857	-0.4636956	0.14700206	-0.34006333	0.38052735	0.1992459	0.34024313	-0.19077307	-0.17206936	-0.034467388	0.15359403	-0.067791	-0.3626825	0.32918778	-0.27435502	-0.25982666	-0.4559749	-0.36768553	0.06677343	-0.10196503	-0.021015551	0.22729948	-0.19334717	0.23192205	-0.21098511	0.015177363	0.20804481	-0.05412903	-0.10265713	0.15384087	0.23649871	0.16915739	0.2005853	-0.25900227	-0.1034928	-0.020046387	-0.046018936	-0.44899523	0.12409776	-0.14237314	-0.045103457	0.27260545
Platelets [#/volume] in Blood	-0.09630787	-0.3635488	0.023835892	-0.16904	0.02032005	0.029217683	0.06545097	-0.0667409	0.1710448	-0.04596094	-0.34000897	0.0343242	-0.3824264	0.19507879	-0.3436333	0.60144484	0.16845533	-0.01898902	0.29475147	0.5968231	0.14446804	0.16675909	-0.023416543	0.24360174	-0.2356946	0.13229753	0.5015953	0.4205599	0.18283488	-0.15183549	-0.13079154	-0.24162614	0.18613842	0.24245758	-0.19329375	0.19886138	-0.25962347	0.11185415	-0.09388056	-0.09851206	0.011838016	0.19496629	0.08213491	0.09539225	0.81320673	-0.12784259	0.26455802	-0.22412506	0.07022645	-0.46026567	-0.22748485	0.11266522	-0.22241591	-0.08677759	0.19215481	0.1973096	0.076995686	0.028064994	0.53706604	0.18387234	0.36197042	0.18296862	-0.31514272	0.08285166
Erythrocytes [#/volume] in Blood	-0.29265204	-0.072652034	-0.2399261	0.21304958	-0.091539204	-0.17063846	-0.008419766	0.47287607	-0.03967511	0.28517333	-0.112401776	-0.13951889	-0.43832067	0.3470617	0.11091623	-0.008261081	0.12119126	-0.16166955	0.3292332	0.34346533	-0.07550155	0.42922896	0.27543628	-0.10275327	0.33203623	0.34810638	0.47285968	-0.008261625	0.049347598	-0.23696858	-0.18929881	0.10965262	0.20281307	0.24743627	-0.35438743	0.11058425	-0.26091972	-0.531139	-0.093181185	0.016112825	-0.21960016	0.17248447	-0.014417104	0.32576612	-0.09119216	0.23730776	-0.088171415	0.57619613	-0.10569161	-0.18806906	0.1696138	0.16600811	0.06109478	0.07459996	0.12607136	-0.40690193	0.32984182	0.2079606	0.026492968	-0.15744412	-0.013033268	-0.1093498	0.16487536	0.08743505
Hematocrit [Volume Fraction] of Blood	-0.009659817	-0.053773187	-0.07819824	-0.046877407	0.2057421	-0.097814925	0.075044595	-0.08485086	-0.17505087	0.084950015	-0.045160413	-0.10633389	-0.40340248	0.42196536	-0.03054491	0.26568928	0.21599805	-0.07638616	0.18089266	0.077383764	-0.13220106	-0.07958961	0.2231653	-0.10521232	0.10906811	-0.0050449437	0.32974082	0.3717191	0.3009303	-0.32969508	-0.33506784	0.2746166	0.050768275	0.1352064	-0.57257384	0.22027728	-0.13509917	-0.24494241	-0.30167666	-0.13574122	0.0052834195	0.09627018	-0.07775794	0.025772486	0.053976767	0.08285506	0.039440837	0.31815138	0.015669433	-0.16271439	0.061634246	0.22899629	-0.06585394	0.12889616	0.28745472	-0.49903113	-0.026082823	-0.1866751	-0.32601422	-0.23995139	0.048424974	-0.016267417	0.0938574	0.31648484
Erythrocyte mean corpuscular hemoglobin [Entitic mass]	-0.13315083	-0.07448341	0.23638271	-0.3522064	-0.046064917	0.04001335	0.12950063	0.26332846	0.23382254	-0.12740132	-0.02122983	-0.2922251	0.051848732	0.038925294	-0.07388465	-0.022480544	-0.04433479	-0.083794534	0.34746113	-0.044332176	0.058439042	0.18620957	0.057557486	-0.10559867	-0.33831605	-0.12009957	0.29129896	0.18889697	0.19208673	0.1804933	-0.10189608	0.15031606	0.31315383	-0.19036786	0.033181917	0.06807233	-0.14734316	0.026932165	0.14939982	0.10324318	0.06983022	-0.019884052	-0.2528705	0.0018173548	-0.0040578097	0.37723345	0.16229902	-0.17682493	0.12187244	-0.13000187	-0.13445738	0.10351329	0.13748053	-0.010583558	0.09097368	0.10090563	-0.2141538	0.11546297	0.050065037	-0.056424636	0.002802523	-0.117551506	-0.30577502	-0.08902831
Erythrocyte mean corpuscular volume [Entitic volume]	-0.3288606	-0.14176537	-0.09933422	0.26811802	0.039530125	-0.029347261	-0.13977298	0.040573508	0.09488796	-0.09025656	-0.18865906	0.40365306	-0.06995806	-0.04625327	-0.12820528	0.09440406	0.008402561	0.09766319	-0.25543335	-0.063115016	0.010337668	-0.23516768	0.36054748	0.034456696	0.024809852	-0.36713305	0.14201541	0.33746228	0.4958404	-0.12256221	-0.08088414	-0.11735313	0.23083775	0.2263473	0.082963705	0.41321424	-0.16416402	-0.022745967	0.06996164	-0.150705	-0.19754773	0.21163878	-0.117232114	0.119427204	-0.026427573	0.030640073	0.06600147	0.16090718	0.227764	-0.45874807	-0.17833525	0.34932595	-0.14674869	0.048923016	0.021157844	0.28586638	-0.32925305	0.21907456	-0.0703275	0.23328207	0.22569689	0.1540785	0.5853453	0.45259514
Erythrocyte mean corpuscular hemoglobin concentration [Mass/volume]	-0.074907236	0.04496276	0.10114258	-0.1450612	-0.047203735	-0.4072111	0.12917627	0.30300412	0.2404749	0.37393168	0.112172514	-0.008680568	-0.56229573	0.009459586	0.15758294	-0.016159393	-0.04954884	0.16875893	-0.24025872	-0.20700677	0.33431458	0.5204008	0.19297518	-0.28856567	-0.09630954	-0.12929593	0.09103054	-0.0710633	-0.14089818	0.14224556	0.050346915	0.08303331	0.176016	0.05491835	0.2120465	-0.058112316	0.20154709	0.083520874	0.06034586	0.13306418	0.088513404	0.40889683	-0.22567086	0.28958136	-0.08482399	-0.22305857	-0.25662833	-0.08709334	-0.09234002	0.40971762	0.114225805	-0.04440334	-0.17115498	0.12353707	-0.101257406	0.09616786	0.023893343	-0.30769026	0.18557437	-0.028355466	0.11337849	0.054284178	-0.010554767	-0.034302264
Erythrocyte distribution width [Ratio]	0.05874923	0.13563758	0.5270765	0.110350855	-0.33641544	0.100449696	0.19904736	0.31275213	0.003008203	-0.20603567	0.022888998	-0.20164664	-0.08214951	-0.29560494	0.11754318	0.22696586	-0.20399548	0.16107674	0.27101386	0.124114774	0.06998033	0.03201253	-0.13942917	0.11373497	0.3309735	0.117669776	0.21882907	0.39415276	0.179722	-0.26078317	-0.20526277	-0.21408921	0.09283495	-0.3396535	-0.15914954	0.19914928	-0.0028088866	0.028395098	0.17585646	0.21897084	0.1516571	-0.2928574	-0.24270807	0.06532109	-0.18412697	-0.28151897	0.04963625	-0.84357285	0.0070086326	0.1219249	-0.31063938	0.029008267	-0.1013961	0.2879193	-0.09028599	0.17505291	-0.07189411	0.085213855	0.2699047	0.0044807796	0.33982563	0.19525857	-0.2993504	-0.24468945
Platelet mean volume [Entitic volume] in Blood	-0.3787938	-0.2535654	0.02569371	0.020286772	-0.36024046	-0.43724924	0.30078593	0.39316615	0.14474265	0.36273268	-0.39510056	0.5962983	-0.2658487	-0.35674873	0.32614198	0.084184445	-0.009286437	0.06137612	0.06431078	-0.2226218	-0.29011428	0.052831862	0.10529333	-0.0035621633	0.2881719	0.042558968	0.2080981	-0.10599744	-0.17199957	0.2594953	0.24778034	-0.011465159	-0.17896067	0.26678938	0.1698861	-0.13247137	0.29064706	0.3397917	0.2583216	-0.0039411094	-0.2649988	-0.49500045	-0.086160615	0.43590137	-0.45593086	0.111049704	0.01276064	-0.035715234	-0.17381169	-0.18035342	-0.47320816	0.08991811	0.051355377	-0.23910391	0.16368134	0.43267542	-0.12534857	-0.33274353	-0.17825836	0.06429164	0.41579676	0.07693052	-0.2317495	-0.22964051
