,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15
1,10.935876,2.0419195,5.7883115,6.7569633,2.5624802,6.156168,5.253002,4.6369667,5.2309904,4.6828337,4.82062,6.112232,6.8324122,6.00528,4.1005735,6.2815447
2,12.141271,1.7714757,6.231804,7.4324913,2.2158854,6.0514746,5.112671,4.459672,5.464834,4.5099797,4.6139083,6.1897492,6.776893,6.189742,3.8018064,6.402377
3,0.62259346,2.9069955,8.156885,3.451624,3.8739705,7.0930815,5.334337,5.7490067,4.177262,4.1405272,6.1789427,4.8344045,5.592754,3.9711387,2.627163,5.133912
4,9.060316,1.2545742,6.766965,6.749014,2.3728614,5.963054,5.5078835,4.6549864,5.871364,4.756841,5.6043506,6.179776,7.0472083,6.5323434,3.4051266,7.1629376
5,0.8141542,3.2247443,7.3810906,3.4151838,3.3063734,7.3170805,4.9218163,5.9463196,3.9226913,4.3929267,6.5563755,5.116526,6.1146836,4.815232,2.6984918,5.550092
6,3.4272301,2.6152432,7.2275968,5.1086364,2.3793821,6.601119,5.3017206,5.7246637,4.749489,4.373687,6.2281623,5.3517494,6.2257257,5.7309318,3.1740406,6.231418
7,10.588527,2.0043955,5.731781,6.6024804,2.6014893,6.1256385,5.3370156,4.6382637,5.241806,4.774911,4.929981,6.1253643,6.9063635,6.083619,4.084805,6.426979
8,3.1179843,2.596284,6.708341,4.911417,2.1121416,6.797747,5.1943803,5.9104075,4.6665,4.494449,6.3161817,5.4492683,6.5878477,6.02002,3.4149067,6.234046
9,11.705665,1.2947973,7.22505,7.568103,2.1524737,6.1446123,5.1729712,4.412742,5.983497,4.2086945,5.222292,6.1085505,6.362325,6.391324,2.9845293,6.71337
10,11.655627,1.2639068,7.2978272,7.6092634,2.118656,6.1696935,5.1464434,4.4304266,6.0006485,4.200628,5.2827845,6.125572,6.3375893,6.362542,2.929672,6.710052
11,10.918963,2.1657057,5.4070883,6.62954,2.6223676,6.1777763,5.4408283,4.4592066,5.15436,4.834696,4.7723064,6.224871,6.9226027,6.1748176,4.136879,6.4242396
12,12.077244,1.8503556,6.094089,7.3751545,2.219595,6.0720654,5.1217113,4.4067144,5.4682407,4.5593247,4.582388,6.244514,6.8962727,6.2349653,3.8499632,6.4851427
13,11.649811,2.6726801,4.231358,6.656835,2.4733944,6.128983,5.3995004,4.021254,4.939202,5.083569,4.1639442,6.468687,7.4083743,6.2833347,4.5361238,6.551953
14,3.324581,2.3494937,7.276088,5.294665,2.4564278,6.5411687,5.6196027,5.6272025,5.105263,4.410062,5.8870063,5.192155,6.036649,5.470806,3.3123507,6.0341296
15,0.7933005,3.1967614,7.3922906,3.4050968,3.3238401,7.312689,4.9449716,5.972396,3.9549139,4.3886056,6.528282,5.1028075,6.093183,4.8081822,2.7030966,5.5168796
16,1.1744576,3.193863,7.4923544,3.6951437,3.2809262,7.2879624,5.021169,5.8092713,3.9628925,4.413396,6.459917,5.1605067,6.1077843,4.731388,2.7697892,5.709113
17,8.978535,1.191768,7.2208652,6.7129974,2.4587405,5.9057035,5.539806,4.8437676,5.8843484,4.5373907,5.846281,5.9911675,6.67267,6.460611,3.1714346,6.993205
18,9.13748,1.0285364,7.432101,6.8331003,2.484866,5.949984,5.52023,4.7944436,6.065763,4.4701314,5.8309784,5.936974,6.569536,6.470448,3.0388057,7.0775695
19,11.949019,1.6697567,6.1264496,7.3173866,2.157856,6.0106397,5.2445517,4.4750915,5.4635687,4.5914226,4.7160587,6.2280693,6.9072576,6.3378067,3.7795846,6.6234927
20,0.9726588,2.9664397,8.197783,3.7728653,3.88567,7.150979,5.5424557,5.6811905,4.0753946,3.9446032,6.169905,5.069399,5.572346,4.063658,2.7678561,5.2343354
21,10.841498,2.2500775,5.169588,6.50982,2.6278646,6.1892447,5.3433437,4.481878,5.125386,4.8790326,4.723735,6.1675525,7.1179643,6.092657,4.374711,6.4616103
22,12.72045,2.9939938,3.2516139,6.8170953,2.2841415,6.0351343,5.2998357,3.6753082,4.8851867,5.1907606,3.646659,6.5787315,7.7662816,6.4027896,4.7026663,6.566446
23,3.048416,2.3705742,6.455435,4.956698,2.0564566,6.827071,5.2966003,5.853295,4.938817,4.606665,6.1256046,5.33324,6.603287,5.903698,3.7274687,5.9601245
24,11.873244,1.7279142,6.1584425,7.3064446,2.2251506,6.039537,5.1665244,4.553575,5.4168553,4.5984154,4.744132,6.190693,6.8751593,6.186053,3.8695138,6.4716825
25,3.4082656,2.6877782,7.6842775,5.3455763,2.6333466,6.765624,5.5960226,5.7118335,4.8536773,4.4868693,6.155115,5.269004,5.849962,5.508432,2.8413665,6.499441
