	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15
bin_0	-0.020463271	0.25285307	0.18754293	-0.347403	-0.66057914	0.12358264	-0.16503587	0.17012618	-0.07532947	-0.45944408	0.57760346	-0.55176806	-0.2847211	0.058693923	-0.20536481	0.009725661
bin_1	0.23029444	0.010023811	0.3094361	0.6054206	-0.37586662	-0.16720776	-0.06362113	0.1532193	-0.14468524	0.39301315	0.245461	0.17756572	-0.3024001	-0.14941059	0.4082914	0.35498288
bin_2	0.1466488	-0.15698749	1.0161258	0.3533859	-0.4980571	0.36778864	0.2569796	0.48909217	0.21137097	-0.004662131	0.3919696	-0.007089715	0.0805984	-0.06959599	0.61302674	0.08631641
bin_3	-0.15052877	0.41372308	0.62762105	0.35892197	-0.57878304	-0.27229005	0.3494862	0.30180785	-0.49679196	0.32718635	0.1421215	0.01895625	0.5672952	-0.16750593	-0.06727081	0.26400924
bin_4	0.1917577	-0.20458116	0.770538	0.3751013	0.14278193	0.4376635	0.20012723	0.5482062	-0.16711485	0.16034406	-0.2420575	0.07488101	0.6278565	0.18670806	-0.29185057	0.09086083
bin_5	-0.44129807	-0.072947755	-0.4126624	0.4998098	0.15588777	-0.2632978	-0.03421595	-0.059484147	0.4402478	-0.23183398	-0.35092598	0.22883038	-0.061792526	0.098502226	-0.4509599	-0.25812915
bin_6	-0.009287226	0.27117732	0.15921274	-0.49034268	0.15526682	-0.39194113	-0.43131503	0.1612102	0.2741875	0.24711451	0.2295984	-0.12307556	0.07067141	-0.1306046	0.13155693	-0.02929305
bin_7	0.28006846	-0.14293842	-0.2514743	-0.2674709	0.46746352	-0.2634861	-0.4204285	-0.31808525	-0.13522752	-0.00859928	-0.35314584	0.35792744	-0.108019575	-0.23575953	-0.230401	-0.45756418
bin_8	-0.3274424	-0.45270413	0.24147496	0.11569424	0.43345657	-0.105736874	-0.32854924	0.2785749	-0.10521947	0.03832669	-0.46766937	-0.07419004	0.39066365	-0.2971452	-0.34114394	-0.37854955
bin_9	0.49254885	0.18684924	0.4872106	-0.053642843	0.23481011	-0.3324074	-0.07083257	-0.098708004	-0.48929846	0.22941455	0.010612195	0.32753032	-0.1650839	-0.069565915	-0.01013361	-0.15979719
bin_10	-0.07327337	0.16218361	0.31212053	0.62224936	0.13424365	0.09094631	-0.1977637	-0.034194395	0.09074422	0.2677159	0.19115362	-0.41618052	0.46586692	0.5922579	-0.017184075	-0.41506645
bin_11	0.055345614	-0.2998898	-0.14600918	0.118257135	-0.107115895	0.3353313	0.061758038	0.3267621	-0.38047287	0.65355146	-0.04772092	0.18393901	0.040495373	0.33965793	0.21464452	0.42021927
bin_12	-0.104685105	0.2203534	0.4993237	0.19296198	-0.697652	-0.10322727	0.31108105	0.4894558	-0.8229965	0.23812985	0.4178746	-0.07779179	-0.072944194	0.08240716	0.30161765	0.5461444
bin_13	0.017293857	0.12580231	0.41568267	0.61027086	-0.3796307	0.7736045	0.3307584	0.1898421	0.032307204	0.46471816	0.7885889	-0.45231292	-0.0077552428	-0.2131029	-1.1008408	0.65014845
bin_14	-0.08175823	0.16952625	0.013705346	1.0442606	-0.26156124	0.20323044	0.14146724	0.48017105	-0.57299715	0.781135	0.5213922	-0.32259998	0.30399543	-0.32830408	0.5408449	0.10910369
