,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
1,11.38518,6.039693,5.8243103,4.471252,9.229791,8.454931,7.1500726,5.1461964,6.225476,3.4036243,4.941107,7.467629,1.625338,5.4231753,4.57452,3.0065193,7.1742306,7.0442495,6.119736,6.0582314,6.810117,3.6180913,3.8437471,6.635196,7.1942987,5.4487915,2.4326756,5.9255843,3.1631284,3.032419,5.6783423,2.724834
2,11.720672,7.3845925,6.099919,4.4378595,9.603943,8.354032,7.1720095,5.477427,6.651132,3.4747336,4.980339,7.887486,1.9714679,5.4111176,4.88491,2.720839,7.415429,7.400123,6.4168363,6.188932,6.65598,3.529576,3.5187888,6.628777,7.0371504,5.670016,2.1328993,5.7882504,3.0472498,2.9691973,5.46577,2.6929305
3,11.719472,6.134831,5.8833733,4.1045647,9.17515,8.484375,7.4615417,4.886249,5.908411,2.9218924,4.8459363,7.4882255,1.4992043,5.30896,4.7358074,2.828587,7.148203,7.321788,6.3918767,6.0545635,6.8053675,3.5031621,3.6156876,6.764471,7.1048827,5.203803,2.5668743,6.2699695,3.1515138,2.689184,5.569528,2.7145936
4,12.050884,7.306904,6.1718397,4.070611,9.857822,8.420024,7.0708237,5.432607,6.4901214,3.2361805,4.795472,7.747398,2.1226993,5.4592357,5.047845,2.5267437,7.407647,7.399315,6.5477543,6.279948,6.595459,3.4106438,3.2638497,6.8639374,7.103142,5.763262,2.2748983,6.0863514,3.0078104,2.711364,5.5980916,2.544282
5,11.790122,7.3336363,5.982821,5.131591,9.255211,7.9162946,7.1432924,5.4098806,7.306123,3.8201716,5.3828144,8.030117,1.8905039,5.1371536,4.987094,2.8123605,7.609566,7.45869,6.354926,6.2474003,6.816326,3.6189682,3.5122476,6.3148327,6.9566474,5.507745,2.3483033,5.187166,2.9801886,3.4522402,5.0969133,2.4590688
6,11.675463,6.368093,5.82819,4.2919664,9.227829,8.555722,7.5110106,5.0086184,6.0698066,2.9993138,4.9685097,7.619727,1.4708978,5.3392215,4.730247,2.8476906,7.1159334,7.3219433,6.3666916,6.0791397,6.7228594,3.5273466,3.675318,6.7657495,7.1763544,5.218974,2.3637843,6.2088776,3.2282615,2.7998524,5.496777,2.6977618
7,11.208327,6.78257,5.8642383,4.5498676,9.246718,8.351909,7.1566987,5.35464,6.372368,3.7847004,4.9262633,7.5943985,1.7447531,5.4338903,4.4150715,3.1686208,7.206158,7.1366806,5.97591,5.964247,6.6474266,3.8013618,4.0786066,6.3220296,6.9873962,5.594259,2.2611315,5.548079,3.0911856,3.2894201,5.6207013,2.9337716
8,12.258394,7.261479,6.366463,4.4587917,9.668994,7.9108033,6.904406,5.336343,7.039883,3.4357524,5.042414,7.880895,2.2044263,5.205589,5.290941,2.3874125,7.7857084,7.540042,6.7338786,6.358275,6.9899273,3.3235652,2.9560583,6.6403008,6.9803634,5.6703134,2.5972433,5.6186657,2.7903905,2.8691688,5.3534627,2.3805864
9,11.693418,7.3532696,5.862763,5.22233,9.137733,7.9261627,7.223165,5.373642,7.2701206,3.8776333,5.408495,8.002463,1.7934195,5.109418,4.873421,2.9374468,7.5183625,7.453549,6.2477827,6.1972127,6.714872,3.7172163,3.6775062,6.2350197,6.923588,5.4475193,2.3443115,5.1239514,3.0217943,3.5804813,5.055268,2.4742882
10,11.824058,7.0774436,5.9902077,4.305242,9.598429,8.569097,7.3973475,5.3156695,6.387885,3.141777,5.009135,7.8220305,1.7120749,5.433478,4.875697,2.694459,7.2371798,7.364676,6.459759,6.1754355,6.6486907,3.4705095,3.5380733,6.7911954,7.2317686,5.450274,2.0945067,6.0983133,3.185861,2.8270288,5.499359,2.6648495
11,11.933878,7.2891626,6.284807,3.9963155,9.828762,8.348907,7.0114493,5.4313374,6.430485,3.319234,4.7230415,7.727008,2.168405,5.465234,4.983112,2.5488174,7.4782553,7.403555,6.546234,6.2216477,6.702644,3.4178803,3.2899537,6.765636,7.020706,5.79922,2.3161347,6.0031867,2.9275014,2.6833415,5.6623387,2.685722
12,11.835588,6.994446,6.4383154,3.9521887,9.696058,8.383494,7.1605096,5.274912,6.25991,3.0976915,4.7832766,7.7793093,1.9397446,5.454968,4.9660916,2.4919333,7.53259,7.4247565,6.6993256,6.133304,7.037908,3.2853267,3.2610345,6.7592754,7.090335,5.5631905,2.2864046,6.1085424,2.930208,2.471998,5.6992865,2.8893695
13,11.778498,6.7890315,6.1798725,3.738663,9.708869,8.374479,6.933513,5.282103,6.052679,3.329681,4.4797335,7.4010196,2.1563158,5.492315,4.7724934,2.7181702,7.3456945,7.272855,6.356716,6.114924,6.6411877,3.5300667,3.4716954,6.7327123,6.9365635,5.8255286,2.5658774,6.101704,2.894003,2.664154,5.848824,2.7585683
14,11.26636,6.491099,6.1284533,4.4520407,9.256504,8.483713,7.3133736,5.2283726,6.234481,3.282493,4.9930067,7.782114,1.5839988,5.4351535,4.6266923,2.8492126,7.354971,7.276778,6.4025726,5.978343,7.0528326,3.4764163,3.728135,6.6024814,7.1229997,5.3640685,2.148636,5.9569855,3.1023574,2.7891223,5.6039686,2.9913013
15,12.15866,6.7507086,6.48181,4.364519,9.6128025,7.9904904,6.9337354,5.2093935,6.827682,3.2498164,5.0361733,7.817696,2.047721,5.2559543,5.2489023,2.3513212,7.8010893,7.4430685,6.810401,6.287493,7.2954106,3.2037997,2.9422772,6.6911893,7.101771,5.5346107,2.6106336,5.7724633,2.7993894,2.6678853,5.497044,2.540274
16,11.77239,6.8956656,6.481085,3.8913238,9.722156,8.245745,6.902068,5.306545,6.270691,3.3673513,4.6599646,7.6168337,2.132097,5.4859548,4.8998146,2.582535,7.5628524,7.2946544,6.5495925,6.1494823,7.047082,3.3613725,3.3092499,6.640792,7.0190377,5.764076,2.4598236,5.910003,2.8556297,2.592564,5.837957,2.9502544
17,11.893013,6.9244285,6.4123755,3.7172034,9.760426,8.302902,6.954738,5.2730694,6.152272,3.194435,4.5433464,7.564174,2.1731596,5.4612927,4.9434123,2.5220153,7.528934,7.3928204,6.6029572,6.1463003,6.8850856,3.3601997,3.2373543,6.7684116,6.9456625,5.76232,2.5303445,6.1254783,2.8248782,2.4701219,5.8039465,2.8043346
18,12.094423,6.998389,6.5051804,3.6316912,9.902684,8.304533,6.905586,5.288127,6.2126265,3.0864217,4.5477953,7.597977,2.258008,5.4740624,5.0883484,2.3719375,7.5933714,7.405116,6.7322507,6.2172174,6.9210835,3.2492657,3.0629826,6.87738,7.011194,5.7952213,2.5293145,6.213272,2.8028421,2.3406365,5.827975,2.729512
19,11.56452,7.0332108,5.909024,4.887732,9.300726,8.085594,7.035917,5.4165545,6.9333773,3.933959,5.167226,7.766647,1.9019407,5.3005586,4.730484,3.0083654,7.4033413,7.2232757,6.1085734,6.167218,6.7339907,3.7353406,3.7599444,6.3012013,6.9937897,5.644197,2.3506095,5.269727,3.0490975,3.4738448,5.380895,2.6753044
20,11.473474,5.800423,5.8133483,4.356341,9.119039,8.494082,7.3188252,4.928969,6.0102825,3.173169,4.9422355,7.405227,1.4415073,5.3732915,4.5887012,2.9847877,7.0993176,7.095845,6.2045875,6.031229,6.913222,3.572487,3.7949855,6.67413,7.2310624,5.2449293,2.5306492,6.0880647,3.2107031,2.9067373,5.666583,2.788723
21,11.662765,6.791058,6.3620543,4.648733,9.347017,8.052712,7.0042243,5.3080945,6.846358,3.3990386,5.0955763,7.93908,1.9580283,5.264258,5.0580783,2.5556345,7.775816,7.4654202,6.6623344,6.168926,7.2537622,3.3184862,3.220662,6.597903,6.9684567,5.5135727,2.4226446,5.6899705,2.853162,2.783497,5.4022126,2.6524184
22,12.178915,6.8533034,6.4660325,4.428324,9.591982,7.9246917,6.8608794,5.2735944,6.9604797,3.263808,5.02372,7.8765416,2.1705523,5.2103896,5.3342347,2.303582,7.8889546,7.543609,6.8504534,6.3160424,7.231269,3.2011795,2.8485231,6.7438464,6.989371,5.602195,2.6480792,5.7717915,2.7409267,2.65491,5.401213,2.367983
23,11.6653185,7.2125196,5.7536473,4.9358587,9.247821,8.142081,7.2597013,5.358104,6.921639,3.7913935,5.2308207,7.8266883,1.7655696,5.2184234,4.7348466,3.0057538,7.3081584,7.353074,6.1378493,6.163168,6.51649,3.7787397,3.8011854,6.3407736,6.992603,5.4989824,2.3107576,5.3573523,3.1059659,3.5095212,5.2198877,2.5247426
24,11.745647,6.6885324,6.2311573,3.8956945,9.620842,8.484637,7.1343327,5.197641,6.0332913,3.1471872,4.676803,7.546595,1.8908541,5.4955697,4.80189,2.6691182,7.323635,7.2859855,6.489675,6.1022887,6.877753,3.416258,3.4473567,6.7760158,7.09604,5.5935674,2.385477,6.1882315,3.0180414,2.5721729,5.7950644,2.8865254
25,11.881605,7.5430145,5.967626,4.8114715,9.419562,8.085306,7.1850123,5.437753,7.0667753,3.6830232,5.2004004,7.964911,1.9733931,5.235899,4.9924192,2.7942061,7.47784,7.4557304,6.3443713,6.2773876,6.6120543,3.6243253,3.5117607,6.4460115,6.9481497,5.614003,2.2851524,5.4270387,3.035655,3.3125734,5.1997685,2.5157633
26,11.291979,6.544041,5.6331306,4.670365,8.996082,8.2954235,7.336731,5.117628,6.32363,3.7444167,5.0307546,7.47343,1.5104212,5.301619,4.36899,3.3027735,7.0554957,7.1436787,5.8789988,5.9499903,6.601282,3.9008033,4.1809797,6.2342477,6.9743314,5.36129,2.4518166,5.497163,3.1766198,3.4662447,5.4928923,2.8750741
27,11.500907,6.23984,5.676584,4.5681844,9.078745,8.326167,7.2321596,5.0532537,6.285479,3.5258658,4.985698,7.4521127,1.6160843,5.316435,4.5694275,3.1317258,7.0814066,7.1097875,6.0069656,6.1035953,6.6309824,3.7540035,3.923155,6.50171,7.0828853,5.418622,2.5601783,5.7371902,3.2150993,3.2615736,5.523703,2.6872842
28,11.525986,6.5844083,6.1062527,3.715396,9.506147,8.482211,7.132625,5.1911116,5.816906,3.2124906,4.4751825,7.399251,1.928219,5.4885397,4.601976,2.8340857,7.2611384,7.285871,6.306824,5.9772706,6.6719813,3.5713496,3.6722503,6.6950192,6.919112,5.64512,2.500273,6.2019725,2.9393632,2.613954,5.845302,2.891581
29,11.457541,5.881997,5.920269,4.4055076,9.264281,8.416635,7.175096,5.009459,6.1549945,3.4134881,4.9721246,7.378146,1.5307587,5.4040694,4.57429,2.9836915,7.1606913,7.047328,6.188893,6.03674,7.0238867,3.595868,3.7620933,6.544333,7.2849665,5.3439865,2.507762,5.8871737,3.1539762,3.037475,5.7471633,2.8973653
30,11.715945,6.017554,5.9270477,4.1766977,9.457403,8.337537,6.952555,5.072887,6.1752872,3.4405518,4.7716,7.2281413,1.8137395,5.4380574,4.660973,2.9151328,7.1850557,6.982466,6.145667,6.128787,6.821893,3.6004648,3.6616201,6.6337986,7.208344,5.5891395,2.7099378,5.902312,3.0575957,3.0022008,5.846879,2.6971297
31,12.128924,7.165023,6.349573,4.642934,9.599836,7.8156967,6.778592,5.4112663,7.236502,3.6207986,5.1020126,7.906689,2.290912,5.196494,5.3034787,2.4467258,7.8645444,7.489266,6.6531076,6.379747,7.0541387,3.3546932,2.9802768,6.5724926,6.93473,5.7506514,2.6236918,5.4567804,2.7640848,2.9952211,5.324244,2.3694816
32,11.3724,7.165358,5.8586335,4.968771,9.09698,8.098452,7.208546,5.4104176,6.9112306,3.8094237,5.1777315,7.9129357,1.8271776,5.215798,4.704625,3.0236075,7.452903,7.4217005,6.171307,6.08056,6.6720257,3.7506068,3.8168845,6.3070283,6.827442,5.5301514,2.2877529,5.362955,3.0163536,3.3837163,5.2102737,2.639147
33,11.372813,6.5440316,5.6418567,4.6616287,9.04787,8.3639965,7.3418202,5.1729116,6.358584,3.5383372,5.015475,7.6016717,1.5945979,5.2949734,4.51927,3.1435046,7.118354,7.2400126,6.0271487,6.030275,6.5203032,3.7981203,4.000863,6.471895,6.991975,5.39892,2.3964226,5.7275157,3.183135,3.274704,5.4074974,2.6587353
34,11.385098,5.8195877,5.755198,4.430289,9.121481,8.569068,7.342046,5.0003014,6.03736,3.1745083,4.972216,7.450013,1.4148233,5.401727,4.5527005,3.0087974,7.0756955,7.0711713,6.1685658,6.019224,6.8503585,3.5856533,3.8645926,6.7099466,7.2567043,5.2525644,2.4237413,6.1200476,3.244631,2.9245672,5.6527987,2.7514617
