	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31
Leukocytes [#/volume] in Blood	0.11334816	-0.22265199	-0.17034182	0.22202344	-0.26124623	0.31935456	-0.09770358	0.19638318	-0.1458371	-0.060041644	-0.14225814	-0.0247761	0.19301793	-0.3511472	0.06192343	0.14899373	0.07929841	-0.08865088	0.1532134	0.1275558	-0.30310044	-0.012768073	0.069248594	-0.044042002	0.19908041	0.2064579	-0.09690801	0.0328242	-0.08715858	0.28916702	-0.00877032	-0.08962915
Hemoglobin [Mass/volume] in Blood	-0.33458078	-0.18214732	0.17380081	0.015234971	0.024488863	-0.12689453	-0.17549232	-0.18198265	-0.12212424	0.3513476	0.28511238	-0.5373968	-0.32862332	-0.0010188483	0.47877505	0.13760921	0.057795536	0.19944975	0.076359466	0.015175572	-0.21990743	-0.03726283	-0.25809485	0.18506275	0.117146485	-0.037556108	-0.13499661	0.16533838	0.08046262	0.1573869	-0.14046118	-0.19591649
Platelets [#/volume] in Blood	0.17659554	-0.13235646	-0.1452255	0.24304903	-0.21844539	-0.04398077	0.11820784	-0.2915195	0.2118924	-0.17976995	-0.20858097	0.25564107	0.1438136	-0.20523891	-0.12942962	0.16182135	0.10529878	0.31455603	0.10503638	-0.28766158	0.32144746	0.015365247	0.064301	-0.16255224	0.13140617	-0.16958177	-0.14530341	0.29664618	-0.17811617	0.4246926	-0.32845888	-0.09904788
Erythrocytes [#/volume] in Blood	-0.02084018	-0.28789133	0.24244937	-0.2819511	-0.12754846	-0.07969426	0.053612247	0.02885899	-0.30054572	0.29851112	-0.20866516	0.056278534	-0.32595202	-0.21652842	-0.37495315	0.13061711	0.09414477	0.43323958	-0.17847589	0.22160137	0.18431415	-0.06403887	-0.35080528	-0.022255445	-0.25488544	0.024908494	0.11195776	0.1311134	-0.2088047	0.119245894	-0.026513439	0.26657888
Hematocrit [Volume Fraction] of Blood	-0.24206266	0.17865643	-0.32954723	0.08362208	-0.4039903	0.24880713	0.4020328	-0.30222678	0.07133716	0.0321129	0.04053691	-0.077830374	0.1704622	-0.77540237	0.22252044	-0.0019336038	0.05152322	0.029235534	-0.05861303	0.12555628	-0.013072059	-0.28245202	-0.36193725	-0.18789157	-0.14027166	-0.2764923	0.40402603	0.07058934	0.062138602	-0.32786378	0.29682764	0.26588276
Erythrocyte mean corpuscular hemoglobin [Entitic mass]	-0.016935093	0.032389123	0.24726938	0.08674762	-0.09177833	0.04688796	-0.35637742	0.12507856	0.18805553	0.035743136	0.23152956	-0.12623881	-0.28445676	-0.040667195	-0.3857751	-0.027676163	-0.19900547	0.02233378	-0.2946182	-0.23601837	-0.24491714	-0.08433449	0.16186112	-0.32700118	0.026009707	-0.11367557	-0.0031965894	-0.17406751	-0.08246965	-0.063487686	0.29841337	0.020538883
Erythrocyte mean corpuscular volume [Entitic volume]	-0.15561447	-0.0018329528	-0.09352752	0.101833716	0.16027898	0.28689075	0.1583522	-0.30469176	0.029855983	0.19761865	-0.12934826	0.025255052	-0.029925697	0.20782363	-0.19149143	-0.04632812	-0.26949626	0.3626701	-0.2842169	-0.031133307	-0.25247088	0.082366765	-0.2644073	-0.27859724	0.22085243	-0.037148703	0.104623795	0.028782237	-0.006033338	0.035609692	-0.09534809	-0.030018693
Erythrocyte mean corpuscular hemoglobin concentration [Mass/volume]	0.0015180872	-0.26308477	-0.054451372	-0.23807223	-0.19466639	-0.34724998	-0.26231652	0.23125935	0.17336518	0.07247339	0.17351842	-0.21101275	-0.3395804	0.2246548	-0.46203876	-0.040270705	0.24540988	0.40316498	0.10374138	0.40126115	0.3475715	0.22998643	0.026516853	-0.100239664	-0.052705858	-0.07232725	-0.28059754	-0.3459425	0.08683657	0.23126827	0.2451735	-0.18686655
Erythrocyte distribution width [Ratio]	-0.08726193	0.09978578	0.0942035	0.24048577	-0.19600773	0.055602424	0.16434374	-0.0818349	0.11000676	-0.09215685	-0.027182775	-0.06287126	-0.27463153	-0.16209736	0.2600196	0.06028915	-0.12546417	-0.26068038	-0.14101951	0.11840295	0.20838334	0.0314596	0.07072531	0.1913838	0.14380805	0.15938957	-0.27422634	-0.26131916	-0.20414199	0.40637687	-0.16749817	-0.084944904
Platelet mean volume [Entitic volume] in Blood	0.20017213	-0.18257701	-0.21181417	-0.08255324	0.15676443	-0.12581575	-0.15192716	0.073137365	-0.16335359	-0.19697902	-0.19731814	0.045265	-0.2420409	0.047384683	0.13841593	-0.09816516	0.07166371	0.05722348	0.1804781	-0.11082944	-0.113649264	-0.25672933	0.047143172	0.26808813	0.18319714	-0.14254814	-0.3129802	0.17634171	0.20881519	-0.011321278	0.06763793	-0.03132155
Granulocytes [#/volume] in Blood	0.055698533	0.04085807	0.08130592	-0.36681575	0.12262207	-0.6399665	0.20831808	-0.068753175	-0.26693004	-0.1185573	0.16427773	-0.30579767	-0.34030607	0.10566876	-0.13428006	-0.20608145	0.06275696	0.16945761	-0.30784932	0.0427306	-0.15604804	0.25328773	0.013740693	-0.15434617	-0.01636679	0.09760747	-0.29021946	-0.5538096	0.096080095	-0.25478697	0.084609084	0.21983576
Eosinophils [#/volume] in Blood	0.36826077	0.014214396	-0.10921305	0.21715844	0.050326698	0.13698362	0.1364696	-0.38552645	0.067374	0.21732178	0.32826522	-0.18785992	0.021171737	-0.08315953	0.14943214	0.2583817	0.013169459	0.040285118	0.041231398	0.47246358	0.43490356	-0.30939707	-0.0054278406	0.22552225	-0.005270064	0.3687829	-0.24515149	0.2427084	0.2940795	-0.18823335	-0.18364216	0.04092675
Basophils [#/volume] in Blood	0.14185469	0.096616335	0.13709868	-0.01894809	0.09354773	-0.10644914	0.043228425	0.08064223	0.32534713	0.21265861	0.3251571	-0.025283927	0.17487597	0.30138522	0.2198195	0.14388992	-0.054819472	0.1104671	-0.18392797	0.07106499	0.023797432	0.29408962	-0.08850323	0.050432075	-0.022502374	-0.17230311	-0.35131672	-0.04719219	-0.3408285	0.20680296	0.11405242	0.16843241
Lymphocytes [#/volume] in Blood	0.20123036	0.077371836	-0.25631332	0.19001593	-0.046677295	-0.17936619	0.35257623	0.16287294	0.10644123	-0.06404004	0.11378567	-0.047782753	-0.21604937	0.131711	0.0959571	0.04815735	0.11635385	0.25736105	0.15329875	0.1658483	0.22544691	-0.012937875	-0.07324158	0.11784665	0.16725607	-0.2252483	0.1504967	0.107689075	0.28426495	-0.009424623	0.03887749	0.20693602
Monocytes [#/volume] in Blood	0.17978084	0.16125119	-0.053636853	0.036790248	0.12757385	-0.15854225	-0.21933593	0.2352359	0.1213025	-0.15119807	0.07160381	-0.08931562	-0.12518488	-0.27425393	0.10023887	0.16118442	0.12090105	0.35937658	-0.09981695	0.17565222	0.09106864	-0.078777656	0.1349432	0.010518528	0.015185196	-0.09685853	-0.05843553	-0.13144247	0.05586651	0.2446322	0.11047991	-0.22647431
Platelet distribution width [Entitic volume] in Blood by Automated count	-0.16571742	0.2937192	0.010847753	0.14116073	0.028184224	0.016644977	-0.19833864	-0.13356514	0.20638394	0.07925908	0.2974427	-0.16454326	0.0068066367	0.03618985	-0.14893764	-0.1616706	0.073087126	-0.038105123	-0.23803885	0.3136545	-0.06849532	0.012959161	0.088311315	-0.13760889	-0.25321248	-0.2230525	0.16564763	-0.042388175	0.118177734	-0.2654604	0.06380495	0.032825653
