	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15
Leukocytes [#/volume] in Blood	-0.31679195	-0.4568583	-0.5740134	0.05487719	-0.10617167	-0.34722325	0.021163944	-0.42881817	0.16241631	-0.17280316	0.11272638	0.3876679	0.05384413	0.24549867	0.08282765	0.040475443
Hemoglobin [Mass/volume] in Blood	-0.2366306	0.21318965	-0.26604998	-0.30884257	-0.3698454	-0.22359653	-0.44229403	-0.10196698	0.037731048	0.24765477	-0.038784657	-0.26044315	-0.09336987	-0.04374392	-0.19936354	0.15009344
Platelets [#/volume] in Blood	-0.2184084	0.008865897	-0.05404375	0.39530036	0.35466704	-0.13683277	0.2640932	-0.34731925	0.25458014	-0.33023548	-0.22094765	0.2549957	0.38381675	-0.30691302	-0.045463666	-0.5742486
Erythrocytes [#/volume] in Blood	0.25817823	-0.419973	-0.1616413	-0.064244896	0.1068621	0.16802478	0.06870273	-0.2491992	0.21941462	0.1971339	0.18130958	0.23852393	0.1720696	0.3345606	-0.06948806	0.16531718
Hematocrit [Volume Fraction] of Blood	0.18014109	-0.02260508	-0.21258083	-0.13141741	0.05749799	-0.03912145	-0.060275365	-0.48705867	-0.029156812	-0.30324584	-0.08527323	-0.28954405	0.21314538	-0.019477917	0.050903954	-0.31981575
Erythrocyte mean corpuscular hemoglobin [Entitic mass]	-0.02418798	0.24841677	0.13644944	0.11165109	0.12402114	0.088832974	-0.03539714	-0.2367894	-0.37618497	0.18686248	-0.11842689	-0.28233445	0.1534459	-0.4148078	0.23587614	0.37072343
Erythrocyte mean corpuscular volume [Entitic volume]	0.020841336	0.09612889	0.25463033	-0.5603148	0.35987437	0.27224982	0.22082157	-0.23542096	-0.46985763	-0.32279873	-0.03333247	0.15557158	0.037785932	0.18234052	-0.20895818	0.07235739
Erythrocyte mean corpuscular hemoglobin concentration [Mass/volume]	-0.30144012	0.056260075	0.22648299	0.16739722	0.024614476	0.33064628	-0.286782	0.081235215	0.0717381	-0.03097817	-0.3998752	-0.19649312	0.19026774	-0.35818028	-0.021250028	-0.31212193
Erythrocyte distribution width [Ratio]	0.31349993	0.1736583	0.061792597	0.4122112	-0.42702574	-0.13849054	-0.28251943	-0.2898924	0.13157563	-0.018841878	0.2629226	0.38169196	0.09051928	-0.12314058	0.22083354	0.15097216
Platelet mean volume [Entitic volume] in Blood	0.19973832	-0.08616826	-0.1428189	-0.19385083	-0.29407817	-0.2673866	-0.27146524	0.33662602	0.15350345	-0.32081497	0.28871801	0.24828893	-0.28629768	-0.26712438	0.28451854	-0.14616272
