	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15
c020	-0.03835733	-0.011199968	0.14747413	0.16803928	-0.015784675	0.08558709	-0.3270351	0.20570388	-0.4097093	-0.12440413	-0.15391709	-0.39434856	-0.18775918	-0.23634689	-0.3434361	-0.26192027
c021	0.42331105	0.09887181	0.12896502	-0.49783272	0.21317442	-0.32407483	-0.19654568	0.13949566	0.015033802	-0.3789801	0.03813664	0.30973682	-0.0513815	0.3957985	0.11815686	-0.35928804
c022	0.24224824	-0.26579037	-0.085094325	-0.06130387	-0.14461191	0.011732686	-0.34371313	-0.388531	0.083586216	0.21497075	0.39998654	-0.32504287	0.13125765	0.13882853	-0.34797007	0.13273741
c028	-0.17493445	0.21997324	0.063295916	-0.16488756	0.17788321	-0.17565514	-0.33151	0.0201824	-0.37068376	-0.3811235	-0.109675586	0.17590423	0.22912225	-0.12798361	-0.40029475	0.3318649
c029	-0.39793387	0.2992922	0.04579583	0.2293129	0.031068912	-0.289324	-0.028915856	0.15232812	-0.30272752	0.3232525	0.07426654	-0.43152484	-0.27083376	-0.08141946	-0.26745218	-0.3979708
c048	0.0954512	-0.15359266	0.23081571	0.06260543	0.13591781	-0.27970293	-0.27567327	-0.257645	-0.062151764	0.3100528	0.43002135	-0.3461235	0.27735114	-0.37404582	0.03368711	-0.091349155
c051	0.008485857	0.3197665	0.07720939	0.23756	-0.3326906	-0.11095676	0.04231905	-0.3631526	0.34557873	0.1663725	0.3158288	-0.38265952	0.23510739	0.31424057	0.25248316	0.01742283
c052	-0.16032407	-0.08963379	-0.035914652	0.3008249	0.23702505	-0.07883337	-0.09606134	0.203611	-0.4611496	-0.02000347	0.023549056	-0.21722311	0.17566738	0.27944562	-0.5069101	0.018110689
c058	0.10142032	0.34321326	-0.18209468	-0.26137403	-0.51556903	0.36815682	0.32746598	-0.2169757	0.24704464	0.10205202	-0.017224625	-0.2567757	-0.0011334172	0.033429015	-0.35953996	0.18532555
c068	0.12912671	0.25450873	-0.23949519	0.028521623	-0.3859886	-0.2695274	0.12714535	0.2934086	-0.42399803	0.23411581	0.19867031	-0.39289534	-0.31370324	0.12709303	-0.268981	-0.105096474
c090	-0.2129958	0.13686189	-0.3389481	-0.26008692	0.2207544	0.3070827	0.112336814	0.28509197	-0.37414706	-0.046994187	-0.1408247	-0.12542978	0.39611286	-0.34480742	-0.4606449	0.2525155
c091	0.16181229	0.43009868	0.19306746	-0.06675228	0.1471275	-0.2295306	0.1367102	0.2977274	-0.4397096	-0.23412794	0.4012319	-0.04831862	-0.222709	-0.14766727	0.056317598	-0.3346316
c098	-0.31903768	-0.052013736	0.12387827	0.2289521	-0.49884805	-0.15837675	0.09089215	-0.18132135	-0.27594188	-0.44966567	-0.10551708	0.28389516	0.165592	-0.033928588	0.13130678	0.26857045
c099	0.20421241	0.20155437	0.16695417	0.10690927	-0.09326996	0.2608144	0.46023268	-0.43772405	-0.26310256	0.45233798	0.30373397	0.22741006	0.10951065	0.09893277	-0.26775616	0.12841375
c100	-0.4999425	-0.29057878	-0.15762292	-0.2565762	0.21377262	0.11912963	0.3358415	0.07058513	0.10079454	-0.13699462	-0.07752995	-0.45852044	0.15873696	-0.13487208	-0.16845979	0.19454966
c102	-0.24763606	-0.34159252	0.2685476	-0.3727482	0.061087463	-0.33437315	-0.27475125	0.16562821	-0.18358116	-0.2312593	0.13899182	-0.19055742	-0.1378154	0.113742925	0.29204172	0.31179821
c108	0.3361377	0.08692942	0.2730991	-0.44478077	-0.61908895	0.34344113	-0.37470403	0.24325976	0.026695836	0.12717155	-0.09415362	0.3496175	0.14697626	0.1475584	0.11597602	0.051081497
c109	-0.2714145	-0.3507259	0.20274778	-0.025022438	0.3560313	0.29776523	0.16480973	-0.3162729	-0.06949243	0.24635145	-0.09493773	-0.50255394	0.22802642	0.17194873	0.11661176	-0.1131347
c111	0.0671307	0.19868171	0.15196007	-0.26656705	-0.071695775	-0.25624064	0.120122425	0.10003909	-0.00077383977	-0.316233	-0.23847374	-0.09608659	0.24466342	-0.3408955	0.08659472	0.2687758
c130	-0.28773	0.12875786	-0.48212627	0.21675856	0.06807258	-0.10228334	-0.37615675	-0.4025102	0.20879854	-0.19923843	0.2893357	0.08547557	-0.025279056	-0.061608832	0.21276504	-0.44585562
c131	-0.041164838	-0.3232702	-0.2627666	-0.31492758	0.074401885	0.2643362	0.024504032	-0.09466267	-0.3812446	0.24306239	-0.23746395	-0.30783	0.23289143	0.014892504	-0.34658742	0.16227612
c132	-0.4552613	0.015362527	-0.3808402	-0.029772915	0.14528903	0.2729855	0.3595801	0.34095374	-0.37351516	0.15932369	-0.2081686	-0.026930762	0.005482396	0.3130607	-0.05198763	-0.10547196
c138	-0.37179536	0.0026349984	0.20069212	0.07663117	-0.24704842	-0.20093328	0.17900658	0.07806615	-0.35383734	0.45880175	0.43436024	0.1163044	0.23503397	-0.04359791	0.24425597	0.26559672
c139	0.17682904	-0.2604964	0.12425959	0.073358245	-0.33100417	-0.1915111	0.311995	0.31326646	-0.19936943	-0.40881634	0.16719258	0.09054086	-0.0964663	-0.112612106	-0.4268347	-0.30302113
c148	0.13173059	0.22570942	-0.1414818	0.26154968	0.009840137	-0.35153323	0.29194975	-0.4244188	0.18942478	0.25073418	0.40705016	0.1345213	-0.34372813	0.02511843	-0.03382132	-0.0048838127
