	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15
bin_0	0.07337074	-0.1708569	-1.0503517	0.6348395	0.39762443	0.40203226	-0.53503096	0.6316579	-0.9579415	0.52977175	-0.8730539	-0.08848957	0.59908247	0.07746121	0.17808104	-0.19593444
bin_1	-0.44700518	-0.52379864	-1.093513	0.23997565	-0.5071878	-0.6249192	-1.1588676	-0.098815605	-0.61510795	-0.2182107	0.03867271	0.030139606	-0.4320153	0.415172	-0.293676	-0.1978169
bin_2	-0.33473906	0.2537167	-0.07129256	0.10746848	-0.056631483	-0.21355234	-0.13634445	-0.016391704	-0.5964694	-0.31062627	0.07151401	0.4264905	0.0088555105	0.20532852	-0.64631426	-0.084179156
bin_3	0.12416303	0.7212471	-0.06583193	0.16588053	-0.14609043	0.37495115	-0.00041838147	-0.34716594	-0.7604958	-0.14728522	0.0007564157	0.56767607	0.14601672	0.34936556	-0.35703656	-0.48774242
bin_4	-0.56354517	0.345191	0.47005725	0.11933395	-0.5043369	0.018278766	-0.090754494	-0.30558157	0.01928312	0.52913356	-0.21862683	0.0032222394	-0.22918123	-0.17778957	-0.026483476	0.19195874
bin_5	-0.3318978	0.1698104	0.21443078	-0.0416059	0.36392203	-0.6353343	0.12816387	0.31117365	0.34309128	-0.07508073	0.30787888	-0.0008736278	0.35057217	-0.12443114	-0.3349811	-0.14004505
bin_6	-0.2171141	-0.5785787	-0.20000188	0.42202407	0.19824855	0.07079155	0.7799925	0.12135492	-0.38934773	-0.033362873	0.3357291	0.16037673	0.20700735	0.1947108	0.32376963	0.3332016
bin_7	-0.3880268	0.21519968	-0.30100167	0.645096	0.0731255	0.34566718	0.083016455	0.007721224	0.11075793	0.23059532	-0.24912769	-0.15573354	-0.4106105	0.328631	0.40765357	0.38752276
bin_8	-0.16637306	0.04943549	-0.0013687314	-0.1897885	-0.10470652	0.30608815	0.13104822	0.093645774	0.3083317	0.58973885	0.2087193	-0.3521457	0.29458612	0.40281814	-0.3443921	0.05703958
bin_9	0.39487976	-0.4453952	-0.27468058	-0.20391946	-0.56696963	0.07466882	-0.11770068	0.12896833	-0.33014652	0.12960353	-0.34028524	-0.24624439	0.21433282	0.21656562	0.09017191	-0.45129442
bin_10	-0.5222091	0.4460368	0.7351274	-0.2491073	-0.16826582	-0.30854365	-0.19341815	-0.061857097	0.18690285	0.45619407	0.12975647	-0.121195495	0.16938055	-0.47456858	0.113713816	-0.31650218
bin_11	-0.73767376	0.50522363	0.72842705	-0.086897865	-0.024842791	0.38590592	-0.20083608	0.01186336	0.19865479	0.26788002	-0.08130074	-0.36225072	-0.014092835	-0.6064458	0.23534606	-0.3122044
bin_12	-0.63479406	0.7845609	0.20354094	-0.037852373	-0.030275675	-0.17267364	0.12667662	0.34080547	-0.81412107	0.31105542	0.38763344	-0.5076609	-0.2850658	0.35155758	0.10291209	-0.1044809
bin_13	-0.28136727	0.5031305	-0.38101873	0.02583818	-0.01182369	0.53608954	-0.20811725	0.0040238565	-0.6448174	0.2390384	-0.40056995	-0.20981008	-0.071836434	-0.38762334	0.16657363	0.0005443477
bin_14	-0.1573784	0.095743336	-0.5286415	-0.119715	-0.48068032	0.36308667	0.019654159	0.5297636	-0.9184194	0.1437947	-0.4152228	-0.6525245	0.23880406	-0.25351942	0.20530157	-0.014059948
