	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31
Leukocytes [#/volume] in Blood	0.064000525	-0.22384107	-0.09930246	-0.1534197	-0.35605225	0.22796541	-0.064715624	-0.38594142	-0.21980508	-0.19872946	-0.05879905	-0.12031323	0.27292508	-0.053185605	0.23412979	0.3581455	-0.3322752	0.24579619	0.25414866	0.24760833	-0.1790867	-0.24105443	-0.14657293	0.05110365	-0.2623062	0.0943315	-0.54520833	0.15212563	-0.061222896	0.10007371	0.38282588	0.07136424
Hemoglobin [Mass/volume] in Blood	0.096509635	-0.050213944	-0.05415103	-0.03982011	-0.29170763	-0.34389365	-0.17028719	0.36865586	-0.022485482	0.10925883	0.0716601	-0.35079458	0.049073197	0.4872911	-0.11491622	0.024451237	-0.088909924	0.0007870588	-0.23359245	0.348408	-0.003429316	0.087937094	-0.16634966	0.6673292	0.013456525	0.044470314	-0.04236406	0.17049734	0.17056642	-0.0064089624	0.27408674	0.0015778795
Platelets [#/volume] in Blood	0.4725895	-0.048710577	0.23385336	0.28130487	-0.29916146	0.15423036	0.07999221	0.40039882	0.1743612	-0.38407624	-0.030329783	0.026322568	-0.04513547	0.64726543	0.20739293	0.25847006	0.15270728	0.0077717938	-0.1812534	0.14875124	-0.35498127	0.13586898	-0.22977531	-0.055697273	-0.41542447	0.08521879	-0.58672917	-0.33971867	0.14306594	0.04650042	0.0820797	-0.20184213
Erythrocytes [#/volume] in Blood	0.24857157	0.26753667	0.1734983	-0.31183648	0.13715695	-0.24991913	-0.2826604	-0.23956442	-0.056665294	-0.20323075	0.34183684	-0.11680291	-0.046737246	0.12753893	0.23480132	0.16737773	0.2779015	0.08530849	-0.18210606	0.2917823	0.23840894	-0.119653955	0.34246117	0.39699996	-0.018152291	0.012478855	-0.4239426	-0.08361085	-0.26472792	-0.077480815	0.11771535	-0.3689048
Hematocrit [Volume Fraction] of Blood	0.22751862	0.650988	0.3184848	-0.03921218	-0.14317338	-0.0111039905	0.11354387	-0.107325554	0.13030043	0.07851923	0.023077272	-0.038481764	0.031889725	0.7485475	0.04645501	0.12114758	0.2614436	0.15217601	-0.12882462	-0.35570097	0.30403206	-0.014019334	0.2413056	0.2981319	-0.3845537	0.04316978	-0.08388359	-0.10044705	-0.070711344	-0.36950195	0.46981767	-0.19713473
Erythrocyte mean corpuscular hemoglobin [Entitic mass]	0.019204373	-0.3164078	-0.2667401	-0.13653883	-0.35654974	0.24792683	-0.11033645	0.14229402	-0.1432422	0.06433145	-0.09953317	-0.5814467	0.30588192	-0.10321237	-0.1260212	0.124377616	0.04003126	0.24037413	-0.054328658	-0.031613927	-0.21541952	-0.2424799	0.47211012	-0.019024068	-0.097525954	-0.035966046	-0.47002435	-0.35035628	0.1864749	0.18130694	-0.064714506	0.03704423
Erythrocyte mean corpuscular volume [Entitic volume]	0.6271298	0.056686174	0.03674593	0.36383903	-0.0026858335	0.46475577	-0.1602353	-0.134996	-0.3075167	0.32475305	-0.1086172	0.16387956	-0.349802	-0.2883652	-0.088726155	0.014851937	-0.30785483	-0.1308189	0.033696447	-0.006758543	0.05140015	0.23438749	-0.45877385	0.14102046	-0.09911808	-0.16857693	-0.1487758	-0.025761183	0.091239944	0.27489644	0.16278422	0.891618
Erythrocyte mean corpuscular hemoglobin concentration [Mass/volume]	0.34941807	-0.16996187	0.12284919	-0.18980019	0.22447473	-0.096913636	0.06466104	0.4520599	-0.28291747	0.12171368	0.26115236	0.016016208	0.030735424	-0.33329096	-0.3621036	0.29407647	-0.20426524	-0.10705651	-0.052157406	0.23064889	-0.10352987	-0.26295474	-0.16351135	0.24291013	-0.16642535	-0.11407072	0.018083898	0.26961464	0.19126318	0.083114326	0.08812584	0.19761638
Erythrocyte distribution width [Ratio]	0.020895151	-0.059586845	0.14470972	-0.42503965	-0.39814508	0.07610589	0.23741996	0.34927857	-0.35667697	0.16215743	0.31030208	0.055675067	0.2925167	0.009807069	0.24804488	0.19389324	0.035045687	0.26532474	-0.085292004	0.11128802	-0.20281917	0.11462929	-0.15762283	-0.04089547	0.0148109	-0.29792756	-0.16149884	-0.20369942	0.22333771	-0.2259045	0.19557428	-0.21605426
Platelet mean volume [Entitic volume] in Blood	0.26089233	0.25025403	-0.065317914	-0.23159546	0.04558	-0.22500774	-0.012954241	0.14792463	-0.4704428	0.2307904	0.047277614	0.034459107	0.27427343	-0.12921292	-0.0295868	0.34915763	0.0023808847	-0.16688894	-0.042522658	-0.07263152	0.10754142	0.3298083	0.11226662	0.2908237	-0.22519302	0.15425736	-0.23585336	-0.04061719	0.06530171	-0.3127701	0.40171131	-0.52304006
Granulocytes [#/volume] in Blood	-0.27871603	0.13227832	-0.43738347	-0.1740957	0.26127222	0.023408547	0.098262094	0.39825842	-0.043407343	0.010275153	-0.23949356	0.23695791	0.27685001	-0.32687256	-0.22405979	0.16282673	0.14569546	0.23562893	0.20080993	-0.16289142	0.01601522	0.16501093	-0.04203371	0.42769304	0.13905948	0.22841585	-0.16800606	0.28893656	0.2497265	0.21972118	0.52587295	-0.31329665
Eosinophils [#/volume] in Blood	0.29197899	-0.0747133	-0.29883677	-0.12982014	-0.40548536	-0.13956189	-0.010449024	0.62635505	0.075073496	0.099004805	0.126976	-0.08026844	-0.23350194	-0.2506245	-0.19327693	-0.15886676	0.025400503	0.17273846	-0.0018217115	-0.055595342	0.13950182	0.14234182	0.069833115	0.16129446	-0.0024683343	0.27074575	-0.55530524	0.23296914	0.16028707	0.14545421	0.009342936	0.0316098
Basophils [#/volume] in Blood	0.15631166	-0.2392966	-0.045358412	0.03636562	-0.3747397	-0.03996421	-0.02689517	0.37517473	-0.1830638	0.02473557	0.01449109	-0.15202244	0.18925457	0.2782805	0.10576104	-0.27508926	-0.3521809	0.05950522	-0.20154366	-0.024901003	0.21383613	0.109701976	0.30432394	-0.08816906	-0.018831527	-0.2779325	-0.12005306	-0.13569522	0.35508558	-0.1656026	0.5183097	0.10460894
Lymphocytes [#/volume] in Blood	1.0697762	-0.67527777	-0.3308893	-0.1351425	-0.06968455	0.11668709	0.32405117	-0.25626412	0.10762134	0.1224617	0.34287578	0.11155175	0.028253868	0.28630555	0.4387816	0.23630221	0.19237082	-0.31073824	0.36498114	0.21998198	-0.21928334	-0.16175558	0.35277522	0.28366724	0.017541023	-0.2494723	-0.80330133	0.1763132	0.45291966	-0.103698805	0.3841084	-0.045599677
Monocytes [#/volume] in Blood	0.054447494	0.023526644	0.15258585	0.44165292	-0.005511679	0.273554	0.09320995	0.019255053	-0.33202618	-0.34627554	0.06881146	-0.028380722	0.07097169	-0.23262627	-0.025071414	0.14156425	-0.28802058	-0.27819654	0.15298416	0.25535184	-0.10571688	0.06429518	0.1543625	0.12767738	-0.012440959	0.27827677	0.25396731	0.17048845	0.29099005	0.027019918	0.25720188	-0.26409534
Platelet distribution width [Entitic volume] in Blood by Automated count	0.14495248	0.08273483	0.17325297	0.07480398	0.32135764	-0.035426836	-0.0039022514	-6.403386e-05	-0.3337364	0.19462831	0.002740016	-0.12800977	0.26794648	0.16738628	0.44557026	-0.037980594	-0.3281067	0.06862259	0.066389054	-0.02633167	-0.09116838	-0.05684625	-0.24244574	0.41106695	-0.087323576	-0.23151872	-0.05040503	0.037293825	-0.24414475	-0.014630735	0.3027942	-0.35571054
cd3_z	0.0896224	0.07440762	0.1541756	0.1477203	-0.10573724	0.011787025	-0.16108012	-0.040402398	-0.22314855	-0.26759928	0.283992	-0.041458968	-0.1742931	-0.11411371	-0.16580579	-0.24367885	0.05159503	0.07975615	0.2596206	-0.16258155	0.20622006	-0.31385654	0.14742644	0.24164662	0.10325687	-0.42218912	-0.30521646	-0.32086417	0.24500012	0.16770479	0.18702288	-0.2673751
cd3_inv	-0.14104204	-0.35232782	0.119133785	0.0037419833	0.2876717	0.06334756	0.08275036	0.056254033	0.30463412	-0.13223924	0.14966612	0.1406187	0.14201503	0.27323756	0.14028871	0.019896274	0.259517	0.17617501	0.11745488	-0.20127556	0.029121753	-0.020624097	-0.20374651	-0.07116677	-0.15728398	0.20852561	-0.48137742	0.07967178	0.10498566	-0.08663251	0.09140627	-0.04684365
cd8_z	0.19587134	0.14868428	0.2168614	0.25773013	-0.0048259827	-0.20865811	-0.06677147	0.2553366	0.1983262	-0.4191431	0.22690967	-0.3236817	-0.24330017	0.19401234	-0.17796035	-0.07934745	-0.12496464	-0.092773646	-0.20671307	-0.22785318	0.39987898	0.060374457	0.27101892	0.23392726	0.06301224	0.038131125	-0.14343512	0.13812912	-0.013300133	0.034623727	-0.11008468	-0.16429086
cd8_inv	-0.19753213	-0.24127924	0.33580565	0.0059999875	-0.06869923	-0.3080395	0.263236	0.31868795	0.19872487	-0.17897855	0.041704528	-0.00021991656	0.20702901	0.053697716	0.22802445	0.09550062	0.32200897	0.12712656	0.07096221	0.119119495	0.17507657	0.1907247	-0.32236323	0.019637175	-0.06350351	0.056469236	0.07658363	-0.13728079	0.100642845	0.0688321	-0.21680191	0.109703586
