	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31
1	-0.027868466	0.11481175	0.104883425	0.12909222	-0.20713636	-0.21902373	0.04012929	0.05503639	-0.22772822	0.0705575	-0.1802216	-0.1305978	0.054138135	-0.25868082	-0.13627082	-0.08758507	0.122810125	0.19802865	-0.049490478	-0.19190693	-0.49781185	-0.00936124	0.15641978	-0.16188945	-0.009364875	-0.19885692	0.19560611	-0.2530262	-0.2700142	-0.013194426	-0.19797808	-0.11853531
2	-0.03606309	0.115388796	0.10497256	0.12556393	-0.20717075	-0.22139914	0.045076016	0.058191523	-0.22554754	0.06522812	-0.1800254	-0.1319571	0.054201946	-0.25869212	-0.1333222	-0.08721345	0.12429617	0.19688925	-0.044685755	-0.19322355	-0.50058305	-0.0025572693	0.15642585	-0.1567683	-0.0151587315	-0.19648969	0.19792905	-0.25598836	-0.2695911	-0.0073852185	-0.19439493	-0.11749803
3	-0.029137863	0.11435549	0.10313105	0.1295281	-0.205957	-0.21803519	0.04424558	0.05742673	-0.22891301	0.07188814	-0.18083572	-0.12964599	0.05725346	-0.25760072	-0.13700925	-0.08563055	0.12321991	0.19633321	-0.04771767	-0.18980554	-0.49826956	-0.009349737	0.15566635	-0.16014424	-0.010227334	-0.19714645	0.19773474	-0.25666985	-0.26892865	-0.012963498	-0.19838813	-0.120659284
4	-0.041066512	0.114294015	0.10006831	0.12291106	-0.20460291	-0.2213598	0.05476998	0.06549516	-0.22173794	0.062064193	-0.18226333	-0.12927367	0.060461976	-0.25570732	-0.13366127	-0.08326644	0.1240547	0.1938365	-0.040660482	-0.18989399	-0.504576	0.0035898115	0.15271139	-0.15344122	-0.024311367	-0.19318768	0.20207185	-0.26554036	-0.27038446	-0.00052538206	-0.19256316	-0.11657682
5	-0.0402333	0.12089412	0.103254616	0.12754236	-0.20853908	-0.22325182	0.043575875	0.06227598	-0.2202664	0.063980296	-0.18021843	-0.13285252	0.051180992	-0.26383877	-0.1310565	-0.0898015	0.11972861	0.19503966	-0.041822746	-0.19271635	-0.49948874	0.005790772	0.15680163	-0.15408404	-0.019259721	-0.19967759	0.19828175	-0.25528407	-0.27182797	-0.000334272	-0.19017634	-0.116704464
6	-0.042797778	0.115491845	0.10077261	0.12283389	-0.20530406	-0.22220753	0.053951148	0.06633409	-0.21938531	0.060952995	-0.18275222	-0.12952289	0.059406143	-0.25683165	-0.13344799	-0.08453812	0.12238498	0.1933044	-0.04165581	-0.18942921	-0.50530434	0.009065561	0.15353416	-0.15399005	-0.026432458	-0.19407465	0.20150937	-0.26421475	-0.27108046	0.004055562	-0.19048253	-0.114263386
7	-0.02424543	0.11351205	0.10611471	0.12941027	-0.20613441	-0.2164162	0.03922275	0.05245225	-0.23341036	0.07352696	-0.178221	-0.12909392	0.05710823	-0.25804844	-0.139122	-0.08681805	0.12566422	0.19916825	-0.049407277	-0.1907643	-0.49516416	-0.014546635	0.15673484	-0.1623594	-0.004484537	-0.1980616	0.19546716	-0.25208604	-0.2684358	-0.018739767	-0.20185342	-0.12276553
8	-0.032472465	0.115236975	0.10291068	0.12722434	-0.20519237	-0.21952897	0.0453456	0.058056455	-0.22772978	0.06797919	-0.18056272	-0.13075869	0.05580455	-0.25713843	-0.13584547	-0.08577915	0.124652654	0.19724835	-0.04450925	-0.19197644	-0.49805695	-0.0072382246	0.15469533	-0.15873636	-0.01318342	-0.19690773	0.19855335	-0.2575713	-0.2698319	-0.011168101	-0.1975758	-0.12137274
9	-0.041503225	0.11289331	0.10001224	0.122377254	-0.20402406	-0.22112335	0.054682083	0.064460814	-0.22588219	0.062315658	-0.18166883	-0.12981787	0.06084064	-0.2556662	-0.13402747	-0.081395276	0.12666209	0.193934	-0.038161837	-0.1904833	-0.50249726	-0.000114785464	0.15432924	-0.15175746	-0.022535585	-0.19250633	0.20291278	-0.26549596	-0.26787025	-0.0037604284	-0.19537288	-0.120652124
10	-0.037408456	0.115217604	0.10372535	0.12575136	-0.206194	-0.22127503	0.04686083	0.05924052	-0.22863533	0.06747972	-0.18006055	-0.13200736	0.054610085	-0.26077127	-0.13245748	-0.084590815	0.12581897	0.1969917	-0.04067848	-0.19350584	-0.4981401	-0.0043371734	0.15962833	-0.153546	-0.014594847	-0.19542174	0.1980882	-0.25800335	-0.26681867	-0.01005309	-0.1951787	-0.121072665
11	-0.031652786	0.11721329	0.107485406	0.12749603	-0.2084688	-0.22074859	0.03874863	0.055535022	-0.22659385	0.067394115	-0.17929769	-0.13294844	0.051606044	-0.26156634	-0.1351641	-0.090547405	0.122879684	0.19839516	-0.047908463	-0.19366108	-0.4980228	-0.002976731	0.15703157	-0.15923278	-0.011457124	-0.19977723	0.19449206	-0.24956828	-0.27053076	-0.008499114	-0.19562279	-0.11587664
12	-0.04381192	0.1154679	0.10187567	0.122644484	-0.20636915	-0.22279215	0.053413965	0.0652486	-0.22049315	0.061426796	-0.18163744	-0.13014027	0.058651764	-0.25817367	-0.13156687	-0.08457943	0.12318474	0.19353615	-0.04072846	-0.1902335	-0.5052111	0.007963162	0.15566933	-0.15235475	-0.02500898	-0.19320357	0.20131394	-0.26348877	-0.26985362	0.0023050087	-0.18954517	-0.11502508
13	-0.03212504	0.127355	0.113446	0.13131572	-0.21463627	-0.22455496	0.02269941	0.04947022	-0.22046159	0.06833488	-0.17501163	-0.13851713	0.03570468	-0.27301323	-0.12937772	-0.10233077	0.11780244	0.20234445	-0.049645007	-0.19995575	-0.49240816	0.004565609	0.16302216	-0.15864737	-0.00580958	-0.20668024	0.18809141	-0.23341565	-0.27395022	-0.0059264195	-0.1877916	-0.112283885
14	-0.031142585	0.115117885	0.10311681	0.12754355	-0.20572232	-0.21801864	0.045765746	0.05886883	-0.22674325	0.07072022	-0.18086334	-0.12816851	0.058112796	-0.2582005	-0.13755985	-0.08590882	0.123168126	0.1971271	-0.047212496	-0.18951312	-0.49977678	-0.003769298	0.15593831	-0.15950583	-0.013427041	-0.19653083	0.19748375	-0.25778368	-0.2699288	-0.009036152	-0.19651389	-0.11841495
15	-0.039698254	0.11455982	0.10133285	0.124147825	-0.2055264	-0.22141427	0.050940312	0.063716576	-0.22310336	0.062438056	-0.18183911	-0.1301654	0.058362067	-0.25680012	-0.13418059	-0.08416886	0.12351458	0.19401926	-0.042066574	-0.19085316	-0.50269777	0.0021265997	0.15388188	-0.15515718	-0.021739244	-0.19514689	0.20085832	-0.26218572	-0.2702645	-0.0020039016	-0.19376393	-0.11741887
16	-0.036014106	0.11756539	0.10403836	0.12716474	-0.20748791	-0.22193055	0.044169746	0.06081012	-0.22144179	0.064991295	-0.18154559	-0.13149084	0.053389452	-0.25955126	-0.13348427	-0.08872065	0.12036491	0.1960142	-0.04647188	-0.19170187	-0.5011199	0.0028559945	0.15545629	-0.15904154	-0.0178961	-0.19844261	0.19695123	-0.25570974	-0.27232715	-0.0024320632	-0.19214016	-0.11465631
17	-0.03694616	0.115969405	0.103017285	0.12533893	-0.20699218	-0.22101952	0.047119502	0.061731264	-0.22327402	0.06479103	-0.18102172	-0.13066526	0.05737962	-0.25931785	-0.1352725	-0.086761825	0.122944854	0.19514301	-0.04408512	-0.19063334	-0.5016371	0.003550945	0.15578908	-0.15588164	-0.019418497	-0.19617917	0.19874784	-0.25796723	-0.27048123	-0.002256806	-0.19391993	-0.116179146
18	-0.03923264	0.116308115	0.104510576	0.123882584	-0.2082636	-0.22233506	0.047231443	0.06190417	-0.22191174	0.06282005	-0.18024723	-0.13121699	0.05700886	-0.26055625	-0.13386746	-0.08803074	0.12277487	0.19486938	-0.044185232	-0.19159344	-0.5028369	0.0060243485	0.15707637	-0.15392838	-0.020442592	-0.19586524	0.1985352	-0.25736403	-0.27030903	-0.00082266814	-0.19166832	-0.113544956
19	-0.020799963	0.11824329	0.10659107	0.13494658	-0.20805518	-0.21710536	0.029806111	0.049488153	-0.23046534	0.07764297	-0.17916377	-0.13387159	0.046152264	-0.26345134	-0.13630724	-0.09134803	0.12151546	0.20221163	-0.051422097	-0.19681336	-0.4899854	-0.015711341	0.15968642	-0.16565393	0.0018374674	-0.20245793	0.18840516	-0.24367128	-0.27133593	-0.02160071	-0.1993608	-0.120920524
20	-0.029270124	0.11501304	0.10378438	0.12944964	-0.20615132	-0.21795721	0.043959167	0.0581163	-0.22981253	0.07206363	-0.18061876	-0.12905031	0.05828965	-0.25952205	-0.13710716	-0.08524819	0.12258508	0.19622698	-0.047562167	-0.18864846	-0.49787632	-0.007855843	0.15696545	-0.15969187	-0.011294516	-0.19746162	0.1969133	-0.25624236	-0.26854122	-0.0120134475	-0.19807968	-0.12025612
21	-0.039190233	0.115957946	0.102889545	0.12407034	-0.20632336	-0.22150338	0.04924932	0.06366393	-0.22222039	0.0630522	-0.1815389	-0.12989227	0.058435995	-0.25881717	-0.13471466	-0.086121224	0.12266072	0.19454998	-0.043186966	-0.18957955	-0.5028437	0.006498331	0.15474387	-0.15544966	-0.022342775	-0.1958281	0.19973436	-0.2601369	-0.27078775	0.0009883436	-0.19232006	-0.115510516
22	-0.040484004	0.11614695	0.102840416	0.12541927	-0.20622206	-0.22220019	0.049020443	0.061893836	-0.22487617	0.06465799	-0.18115473	-0.13203917	0.05419434	-0.2598086	-0.13013904	-0.08510951	0.12376899	0.1957424	-0.04021845	-0.19264534	-0.5010671	-0.0008349797	0.15686381	-0.15316984	-0.018288212	-0.19571769	0.19924292	-0.26012486	-0.2687072	-0.0052216435	-0.19229788	-0.11874428
23	-0.039122563	0.11567119	0.10294759	0.12473182	-0.20667416	-0.22206447	0.048587598	0.062326096	-0.22261634	0.06272411	-0.18132679	-0.13157612	0.056660373	-0.25853965	-0.1346097	-0.08637005	0.12331496	0.19448455	-0.04308417	-0.19201976	-0.5020241	0.0042550634	0.15490521	-0.15510961	-0.021068966	-0.19569789	0.19960636	-0.25897983	-0.2704685	-0.0009569789	-0.19308816	-0.11572749
24	-0.03248185	0.117959134	0.10525091	0.1283161	-0.2076293	-0.22051023	0.040634897	0.05605987	-0.22499986	0.06881613	-0.18005602	-0.13218829	0.05168859	-0.2613174	-0.1324758	-0.089187294	0.121612616	0.19816187	-0.046846364	-0.19254313	-0.49894357	-0.004526824	0.15727592	-0.15947801	-0.01134488	-0.19997859	0.19504726	-0.25210437	-0.27086538	-0.009277385	-0.1947087	-0.1170341
