	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15
c020	-0.2255477	0.46916044	0.27735454	-0.22226544	0.2378541	0.13920844	0.106782585	-0.12342002	-0.3551729	-0.20182283	0.27664584	-0.33710608	-0.08527669	0.040265925	-0.21838896	0.32774973
c021	0.27145633	0.13612486	-0.19861344	-0.15800789	-0.33158785	0.32493442	0.073786356	-0.2842097	0.07481393	0.3772441	0.43539533	-0.07194076	-0.25465992	-0.19253314	0.37085736	-0.0065389317
c022	0.04555094	0.09013803	-0.34072515	-0.30814493	0.1810775	0.19259064	-0.20159082	0.26165226	0.39248565	-0.004408032	-0.17273931	0.3644508	-0.018630665	-0.007047526	0.337168	-0.12974067
c028	0.23554347	-0.2830022	0.2776684	-0.0047056377	-0.34993804	-0.10746596	-0.19661239	0.24894975	0.45653272	-0.17915943	0.3670408	0.014679672	0.028299525	-0.077894695	0.3506588	0.26526517
c029	0.13199915	0.44297254	-0.33574694	-0.18369481	0.197024	0.25467834	0.26498845	0.3205966	-0.10415768	-0.13719045	0.2757079	-0.092401125	0.27247638	0.33260378	-0.11349208	0.4541655
c048	0.531304	0.21941559	0.03184559	-0.33191195	-0.24229248	-0.279118	-0.13775626	0.03280853	0.18443094	0.44688115	-0.07347986	-0.3583683	-0.088022776	-0.39006296	-0.16518052	0.25019863
c051	0.047199823	-0.15063664	-0.07406589	0.30888394	0.1362533	0.035805915	0.1402096	0.39754054	-0.003663088	0.24663633	0.32708472	0.28631416	0.06436531	0.26525593	0.40859097	0.5590746
c052	0.5895712	0.1482697	0.008126886	0.01720128	-0.45185345	-0.22115466	0.05374818	-0.041303955	-0.16015019	0.40967584	-0.08987026	0.082475245	-0.22950661	-0.15621835	0.35626248	0.2828256
c058	0.15772048	0.04744071	-0.29959866	0.05666574	-0.31094912	0.12856948	-0.11188765	-0.24880785	-0.08206949	-0.06282377	0.47442514	0.16674349	-0.16818279	-0.2584834	0.27896136	0.4789461
c068	0.25761217	0.16149828	-0.22076686	-0.19194998	-0.1684972	-0.4335924	0.066921555	0.07142878	-0.15111181	0.22919105	0.32838184	-0.39195943	0.08163764	0.2734823	0.41138119	0.37109843
c090	0.38978678	0.2963706	-0.43297687	-0.021493897	0.19951658	-0.40353474	-0.33782026	0.14579697	0.2467514	-0.26387686	-0.19710778	-0.2983934	-0.34854206	-0.0028208285	0.25707948	0.13297771
c091	0.2837665	-0.33173662	-0.18556356	-0.30830112	-0.49992144	0.29797477	0.12569065	0.042965066	-0.106531166	0.34619686	-0.2245563	-0.14172035	0.25891602	0.34054956	-0.13297534	-0.036776055
c098	0.31569287	0.54972726	0.059536025	-0.29162994	0.3661846	0.14400853	-0.23846443	0.3183984	0.16562313	0.0014458704	0.2121752	-0.20124274	-0.2505444	-0.27657413	-0.22390214	0.042466268
c099	-0.019532783	-0.18163556	-0.40454978	0.2820782	0.07829639	-0.45744464	-0.13155186	-0.12862934	0.10115808	0.20741925	0.2389433	0.2783104	0.13083282	0.40261844	-0.3116773	0.0843996
c100	0.32900774	0.19521676	-0.41628075	-0.17125484	-0.26807114	0.10080281	-0.015270162	-0.36276	-0.12912764	-0.27287793	-0.17876165	0.11202198	0.18902488	0.31446886	-0.40825465	-0.16951878
c102	0.3828538	-0.3459323	-0.3517877	-0.16784118	0.11362759	0.27509227	0.08435689	0.010354326	0.14817639	-0.21020955	-0.109260954	0.41886538	-0.45470056	-0.02624214	-0.250839	0.20934853
c108	0.11823985	0.32233474	-0.011658798	0.37220994	0.5175535	-0.10114863	0.33356637	-0.3439879	-0.50650096	0.1849028	-0.07417606	-0.05029894	-0.15706395	-0.0760714	0.008116889	0.017520119
c109	0.50136226	0.27974272	-0.32864943	0.39904854	-0.10066866	-0.38122025	0.046683263	-0.39335942	0.3465378	-0.29332632	-0.14822719	0.15268023	-0.08990423	-0.3127272	0.06954282	0.36088142
c111	0.4255905	0.06778516	0.24852112	-0.19888416	-0.45924142	-0.46547017	-0.06871279	-0.019345202	-0.009632026	0.17321233	-0.1756472	0.0444525	-0.23817335	0.33757684	-0.06935337	-0.30953306
c130	0.15661748	-0.24686041	-0.48038456	-0.13879685	0.31505442	0.21751127	-0.014409109	-0.24113749	-0.09723645	-0.056467313	0.31390214	0.2077968	0.26283547	-0.30878663	-0.18458362	0.27467638
c131	0.3854122	-0.036350243	-0.25850594	0.45432156	-0.28857198	-0.2674337	-0.10598388	0.2028284	-0.09831734	-0.3509212	-0.091433614	-0.15600751	-0.37306038	0.15428725	-0.041887786	0.52640337
c132	-0.25079516	0.018985666	0.25502172	0.29285005	-0.29549417	-0.25061578	0.19162549	-0.14462428	-0.27450347	0.29920027	0.26961514	-0.18530323	0.2780236	-0.33093977	0.10963594	0.45033923
c138	0.2657136	0.26064953	0.11241819	0.08715431	0.27065158	0.29214534	-0.41123104	-0.38445783	-0.002876408	-0.21712734	-0.10306956	-0.34825182	0.105561845	-0.00893744	0.042993106	0.5498947
c139	0.38502884	0.22385618	0.06155434	-0.16059355	-0.06302363	-0.27178833	-0.19335385	0.41314292	-0.18716897	-0.27556297	-0.21785006	0.2597565	0.2190895	-0.15460563	-0.3572571	0.35783967
c148	0.04822915	0.5365762	-0.5255872	-0.06636778	0.016363367	0.15558253	0.061724752	0.5024957	0.22191596	0.11479044	0.15472174	-0.1280561	0.22340545	-0.14829676	0.29492816	0.24531808
c320	0.25502476	0.5451233	-0.044443578	-0.14058496	0.29762393	-0.4155588	-0.22279264	-0.29516014	0.11647906	-0.08701868	0.027817842	0.035676714	-0.15008149	-0.36278167	0.5511174	0.17247936
c321	-0.16723427	0.5790043	-0.21594913	-0.12932505	-0.052114945	0.07795737	0.23053943	-0.33911303	0.26550952	0.26777875	0.04823412	0.34517437	0.039756503	0.17521933	0.09819754	-0.20132339
c322	0.15863082	0.15160206	-0.21496044	-0.0052863485	-0.57590795	-0.2200371	-0.17072864	0.19477433	-0.26115295	0.4462397	0.29086304	0.14103699	0.19903162	0.29050463	0.027875265	-0.06318951
c323	-0.12729031	0.21673585	-0.3828515	0.42232	-0.15317935	-0.05801022	0.35243487	0.19457638	-0.45161828	0.42827493	-0.026451878	-0.076137036	-0.35321316	-0.21497013	-0.045648362	0.20350319
c328	0.3229938	-0.16489255	-0.37069708	0.021775289	-0.33301732	0.006242221	0.37432826	-0.17965357	-0.16047685	0.26143196	0.24223217	-0.06737854	-0.08478129	0.277238	-0.18845052	0.42279917
c329	0.20547323	0.45186013	0.00547928	-0.025644673	-0.21034522	-0.3802717	-0.25877625	0.41693592	0.42386565	-0.08995012	-0.18718897	0.25026372	0.23203278	-0.083411075	0.27678347	0.03889281
c770	0.05420813	0.45578334	-0.46248832	0.28620023	0.25603446	0.007891869	-0.3911556	0.18014167	-0.41317055	-0.040280897	-0.14028986	-0.22340482	-0.01330696	0.18438624	-0.12325379	-0.10354336
c778	-0.19213136	0.3461787	-0.24264614	-0.08299864	0.07252913	-0.33256102	-0.32848442	0.16343698	0.1965102	0.20402168	-0.32610887	0.059544828	-0.3917192	0.30687737	0.14802268	0.48439303
c800	-0.15374184	0.30790037	-0.11174773	0.02070118	0.18309522	0.033242434	0.26736137	0.388791	0.5124337	-0.20354223	0.28782174	-0.0189572	0.1797782	-0.4035447	-0.1281054	0.4896852
d000	-0.07130793	-0.07505605	0.15324084	-0.3488643	-0.10185817	-0.51970834	0.10107061	0.24008417	0.24219468	0.21072567	0.18887807	0.2144412	-0.2519031	-0.27558044	0.37784883	0.2957637
d370	0.21099769	0.07104175	-0.20530932	-0.06642989	-0.2807042	-0.4315852	0.16068184	0.17086077	0.27615875	0.43294063	0.31548437	-0.35686502	-0.043817054	-0.11776955	-0.20611095	0.0968798
d380	-0.25723043	-0.29540595	-0.3721633	0.2623352	0.08426084	-0.32933405	-0.16474615	-0.2967234	-0.23645274	0.013070371	0.2219254	0.15107363	-0.06806921	0.076732956	0.19497472	0.4073866
r590	0.5131859	0.18290457	-0.10549697	0.17544974	-0.4104367	-0.10583479	-0.023252202	0.32435754	0.39439717	0.23159584	-0.26623023	-0.42084327	0.01464765	0.1727448	0.32387733	-0.010880231
r599	-0.084138945	0.115160525	-0.0045294906	0.0570765	0.23534031	-0.16157605	-0.0032171642	-0.3867138	-0.2371978	-0.030942021	0.49889988	0.38865858	0.3585674	0.26415706	-0.25413448	-0.002032137
t810	-0.12358841	0.011919699	0.091778554	0.4169324	0.03830227	-0.2581854	-0.2986986	-0.34593555	0.28078124	-0.11606124	-0.4680606	0.14165393	0.41128838	-0.2537101	0.021080012	0.17051919
perinodal_invasion	0.28414813	0.36826134	-0.012290085	0.11272592	-0.2935685	-0.13415512	-0.12137624	0.1681694	0.224034	-0.28108117	-0.46272504	-0.25845313	0.23915727	0.35321686	-0.49082667	0.08327814
lymphovascular_invasion_L	-0.227588	-0.06258741	-0.24345566	-0.05472769	0.28486353	-0.040121507	-0.3415242	0.32186824	0.20414296	-0.26727572	-0.16635495	0.44425803	0.18544187	0.20726131	0.17713012	0.17186676
vascular_invasion_V	0.32612392	0.044784766	0.29515973	-0.0030381759	-0.33947632	-0.018138247	0.3782895	0.23249795	-0.21025932	-0.19389316	0.021906054	-0.3313938	0.092597075	-0.12164533	0.3364804	0.26484182
perineural_invasion_Pn	0.08783954	0.60732716	-0.29760063	-0.2253187	-0.24235837	0.03224399	0.0941878	-0.16284981	-0.41124448	-0.084656976	-0.4881908	-0.37429434	0.073872626	-0.2528933	0.077272005	0.14437188
carcinoma_in_situ	-0.00801348	0.5578649	0.13674718	-0.1599893	-0.33268473	-0.42147854	-0.17033412	-0.15953404	0.17939073	0.16984318	0.17254062	0.06481132	-0.030713998	-0.25983799	0.47051027	0.33756688
primary_tumor_site	0.103922725	-0.27385855	0.042458933	0.00015702297	0.14264268	-0.2686796	0.3872995	0.2915973	-0.38033	-0.2812012	-0.33623275	-0.1383631	-0.0627216	-0.043913502	0.09222773	-0.45779637
grading	-0.048287556	0.10233277	-0.16923608	0.37097245	-0.33934498	-0.14177875	0.33223608	0.47190282	-0.027628189	0.033946864	0.09140806	0.25027168	-0.28375453	0.15723984	0.20889747	0.3344321
hpv_association_p16	0.25520906	-0.1993815	0.38095453	0.29717657	-0.07917866	0.30402634	0.18872622	-0.0021187845	0.42642736	-0.20351337	-0.30219376	0.10395193	0.21264482	0.18997979	0.20544277	0.031161265
resection_status	-0.3560873	-0.101829685	-0.1738059	-0.3641728	-0.34282178	0.16189156	0.1821534	0.40813777	-0.04135006	-0.20982057	-0.4267187	-0.16014926	-0.20512927	-0.14121382	-0.29613814	-0.05895037
resection_status_carcinoma_in_situ	0.38696066	0.11612557	-0.35296878	0.12687187	0.20826393	0.061125584	0.040950462	-0.2575466	0.22766697	-0.3645457	-0.3946194	-0.10276454	-0.021112517	-0.3515367	0.36026067	-0.16042452
histologic_type	-0.031626515	-0.10237522	0.03245084	0.4179205	-0.32715803	-0.053252444	0.10274784	0.050295882	0.44486827	0.22890505	0.03733428	0.058260996	0.37359336	-0.4171092	0.34588456	-0.27290004
pT_stage	0.09986882	-0.16180965	0.37240553	-0.22353747	0.11316386	-0.35646695	-0.045353673	0.06441109	-0.27915418	-0.12514326	0.1430227	-0.34267545	-0.27550778	0.19234435	0.3383425	-0.06008935
pN_stage	-0.27053845	-0.25265998	-0.12097979	-0.023119414	-0.49364462	0.005412592	0.42769817	0.30444086	0.42337558	-0.2394639	-0.38629112	-0.35217842	-0.0148458695	0.08916022	0.17049725	0.072997764
sex	-0.108951494	-0.02743723	0.10196509	-0.14547428	-0.1672658	0.30982015	0.39125058	0.060639814	0.4869782	0.07229966	0.2987322	0.033855237	0.1046491	0.13463973	-0.14948632	0.3656581
primarily_metastasis	-0.29622614	0.11175448	-0.039686333	0.045503013	-0.15213569	-0.27890193	0.28882173	-0.3623835	-0.38179386	-0.35917574	0.10244946	-0.05678658	-0.22514409	0.33767915	-0.38066086	0.02452746
smoking_status	0.34179622	0.40309516	-0.34636375	-0.08303537	0.35647908	-0.16949037	-0.19872886	0.29297894	0.37647858	0.11589808	-0.21563247	0.1449404	-0.335716	-0.34947982	-0.12898624	-0.3468432
