	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15
Leukocytes [#/volume] in Blood	0.23558529	0.12576085	0.23338161	-0.28022805	-0.09424794	-0.12577403	0.1587152	-0.041110452	-0.5274095	-0.5807587	-0.21304283	0.27278307	0.12518243	0.25943014	-0.05072239	0.54633874
Hemoglobin [Mass/volume] in Blood	0.18059984	-0.0009860564	-0.37776044	0.06735745	0.27011016	0.20293403	0.30512086	-0.35173377	0.40507057	-0.3857228	-0.17853488	-0.30772173	0.16870041	0.19910547	-0.16574658	-0.020902785
Platelets [#/volume] in Blood	-0.5845478	0.03365688	0.017181015	-0.119421825	0.21374968	-0.036445394	-0.48814017	-0.16970636	0.28955755	0.018368833	-0.41566253	0.33190104	-0.35153863	0.4759024	0.002388905	0.18004982
Erythrocytes [#/volume] in Blood	0.42686072	-0.22539058	0.26635966	0.41560146	-0.20327847	-0.0443768	-0.14247753	-0.04457055	0.43818158	-0.3799271	0.21069323	-0.2951422	-0.012671154	0.07002638	-0.014651879	-0.36426422
Hematocrit [Volume Fraction] of Blood	0.16243024	-0.046307813	0.16023369	0.07169556	0.080840714	-0.37446475	0.15378213	0.3728459	0.22571942	-0.018647907	0.29156765	0.08046287	0.6094269	-0.39339292	-0.31702477	0.36287346
Erythrocyte mean corpuscular hemoglobin [Entitic mass]	-0.47999522	-0.3841308	-0.065066226	-0.092715986	0.13912432	0.18819736	-0.100192346	0.3245612	0.031097587	0.051580906	-0.21305504	0.055179797	-0.24706027	0.16970521	0.26664937	-0.16534625
Erythrocyte mean corpuscular volume [Entitic volume]	-0.08570556	0.12097553	0.46533167	-0.51136667	0.022763884	-0.417105	-0.34537837	-0.41270995	-0.11439202	0.34748524	-0.020057658	0.07856449	0.14449881	-0.004653718	0.08658692	-0.63664335
Erythrocyte mean corpuscular hemoglobin concentration [Mass/volume]	-0.09041919	0.022566719	0.22577529	0.15424384	-0.031744484	0.027404396	0.038360313	-0.2787348	0.2389541	-0.3421689	0.18913546	-0.5881509	0.07497118	0.17206708	0.63174945	-0.4955263
Erythrocyte distribution width [Ratio]	0.6217069	0.091234826	-0.33215234	0.4297617	-0.32649207	-0.26850307	0.03230946	0.05070636	-0.12782761	0.6027526	-0.3463586	0.10261553	-0.048600264	0.2990355	0.29065472	0.12719715
Platelet mean volume [Entitic volume] in Blood	0.045894075	0.118717864	0.1899796	-0.9853159	0.4465965	0.4523282	-0.34972125	0.08772223	-0.17803127	-0.008511969	0.25912538	-0.31869924	-0.17220604	-0.30796513	0.15345085	-0.2598386
Granulocytes [#/volume] in Blood	0.02834691	0.12345639	0.76209575	-0.0827892	0.04004132	0.34977672	-0.16211946	-0.12786122	-0.5117141	-0.33699387	0.47095785	0.5618755	0.13140586	0.03246474	-0.3342538	0.1974814
Eosinophils [#/volume] in Blood	0.54462457	0.14137499	-0.21410933	-0.1486552	-0.2899843	-0.1304006	0.33684382	-0.061111525	0.17249206	-0.5175175	-0.111668974	0.018036474	0.26101157	0.018028988	0.3776015	0.14619304
Basophils [#/volume] in Blood	-0.25694954	-0.42645615	-0.41586694	-0.18380897	0.100530066	-0.25945935	0.13925259	0.39832845	-0.21074083	0.101848885	-0.18098399	0.23276514	0.52385306	0.3810668	-0.121491715	0.31997886
Lymphocytes [#/volume] in Blood	0.21471675	0.36177164	-0.09369745	-1.2185229	0.041153323	0.25459164	-0.5310455	-0.17767459	0.5258174	-0.20386687	0.1522077	-0.24192522	0.31757802	-0.06204365	-0.002530589	-0.18258627
Monocytes [#/volume] in Blood	0.31195617	-0.0054230266	0.017865011	0.11873406	-0.4618099	0.0850213	-0.35681155	-0.03983857	0.38216877	0.25570458	-0.049827665	0.3107903	0.21362334	0.14034072	-0.19971274	0.13355003
Platelet distribution width [Entitic volume] in Blood by Automated count	-0.1627678	-0.05370066	-0.3149494	-0.27196035	0.18910584	-0.4565386	-0.43523982	0.17913947	0.48028058	0.27484936	0.018028343	0.030776137	0.33173886	-0.38156164	-0.44914615	0.45475796
cd3_z	0.149864	-0.2919285	0.25386402	0.23046705	0.059743952	-0.15366203	0.29205653	0.3065831	-0.52211684	0.1466891	0.28618178	0.42174542	-0.060461488	-0.3304285	-0.43863654	-0.023762386
cd3_inv	0.30625686	-0.3811245	-0.0147814145	-0.21329966	-0.041360177	0.12942755	0.26989916	0.38217402	-0.40284133	-0.18459652	0.4633246	-0.08139985	0.44382596	0.0026909476	0.08135006	-0.20482272
cd8_z	0.12123931	-0.24360545	0.06674884	0.12229954	0.28040236	0.4016981	0.28785622	-0.11507565	-0.36959976	-0.1951538	0.04439806	-0.38762593	0.0017496392	-0.32488906	-0.5316738	0.05503745
cd8_inv	-0.22628225	0.37193564	0.25210854	0.05221611	-0.21059456	-0.15098415	-0.38082194	0.06890109	-0.34753197	-0.12360589	0.07694468	0.73416305	-0.032727666	0.46429464	0.2924518	-0.114674635
number_of_positive_lymph_nodes	-0.058654103	-0.462802	0.18062104	-0.08408797	0.25248194	-0.032486767	0.27595568	-0.19607976	-0.02594087	0.072523184	-0.108370066	0.3683401	-0.30235752	-0.41381213	0.175562	-0.20650798
infiltration_depth_in_mm	0.5391563	0.2828845	0.31126267	-0.88445705	-0.16253226	-0.33134335	0.059528794	-0.17827672	-0.21326602	-0.13702105	0.43694744	0.5115231	0.32565257	-0.3229313	-0.14278987	-0.3497807
age_at_initial_diagnosis	0.044246867	0.1251186	0.19426483	-0.11236723	0.194847	-0.46844092	-0.32798743	-0.36032316	0.16704582	0.2994976	0.13194308	0.24181668	-0.044370275	0.09710349	-0.32531863	-0.30642384
