	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15
bin_0	-0.05515296	-0.13624594	0.48096612	-0.07363942	-0.4309261	-0.01879492	-0.39776206	0.2973182	-0.0499568	0.046172306	0.109653026	0.198361	0.24563527	0.24079312	0.36625934	-0.022768456
bin_1	0.2030209	-0.09503995	-0.23603153	-0.2870792	0.44313568	-0.25633147	-0.31713843	-0.029384153	-0.0896699	0.098656826	0.38108277	-0.2713127	0.12514	-0.28897715	-0.23009886	-0.24369572
bin_2	0.25701243	0.27806982	-0.125655	0.2655351	-0.33759817	0.17275485	-0.32975698	0.091707736	0.24856956	-0.23065864	0.3220534	0.078620955	0.35576612	-0.3160665	0.1116126	-0.21340625
bin_3	-0.069828704	0.06247832	-0.23771583	-0.2680498	0.17483011	-0.2214209	-0.32925254	-0.23794381	0.28397983	-0.1935191	-0.30748287	-0.38947108	-0.0371907	-0.30204445	0.298472	0.26873124
bin_4	-0.2650268	-0.0072421045	0.314805	0.13605586	-0.23028387	-0.09998587	0.39693242	-0.013780642	-0.20914346	-0.013454036	-0.41106	-0.11050341	0.15716086	-0.40659818	-0.2681742	0.3229234
bin_5	0.023219367	0.09742237	0.04485977	0.35570666	-0.105426356	-0.12692346	-0.35620785	-0.07794597	0.16727124	-0.5653214	0.047398582	-0.18430798	0.19837789	-0.3690437	0.35905007	0.11401045
bin_6	-0.0141133135	-0.1954809	-0.45783922	0.24417593	0.034617	-0.00036548395	-0.10465409	-0.0044411644	-0.073994994	0.25413236	-0.05847115	0.33901122	0.30208877	0.071049176	0.51479447	0.36118388
bin_7	0.26402983	0.28779656	0.38772324	0.28721172	0.0497107	-0.031440917	-0.33680084	-0.027527826	0.3917014	0.3288046	0.2655401	-0.17060664	0.030217765	-0.3228049	-0.17109641	-0.037926417
bin_8	-0.25283226	-0.27556992	0.35098913	-0.058117833	0.305796	-0.16715752	0.1696845	0.06155447	0.34992427	0.37433878	0.14142638	-0.09433782	0.26032802	-0.31953514	0.17479986	0.296016
bin_9	-0.1057012	-0.36069643	-0.3066033	-0.015517933	-0.3050455	-0.24679914	-0.25336698	-0.17959297	0.04107233	0.31156594	0.07626178	0.29791728	0.122572266	-0.25942755	-0.33697614	-0.35335183
bin_10	-0.38003644	0.16658409	0.04383501	0.11937114	-0.28325522	-0.09018935	-0.22592555	-0.1050569	0.14979401	-0.0039206534	-0.23609564	-0.066303276	0.47752628	0.25614473	-0.4039996	-0.34893554
bin_11	0.17984067	0.20607139	-0.32686946	0.13266335	-0.32778242	0.21044903	0.116583936	-0.34403738	0.33350146	0.29048377	0.21805952	0.23875573	-0.15952335	0.33988878	0.26792955	-0.06440772
bin_12	0.12790138	-0.108415805	-0.040877637	0.16961211	0.17360924	-0.0680976	0.30733463	0.4477181	-0.11016075	-0.085417755	-0.44105032	0.21022359	0.23450401	0.37739718	0.25345576	-0.3032373
bin_13	-0.2479136	0.23986302	0.3541648	-0.11934486	0.104211114	0.0017886304	-0.07681886	-0.35017052	-0.30998757	0.32952642	-0.22300921	0.29999113	0.0645566	-0.3661971	0.34031302	0.058791757
bin_14	-0.3506713	0.1594413	-0.3563004	-0.3788794	-0.27616742	-0.10812334	-0.015302732	-0.31270835	-0.33042616	-0.025538573	0.26339594	0.14818768	-0.03626501	0.046999633	0.374638	-0.22378662
