	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31
Patient_1	0.2021449	0.2109197	0.0076952246	-0.004110866	-0.22650431	-0.12593205	-0.23152372	-0.11372748	0.21548422	0.23438358	-0.13231628	0.041597918	-0.25083688	0.13955827	-0.050048888	0.41512948	0.08086452	-0.14698032	-0.3096135	-0.053942274	-0.10221782	-0.20159616	0.09935955	0.08963662	0.058207612	-0.19375259	-0.22311899	-0.14578076	-0.18699764	-0.14603075	-0.11125842	-0.16275991
Patient_2	0.3772458	0.22720024	-0.08285195	0.021804566	-0.041192763	-0.24559508	-0.11884229	-0.17875284	0.0747151	0.22316879	0.2162281	0.06031321	-0.12710543	0.05456029	-0.06518384	0.28961822	0.14161982	-0.27966884	-0.44818535	-0.07417588	-0.25984702	0.0039464235	0.056133963	0.041614234	0.044709112	-0.11572876	-0.07593211	-0.16627888	-0.114201576	-0.114676364	0.10723178	-0.11847844
Patient_3	0.11024665	0.20725395	-0.11075853	0.078093424	-0.28951645	-0.241624	-0.2456701	-0.16528422	0.078625515	0.28813863	0.18276958	0.091739565	-0.22724204	0.18814248	-0.12124349	-0.04183543	0.17778325	-0.101667985	0.0088482555	-0.23976	-0.18427704	-0.1724039	0.1605773	0.061605252	-0.05853067	-0.21627612	-0.27063116	-0.14786458	-0.18394965	-0.21918687	0.10766881	-0.1749007
Patient_4	-0.005499647	0.20954666	-0.10421003	0.06262886	-0.34728175	-0.20739341	-0.23885067	-0.15645333	0.13062902	0.29599243	0.13509877	0.052918132	-0.22019927	0.22712041	-0.09143103	-0.02952082	0.14777228	-0.038417034	0.051970445	-0.28259912	-0.12048572	-0.20236893	0.14443432	0.06152523	-0.012344503	-0.22497888	-0.29145074	-0.14656964	-0.17830521	-0.23582107	0.036053933	-0.1709192
Patient_6	0.21680693	0.21790035	-0.058712825	0.04333702	-0.25045964	-0.23996018	-0.24884379	-0.13759294	0.1439959	0.2675247	0.122946404	0.09244058	-0.24378525	0.16062616	-0.11674826	0.1830065	0.1456856	-0.13880248	-0.2202622	-0.1738429	-0.16245846	-0.17489645	0.14080645	0.07783916	-0.038962893	-0.20555139	-0.25501868	-0.16752304	-0.19116488	-0.19480635	0.08841904	-0.1715531
Patient_7	0.18429041	0.23121424	-0.0045031887	-0.004747541	-0.20403749	-0.0924712	-0.19672464	-0.13737524	0.23625441	0.21971133	-0.15172301	0.0076291217	-0.21477254	0.1346972	-0.023957504	0.44161427	0.060681358	-0.17765006	-0.37915322	-0.031995222	-0.11053125	-0.1592288	0.065708295	0.085359596	0.10386652	-0.18844754	-0.17864048	-0.13517527	-0.17650618	-0.13514917	-0.15334761	-0.13829753
Patient_8	0.03254532	0.23996222	-0.089086026	0.04583886	-0.34708333	-0.18402515	-0.24816135	-0.16945413	0.18576643	0.29822707	0.06230433	0.029403191	-0.22664076	0.2287195	-0.0652925	0.10658798	0.12720142	-0.085676916	-0.08906079	-0.23335102	-0.13653827	-0.19520052	0.117292665	0.071182206	0.041403472	-0.24097519	-0.27823922	-0.15259886	-0.19248846	-0.22625872	-0.028809238	-0.16779679
Patient_9	-0.08544409	0.23245242	-0.1654562	0.08620749	-0.368442	-0.16325517	-0.20766804	-0.19432214	0.08692331	0.2805396	0.11590805	0.03905322	-0.19043122	0.2760047	-0.06663324	-0.18377735	0.13721466	-0.049393546	0.08605457	-0.28822756	-0.112303354	-0.16903555	0.13285057	0.0559637	-0.007796202	-0.22424415	-0.25206715	-0.0935248	-0.16168283	-0.25033957	-0.013067225	-0.15286244
Patient_10	-0.07594958	0.21533003	-0.18124078	0.10337764	-0.3284586	-0.16145252	-0.18619055	-0.1833187	0.02587789	0.2561284	0.1510699	0.06788389	-0.1874143	0.26041746	-0.090736814	-0.2862981	0.16000833	-0.048931066	0.14718097	-0.28515467	-0.10064796	-0.16038021	0.15801276	0.06678111	-0.059311178	-0.19795439	-0.23824084	-0.07565131	-0.15407401	-0.25249475	0.03445414	-0.15857163
Patient_11	0.20690995	0.19382305	0.03342942	-0.029997662	-0.18208091	-0.08199949	-0.19547302	-0.091520034	0.22467686	0.20293182	-0.19722198	0.018143328	-0.22570676	0.11955512	-0.013890181	0.49562046	0.048771847	-0.14655568	-0.3664707	0.0037009122	-0.079473585	-0.18288957	0.070376515	0.090862036	0.09602559	-0.16407627	-0.18349811	-0.13384674	-0.16078381	-0.11499746	-0.17318669	-0.1457438
