	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31
Leukocytes [#/volume] in Blood	-0.075319625	0.21166833	-0.09790468	-0.24545564	-0.097754456	0.21207467	0.026791856	-0.14299677	-0.03360027	0.028167045	0.17313905	-0.014063402	0.10468431	0.6141692	0.1273991	-0.44247705	-0.24665892	-0.48207033	-0.17334026	-0.22423422	0.30314136	0.11333167	0.12499161	0.31629243	0.21815674	-0.19461033	-0.049439337	-0.2129144	-0.27492163	-0.24362744	0.36749387	0.052700114
Hemoglobin [Mass/volume] in Blood	-0.024388656	-0.18045287	0.1885772	-0.33425385	-0.37949952	-0.2618327	0.12652552	-0.011686877	0.2029235	0.05956893	0.74395686	0.15998448	0.3351842	-0.318161	0.6419786	-0.3681573	-0.18556415	0.0985579	-0.34900784	-0.019999621	-0.10704476	-0.12446831	0.069617234	-0.07002237	0.14161526	0.24181113	-0.13294408	0.096799225	0.09637836	-0.2716404	0.07468141	-0.034974165
Platelets [#/volume] in Blood	0.5257188	-0.15828815	-0.11979519	-0.3646368	-0.20013513	0.01686947	-0.40676033	-0.22056898	0.20992894	-0.1638576	0.3111942	-0.18057331	0.34563777	0.35668918	0.13118444	0.050382167	-0.13740218	-0.26323012	-0.17258847	-0.01156747	0.23904555	-0.20425905	-0.29294413	0.32418373	0.34364432	-0.24251023	-0.29483515	-0.23121373	0.022511894	-0.12082633	0.14987242	0.12477786
Erythrocytes [#/volume] in Blood	-0.089259624	-0.046360876	-0.30406207	0.23688841	-0.19866283	-0.0671445	-0.16962682	-0.19702432	0.26471344	-0.1704479	0.3757004	-0.024503173	0.2751577	0.089489736	-0.040549733	-0.10296162	0.032474957	0.09261681	-0.1028908	0.24312346	-0.21935123	-0.09593865	0.29656428	0.031425748	-0.26435676	0.1476142	-0.16310033	0.08811734	-0.3116043	0.14927772	-0.029494502	0.15010673
Hematocrit [Volume Fraction] of Blood	-0.0821934	0.28543255	0.33335876	-0.09300046	-0.4130106	-0.11577087	-0.22832055	-0.036155023	-0.22969535	0.10760159	0.22548343	0.06042432	0.16176817	0.24406981	0.4109831	-0.24275498	-0.0903773	0.08285316	-0.38982415	-0.28775597	-0.12017293	0.26317152	0.28349698	0.39627928	0.081820115	-0.13717057	-0.03407294	0.06306498	-0.124736875	-0.32336465	0.24175659	0.2766731
Erythrocyte mean corpuscular hemoglobin [Entitic mass]	0.1548446	0.107808754	0.49128762	-0.14285576	-0.49199983	-0.22200818	0.27831814	0.18493706	-0.064100854	0.087456845	0.39695713	0.2524773	-0.2953127	-0.1851108	0.34729576	0.18621388	-0.5321162	0.03735944	0.03340586	-0.07487442	0.27413765	0.042339943	0.02514973	-0.070408136	-0.05578391	-0.06939647	-0.2121705	0.06399581	0.30108485	-0.32906497	-0.042922035	0.114092104
Erythrocyte mean corpuscular volume [Entitic volume]	0.3088247	0.046241097	-0.2715329	0.0037826556	0.10825397	-0.18729043	-0.4966459	0.1823456	-0.04749238	0.008795048	0.5614176	-0.10891044	0.1915248	-0.33352822	0.020113513	0.11889714	0.22606403	0.0042475713	-0.5462586	-0.1405928	-0.0033475393	0.049321204	-0.0154505875	0.016105138	-0.33343154	0.15886047	0.06320783	0.042327784	-0.03669895	-0.26034802	-0.092382275	-0.07632477
Erythrocyte mean corpuscular hemoglobin concentration [Mass/volume]	-0.1519348	0.022576185	0.2278173	-0.17956778	-0.29144022	-0.17312866	0.018860951	0.04164213	-0.3056548	-0.18865924	0.114586614	-0.12566386	0.15983245	-0.29811966	0.28676388	-0.045079466	0.022566129	-0.36355096	-0.1882421	0.18828812	-0.037075374	-0.07317638	-0.08626114	0.27325302	-0.12877697	-0.2420817	-0.36543655	0.14987686	-0.056947622	0.02979878	-0.102751486	-0.09746711
Erythrocyte distribution width [Ratio]	0.059883323	-0.15069202	0.28299126	0.053305797	0.14845479	0.15868057	0.105288625	-0.19220151	0.021577964	-0.018856985	0.015050071	0.09869827	0.35597205	0.26302412	0.29932246	0.17230128	0.12508468	0.19696268	0.40376517	-0.312524	-0.0035056393	0.012356373	-0.08888004	-0.10453744	-0.0130804125	-0.2486759	-0.25889868	0.1761523	-0.20563728	-0.04115019	-0.12962979	-0.18020386
Platelet mean volume [Entitic volume] in Blood	0.059826344	-0.28269592	0.2968593	-0.02813403	-0.09927238	0.1654146	-0.00037746967	-0.044858698	0.14808565	0.03197445	-0.066382825	-0.3404555	0.1084453	0.3611068	0.26051643	-0.41795167	0.09672617	-0.63676494	0.15621385	-0.0045953207	0.19134498	0.06488267	0.20793656	-0.09779982	0.24672993	-0.330866	-0.101389654	-0.054620516	-0.22873786	0.18983419	0.041495737	0.010945174
Granulocytes [#/volume] in Blood	0.5100044	0.0031650355	-0.10524424	0.045104515	0.22849846	-0.22231491	-0.010286913	0.1674881	-0.19783607	0.3348013	0.056599993	-0.058573775	0.14599177	-0.0064667794	0.019254392	-0.50523263	0.111010425	-0.02518273	0.31715098	-0.071161374	-0.2249197	0.34791964	-0.06673348	0.23381834	0.014187512	0.01694794	-0.23693676	0.014967215	0.012182909	0.02131777	-0.17454357	0.008942543
Eosinophils [#/volume] in Blood	0.05274573	-0.1586697	-0.06018332	-0.2534721	-0.22845007	-0.3220665	0.026433518	0.19740088	0.25845373	0.3229299	0.123958535	-0.03498077	0.33645445	0.40991783	-0.07681572	-0.14694938	0.18479857	-0.38671744	0.5118422	0.17696652	0.1975017	0.13616215	0.0057943626	0.06476857	-0.14281435	-0.20074421	-0.44963372	0.060706366	0.19986828	0.12085835	-0.14464952	0.27276543
Basophils [#/volume] in Blood	-0.20036516	-0.016897986	-0.0074103996	-0.10419758	0.017233808	-0.10449789	-0.045195885	-0.014162667	0.17389421	0.20564444	-0.0031211271	0.3619945	0.37439105	0.33085936	0.31928515	-0.33516836	-0.11562227	0.27145585	-0.31095487	-0.338146	0.1540439	0.07789995	0.050367504	0.13340172	-0.029388625	-0.5708593	0.38494813	0.3497955	-0.0194876	0.35774678	0.042038016	-0.1789887
Lymphocytes [#/volume] in Blood	0.18151885	0.13986215	0.14033595	-0.25786573	0.04737436	-0.16252533	0.3163354	0.19941084	0.4627058	-0.033269025	0.3880862	-0.025248695	0.06815236	-0.19884034	-0.123695225	0.3772965	-0.5599559	-0.44953316	0.50467324	-0.110200636	-0.27947187	-0.19377305	-0.054544218	-0.46179494	-0.121619634	-0.56569237	-0.23704903	-0.21261941	0.16151486	0.36261046	-0.1872791	-0.0062832376
Monocytes [#/volume] in Blood	0.06862129	-0.08071013	-0.064978264	0.33614305	-0.04262719	0.05334978	-0.20737827	-0.15119109	0.2964359	0.14377058	-0.14515275	0.0674989	0.124838926	0.25648722	0.25659335	0.063957945	-0.18966182	0.10076271	0.14719288	-0.33385524	0.024927383	-0.022521578	0.48015815	-0.21838532	0.23979308	-0.0065197246	-0.47394934	-0.3318689	-0.07980472	0.17206764	0.0163204	-0.069085486
Platelet distribution width [Entitic volume] in Blood by Automated count	-0.28683415	-0.06968141	0.23436823	-0.15626177	-0.22159341	-0.27490413	0.0045364476	0.3526665	0.21243995	0.16113019	-0.03518536	-0.045637246	-0.1809647	0.27669337	0.1529	0.013573202	-0.020558603	-0.1298758	-0.5152855	-0.4050394	0.27212948	-0.013464445	0.3054853	0.23308459	0.026196808	0.06867973	0.15427673	0.31329837	0.051514722	-0.12199185	0.18148918	0.30253342
cd3_z	-0.11918431	0.22307004	-0.030852748	0.10299792	0.030976629	-0.10525124	-0.011645166	-0.054584317	-0.29657665	0.21604747	-0.3309574	0.31191048	0.23159283	0.21131906	0.10725705	0.47375113	0.12716646	0.19352977	0.23389672	0.13437393	-0.05252327	-0.2180352	0.30107433	-0.22545192	0.19113351	-0.15214524	0.2379433	0.2230276	-0.14354894	-0.33445588	-0.1834712	-0.18686412
cd3_inv	0.18069555	0.030876521	-0.4479509	-0.24616641	0.16060139	-0.0006887097	-0.25811896	-0.012141278	0.10526165	-0.23964848	-0.26070425	-0.1456876	0.11332844	-0.21032213	0.16335727	-0.11311222	-0.32173353	0.13368845	0.51284975	-0.18014419	-0.12691866	0.066490054	-0.003945645	0.058555856	0.05399285	-0.13965574	-0.22227766	-0.12209268	-0.29649734	-0.2543729	0.18563248	0.22446066
cd8_z	-0.05068207	-0.3664273	0.0012579538	0.14026253	0.15738711	0.26452193	0.05942694	-0.11539618	-0.18811204	0.15432505	-0.22344494	-0.037790995	0.30806577	-0.14797466	-0.07082027	0.44891298	0.38491848	-0.2139088	-0.08620122	0.22371268	0.16693337	0.06313941	-0.4699183	0.22310147	0.12730579	-0.051079586	-0.23163727	-0.13713372	-0.45688498	0.13041776	0.19191298	0.040353887
cd8_inv	-0.20212263	0.13538809	-0.06845048	-0.37245953	0.54253983	0.375579	-0.12139669	-0.21225223	0.12027931	-0.08476142	0.3083175	-0.2533271	0.19503967	-0.045048304	-0.47839737	-0.0064370045	-0.058108333	0.0034079219	0.011512079	0.36538836	-0.008143596	-0.1576802	-0.33821735	-0.011850009	0.15029307	-0.27997613	0.07477902	-0.101493	-0.018132476	0.07762484	-0.17913891	-0.09028242
number_of_positive_lymph_nodes	-0.12637492	-0.2863647	-0.3220518	0.05029598	-0.17552094	0.3375815	-0.24796267	0.1420882	-0.1879269	0.12875874	-0.15805967	-0.16957669	0.5793708	0.18725966	0.06450813	0.08206474	0.23172863	-0.047882643	0.24330433	0.405473	-0.3499247	-0.17478046	0.10109966	-0.09238974	-0.15445961	0.45585662	0.08073619	0.23692411	-0.14549896	-0.027819242	-0.20196027	0.050098613
infiltration_depth_in_mm	-0.17519893	-0.12617978	-0.11569749	0.21477866	0.15526386	-0.15563709	-0.2905744	-0.17295662	0.10246809	-0.2595878	0.4854918	0.012605605	0.3892582	-0.078440696	-0.41120356	0.35791653	-0.305285	0.38038957	0.5527314	0.16233642	0.36321804	0.3620612	0.18476012	0.65967953	-0.15055715	0.17268421	0.16812111	-0.028480254	-0.2659285	-0.24005581	-0.18247996	-0.23193826
age_at_initial_diagnosis	0.12937404	0.22514178	0.049033437	0.07263654	0.018092355	0.032598056	-0.51991916	0.2231295	0.19592927	-0.0063979384	0.31443974	-0.24030338	-0.11979917	0.1376613	0.13667333	0.14492193	0.13933644	-0.27015585	0.5783364	0.46553954	-0.026992105	-0.25105733	0.06601387	-0.005434773	0.27831995	-0.07683972	0.19842978	0.31183842	0.1481395	0.0067395926	0.11239782	-0.010218378
