	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31
Leukocytes [#/volume] in Blood	-0.15967013	0.26524556	0.057414774	0.26635632	0.07201396	-0.012040311	-0.14703967	0.024115816	-0.01925255	-0.1488262	-0.18317796	0.19391888	0.18450795	0.33687645	-0.26017782	0.20704177	0.22246362	-0.068257004	-0.16997872	-0.10172768	-0.082097374	-0.05831754	0.010513533	0.061107535	0.22902592	-0.11001106	-0.12997183	-0.13550358	-0.3041964	-0.2175872	-0.01754656	0.22179715
Hemoglobin [Mass/volume] in Blood	-0.014298106	0.051142372	0.4128285	-0.26475883	0.14909323	0.10640715	0.28007683	0.26167917	-0.2134933	-0.2738958	0.18676154	0.1542282	-0.033702645	0.15579018	0.38213688	0.35286534	0.14902835	-0.06605066	0.00486861	-0.14344695	-0.3105586	-0.021974705	0.2916585	-0.17057249	-0.35237673	-0.16991813	0.28044805	-0.050421365	0.113306	-0.27673933	0.13318239	0.027585553
Platelets [#/volume] in Blood	0.058589038	0.033872485	-0.00975091	0.14563848	-0.2953001	0.06635127	-0.05202154	0.16888975	0.15095864	0.11557846	0.13920681	0.47728845	0.07090305	-0.01814558	0.040368833	-0.006580405	-0.11158762	-0.076633275	-0.21883966	-0.1129162	-0.18594483	0.009556353	0.26343918	0.23341791	-0.14043085	-0.21922553	0.33101547	0.16855569	-0.26449192	0.24768648	-0.15108486	-0.22369145
Erythrocytes [#/volume] in Blood	-0.23940365	-0.048006807	-0.09297594	0.19227782	-0.017093705	-0.033688284	0.09433095	-0.20553115	0.051170815	-0.05952523	0.1402976	-0.06095075	-0.0021485458	0.30346602	0.04059759	0.2672698	-0.15538168	0.22901939	-0.053580936	-0.22170243	0.24000391	-0.18982217	-0.02303173	0.080977045	-0.16192883	-0.20394212	-0.10858588	0.3370244	-0.3277154	0.16627248	-0.10346254	-0.25650108
Hematocrit [Volume Fraction] of Blood	-0.41412106	0.29031166	-0.04846379	0.011029461	-0.24512862	0.056125868	-0.09885941	0.17085518	-0.18319114	-0.041732263	0.1482591	0.33440048	0.27074176	-0.12841374	0.051069815	-0.1623669	-0.06962927	-0.024087623	0.05740765	0.19704682	0.022442926	0.037848324	-0.3334166	0.48759723	-0.13308121	0.07252521	-0.10342841	0.0076241256	-0.19755365	-0.26594245	-0.33562258	0.2832976
Erythrocyte mean corpuscular hemoglobin [Entitic mass]	-0.30113003	-0.24823132	-0.25844896	0.10591342	0.16584872	0.059312664	0.35355306	0.33389166	-0.004185308	0.038690444	-0.22084597	0.10866359	-0.17374372	-0.16583043	-0.1962406	-0.22267736	0.03289234	0.07722289	0.3300905	0.09977316	0.002895768	0.06226368	0.2570727	0.27721733	-0.23805337	-0.07319234	0.39135078	-0.17354463	-0.13011369	0.122309074	0.067498446	0.14985698
Erythrocyte mean corpuscular volume [Entitic volume]	-0.5431378	0.1251583	-0.031860612	0.2742653	-0.002568412	-0.32528925	-0.17307523	0.19954863	-0.13600296	0.22657803	-0.062364582	0.021731216	-0.18649137	0.2748237	-0.1959182	0.29177347	-0.26578438	0.17891166	-0.016326997	0.22397764	0.2170158	0.19466653	0.28736	-0.0042229197	-0.0015065923	0.28789568	-0.14048697	-0.19483955	0.0087262355	0.020261733	0.039512955	0.33497605
Erythrocyte mean corpuscular hemoglobin concentration [Mass/volume]	-0.09232274	-0.0702396	-0.0382388	0.29518962	0.26544115	0.06907001	-0.1526353	0.06169766	0.093155004	-0.48116988	0.17944649	-0.17890283	-0.51062095	0.13293411	-0.31912592	0.13057472	-0.00088198757	0.23727223	-0.048521433	0.15081786	-0.062168468	0.23394167	0.4034095	0.10152661	0.29334316	-0.13863066	0.15059613	-0.01547531	-0.24884154	-0.18564801	0.17385744	0.20088132
Erythrocyte distribution width [Ratio]	-0.15078235	0.2632332	-0.17575403	-0.0072171213	-0.12891667	-0.042685583	-0.21528563	-0.25073183	-0.020743838	-0.022347372	0.29937628	0.32087228	-0.023198409	-0.074149534	0.04828829	0.22387496	0.20058934	-0.29652506	-0.24903817	0.028622694	0.1436338	-0.239964	0.28564587	0.14344813	-0.03518253	0.025651207	0.09122439	0.25227094	0.063141756	0.05830055	0.16583773	0.07533009
Platelet mean volume [Entitic volume] in Blood	-0.37952244	0.28190345	0.21914738	0.24793805	0.089575015	-0.23318261	-0.03640037	0.13280505	-0.022289624	-0.1347942	-0.2731243	-0.050204035	0.18858452	-0.16869752	-0.15351735	-0.2502489	0.0036000528	0.20359369	0.0076288884	-0.19234638	-0.19765948	0.21127333	0.07267857	-0.34236524	0.08142444	-0.31678537	-0.20516163	-0.07591605	-0.3163386	-0.1412908	0.031445198	0.015384374
Granulocytes [#/volume] in Blood	0.076318935	0.21196148	-0.075006805	0.20810091	-0.04341233	-0.4642191	0.3564337	-0.45476454	-0.24467272	-0.16203357	-0.025345515	-0.05570873	0.23171401	0.17772007	-0.32382634	0.24608134	0.2762472	0.3841954	0.12880129	-0.24765588	0.28450683	0.043583594	0.3400497	0.28927672	-0.19234861	0.30105895	0.18304957	0.18818378	-0.036493894	0.052059304	-0.025204139	0.10243888
Eosinophils [#/volume] in Blood	0.28971952	-0.11390389	-0.0047953813	-0.25832987	0.2225727	-0.07149182	0.29428244	-0.35809335	0.063157566	-0.39090458	0.23334022	0.026283955	-0.11463035	-0.14721045	-0.056473546	-0.21484	-0.16965714	0.14881355	0.34680948	-0.3063503	-0.086770386	0.051296726	0.20980678	-0.41428086	-0.14566264	0.19803846	0.28569695	-0.19826622	-0.038536556	-0.062398836	0.13468742	0.14731734
Basophils [#/volume] in Blood	-0.06389536	0.22739866	0.31839582	-0.14594254	-0.34719035	-0.44374973	0.19446507	0.27419794	0.19193059	0.117663585	-0.14411479	0.013382953	-0.24025698	-0.018451892	0.2862173	0.13760994	0.06406903	-0.25268862	-0.21462956	0.27700117	-0.13086072	-0.118340135	0.07144084	-0.08262177	0.12581116	-0.2869475	-0.31334004	-0.04852147	-0.3729247	0.05657848	0.110152565	-0.123883
Lymphocytes [#/volume] in Blood	-0.47595388	0.02285195	-0.058937553	-0.1953145	0.20399612	0.03812105	-0.22604063	0.0010093238	0.05503047	0.06510495	0.3907457	-0.22535582	0.1162168	0.018794162	-0.04130453	-0.08540383	0.14099099	0.09024952	0.15501472	0.046712965	-0.021205556	-0.07560639	0.24337362	0.2547771	0.09047813	-0.2026898	0.20255364	0.00024495446	0.0104388045	-0.32260394	0.025739944	0.099354275
Monocytes [#/volume] in Blood	-0.05913969	-0.0742955	-0.2784207	0.05664571	-0.020392938	-0.14107122	-0.07575168	-0.11082351	-0.28697646	-0.10026354	-0.22473232	0.31768465	-0.13325605	-0.07255698	0.08703962	-0.03799543	0.19863148	-0.108303495	-0.20503794	-0.21259189	-0.046425354	-0.05947392	0.08889912	-0.18850224	-0.2182462	-0.2964164	0.03274126	-0.005975855	-0.08601825	0.2743986	0.1977159	0.100076556
Platelet distribution width [Entitic volume] in Blood by Automated count	-0.42726567	0.26116884	0.17403528	0.011782117	0.17331897	0.1393709	0.14788686	0.16936211	-0.22088394	-0.02858358	-0.21973403	-0.24730006	-0.33777788	0.052359927	0.18615294	-0.062138595	-0.21565358	-0.18718581	0.095198736	-0.20246623	0.064901665	0.18896534	-0.11980012	0.28819355	-0.38756853	0.28616396	-0.13950822	0.08196074	-0.06137614	0.27505034	0.20956968	0.13017748
c020	0.11656857	0.12522805	-0.09678139	0.22112066	0.050680112	-0.3626604	0.063284375	-0.105757445	0.037319265	-0.15389946	-0.08181053	0.07210364	-0.21990274	-0.060036633	-0.14336504	0.29472816	-0.06534044	0.22501235	-0.03655054	0.3723695	-0.047950607	0.11562858	-0.3008166	-0.05452449	-0.24618787	-0.069867715	0.0200867	-0.32992274	-0.24128869	0.24330702	0.01862865	0.39994475
c021	-0.024254609	0.18808629	-0.16543591	0.22408997	-0.21129237	-0.3010904	0.060271207	0.065088876	-0.17591159	-0.22353774	0.1998568	-0.05349098	-0.30614945	-0.20684217	-0.28321376	-0.0051622647	0.20213258	0.33886358	-0.26599863	0.19223061	0.17499264	0.037651703	0.03809952	-0.27713656	0.039993983	0.010909724	-0.184825	-0.06056133	-0.20572807	-0.21320896	-0.012958766	-0.07529364
c022	0.47206113	0.30333355	0.30034333	-0.24070422	0.09266521	-0.056916595	-0.17870921	0.04754997	-0.17282619	-0.28616035	-0.07192816	0.29898784	0.024022283	0.3494528	-0.16458191	-0.21465218	-0.18281332	0.081282474	0.16774827	-0.094298944	0.25009045	-0.009397458	-0.069346435	-0.02563471	-0.26119268	0.21568404	0.16431922	0.13762653	-0.23195213	-0.10718964	-0.074398905	-0.16350175
c028	0.2437489	-0.0268321	0.1959499	-0.20315136	0.30535978	0.17206	-0.13950928	-0.22718552	0.13226965	-0.13272665	-0.07251832	-0.0852079	-0.18826737	0.08736248	-0.16206218	-0.17470501	0.098618545	0.13266538	0.0049694064	-0.14500374	0.023059795	0.3077821	-0.24389873	0.038271464	0.22679555	0.238946	-0.004818024	-0.18932877	-0.09994645	0.26993737	-0.038244378	0.17134467
c029	0.15963331	0.2187784	0.09873956	-0.037371807	-0.044986963	0.2181751	-0.03813231	0.0286515	-0.12733753	0.004578702	-0.1555537	0.016940353	-0.003529723	0.19417036	-0.015999401	-0.026889673	-0.00048476623	-0.11356093	-0.08533033	-0.1845798	-0.12729311	0.3666344	-0.03719344	0.21084632	-0.044448417	-0.20785034	-0.11851017	0.3060749	-0.29705015	0.36664334	0.015837245	0.37296158
c048	0.1821988	0.09064025	0.080471754	0.18010841	0.304842	-0.117236204	-0.1896898	0.12674962	-0.11502281	0.13754612	-0.0534743	0.063184634	-0.20664681	-0.17961721	0.18277106	0.30334854	-0.094306886	0.30076334	-0.18634664	0.030502548	0.082634166	0.15991917	-0.11711491	0.08850902	-0.21380478	-0.1387269	0.22187182	-0.2676914	0.11030339	-0.14403723	0.025516002	0.395223
c051	0.38597208	-0.07383428	0.35312763	0.24780846	0.039341904	-0.05482271	0.11535344	-0.2161586	0.046076436	0.06752421	-0.2419276	0.16981158	-0.37899065	-0.09162235	0.15930486	-0.1757924	0.13064745	0.014367604	0.2321272	0.09895929	0.22885327	0.084023245	-0.062240373	-0.1669395	-0.21501383	0.108562335	-0.0013465973	0.3571929	0.08263869	0.18935823	0.25442085	0.3959282
c052	0.07278532	-0.09824438	-0.08080547	0.16306344	0.26417127	-0.25686312	0.15760641	0.30508894	-0.06940436	-0.16343129	0.196456	0.1677775	-0.23218243	0.07885903	-0.093853116	-0.24613208	0.2552817	0.1562654	0.09779506	-0.22893097	0.04564293	0.2762497	-0.0534441	0.18012951	0.19581936	-0.06890139	0.0852488	-0.0055683493	-0.2558055	-0.060121447	0.2542633	-0.070753895
c058	0.114111304	0.300344	0.30939484	0.063166626	0.18665002	-0.23071519	0.05217611	-0.2241303	-0.12952265	0.13482901	-0.18385932	0.31392747	-0.045528065	0.33814806	0.1555148	0.16067387	0.19676864	-0.021425229	0.082031764	0.07734706	0.018979425	-0.067847595	-0.19584924	-0.21001495	-0.066287	-0.017094435	0.007240461	0.006995966	0.26061884	-0.23638171	0.21299699	0.2830814
c068	0.4037359	-0.08747516	0.14898685	0.10045941	0.319991	0.23718573	-0.29543185	-0.0026701696	0.13542323	0.17373325	-0.020086475	-0.0534479	-0.26589563	0.12533642	-0.3251687	0.11022227	0.2630128	-0.040208478	0.0039476533	0.04194017	0.16590068	0.058628354	-0.091548555	-0.030553093	-0.23762749	-0.2741631	0.3419707	-0.04888616	0.1879744	0.06389381	-0.046218187	-0.05251839
c090	0.24976738	0.2503362	0.2239934	-0.13804467	0.19876797	0.18480657	-0.2078864	-0.21142642	0.12052753	0.06296169	-0.20483464	0.05614151	-0.33401093	-0.2466485	0.019953618	0.041885026	0.31527433	-0.11876743	-0.30473948	0.10364053	-0.19356322	0.34440377	-0.07597015	0.034547232	-0.15561071	-0.0049761827	0.18718328	0.042788617	-0.012496441	-0.17334522	0.25468352	-0.057825994
c091	0.25171277	0.22791004	-0.0609074	-0.14897233	0.10109064	-0.26236877	0.044845846	0.20434895	0.115039274	-0.28337887	-0.19380996	0.21994163	-0.32671446	0.09577494	-0.3071699	0.30060092	0.049362637	-0.20325184	-0.17747599	0.07452909	0.26180038	0.20813465	-0.042196367	0.126935	0.074167155	-0.013762461	0.10494987	0.29560035	0.10198699	0.24099529	0.11134134	-0.14332965
c098	0.39359003	-0.10883503	-0.02459581	0.023636801	0.07857784	-0.29510477	0.08776718	-0.2092289	-0.041624255	-0.11989386	0.1286249	0.23700006	0.0844634	-0.18898152	-0.27811918	-0.10234837	0.13755031	0.27464238	0.1401154	-0.3049444	-0.09146995	-0.038292006	0.28338438	0.12805448	-0.06399375	-0.24876934	-0.08008401	-0.0032131672	0.11250008	0.25654998	0.20526654	0.14664595
c099	0.39048943	-0.01016719	0.2986267	-0.03433521	0.12259004	0.2184824	0.14885578	0.25415024	0.19430465	0.13728617	0.104660235	0.12581787	-0.22623026	0.21452199	0.22926708	-0.0027364253	0.100133285	0.3551459	-0.34738007	0.10635367	0.26144865	0.105908655	-0.1766994	-0.2408627	-0.09301037	-0.09697842	0.23871389	0.057502996	-0.24348755	-0.17829698	-0.2757933	0.08650385
c100	0.31757727	-0.0676538	-0.15685652	-0.055171825	0.019071823	0.028246935	-0.2651626	-0.17374241	0.13240801	0.13984777	-0.16456316	0.10642069	-0.36013842	0.028226526	-0.04427541	-0.0845579	0.24895047	-0.018601453	-0.2835125	0.09328792	-0.27577657	-0.13051428	0.15259962	0.253684	-0.2233088	-0.012679161	-0.03878934	-0.14235513	0.016226048	-0.12481613	-0.24460684	0.057360522
