	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31	dim_32	dim_33	dim_34	dim_35	dim_36	dim_37	dim_38	dim_39	dim_40	dim_41	dim_42	dim_43	dim_44	dim_45	dim_46	dim_47	dim_48	dim_49	dim_50	dim_51	dim_52	dim_53	dim_54	dim_55	dim_56	dim_57	dim_58	dim_59	dim_60	dim_61	dim_62	dim_63	dim_64	dim_65	dim_66	dim_67	dim_68	dim_69	dim_70	dim_71	dim_72	dim_73	dim_74	dim_75	dim_76	dim_77	dim_78	dim_79	dim_80	dim_81	dim_82	dim_83	dim_84	dim_85	dim_86	dim_87	dim_88	dim_89	dim_90	dim_91	dim_92	dim_93	dim_94	dim_95	dim_96	dim_97	dim_98	dim_99	dim_100	dim_101	dim_102	dim_103	dim_104	dim_105	dim_106	dim_107	dim_108	dim_109	dim_110	dim_111	dim_112	dim_113	dim_114	dim_115	dim_116	dim_117	dim_118	dim_119	dim_120	dim_121	dim_122	dim_123	dim_124	dim_125	dim_126	dim_127
c020	-0.29191026	0.22365072	0.01915336	0.022049427	-0.32319856	0.0153789185	-0.057162218	0.26287398	-0.4640996	0.09473079	-0.033527184	-0.2365309	-0.359165	0.18418533	0.3496979	-0.11173722	0.5751043	-0.003006127	0.08634287	-0.15706807	0.19017337	0.16134554	0.16677801	-0.3033145	0.1593655	0.34737486	-0.3765604	-0.11654807	0.42737755	0.3101712	-0.056083325	-0.31736162	-0.037840396	-0.07233207	0.2750198	0.12278797	-0.39150414	-0.2576833	0.42526844	0.019571044	-0.02362534	-0.11745031	0.33365956	-0.7397079	0.0393156	-0.20423004	-0.45319828	0.06121938	-0.13630427	0.43160087	-0.25834998	-0.49569985	-0.30506948	-0.040583402	0.30961442	-0.07512467	0.25160107	0.115338534	-0.23094818	0.17837735	-0.08932693	0.025686631	-0.24025962	0.38887477	0.018262757	-0.17342797	0.47969708	-0.21635365	0.23004995	0.20611438	-0.018662924	-0.18182528	0.22837059	0.38968167	0.22357397	0.23365986	0.31753087	-0.1805337	0.48460692	-0.4104707	-0.1095737	-0.63770086	-0.0016094793	-0.26562497	0.39375386	-0.27818096	-0.0754741	0.22551477	0.007421584	0.23379669	-0.4253127	-0.08080038	0.22405787	0.24406494	-0.1184793	0.00951021	-0.2382984	0.105764374	0.54295623	0.40156788	-0.134842	-0.033782937	0.07292755	0.0872204	-0.15006676	0.39787114	0.41830492	0.021415908	-0.061714362	-0.13440809	-0.58569646	0.08313325	0.17610854	0.066829495	-0.011100626	0.24528164	0.23260115	0.55380875	-0.2543411	-0.05552658	-0.26576135	0.07685098	0.20897235	0.04561746	0.6965385	-0.42627054	0.07364324	0.20544079
c021	0.07061229	-0.25064996	0.46198606	0.045942202	-0.51858574	0.47029734	-0.494817	-0.6153626	-0.49229717	0.1367821	-0.28146663	0.20090513	-0.035097387	-0.33339897	-0.23232627	0.24968563	0.14728573	-0.40583706	0.07596917	-0.36047953	0.20006733	0.44529596	0.06147159	-0.60013187	0.02295626	-0.3665605	-0.0742965	0.078304015	0.40602186	0.028137928	-0.39751425	0.038006548	-0.1914612	0.23621023	0.23213005	0.5167179	-0.06219207	0.011567536	-0.0490056	0.49064395	0.5214562	0.06321403	0.067153245	-0.14004506	-0.27572137	-0.23265891	0.44375873	0.03986007	0.3651786	-0.045924082	-0.10116468	-0.5200919	0.3006568	-0.49488017	-0.29488793	-0.38117754	-0.34057635	0.030181015	0.029030325	0.36142606	-0.47466904	0.3060607	0.5830698	0.10066129	-0.034311414	0.037198007	0.18980998	0.39560622	0.20279531	-0.38817674	-0.505256	-0.5131744	-0.27823564	0.24977675	-0.4358406	-0.23206967	0.68032557	0.056298267	0.18228413	0.28298372	0.575811	-0.05776395	0.15580623	-0.23893404	-0.04394138	-0.034319215	-0.23787846	0.4687395	-0.14677769	-0.39849588	-0.2351574	0.5548995	-0.06817644	0.47966537	0.55016524	-0.30963358	-0.087547824	-0.24824007	-0.0133069	0.0023225446	0.73668826	-0.37907842	0.15975569	-0.49274123	-0.30287275	-0.027596446	0.3282334	-0.35156214	0.043957815	-0.37369356	0.13923231	0.083959185	-0.28534243	-0.023121532	-0.45966896	-0.2998166	0.22141097	0.4577223	0.09031175	0.47291964	-0.24465159	-0.21064691	-0.64776504	0.7484901	-0.13533111	-0.32044336	-0.597413	0.40507066
c022	-0.21959169	-0.19376236	0.21906032	-0.060256492	-0.075757146	0.33158806	-0.09065951	-0.4436829	-0.7638641	-0.18115358	-0.30650827	0.1358457	-0.14976479	-0.2764255	-0.21256939	-0.39824653	-0.174331	-0.25392476	-0.21361177	0.2835515	0.0141151855	0.36458197	0.18717891	-0.050399177	0.4228398	0.2644371	0.06939493	0.00646755	0.40339708	-0.31768405	-0.2568661	-0.104198806	-0.17927921	0.112324625	0.39139262	0.029511549	-0.39800984	0.018450765	0.41709268	0.22941913	0.11227765	0.5122352	-0.24795964	-0.32583156	-0.058623184	0.09004954	-0.056171693	0.37495232	-0.121685155	0.38557377	-0.39292693	0.29383692	0.00074968254	-0.33609837	0.028576627	-0.32070428	-0.40938896	-0.4717589	-0.24865106	0.2729406	-0.2481413	0.01380881	0.27733955	0.19537638	0.003317952	-0.021141047	0.3361251	0.16697545	0.087686546	-0.00952635	-0.26178557	-0.16785146	-0.1622904	0.3903882	-0.08818004	0.3227726	0.40880957	-0.09248217	-0.6082981	0.24025334	0.04297322	-0.05890343	0.020250298	0.35470262	0.45810705	-0.39938673	-0.36014155	0.5685645	0.17296717	-0.48295867	-0.20547228	0.19413146	-0.4041362	0.23756821	0.063625984	-0.089254014	-0.16843016	0.23168023	0.41849974	-0.15061754	0.123228185	-0.2285995	0.25955945	-0.050407328	-0.27626103	-0.20658298	0.089399405	-0.0764762	0.26784533	0.07368015	-0.21510167	-0.18155509	0.32394516	-0.19958803	-0.048182856	0.00039340608	-0.08076883	0.42286873	-0.267251	0.44338065	-0.31152427	0.16424595	-0.046066158	0.42589554	0.26044363	-0.15682833	0.30770338	0.60213596
c028	-0.32317883	0.27694598	0.21177553	0.10764972	-0.2080765	0.2610854	-0.24250697	-0.24237086	-0.02625435	0.025407271	-0.43251252	0.40828088	0.12105863	0.13472976	-0.46085626	-0.13101308	-0.26946783	-0.35064676	-0.17851862	0.11218335	0.18874997	0.44296348	-0.20794253	-0.0760842	0.20535168	-0.0035632271	0.34717584	-0.1642953	0.22950372	-0.4324551	-0.31105533	-0.04233213	-0.382112	0.23373324	0.363946	0.26798782	-0.29026923	0.29655343	0.017682487	0.7387371	0.5652632	0.19718163	-0.2465761	-0.23942217	-0.10409867	-0.3001563	0.089280374	-0.32574734	-0.27777883	0.16902716	-0.18033606	-0.15615529	-0.30443594	-0.25775465	0.23923661	-0.29116315	0.016772036	0.121068165	0.07718986	0.07445354	0.24929035	0.10084705	0.3803936	0.023748908	-0.31037349	0.25272843	0.24814542	0.12310068	0.5821447	-0.042742714	-0.21518786	-0.012630917	-0.38246498	0.36754367	-0.60288864	0.27038762	0.2506281	0.1393604	0.081544615	-0.045745954	-0.058791433	-0.07093371	-0.32320446	-0.19188964	0.015719231	-0.25765148	-0.35501492	0.32614028	-0.12252057	-0.03026276	-0.09924757	0.35420412	-0.39254278	0.2166685	-0.047775082	-0.005213163	-0.13702601	-0.22147559	-0.15448564	-0.2480068	0.31647342	-0.116159566	-0.0076034013	0.13803631	-0.11494991	0.0037400806	0.082901396	-0.49073792	0.06406899	0.4266761	-0.16596016	-0.08898804	0.13738132	-0.08539722	-0.038175695	-0.5184435	-0.09050759	0.29151288	-0.33065453	-0.13261881	-0.6028612	0.14099829	-0.24398296	0.26895714	-0.12192603	0.14774747	-0.080321595	0.31770757
c029	-0.44843718	0.0082588205	0.10386347	0.044906944	-0.1444599	0.10474843	-0.16544299	0.22645992	-0.10963973	0.29013637	-0.28947836	0.14071347	-0.64196706	0.07045906	0.24721073	-0.5980379	-0.12350172	-0.20167802	-0.017867295	-0.28983814	0.17331526	0.28166053	0.053500656	-0.44272715	0.5573603	0.03622239	-0.0085104965	-0.23682524	0.49837303	-0.18848369	-0.46709672	-0.188722	-0.09831027	0.41690338	0.81023026	0.12210028	-0.90210813	0.028134769	0.41038415	0.1366151	0.1617631	0.16754553	0.26207125	-0.3632995	0.040305533	-0.39798677	-0.28176028	-0.15823907	-0.395258	0.7273629	-0.21863988	-0.27213818	-0.41190687	-0.0733664	0.48265213	-0.33176655	0.21794075	0.28505802	-0.15198977	0.38788775	0.06015404	0.15722413	-0.17672193	0.27339524	-0.23912166	0.06484512	0.45548725	-0.0055077723	0.52948064	-0.057724673	-0.020754924	-0.15493794	-0.20584266	0.28933123	-0.015879603	0.08360792	0.06323951	-0.1632446	0.30386817	0.09653906	-0.07209169	-0.39982876	-0.35537925	-0.14847942	0.3393637	-0.13851069	-0.5403317	0.11734836	-0.25770426	0.16152792	-0.5602864	0.20890237	0.22885397	0.6131438	0.10178942	-0.009980389	-0.4013572	0.16205624	0.3017963	0.3017277	-0.019425044	-0.31637332	0.3599051	0.102876805	0.086943105	0.34245074	0.261498	-0.060408503	-0.061399866	0.06803653	-0.38833973	0.34019598	0.039594203	0.12785368	0.07256872	-0.13332543	0.29925367	0.28192416	-0.041194506	0.1909935	-0.17788777	0.2297774	0.10883001	0.41423714	0.354769	-0.2585283	0.07168411	0.2422852
c048	-0.43802533	-0.020935312	0.24579687	-0.17100939	-0.045388408	0.3268906	-0.30089456	-0.39254504	-0.4247616	-0.101102754	-0.37723935	0.3456257	-0.38568044	-0.2965562	-0.010457187	-0.37730968	0.12843233	-0.16577889	-0.48263183	0.11263012	-0.09814328	0.19201995	0.24739285	-0.005541585	0.5686689	-0.4771699	0.15602225	-0.34721407	0.6637198	-0.09477994	-0.75112224	-0.07734438	-0.40666404	0.43541223	0.5262663	0.3645464	-0.526948	-0.07991672	0.20354088	0.6970378	0.2227261	0.23771684	0.10317021	-0.23894869	0.20013517	0.087040596	-0.06203662	0.033943623	-0.2385006	0.6606546	-0.43930718	-0.015299691	-0.0001269313	-0.46548393	0.09517208	-0.37275022	-0.03324583	-0.12938465	-0.16401753	0.33244327	0.04838254	0.045981705	0.3687523	0.21582967	0.15200612	0.29235077	-0.023050038	0.0076396	0.11887846	-0.0074338624	-0.15202197	-0.24916752	-0.45906442	0.26337355	-0.21004532	0.05742952	0.12884344	-0.08401068	-0.10902978	0.24302956	0.18988602	0.089622065	-0.09163058	0.106927164	0.39629066	-0.25234988	-0.3412086	0.14521286	0.18729022	-0.20495781	-0.24716626	0.27444082	-0.16544116	0.40928996	0.022056121	-0.035170477	-0.37375793	-0.051342107	0.21848981	0.043905113	0.32587522	-0.6814905	0.34287104	-0.036664862	-0.38452977	-0.10327191	0.29483843	-0.66355133	0.040694796	-0.01724571	-0.19917135	0.7516126	-0.3108593	0.20541099	0.006792712	-0.350921	-0.0747882	-0.13638918	-0.19251248	-0.05833481	-0.3282578	0.24331096	-0.16352306	0.61565614	0.26967004	0.10126894	-0.4539564	0.55644715
c051	-0.51677155	0.29553276	0.16826746	-0.46298143	-0.25519803	0.41637757	-0.5040224	-0.45368204	0.22464404	0.34349513	-0.59080666	0.3263918	-0.24477252	0.25178728	0.051739864	0.06516705	0.6234938	-0.35983074	0.10820241	-0.063471444	-0.0041494463	-0.08874565	0.4231644	0.09033806	0.33452716	-0.46098414	0.13970166	-0.18551505	0.088898025	-0.0540883	-0.45973712	-0.39748517	-0.09510205	-0.229007	0.2568617	0.004531309	-0.09451978	0.011412928	0.22387443	0.17946924	0.52292204	0.70760345	-0.053055137	-0.10699868	0.38779098	-0.08317999	0.051815465	0.15394023	-0.29907498	0.08847439	-0.12042507	0.078161	0.4038191	-0.09392198	0.21903114	-0.41601872	-0.17326245	0.047247197	0.09181645	0.1833713	-0.03671029	0.2693126	0.23630437	0.19403091	-0.4038791	0.25712413	0.07150088	-0.2252181	-0.08537707	0.30537257	-0.22544381	-0.08442479	-0.2401028	0.20326501	0.049984388	0.069758534	0.47974873	-0.406038	0.32847148	0.37160933	0.2566942	-0.06970464	0.17014922	0.19414754	-0.21625115	-0.08024262	-0.91614944	0.269009	-0.07842576	-0.17099397	0.05695709	0.20336244	-0.03261378	0.5769551	0.8052702	-0.023176925	-0.22201748	0.050890386	-0.055027913	-0.17326245	0.057357267	-0.27567062	0.090681426	0.09703349	0.1696355	0.31262434	0.2370533	-0.7349237	0.13995056	-0.24006674	-0.3823232	-0.025774298	0.1895655	-0.45380118	0.23219788	-0.2148932	0.2733595	-0.117749095	-0.14207825	0.12374327	-0.124729626	0.3587628	-0.09429634	0.28127003	0.8468088	-0.23839739	0.077004455	0.43530813
c052	0.18689136	-0.1970023	0.3952914	-0.035249896	-0.16765352	0.14475086	0.047373384	-0.5680547	-0.2660094	0.081519835	-0.41895574	0.018676935	-0.2903515	0.30181867	0.41094142	0.03585766	0.1849501	-0.19316792	-0.07520845	-0.099994354	0.05642586	0.052839987	0.7465199	0.042342912	0.4354651	-0.21803841	-0.008215342	0.24213083	0.40850037	-0.39948395	-0.5935307	0.058814097	-0.54646957	-0.19663313	0.71177155	0.49970403	-0.13923162	0.06662053	0.34045422	0.42098337	0.079074666	0.07929953	-0.26075977	-0.5409349	-0.053163573	0.03560128	-0.21782413	0.30862054	-0.26265064	0.36108562	-0.5357761	0.3028731	0.23783171	-0.34135762	0.14832105	-0.39667508	0.11065535	0.20445035	-0.17278828	0.45420006	-0.45630968	-0.115672074	0.36590043	0.3481161	0.12604572	0.02598251	0.37273496	0.12669899	0.38184866	0.08686419	-0.1120345	0.091363646	-0.48187622	0.4708573	-0.16276869	-0.06073386	-0.0861615	-0.109004304	-0.21215315	-0.1830232	0.14205167	0.040307466	0.25677183	-0.21855678	0.5199508	0.2783297	-0.52382773	0.074839815	-0.039122872	-0.2104566	-0.14159337	0.38882953	0.1734708	0.5984879	0.058592863	-0.1826261	-0.10796094	0.029012877	-0.13534619	-0.12204808	0.49434888	-0.21465847	-0.3020982	-0.19270009	-0.047389235	0.06625089	0.3337986	-0.079873234	0.05525739	-0.51859736	-0.83772385	0.1655156	0.26237154	-0.08346233	0.15832512	0.18765296	0.054886047	0.05085309	-0.045048267	0.3707217	-0.13257955	-0.22465385	-0.25461078	0.30485153	0.45272097	-0.0027358055	-0.17137551	0.44617164
c058	-0.07042091	0.07066431	-0.24461918	-0.17694521	0.012988575	0.29132804	-0.45926476	0.07062827	-0.18260738	-0.07029285	-0.6280563	0.480706	-0.44581908	0.15199156	0.28310165	-0.45508093	0.018005313	-0.3091536	-0.48322654	-0.13120653	0.24747378	0.04038082	0.23712133	0.0020409594	0.45849612	-0.27948245	0.79593885	-0.47531798	0.57255054	-0.03430497	-0.617706	-0.2612331	-0.42526382	0.28889298	0.45163518	0.785068	-0.32554305	0.16135718	-0.039798003	0.81454647	0.2725974	-0.24327803	0.14588822	-0.16549893	0.07687328	0.29792595	-0.38268766	-0.13686875	-0.30413195	0.56117696	-0.32269365	0.2935366	-0.017209342	-0.43377084	0.23657447	-0.77624255	0.11151769	-0.22990859	-0.19373685	0.35211352	-0.032924104	0.1653628	0.23460455	0.55680865	-0.20011367	0.55261886	-0.26527634	0.18192397	0.44547355	0.07229361	-0.14467445	0.06781189	-0.7867432	0.23175904	-0.11189235	0.014587244	0.04296655	0.0014116033	0.2926153	0.30271307	0.1657466	-0.25234026	0.29400912	-0.3025576	0.45310676	0.22683655	-0.6180337	-0.044143334	0.17891902	0.005279531	-0.21922538	-0.06507931	0.4441369	0.51148874	-0.017715732	-0.26610088	-0.5126977	0.26014793	0.14143826	-0.2071425	0.17631511	-0.53072387	0.21238089	-0.36201817	-0.19599688	0.15560739	0.21830441	-0.3348216	-0.004258986	-0.33036676	-0.3149773	0.32373527	-0.5975182	0.012912997	0.0070625017	-0.25606784	0.5068603	0.26925173	-0.18578543	-0.014981607	0.10202448	-0.20150554	-0.13067059	0.32695174	0.26421562	-0.424355	-0.74744767	0.505305
c068	-0.1879646	0.116817184	0.088575855	-0.15885176	-0.19947866	0.36996576	-0.22058228	0.010928843	0.18816161	0.23014371	-0.2607925	0.09512473	-0.2107965	0.10095044	0.05579445	0.021052606	-0.006990102	-0.4877031	-0.109745644	-0.08691282	0.004730489	0.29655305	0.33231786	-0.0014177003	0.09223293	-0.41078347	0.003911308	0.08595023	0.2665597	0.0049599153	-0.5116242	0.06463212	-0.15904385	-0.04910626	0.5520223	0.2948974	-0.16294172	-0.042534962	0.065123305	0.68700725	0.13485052	0.4404113	0.030958775	-0.12167923	-0.07453494	-0.08225291	-0.10403268	0.034047708	0.095451936	0.5039695	-0.138097	-0.052525595	-0.15461	-0.2416962	0.08928785	-0.36027586	0.07748931	-0.039984882	-0.20041625	0.15761511	0.1382553	0.22555271	0.4758156	0.0068070176	0.019094864	0.17444818	-0.110822655	0.38612202	0.16485095	-0.09353272	-0.2585792	-0.10182646	-0.6128796	0.25927427	-0.26286334	-0.0031270147	0.2554848	0.09633117	0.049867198	0.24173649	0.02903742	-0.15028402	0.0427788	0.00039747465	0.1121444	0.039445948	-0.45290497	0.20977344	-0.02785246	-0.072771646	-0.17615275	0.14958473	-0.2657774	0.531293	-0.001220885	-0.26171878	-0.16994071	-0.3803287	-0.109827	0.37932542	0.27916554	-0.2767504	-0.029938849	0.04818397	0.050627563	0.46353438	0.082025826	-0.58943725	0.05767332	-0.049169764	-0.44893873	-0.07034559	-0.04203843	-0.08651893	0.0908098	0.080149904	-0.04756733	-0.075326	-0.0577801	0.051798742	0.14236076	-0.08723028	-0.22363758	0.3378293	0.58434504	-0.09420119	-0.12070792	0.24797612
