	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31
bin_0	0.6157673	-0.95880246	-0.1753341	0.21197693	1.2046055	0.15888576	-0.13666818	-0.42864636	0.72919434	-0.072592214	0.20631638	-0.35120255	0.18275577	0.10674399	-0.041742463	-0.9569041	0.28249305	-0.8150988	-0.35852987	0.21533857	0.067740925	0.7642173	-0.31924468	0.70298874	-0.6700262	-0.20658696	0.4482175	0.6030957	0.15889497	0.5498719	0.06918582	0.29644245
bin_1	0.629315	-0.7561471	0.3483592	0.17037795	0.4598166	-0.017989581	-0.62796843	0.04950317	0.14945051	-0.20218576	0.24593763	0.012986762	-0.69357765	-0.029818842	0.036779646	-1.0690212	-1.0351049	-0.049594644	-0.3988651	0.43756533	-0.198235	-0.26109815	0.18419515	0.06720711	-0.50750726	0.61755073	-0.24260405	0.12712026	0.8317113	-0.16594356	-0.3390243	0.22184533
bin_2	-0.51087165	-0.3632067	0.11739976	0.007115253	-0.108463325	-0.053175997	-0.6522947	0.03972833	0.91021055	-0.33535445	0.33231702	-0.5432678	-0.64793676	-0.35020885	0.20419513	0.20261405	-0.6113646	-0.48325348	-0.05308401	0.15529938	-0.97416073	0.3422846	-0.034091383	0.8465834	-0.4496118	0.912339	-0.22404234	0.028349523	0.42845026	-0.10539673	-0.8364454	0.27333057
bin_3	0.068377666	0.16819175	0.24211018	0.78407323	0.20122062	-0.22016037	-0.18029524	0.33728066	0.13978224	0.12047202	-0.8004633	-0.49042776	-0.665094	-0.28052852	-0.2963338	-0.15790601	0.19486718	-0.11344678	-0.40693372	0.14740497	-0.7532281	-0.31164873	-0.20672661	-0.19043858	-0.2761408	-0.008528405	-0.512237	-0.22861435	0.06707785	0.24810013	-0.17847648	0.09026064
bin_4	0.04043457	0.11377364	-0.305221	0.31543294	0.13881874	0.20931108	0.2575898	0.23078555	0.1425989	0.13519566	0.022033336	-0.3705537	-0.15056989	-0.25191337	0.05357351	-0.27439573	0.27947268	0.17857796	-0.15337893	-0.21758851	0.14160421	0.4036592	0.8173093	-0.2260074	-0.064042054	-0.317678	0.10616244	-0.15492588	0.053266246	0.22055303	0.08593528	0.17723148
bin_5	0.11862031	-0.13974294	0.31458917	0.34487343	-0.60329515	-0.2941081	0.1712329	0.16532232	0.35744128	0.21868387	-0.10808643	0.29967976	-0.25337443	-0.03325037	0.48873872	0.19786088	0.007341199	-0.116721794	0.37347645	0.009713219	0.20236173	-0.18797986	-0.10492843	0.01910553	0.010194019	0.20746428	-0.19387117	0.21175627	0.12236151	-0.04650387	-0.08017662	-0.017113011
bin_6	-0.1068841	0.18975368	-0.061704393	-0.08772074	-0.096404806	0.25703886	0.1318685	0.08032457	-0.16720234	-0.22569136	0.2452911	0.41676137	0.43755126	-0.0613572	0.106586926	0.07492045	0.13556606	-0.2418391	0.07662422	0.0027484188	-0.26250434	0.049352515	0.17306627	0.029922966	0.256253	-0.08702625	-0.0010519655	0.35846177	-0.25516635	0.2938776	0.28088444	0.27438524
bin_7	-0.05943459	0.085268006	-0.4664317	-0.17148529	0.2399891	0.30634323	-0.21288006	0.45787373	-0.0973627	-0.38259584	0.16329606	-0.2077771	0.60010004	0.027074708	-0.3812273	0.1010865	0.17377016	-0.24091555	-0.06673299	-0.17853533	-0.056611747	-0.16554277	-0.30782363	-0.28753242	0.23560357	-0.19308734	-0.014581511	-0.38106057	-0.22512181	-0.4243318	0.091182426	0.23098162
bin_8	0.20005727	-0.26144212	0.1669951	-0.11513527	-0.057188448	0.099655725	0.36757717	-0.012093502	-0.2131147	-0.009297949	0.7727944	0.1869897	-0.27145663	-0.28010076	0.52771455	-0.22990312	-0.18123223	-0.3452425	0.305657	-0.052646592	-0.19708484	0.37469575	-0.108153515	-0.00031562799	0.20807777	-0.23599665	0.047747687	0.18408455	0.036170542	-0.34164318	0.3652696	0.35525307
bin_9	0.15221934	-0.10170986	0.1769471	-0.0823738	0.14625166	0.13989714	-0.17302297	-0.08122169	-0.08313258	0.45451465	0.19994381	0.10206768	0.05361769	-0.117321745	0.065292165	-0.10586497	0.11206811	0.2680599	-0.15846266	-0.18838373	0.49725702	0.43090135	0.053672753	0.40552202	-0.23037054	-0.3215106	-0.3278405	0.2449696	0.05825239	-0.19982418	-0.19604248	-0.1436836
