	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31
Patient_1	0.20574822	0.16168343	-0.023132756	0.064815454	0.016033355	-0.23024161	0.2064495	0.29493478	0.23531193	0.04914232	0.021439485	-0.20877406	0.09386644	-0.27709404	-0.23689926	-0.18982974	0.05604206	-0.14864334	-0.090938956	-0.08528897	-0.10953241	0.09086547	0.016615003	-0.1630723	-0.07046505	0.20679125	-0.15086977	0.0081279725	-0.2780448	-0.32923114	-0.2916567	-0.18737331
Patient_2	0.209386	0.16196524	-0.01560306	0.0594702	0.020041572	-0.22812118	0.2057626	0.29513758	0.23477428	0.043897	0.025113543	-0.2023687	0.08952768	-0.2790415	-0.23526794	-0.18581922	0.06622824	-0.1470409	-0.10471726	-0.08801048	-0.12630874	0.08023984	0.010222081	-0.15936486	-0.064525895	0.2003667	-0.16011563	0.020315249	-0.27763146	-0.32808357	-0.30199897	-0.17600021
Patient_3	0.20795406	0.16283377	-0.018847566	0.061711226	0.018055689	-0.22992921	0.20622666	0.2953478	0.23446201	0.04545455	0.022382291	-0.20500976	0.09105318	-0.2787368	-0.23574722	-0.18641739	0.061892074	-0.14868766	-0.09806463	-0.087246105	-0.11762487	0.084579565	0.01230943	-0.1607448	-0.06776555	0.20274971	-0.15627043	0.016307743	-0.27887768	-0.328656	-0.29677105	-0.1812414
Patient_4	0.21109155	0.16207401	-0.01308671	0.05822894	0.023456126	-0.22807406	0.20400952	0.2950183	0.23420082	0.04054008	0.027068665	-0.20096065	0.088760465	-0.27840617	-0.23506747	-0.1837037	0.07051491	-0.14555968	-0.10875977	-0.08919157	-0.13114923	0.077912934	0.0071404804	-0.15837884	-0.061567176	0.19793276	-0.16281974	0.022223683	-0.27695575	-0.32858446	-0.30555698	-0.1732763
Patient_6	0.21128134	0.16195622	-0.012276375	0.057057817	0.024716381	-0.22680148	0.20450118	0.29445475	0.2339365	0.039721604	0.028451663	-0.20043704	0.08832947	-0.27853477	-0.23471883	-0.1832169	0.07333679	-0.14506157	-0.111138515	-0.089695744	-0.13462752	0.07610346	0.0052715037	-0.15822414	-0.05984952	0.19635516	-0.16344985	0.024641924	-0.27582276	-0.32907054	-0.30784672	-0.17153247
Patient_7	0.20749375	0.15990159	-0.019727066	0.06459477	0.017135076	-0.23005956	0.20420548	0.2959246	0.23550369	0.0481634	0.021576164	-0.20667699	0.09370541	-0.27784073	-0.23952195	-0.18921115	0.05685904	-0.14854006	-0.095411554	-0.083984695	-0.11436328	0.0893166	0.016897343	-0.16019912	-0.07026166	0.20592375	-0.15215838	0.0075551975	-0.27899686	-0.32766914	-0.29380074	-0.18351606
Patient_8	0.20864722	0.16237749	-0.020003183	0.06278344	0.018624652	-0.23077285	0.2045924	0.2967595	0.23440102	0.045708727	0.0220245	-0.20569506	0.09231823	-0.27833068	-0.23671167	-0.18838346	0.061535984	-0.14800191	-0.099560924	-0.08578388	-0.11742586	0.08556957	0.013689106	-0.16182722	-0.06675551	0.20159863	-0.15547335	0.013609269	-0.27902478	-0.32738316	-0.29596075	-0.17988637
Patient_9	0.21186057	0.16121463	-0.012179504	0.057838824	0.0222075	-0.22882746	0.203121	0.29571897	0.23469584	0.04140264	0.025247313	-0.19950274	0.08921303	-0.2790681	-0.2357147	-0.18286178	0.06894536	-0.14627011	-0.10965807	-0.08890827	-0.1310114	0.07721335	0.008108623	-0.157038	-0.06267096	0.19814235	-0.16302398	0.023401137	-0.27907038	-0.32755446	-0.30549243	-0.17103978
Patient_10	0.21020868	0.16119534	-0.015247962	0.06028044	0.018327462	-0.23012236	0.20373826	0.2966718	0.23545007	0.044748425	0.022194209	-0.2021904	0.091621146	-0.27942848	-0.23696493	-0.18505618	0.06275038	-0.14779453	-0.10324782	-0.08674245	-0.122044116	0.08212492	0.012428959	-0.15834685	-0.066391096	0.20163046	-0.15771715	0.017970724	-0.2800869	-0.3271524	-0.30009097	-0.17560191
Patient_11	0.20831606	0.16155015	-0.018146547	0.0602261	0.018006876	-0.22783755	0.20571698	0.2954678	0.2348822	0.045654375	0.023162983	-0.20403975	0.09146302	-0.27898267	-0.23642446	-0.18740113	0.063152194	-0.14779462	-0.10119282	-0.0875616	-0.12137302	0.08276557	0.012004463	-0.16048057	-0.06631061	0.20227025	-0.1570754	0.018459344	-0.27834642	-0.32831055	-0.29932922	-0.17791866
