,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15
1,13.485577,4.6404104,3.6389372,4.075995,6.7485447,8.784137,3.2036128,4.8973475,5.356212,6.042216,1.5822605,5.9144716,4.7751675,4.807009,2.050629,4.909905
2,14.1728945,5.1585546,3.0931382,3.2803504,6.40182,9.252175,3.065345,4.58114,5.4294405,5.9564586,0.97613513,6.490681,4.3672085,5.4626756,1.4944044,4.4258504
3,13.390008,4.813658,3.7073245,4.1396685,7.199389,9.001311,3.1052265,5.3711915,5.171356,5.6880536,1.4263283,6.22632,5.2715135,4.9799795,1.8902256,4.9750533
4,14.056306,5.222296,3.4296677,3.6219485,6.606582,9.304019,2.9993641,4.8544116,5.141684,5.987448,0.6036575,6.996485,4.928043,5.732042,1.2692356,4.2612925
5,14.331209,5.369887,2.5294611,2.6895528,6.2838097,8.848059,2.79297,4.460383,6.139994,5.795742,1.1146764,6.544822,3.9790928,5.2664285,2.1828134,4.397098
6,13.556688,4.8172336,3.6865513,3.7310555,6.929629,9.085115,3.1893537,5.2941175,5.1979747,5.4672856,1.5253175,6.1215167,5.0093646,4.8877025,1.8377211,4.888369
7,13.731587,4.848192,3.0283132,4.0480695,6.631642,8.936678,3.071433,4.465036,5.5524263,6.307396,1.4597864,5.809733,4.2080803,5.0810637,1.9875176,4.967483
8,14.323042,5.6289997,2.8487012,3.123433,6.629946,8.9783325,2.5407746,4.778129,5.7911425,6.0299597,0.39164338,7.39871,4.8767776,5.82579,1.7311221,4.0449224
9,14.264143,5.3755035,2.4599047,2.6532812,6.1972084,8.851147,2.8160775,4.416145,6.1171236,5.5685573,1.2806929,6.3390517,3.6923904,5.1708903,2.3789384,4.5652447
10,13.939208,4.9484105,3.509606,3.3582013,6.6101274,9.240063,3.2783244,4.996572,5.235786,5.7211943,1.1333972,6.44956,4.8286443,5.2921524,1.3746483,4.4860187
11,14.094854,5.199457,3.262489,3.6928406,6.6852016,9.279547,2.955658,4.7680883,5.274579,6.201317,0.61750245,6.9378743,4.9038925,5.7472434,1.2490686,4.291175
12,14.0280075,4.9986725,3.4167883,3.6073928,6.9998736,9.173129,2.9836178,5.0638843,5.4215336,6.2791176,0.8076507,6.877317,5.394276,5.50308,1.1657472,4.2800355
13,13.698015,5.0789995,3.3882587,4.495234,6.918615,9.18955,2.9237587,4.805718,5.0890913,6.319906,0.7499539,6.69207,4.9615297,5.678828,1.4766989,4.688805
14,13.866804,4.679316,3.388774,3.6931775,6.9576945,9.009934,3.0840535,4.9184937,5.5852966,6.303111,1.4374663,6.114041,5.0312805,4.9297237,1.570594,4.6559477
15,14.213025,5.331926,3.0073006,3.1410532,6.921066,8.738411,2.5821679,4.9924226,6.054166,6.2597704,0.69199896,7.2359214,5.295525,5.4411626,1.8092421,4.0699406
16,13.854863,5.0727015,3.2438102,4.064642,6.967126,8.990568,3.0087838,4.8311963,5.4380717,6.5805264,0.6730594,6.885788,5.1902432,5.7079673,1.3778278,4.3865075
17,13.893469,5.1292,3.3253505,4.143225,7.082244,9.189331,2.8204415,4.9807243,5.290379,6.3777914,0.6454155,6.960309,5.3127837,5.697643,1.2975202,4.444416
18,13.94132,5.246464,3.41297,4.0791054,7.0269227,9.178631,2.7834947,4.9948277,5.2374578,6.4064474,0.3898276,7.2972918,5.4691467,5.8763046,1.166569,4.232333
19,13.99956,5.2483587,2.7118404,3.3605773,6.2932057,8.770821,3.0050666,4.307913,5.8340325,6.0694823,1.1593335,6.2361884,3.904777,5.316129,2.2279024,4.615094
