	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31
Leukocytes [#/volume] in Blood	0.19566895	0.01583773	-0.13628043	0.2315537	-0.05335135	0.009908057	0.080007374	-0.15703306	-0.38570473	0.28165665	-0.11931638	0.30157882	0.31682497	-0.2639165	0.1801015	0.42612737	0.07494275	-0.30866075	0.019927805	-0.10906092	-0.2789154	-0.26081103	0.07911305	0.23383118	0.09646969	-0.2807511	-0.22889943	0.07107316	0.022350783	0.28484517	0.09421263	-0.022237023
Hemoglobin [Mass/volume] in Blood	0.15118992	-0.14916779	-0.31722486	0.34020355	-0.35098624	-0.4491769	-0.08519388	-0.23901379	-0.17202432	0.09163609	-0.45340547	0.12874995	-0.10892883	0.2868514	-0.08835564	0.0916214	-0.10507091	0.17289749	-0.08845448	-0.22096175	-0.2699855	0.040669225	-0.3418023	-0.15830174	0.06003329	0.28091425	0.17932992	0.16159108	-0.60337627	-0.309921	-0.094111614	-0.11787173
Platelets [#/volume] in Blood	0.22371417	0.1486233	0.11277356	0.10487972	-0.2966356	-0.49263352	-0.24191675	-0.06676572	-0.2415249	-0.06757736	0.18922442	-0.090088725	0.47638422	-0.346154	-0.09136406	0.20453958	-0.20859121	-0.30787894	0.11744139	0.13341674	-0.15843834	0.05018218	0.42383137	-0.1462039	-0.10752666	-0.13942319	-0.25850287	-0.044852015	0.06418336	0.31449476	0.65327007	0.03396277
Erythrocytes [#/volume] in Blood	0.10990007	0.20657489	-0.077169314	-0.34376204	0.06049136	0.15156466	-0.2364313	0.6084219	-0.35847428	-0.020329095	0.52476007	-0.07693463	0.36574742	-0.05537748	-0.11408118	0.05488059	0.09872213	-0.31670558	-0.06837606	-0.35873547	-0.15478879	-0.14854153	0.05333653	-0.247529	0.15550326	-0.3251529	-0.28535688	0.21111369	0.06520595	-0.0016035934	0.15783045	0.3135113
Hematocrit [Volume Fraction] of Blood	-0.02048954	-0.15638693	0.4788159	0.023972483	-0.11732258	0.29632518	-0.17382926	0.3369458	-0.20413567	0.094032824	0.14311942	0.043630734	-0.039852064	-0.33740672	-0.7485941	0.15819353	0.071289025	0.23668505	-0.26621774	-0.15759782	-0.20962317	-0.50168526	0.074397564	-0.42822796	-0.16114217	0.25584558	-0.6367577	0.2870258	-0.44953033	0.43959835	0.59640735	-0.12885904
Erythrocyte mean corpuscular hemoglobin [Entitic mass]	-0.17323637	0.2052471	0.045305	-0.15375544	-0.16572711	-0.25601777	0.099918865	-0.081439584	-0.38007417	-0.021525146	0.38863865	-0.2565103	0.10655238	0.14187895	0.084521726	0.2894964	-0.20273857	0.21431503	0.2795379	-0.26100397	-0.17135265	-0.42180243	0.10213749	-0.04091896	-0.027931033	0.28416044	0.12850702	0.2474786	0.12367621	0.22622262	0.39880648	-0.069004156
Erythrocyte mean corpuscular volume [Entitic volume]	-0.34241638	0.16643901	-0.15448587	0.19309708	-0.27627146	0.042888544	-0.12237213	-0.033113524	-0.17483334	-0.025485586	-0.04828203	-0.22052336	0.13618107	0.16690405	-0.3453956	0.3510338	0.011337668	-0.14942783	-0.13203967	-0.19147044	-0.30114305	-0.05605365	0.020237159	-0.4123939	0.017016884	0.03979346	-0.066196784	0.44260517	-0.21187223	0.10553207	0.076346464	0.08627252
Erythrocyte mean corpuscular hemoglobin concentration [Mass/volume]	0.12279237	0.25985628	0.23695625	-0.1019618	0.66925526	0.15228589	-0.056962147	-0.31518257	-0.14702706	-0.13429907	0.43548343	-0.25627884	-0.24987702	-0.22888148	-0.15389335	-0.22174613	-0.24796717	-0.29532373	0.46770057	-0.22546995	-0.2916448	0.004941513	-0.16668898	-0.1915771	0.23205979	-0.4880187	-0.23010477	0.21010503	-0.264024	-0.039533053	0.031532295	-0.075890474
Erythrocyte distribution width [Ratio]	-0.08121829	0.22323187	-0.09944742	-0.06068708	0.18602464	-0.1534762	0.11443089	0.15880914	-0.14937511	0.054763347	0.22786109	0.20466909	-0.18724713	-0.36497042	0.2347512	-0.24643986	-0.016899712	0.08837617	-0.27853096	-0.41009873	-0.19724657	-0.028389696	0.20740074	-0.29786175	0.3512338	-0.36925176	0.056702472	0.24945697	0.05232036	0.036087662	0.2910092	0.028720759
Platelet mean volume [Entitic volume] in Blood	0.3812513	0.13777438	0.20597833	0.27771077	-0.3046026	0.11037267	0.32407117	0.19693623	0.09203585	0.017925369	0.6377314	-0.26892602	0.38360184	0.0644282	-0.23774925	-0.091605574	0.38408697	0.027905755	0.1286817	0.12080253	0.043769985	-0.16129701	0.3950765	-0.124144934	-0.029602777	-0.5437002	0.15586907	0.14114657	-0.2705696	0.37692294	-0.32231718	0.009634243
