	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15
c020	0.15791087	0.10626532	-0.18470716	0.5730016	0.18449484	-0.19684625	0.29794356	0.10913793	0.3453142	-0.039776634	-0.08530119	0.36274847	0.56619334	-0.16205476	0.19239546	-0.3588289
c021	-0.10082255	-0.2681837	-0.055952284	-0.09544323	0.0042197066	0.15107073	0.3219467	0.5336875	0.2281388	0.32417008	0.2117516	0.37122098	0.0058333646	0.15465127	-0.70701206	-0.43412375
c022	0.1543271	0.04992908	-0.091417715	0.35185295	-0.2597838	0.27471465	0.3942604	0.44012165	0.21992613	0.39186144	-0.2741789	-0.0919501	-0.0844437	-0.42499816	-0.02697126	-0.16760622
c028	0.10727973	-0.14386025	-0.35090178	0.25916913	0.23979232	0.16210078	0.39560604	-0.10546872	0.3619925	-0.052892506	-0.13338262	0.40354407	0.16929792	0.016429756	-0.2755301	0.15593605
c029	-0.079710655	-0.38393456	-0.040617887	0.08795377	-0.31234133	0.02365713	-0.025648352	0.022682039	0.5035144	0.5684226	0.116690904	0.010561782	0.4610111	0.15990978	0.077531405	0.022567274
c048	-0.05814199	0.041675083	0.08830725	0.5572262	0.054169208	0.4854399	0.36523116	0.33520985	-0.19115582	-0.05861646	-0.052497447	0.24813256	0.09498866	-0.19555342	0.11998977	0.35498282
c051	-0.21119086	-0.25264713	0.27242115	0.43521848	0.26827475	-0.3088398	0.3356886	0.064408176	-0.025993502	0.69186366	0.05393935	0.2421811	0.047483325	0.12646566	-0.27059656	-0.3463976
c052	-0.38187954	-0.120359026	-0.3864216	-0.28868064	-0.027716313	0.1337905	-0.050222147	0.011287213	0.448614	-0.16112801	-0.2225776	-0.34565416	0.1135204	0.33437005	-0.122323684	-0.00090355705
c058	0.15049917	0.06255856	-0.23981254	-0.20850992	-0.010811274	0.31152806	-0.15270211	0.47319052	0.32312903	-0.17639142	-0.27251855	0.072489396	0.2724043	-0.15952575	-0.15460171	0.40769634
c068	-0.0037111733	-0.23091869	-0.15019333	0.17253359	0.2137732	0.49846932	-0.07873206	-0.31790638	0.36060748	0.10510939	-0.32597053	0.21670142	0.28308868	-0.32981607	0.20032834	0.34657088
c090	0.011748752	-0.19707401	0.166374	-0.030744396	0.27321196	0.34727326	-0.24887863	0.44464517	0.2863466	-0.20414986	-0.29229006	-0.08351674	-0.0045581413	0.26740626	-0.42813882	0.25635946
c091	-0.2582203	0.0007905092	-0.22443493	-0.053079464	-0.04615928	0.32766232	0.056242943	0.41102368	0.07459912	0.48175654	-0.4206548	0.11202623	-0.12739773	-0.0132555	-0.3608046	0.12841244
c098	-0.31151396	0.21644741	-0.07855844	-0.30831724	-0.36819303	0.026745182	-0.16375165	0.03675242	-0.29048476	-0.006384461	0.24056903	0.26651737	0.2977672	0.108092606	-0.46652502	-0.20448911
c099	-0.25593057	0.2602066	0.41298187	0.092241816	0.06766071	-0.03171504	-0.11389132	-0.19791548	0.30221665	-0.1346088	0.25146985	-0.117377155	-0.06351723	0.47720072	0.35020512	0.08799757
c100	-0.44366822	0.15195923	-0.002029424	-0.035958074	0.29226366	-0.42344588	-0.25463977	0.13211586	0.31033647	0.38828078	0.14325401	0.17768241	-0.23177439	-0.05385866	0.038218964	0.09533759
c102	-0.2656841	-0.24234661	-0.23781307	0.06221174	0.25608286	0.3922748	-0.09419163	0.30545428	-0.26767114	0.30711398	-0.027258182	-0.26545423	0.40108204	0.15842645	-0.23923737	0.12535572
c108	-0.015152946	0.08620918	0.0578915	-0.29913124	-0.33345905	0.24900128	0.026408412	0.18072206	0.015988592	0.19094615	-0.51116353	0.30741447	0.28637528	0.5152728	-0.4490959	-0.3026967
c109	-0.16397575	0.031224892	0.2715811	0.34882858	-0.115454055	-0.023530168	0.11796666	-0.1453926	0.31217706	0.09472692	-0.091877006	-0.043997157	-0.17022678	0.6491489	0.18981856	0.26616874
c111	0.124398954	-0.23119369	0.13166776	-0.05350579	0.13410245	0.18784201	0.25592977	-0.007866248	-0.024957392	0.3534802	0.28078774	-0.24323002	0.47515297	-0.1249924	0.3209087	0.045483835
c130	-0.10541904	0.41933912	0.36773044	-0.15004535	-0.21035093	0.10112347	-0.21686128	0.009184238	-0.05289076	0.3137034	0.08447401	-0.32953572	0.34351408	0.1755504	-0.29628366	-0.39346907
c131	0.022089958	-0.09043344	-0.22744028	0.06871925	0.31960467	-0.39496374	0.080305964	0.34172425	-0.0863278	0.17592566	-0.27420205	0.41501543	-0.18430983	-0.24442703	0.12379879	-0.1362416
c132	-0.27132463	0.027271183	-0.29442608	-0.046278406	0.32657048	-0.093902946	0.2088498	-0.4900728	-0.061394982	0.1514087	-0.22758982	-0.09749788	0.25104707	-0.30670342	0.11030311	-0.29394788
c138	0.017085234	-0.3437962	0.12893097	0.31781843	0.24381821	-0.1610228	0.1071263	-0.0811798	-0.07819078	0.03455964	0.24264048	0.37669307	0.055821244	0.11162026	-0.6693626	-0.21832502
c139	0.25720438	0.25572425	-0.008200325	0.16357471	-0.13435207	-0.42746294	0.1880954	-0.22838081	0.21825469	-0.029050488	-0.4790274	-0.15021853	0.050973807	0.52570647	-0.3239052	-0.18709044
c148	0.047291517	-0.2529554	-0.063697256	0.062146608	-0.30923477	0.4148341	0.17794807	0.21727753	0.39525184	0.24494463	-0.18730862	0.3778271	0.41517258	0.07370311	0.29528025	0.35668105
c320	-0.3248442	-0.2590894	-0.31349787	-0.06882392	-0.0073811733	-0.09385499	0.08986279	0.39139953	0.38833907	0.24126154	0.19244137	-0.29157418	0.2829355	0.5386169	-0.33068907	-0.0918525
c321	-0.35934803	0.28622472	0.23672788	0.12912108	-0.06233026	-0.5433523	-0.23702045	-0.070750214	-0.13925956	0.40611133	0.1363701	-0.003547256	-0.074105896	0.16345531	-0.0024502638	-0.10441895
c322	-0.19963792	0.17207825	-0.06898682	-0.098904416	-0.36713922	0.17452036	0.06743266	-0.031358063	0.055078864	0.15686224	0.3230692	0.33018684	0.59919983	0.25358844	0.106662676	-0.39652592
c323	-0.031861637	0.53519744	-0.23247983	0.07182309	-0.20210317	-0.14657629	-0.21117571	0.11828368	0.3588129	0.24541181	0.062442236	-0.2990616	-0.11495547	-0.17753668	0.19975275	0.39117348
c328	-0.030688299	0.31723845	0.06951668	-0.110634394	-0.43585908	-0.15318695	-0.1948419	0.0022662382	0.37173328	-0.024052931	-0.3180055	0.24729778	0.2968959	0.37504333	-0.47155192	0.014997116
c329	-0.38046175	-0.44506297	0.053964183	0.39044634	-0.12644766	-0.17598145	0.09787208	0.29820213	-0.4094931	0.50789917	-0.06275783	0.007884034	-0.043685038	-0.15091477	-0.2628545	-0.088399835
c770	-0.18690452	0.16339618	0.15680279	-0.10218904	0.32371363	0.17709775	0.07324229	0.52719957	0.10128461	-0.035657823	0.11371444	0.26312867	-0.004520466	0.524984	-0.4894954	-0.21203828
c778	0.07665868	-0.3130072	-0.11371641	0.5355266	-0.31454933	-0.161412	0.11281111	0.34611782	0.15075934	-0.14781964	-0.5962317	0.08743887	0.12019923	-0.20276532	-0.03340661	-0.2689996
c800	0.15974395	-0.049957883	0.11334129	0.06593843	0.2722365	0.31186795	-0.25414196	-0.050229874	0.19263807	0.4633245	-0.16412444	0.41703045	-0.12505287	-0.1150574	-0.29078528	-0.33575195
d000	-0.13969432	0.55140555	-0.19802228	-0.14041424	0.34521067	-0.020951876	0.14233966	0.39265072	-0.106203236	-0.16961421	-0.061126225	-0.31951177	0.15602052	0.30544057	0.2814302	0.068592235
d370	0.032053478	0.31765422	0.1125666	0.27377096	-0.18492316	-0.42374107	-0.0933429	0.0037011045	0.32132003	0.32188207	0.25195315	0.13474418	0.28528634	0.090962425	-0.39346233	-0.1823619
d380	-0.0329684	-0.12507549	0.26882946	-0.20706634	0.3834083	0.100884326	0.19614877	0.15506129	-0.18913543	0.46582094	-0.13014007	0.048312653	-0.056419197	-0.03025924	-0.3153509	0.35993287
r590	0.05713375	0.29204595	-0.3883521	0.05635133	0.04454777	-0.026861811	0.4140228	-0.33277836	-0.45038876	0.13824475	-0.06889084	-0.34628883	0.04475138	0.49782142	-0.2408623	0.051359087
r599	0.016843121	-0.11216699	0.041630495	-0.21614373	0.17482358	0.03562092	0.17147665	-0.24489248	0.31132638	0.23372789	-0.08210684	-0.44622564	0.58734393	-0.24494559	0.14392921	0.23818436
