	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31
bin_0	0.25493976	0.059313413	0.75724584	0.2716439	0.2943364	-0.025630426	0.21358731	0.8314114	0.058261037	-0.06832615	0.7498374	-0.46462196	0.103354275	-0.9861081	0.21079028	-0.06331329	0.9688652	-0.34997058	-0.33844212	-0.25205654	0.3063063	0.2974241	0.028925909	0.033151533	0.27786428	-0.28103617	0.91381943	0.33479244	-1.088787	0.10546221	-0.21725239	-0.3414066
bin_1	0.27629998	0.24922773	-0.08069461	-0.061138622	0.41333193	0.47918144	-0.05651265	0.025655271	0.25089458	0.06836969	0.6302615	-0.86064154	-0.6698803	-0.37723884	0.5057101	-0.0676867	0.19326605	0.11464227	-0.05886753	0.0017118123	-0.45189747	-0.041885998	0.16600871	-0.30726215	0.01437594	0.10223623	0.12199858	-0.053060446	0.13039693	-0.28577024	0.699243	0.05464435
bin_2	0.37403578	0.17850417	0.22980997	0.5299695	-0.35048857	-0.10521314	-0.07270006	0.03967423	0.19937167	0.32407552	0.05913311	-0.32715496	0.14327773	-0.48454797	0.5053895	-0.50587386	0.08586374	-0.29635605	0.43107775	0.17355837	-0.15298054	0.29829553	0.23089474	-0.3760486	-0.2857651	0.42943138	-0.16791889	-0.7306078	0.62778	0.26140475	-0.35386872	-0.5286727
bin_3	-0.1551605	-0.026438534	0.10699316	0.38874143	0.008687453	0.053645585	0.25152174	0.09478425	0.009218583	-0.56951076	0.16136177	-0.029126395	-0.28670427	-0.49338236	-0.5735308	-0.03841581	0.24194095	-0.16021211	0.035223324	-0.0018743927	-0.31019965	-0.014178671	-0.08995097	0.10150516	0.0024108165	-0.19179007	0.05478572	0.011907052	-0.41951612	-0.58429337	-0.06838268	-0.47125754
bin_4	0.12804879	0.18611808	-0.56165993	0.104127176	0.36396888	-0.3650098	-0.121518865	-0.098787874	0.27417573	0.08816401	-0.29059407	0.073773004	0.08195143	-0.012442664	-0.48231798	0.20693044	0.08800481	-0.293767	-0.44213164	0.23488519	-0.20852025	-0.48603496	0.06715141	0.06967989	0.33652645	-0.01716032	-0.5510176	0.06580147	-0.0006940316	0.2797179	-0.32104507	0.11396597
bin_5	-0.020670265	0.22187151	-0.13315874	-0.16911395	-0.14611347	-0.039399542	0.3075424	-0.0972286	-0.23645018	-0.04357615	-0.035523344	-0.01891704	-0.10848589	0.3114592	0.18363622	0.42864215	-0.44588056	-0.36034784	-0.34844783	-0.10644309	-0.22536361	-0.020455645	-0.22550495	-0.18031603	-0.12431372	-0.2747541	-0.05160254	0.14343639	0.00021002279	0.031619538	0.016988013	0.07238594
bin_6	0.04255597	-0.25697064	0.0074110506	-0.24698211	-0.27684548	0.2884482	0.014916907	0.014673022	0.18915108	0.35933828	-0.11482152	0.27298614	-0.09157593	-0.22174196	0.13043751	0.3433571	-0.11568095	0.29372355	0.105052665	0.34110194	0.10564591	-0.022091607	0.223414	0.3127485	-0.020389404	-0.13482668	-0.09171417	0.0074729584	-0.25657278	0.14274418	0.23383865	0.28287467
bin_7	0.2286335	0.39935967	-0.27971882	-0.29217634	-0.054675654	-0.33321214	0.0068050497	0.027648784	-0.059003424	-0.23606922	-0.23043723	0.16785368	-0.08011859	0.36291224	-0.0034245625	0.1638329	-0.070388205	-0.04120287	0.21279763	-0.33547547	-0.23628354	-0.13356371	0.18037157	0.13890976	-0.31892174	0.15054153	0.24717064	0.02049133	-0.1223736	0.47149828	-0.12601304	0.18306112
bin_8	-0.27733153	0.41997638	-0.22616954	-0.38345787	-0.21865857	0.022420852	0.15162697	-0.21983476	0.3104258	0.1707837	-0.19935343	0.20745917	0.1085411	-0.1105215	0.15835811	0.22797139	-0.4644877	-0.013011935	-0.18013668	-0.2323662	-0.11176719	-0.10783299	-0.15363824	0.015690334	-0.21618423	0.2936126	0.01276417	-0.01620423	3.6456335e-05	0.20276986	-0.22334337	0.41165575
bin_9	0.11328468	0.08916629	-0.0634626	0.2186195	-0.2524891	-0.25423622	0.24918716	-0.48782963	-0.14062141	-0.2555444	0.098158866	-0.31878617	-0.19449438	0.25520518	-0.18568948	-0.020208284	-0.18863751	-0.05847281	0.361907	-0.21208085	0.09710316	0.2563627	0.08782317	0.32800722	0.1126437	-0.11196373	-0.21741362	0.14479522	-0.12063247	0.34172666	0.0686809	0.22466354
bin_10	-0.38417763	0.006553608	0.48341948	-0.14833431	0.32147753	0.256603	0.08329816	0.32585967	-0.05289987	0.18572307	0.44824615	-0.38670495	0.32308084	-0.013952217	0.23290318	-0.2847556	0.07774422	-0.08114126	0.13631776	0.37641773	0.1582083	-0.2697645	-0.25834084	-0.330887	-0.042346425	0.14072187	-0.30659896	0.12534417	-0.19380432	0.2480669	0.27307826	0.014084526
bin_11	-0.1002812	-0.08657432	0.17372687	0.22190495	0.030226689	-0.10416949	0.20835099	0.06101783	-0.17496555	-0.2793723	0.36995098	-0.2693109	0.27992845	-0.17459741	-0.16761115	-0.30920452	0.13111241	-0.19524154	0.00663108	0.27093917	-0.11802453	0.06913879	-0.3086777	0.09585615	0.38031098	0.21851556	-0.109593645	-0.17097107	-0.565706	-0.45783085	-0.07521867	0.04286133
bin_12	-0.26499677	0.14675829	-0.18735419	-0.020522695	0.061036542	0.33699304	0.13556603	-0.13841237	-0.15474518	-0.43556663	0.76463306	-0.028027292	-0.2938158	-0.2715587	0.85877633	-0.5895744	0.91380405	-0.18403047	-0.56967515	-0.314495	0.11807928	0.34865612	-0.13185728	-0.31457874	0.14489877	-0.037859265	0.61876196	-0.12762518	-0.16680066	0.10731699	0.29767507	-0.46424082
bin_13	-0.023260485	0.2758724	0.6627022	-0.09907683	-0.21957058	-0.1479755	-0.2846561	-0.011110763	-0.08660102	-0.6294817	0.73149514	-0.36098683	-0.11629607	-0.58311844	0.42784035	0.12753418	0.22270045	-0.15622476	-0.20626839	-0.1943391	0.33909678	0.08224861	-0.09024964	-0.03064835	0.06962635	-0.14173564	-0.097035564	0.087689415	-0.372906	-0.36604813	-0.039359212	-0.21970142
bin_14	0.17026226	-0.23031814	-0.18992448	0.12394007	0.36236382	-0.20252822	-0.05385709	0.08348546	-0.089485414	-0.11009108	-0.011369441	-0.018694928	0.25641358	-0.067359835	0.00068929576	0.028983893	0.20217814	0.2737848	-0.20306693	0.15249796	0.13891664	0.17213345	-0.25942898	-0.13032973	0.11163122	-0.4962995	-0.5005107	-0.14736071	-0.009446685	-0.18100958	0.09885713	-0.53231645
