	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15
Leukocytes [#/volume] in Blood	0.19744031	-0.25375956	-0.0984099	0.3006537	-0.025658324	-0.40302476	-0.36072868	0.29760462	-0.4300124	-0.4065641	0.03169334	0.12690978	0.57406133	-0.35724646	0.21856974	-0.23319902
Hemoglobin [Mass/volume] in Blood	0.34131885	-0.0854906	-0.38953385	-0.033621702	-0.36634365	-0.38611495	-0.2947948	-0.23533978	-0.42155606	0.010068943	0.03154888	0.32312825	0.62663686	-0.11514693	-0.114158995	-0.13498442
Platelets [#/volume] in Blood	-0.19338714	0.29240248	-0.095592685	0.5368462	-0.06080859	0.106358394	-0.37982666	-0.46100804	0.51869065	0.23420854	-0.05200128	0.1237657	-0.30962396	0.27932	-0.026072681	-0.2256406
Erythrocytes [#/volume] in Blood	0.038677637	-0.063849635	0.18663809	0.4938363	-0.40492526	0.1541016	-0.4827246	0.1891178	-0.49347305	-0.029738113	0.41822594	-0.41535696	0.30518264	-0.37505764	-0.11611042	-0.19637868
Hematocrit [Volume Fraction] of Blood	0.4156244	-0.056963336	0.24892566	0.30925375	-0.31729653	-0.27562416	-0.08714214	0.10749246	-0.38743216	-0.38120607	0.3336739	-0.29205462	0.13248298	-0.32074672	0.017728573	-0.56334215
Erythrocyte mean corpuscular hemoglobin [Entitic mass]	0.09720626	-0.06571442	0.2826272	0.24034691	0.2338343	-0.05948807	0.20963548	-0.06954918	-0.54833096	0.453329	0.117037475	0.22151046	0.25724858	0.2709177	0.058923014	0.07153382
Erythrocyte mean corpuscular volume [Entitic volume]	0.062429827	0.008020449	0.3220311	0.47464126	-0.34598342	-0.43442455	0.11886569	0.28783157	-0.15040484	-0.3872599	-0.41060218	-0.04313851	-0.14755617	0.29101434	0.32587555	-0.23720604
Erythrocyte mean corpuscular hemoglobin concentration [Mass/volume]	-0.1346697	-0.40118378	-0.27408358	0.15410668	-0.34288502	-0.16178867	-0.015757246	-0.06301251	-0.36592123	-0.41223785	-0.090207726	-0.3571405	0.48792812	-0.19930965	-0.2479255	-0.21742375
Erythrocyte distribution width [Ratio]	-0.2875927	0.5338582	0.43365526	0.28902698	-0.37500086	0.43442088	-0.33216593	0.44792005	0.08132793	-0.090176985	-0.38307822	0.002982017	-0.18316723	-0.039822526	0.04489875	-0.30791548
Platelet mean volume [Entitic volume] in Blood	0.15729274	0.11701232	0.34431458	-0.08412483	0.062165096	-0.51890147	0.13266483	0.045235924	-0.16621561	0.00090909994	0.001903406	-0.020205354	0.5849742	-0.40129116	-0.14074983	-0.13036183
Granulocytes [#/volume] in Blood	0.29320496	-0.24262694	-0.06445392	0.08017336	-0.15183458	0.27833667	-0.41450503	0.09704329	-0.48986226	-0.30763948	-0.4140393	-0.246391	0.29968145	-0.081844375	-0.11620605	0.03159052
Eosinophils [#/volume] in Blood	-0.063270964	-0.31131136	0.3020501	-0.1929799	-0.17004001	-0.28184137	-0.2927715	-0.27711755	0.04487582	-0.41349235	0.21835557	0.3520203	-0.019436564	0.47583935	0.0008859079	0.33209035
Basophils [#/volume] in Blood	-0.4324972	0.017594118	0.19054915	-0.4948025	-0.039520316	-0.18440048	0.11048811	-0.15567555	-0.1402217	0.045388088	0.26283917	0.44269902	0.11448257	0.33611733	-0.25628406	0.7909604
Lymphocytes [#/volume] in Blood	0.31564564	-0.60473686	-0.31965983	-0.46807054	-0.5635181	-0.13161634	0.31968585	-0.1708485	0.14260018	0.033856336	0.11846366	-0.11911106	0.08249174	-0.088450775	0.02759435	-0.30262783
Monocytes [#/volume] in Blood	0.41477716	-0.056570247	0.42284635	0.00012707288	-0.20123707	0.07579895	-0.4583546	0.25776014	-0.060783695	0.17304711	0.052101903	0.42684355	0.07270041	-0.1027803	0.42623034	0.26952806
Platelet distribution width [Entitic volume] in Blood by Automated count	0.193046	-0.31771946	-0.16922529	-0.14199743	-0.1601655	-0.2824743	0.21756202	-0.23505908	-0.63198096	-0.16853337	0.2611697	0.21468818	0.07389962	0.13465028	-0.21914268	-0.3822595
cd3_z	-0.043415595	0.20149827	0.024015078	-0.15391569	0.110334545	-0.023502363	0.25942445	0.20928	-0.17302448	-0.00696526	-0.092260405	0.4172112	0.5012591	-0.5130083	-0.35831308	-0.11797528
cd3_inv	0.263665	-0.18124628	0.28482816	0.13840713	0.21455294	-0.68038625	0.18610471	0.2280465	0.49360928	0.23616809	-0.40108818	0.15102214	0.2058902	-0.090452686	-0.4674987	0.038757134
cd8_z	-0.00030357618	0.018953571	-0.26930335	0.42206004	0.32222557	-0.22481288	0.30855653	-0.21736509	-0.1854545	0.5599634	0.22380845	0.052925132	-0.21518539	0.20557415	-0.3471107	-0.30035922
cd8_inv	-0.015651766	-0.37345833	-0.12324538	-0.26672894	-0.38010216	-0.11933363	-0.116655156	0.10001015	0.40054905	-0.4469939	0.07102886	0.5287752	0.12506337	0.39137876	-0.54385036	0.22065195
number_of_positive_lymph_nodes	-0.28315157	0.25908753	-0.23269327	0.14780362	0.04204207	0.22213309	-0.058447737	0.20512128	0.26457003	-0.17694739	-0.07335481	-0.2211935	-0.19311847	-0.36065954	-0.016653823	0.17893669
