	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15
1	0.17151377	-0.20003074	0.18335399	0.55142003	0.09957276	0.2198343	0.095437065	0.0059635486	-0.09427429	-0.26955244	0.2815582	0.1190098	0.119810745	-0.12634227	0.15391319	-0.5445288
2	0.16609508	-0.18619873	0.1779453	0.55732757	0.077765286	0.21867067	0.07885768	0.010722591	-0.070368886	-0.2733314	0.28664854	0.13777708	0.10697307	-0.1037725	0.15022907	-0.55648327
3	0.16590536	-0.19699524	0.1762348	0.5616065	0.095981516	0.21725242	0.08850432	0.004555728	-0.08691547	-0.26726794	0.28189233	0.12600406	0.11831108	-0.118527904	0.14802054	-0.54649764
4	0.15417811	-0.18175636	0.16581105	0.5704565	0.075168885	0.22028707	0.06982107	0.0090478165	-0.06894356	-0.26786515	0.273661	0.143633	0.10601564	-0.10921363	0.1313428	-0.5645375
5	0.15057118	-0.18355922	0.16287282	0.57396597	0.07882085	0.21950004	0.07030316	0.004679147	-0.07184751	-0.26467115	0.27061343	0.14213842	0.11051264	-0.11376144	0.12580776	-0.5645194
6	0.15542856	-0.1828791	0.16552046	0.5721866	0.078810826	0.22118087	0.06633451	0.012103862	-0.07006044	-0.26821414	0.27292782	0.14473647	0.10179803	-0.10770771	0.13262847	-0.56221366
7	0.17174147	-0.1909461	0.18403816	0.55160135	0.08235711	0.21581563	0.08998443	0.0023220938	-0.07707471	-0.27221185	0.2911237	0.1308984	0.11840472	-0.10727242	0.15957642	-0.5491174
8	0.15893762	-0.1850397	0.16837332	0.5673982	0.08091035	0.22061962	0.072036244	0.01058	-0.07259573	-0.26837698	0.27690625	0.14118223	0.10610211	-0.10850132	0.13793446	-0.5601127
9	0.15248966	-0.17714263	0.16672175	0.5754166	0.06917861	0.21772511	0.06328935	0.015938949	-0.059122622	-0.2722907	0.27752396	0.15087193	0.09503773	-0.098959	0.13204873	-0.5624375
10	0.1682527	-0.18892643	0.1805015	0.55639374	0.090677075	0.21772577	0.07997413	0.026687128	-0.08111194	-0.27459425	0.28742814	0.13593441	0.09712349	-0.11299085	0.15215683	-0.5501656
11	0.17104264	-0.19968921	0.18156226	0.55600274	0.101829596	0.22017649	0.09920264	0.009209632	-0.09924538	-0.26867533	0.27707747	0.11740129	0.117265984	-0.12916517	0.15227248	-0.5420137
12	0.15619422	-0.18253359	0.16668949	0.5717687	0.078832455	0.22138493	0.06357212	0.016837709	-0.06971678	-0.26981422	0.27335396	0.14571755	0.09655772	-0.10722142	0.13307406	-0.56203616
13	0.1706904	-0.19977564	0.18084586	0.55484426	0.10232722	0.21852069	0.098852254	0.006983245	-0.09846385	-0.26678583	0.27934352	0.11728445	0.12255264	-0.1323976	0.151368	-0.54243493
14	0.1693623	-0.19521268	0.18530838	0.55326426	0.08759243	0.21321727	0.09669048	-0.0032032896	-0.08184575	-0.27035758	0.29083195	0.12431989	0.1254594	-0.11478101	0.15632932	-0.54506
15	0.15334398	-0.18403761	0.164413	0.57502604	0.07935864	0.2198505	0.06836905	0.008642532	-0.070760444	-0.26702762	0.27184093	0.14296302	0.10544826	-0.10983359	0.12985869	-0.56111974
16	0.1654722	-0.19663316	0.17607103	0.56349826	0.09712502	0.21932636	0.08602128	0.0046558008	-0.089496724	-0.2669128	0.27626374	0.12648456	0.116024055	-0.12191251	0.14579847	-0.54709315
17	0.15605326	-0.19085455	0.16883384	0.57141984	0.088692494	0.21801949	0.08446503	0.0014200436	-0.084061064	-0.26410267	0.27168083	0.13081203	0.11841402	-0.12283286	0.13303342	-0.55417943
18	0.15680192	-0.1871907	0.16566107	0.5713301	0.08678681	0.22413033	0.06621607	0.018310353	-0.07625854	-0.26909846	0.26966375	0.14041494	0.09857545	-0.11439896	0.13224596	-0.55952436
19	0.18923555	-0.21907619	0.19370799	0.5387918	0.13884436	0.22155218	0.11754371	0.015914656	-0.13414368	-0.2632125	0.2785959	0.091536924	0.12586106	-0.15580592	0.17175123	-0.51289207
20	0.17514177	-0.20463823	0.1847143	0.55115235	0.11142793	0.21831973	0.10003344	0.0031827358	-0.102161005	-0.26611128	0.2829401	0.115412064	0.12540409	-0.13027903	0.15997168	-0.5353007
21	0.15340479	-0.18389703	0.16328934	0.5751358	0.080004856	0.22069186	0.06823745	0.008675401	-0.07239595	-0.26593393	0.27025506	0.14305535	0.10571025	-0.11077265	0.12944457	-0.5618729
22	0.16828555	-0.19115807	0.17922242	0.55895513	0.09109503	0.2208822	0.07555262	0.025925485	-0.08084936	-0.2752372	0.2818553	0.13376783	0.094835	-0.11418283	0.1490835	-0.55066675
23	0.15563847	-0.18594828	0.16484468	0.5719044	0.08425026	0.22218622	0.07191944	0.012697039	-0.07703732	-0.26688632	0.27011913	0.13945165	0.104815036	-0.11486926	0.13131085	-0.5604955
24	0.1710519	-0.19551133	0.18149655	0.5539638	0.093145415	0.2199072	0.08259638	0.01104911	-0.0834632	-0.2720949	0.28474504	0.12893452	0.11036066	-0.11476207	0.15444303	-0.5484634
25	0.15096423	-0.17743851	0.16255957	0.5734048	0.06963839	0.21977341	0.063804075	0.012329806	-0.06254009	-0.26838115	0.27387992	0.14958148	0.101078905	-0.103945285	0.12766998	-0.56788033
26	0.17784566	-0.20747948	0.18289863	0.5462227	0.11415191	0.22404104	0.10088969	0.019139726	-0.10926263	-0.26945105	0.27655274	0.108284235	0.116032846	-0.13933232	0.15743338	-0.5378945
27	0.16694163	-0.19788201	0.17509532	0.56170154	0.10233784	0.22191295	0.08894745	0.011214502	-0.09723299	-0.26618886	0.2725221	0.12331377	0.11319268	-0.12821816	0.14539008	-0.546694
28	0.15458022	-0.18637054	0.16630575	0.5717137	0.08332586	0.22083262	0.076842755	0.010296448	-0.07700094	-0.26709086	0.27118406	0.13674302	0.10827425	-0.11707306	0.13116932	-0.5594595
29	0.17893183	-0.21345192	0.18881123	0.54337233	0.11808979	0.21801628	0.117687345	0.00042932222	-0.11537906	-0.26592666	0.28073007	0.09752149	0.13644524	-0.14493139	0.16207781	-0.5272106
30	0.17977498	-0.2117795	0.18896773	0.5418379	0.11998908	0.22382878	0.100482844	0.013297819	-0.11161953	-0.27023232	0.27856913	0.106089	0.11895238	-0.14058283	0.16126998	-0.53338706
31	0.16116121	-0.18963127	0.16984805	0.56753194	0.089993455	0.22235642	0.071495034	0.015206872	-0.08033571	-0.26875943	0.27353644	0.13759634	0.10297737	-0.11505444	0.13896792	-0.5555608
32	0.1633247	-0.1869521	0.17654042	0.559769	0.087795466	0.21915257	0.071038514	0.028936043	-0.075905874	-0.2750818	0.28414774	0.14038856	0.09377972	-0.11340237	0.14456464	-0.55480844
33	0.16009629	-0.18431884	0.17065445	0.5677307	0.07956972	0.22037737	0.070025176	0.011596627	-0.07201391	-0.26977876	0.27651975	0.14248714	0.102693565	-0.10722709	0.13950796	-0.559268
34	0.17056112	-0.2094619	0.17956536	0.5548752	0.120547764	0.21968359	0.1121334	-0.0017129431	-0.1169515	-0.25941697	0.27107435	0.103493646	0.13632143	-0.14929633	0.14987023	-0.53200924
35	0.15355897	-0.18185641	0.16655384	0.57367676	0.077989966	0.22056888	0.06821894	0.017475056	-0.070129	-0.2703072	0.2723464	0.14389947	0.09776017	-0.11072056	0.13033421	-0.56137663
36	0.15415248	-0.18141963	0.16522466	0.57296914	0.07260364	0.22090471	0.06819151	0.009978583	-0.06636168	-0.26907212	0.2726867	0.14396425	0.10348487	-0.10622757	0.13142657	-0.56369984
37	0.18206374	-0.19274503	0.19649385	0.53394806	0.08287783	0.21443991	0.09675529	0.007550576	-0.076652475	-0.27772832	0.30428275	0.1261048	0.11642216	-0.105211884	0.17509812	-0.5449201
38	0.16392273	-0.19191103	0.17471659	0.5622679	0.09087571	0.2197905	0.08191714	0.004629144	-0.08386007	-0.26727006	0.27719057	0.13227756	0.11444796	-0.117487766	0.14415836	-0.55303633
39	0.16693373	-0.20318447	0.17690507	0.5594599	0.108983845	0.2206837	0.09981146	0.006009675	-0.10544162	-0.26393583	0.27152333	0.11352117	0.12312791	-0.13882138	0.14467478	-0.54150397
40	0.15936616	-0.18017052	0.17010374	0.5633454	0.06806076	0.21901642	0.07009672	0.002545954	-0.06276681	-0.26926458	0.28111586	0.14620304	0.11120305	-0.10022149	0.14106356	-0.5649543
41	0.16735153	-0.18535857	0.1836444	0.5546906	0.08475136	0.21324041	0.084550545	0.025819583	-0.075455956	-0.2766021	0.2944369	0.13803254	0.09870274	-0.10890569	0.15462324	-0.54981774
