	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15
bin_0	0.38847628	0.4087232	-0.30547878	0.032034025	-0.37845466	-0.30637676	-0.28641206	-0.20480086	-0.19639285	-0.27542582	0.1383032	-0.1688057	-0.1487759	0.1607638	-0.12217273	-0.040742353
bin_1	-0.18429081	-0.28042594	-0.2746267	0.32859862	0.10298687	0.26633215	-0.1835417	0.064256385	-0.21636742	0.05401005	-0.056226138	0.11295947	-0.48440108	-0.11489127	-0.4963894	0.15730801
bin_2	-0.25962764	-0.35748872	0.29632127	0.0057069804	0.18654847	0.27045372	0.36384034	-0.03831767	-0.31499195	-0.17484263	-0.14580402	-0.01033626	0.29151934	-0.2595666	-0.13286825	0.39242208
bin_3	-0.24389802	0.15464401	0.35209984	0.3590016	0.1757003	0.100044586	-0.35984808	0.42724276	-0.07277415	-0.2320269	0.28091946	-0.20590825	-0.32798022	-0.02687661	0.021190884	-0.14712971
bin_4	0.06277095	0.41155866	-0.15540959	0.3388337	-0.35262322	0.08138736	0.07801041	0.3990005	0.06776578	0.35620308	-0.31533232	0.31684485	-0.23058449	0.03545707	-0.0185842	0.07345182
bin_5	0.22010975	-0.29839793	0.020493625	-0.11326194	-0.21395579	0.33284724	-0.34375736	-0.29950294	-0.041099597	0.22601414	-0.33881155	-0.013795876	0.3564938	0.2490498	-0.3161352	-0.16738099
bin_6	0.27869254	0.1111964	0.08581842	-0.62011874	0.06456159	0.34705243	-0.05718785	0.28739107	0.27093187	0.26032224	0.15755033	0.0130431885	-0.07442025	-0.14134236	0.0012845724	0.34043264
bin_7	-0.35213223	-0.26304555	-0.23641254	0.26366925	0.18458898	0.24994278	0.10474028	-0.36642	-0.07896378	-0.119917795	-0.35872263	0.18035854	-0.3705757	0.07866951	-0.045603666	0.33495864
bin_8	0.19273035	0.36112824	-0.17475176	0.30999357	0.34100318	-0.15391783	-0.18528444	-0.27483913	0.21426392	-0.34173772	0.30805764	-0.16193694	0.32585496	-0.17206207	-0.16217671	-0.10030745
bin_9	0.2807721	-0.0013296553	-0.3157879	-0.23058923	-0.36285368	-0.39639843	0.17593217	-0.27396688	0.06787542	-0.090186164	-0.35628068	-0.17635763	-0.39057675	-0.21934806	-0.021942757	0.03928872
bin_10	-0.28562823	0.1455562	0.102117226	0.37208375	0.18543746	0.30825436	0.30475426	0.022147456	0.20464818	0.15642332	0.29335153	0.3162938	-0.14750642	-0.31326896	-0.20291242	0.3347642
bin_11	-0.32941687	0.1466984	0.06817258	-0.03681316	0.37258783	-0.38461798	0.19472055	0.15642592	0.0322747	0.3858975	-0.4152321	0.0487572	-0.32942078	0.15819682	0.12644373	0.20133987
bin_12	-0.07240346	-0.34532368	0.19108309	-0.38649732	0.06724778	0.18301795	-0.42575148	0.28562486	-0.22295734	0.0076941433	-0.18096308	0.026186505	-0.3114493	0.31482998	0.32166794	-0.07720899
bin_13	0.30551237	0.3068868	0.17330581	-0.23444282	0.30697295	-0.110792294	0.27620944	-0.30138132	0.24560414	0.11678889	0.17466453	-0.27163973	-0.3750206	0.04634379	0.113635115	0.34626088
bin_14	-0.08454993	0.4043218	0.3041537	-0.26041692	0.13927579	-0.058245	-0.1880443	-0.24893993	0.036442496	-0.27417263	-0.37161064	0.3372688	0.3652497	0.060901787	0.20702188	0.20151676
