	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31	dim_32	dim_33	dim_34	dim_35	dim_36	dim_37	dim_38	dim_39	dim_40	dim_41	dim_42	dim_43	dim_44	dim_45	dim_46	dim_47	dim_48	dim_49	dim_50	dim_51	dim_52	dim_53	dim_54	dim_55	dim_56	dim_57	dim_58	dim_59	dim_60	dim_61	dim_62	dim_63
bin_0	0.046591643	0.1588131	-0.27795985	0.4110235	-0.059445687	-0.09622025	-0.21609871	0.42469388	-0.19112015	-0.7300193	0.32541585	0.4094542	0.42693496	-0.19410187	0.87859815	0.10509836	-0.58629954	-0.8472182	-0.30234292	-0.5321646	0.14805967	-0.5689529	-0.32774195	0.097800426	1.0288013	0.3713706	-0.037765067	0.26252487	-0.99363667	0.90263397	0.26423725	-0.087518156	-0.14495012	0.54100215	-0.1758903	-0.66157806	0.31572023	0.07842162	-0.5426045	-0.404126	0.012088299	-0.62506163	-0.20304473	0.6117208	0.8461621	-0.20947625	0.6083091	-0.018136764	0.28274724	0.7892121	0.20098884	0.2969377	-0.4058103	-0.09742881	0.74924326	-0.3112069	-0.47828922	-0.5646873	0.31023946	0.32524407	-0.28024325	-0.74158996	-0.06809788	0.04468904
bin_1	0.40392634	0.080417834	0.18943086	-0.41905424	-0.3418886	0.34322953	0.28572407	-0.050813384	-0.42192933	-0.5847868	-0.09964405	0.06999564	0.036845177	-0.06001659	0.3651959	-0.039083846	-0.17233355	-0.011770511	-0.10514482	-0.58158314	0.34303027	-0.13374025	-0.14983054	0.21433638	0.14274837	-0.32272404	0.521093	-0.18936098	-0.81997985	0.14927688	0.30102736	0.24514937	-0.31492984	0.09616522	-0.23866367	0.11642483	0.123247296	0.012448986	-0.28284913	-0.2469899	-0.38445207	-0.49985707	-0.17741734	0.44366536	0.36722422	0.18962008	0.009411457	0.6376819	0.29936293	0.29058945	0.14814955	-0.015147496	-0.7517154	-0.40696827	1.2301677	-0.525586	-0.47016054	-0.022102153	0.73241067	-0.5428353	0.04952945	-0.47887656	-0.22482993	0.17428286
bin_2	-0.12425824	0.12169682	-0.05299232	0.43155688	-0.59040177	-0.50919896	0.33024696	-0.21542537	-0.34323463	-0.5982191	0.22598039	0.84767205	-0.2151419	0.045804255	0.23262355	-0.6248485	-0.12270618	-0.2691795	-0.20391479	0.23439799	-0.07355958	0.4898814	-0.23125805	-0.26271728	-0.074243225	0.55272	0.6897679	0.7045949	-0.71083975	0.06909367	0.42947417	0.29600516	0.27909538	0.6668838	-0.121875145	-0.21956655	-0.3969239	0.273264	-0.16590454	-1.3384379	-0.004569811	-0.036404397	-0.20236325	0.097987875	0.13785559	-0.41894093	0.15579936	-0.77809644	-0.07438881	-0.016056912	0.29892302	-0.38951418	-0.28061962	-0.32905307	0.6611342	-0.45031595	-0.29812396	-0.085967675	0.74320954	-0.4166517	0.14909302	-1.0400896	-0.6105911	0.47394812
bin_3	-0.7536349	0.5082916	-0.07257757	0.5032513	-0.10747974	-0.7504414	0.09097736	-0.39850554	-0.037277553	-0.8658506	0.53477025	0.4284616	0.01620599	0.17263696	-0.33640274	-0.34554777	-0.16524081	-0.24464901	-0.14206643	0.4707244	-0.16517703	-0.10766209	-0.54675555	-0.3304451	0.42929354	-0.3030965	0.00013524255	0.48947045	0.40763023	-0.0054033883	0.26544207	0.69914484	0.24100687	0.46950552	0.016572006	-0.3403068	-0.24760097	0.7023051	0.1005572	-0.22739792	0.0670661	0.5599002	-0.3229406	0.92782	-0.27491912	-0.28442374	0.4414127	-0.41938815	0.767233	0.29449132	0.23800734	-0.46189976	0.07532972	0.00047544827	0.48244116	-0.08848028	-0.4708953	-0.25195852	-0.039976753	-0.038498804	0.60028404	-0.30366653	-0.34214452	-0.28838414
bin_4	-0.38664767	0.11029979	0.041806012	0.111011945	-0.048600815	0.3318759	-0.18257096	0.187487	-0.3430447	-0.19099002	0.1961814	0.05972688	0.06608427	0.46321094	0.565341	-0.4328486	0.1846783	-0.44394067	0.21164726	-0.024252323	-0.07087157	-0.23344062	0.40422463	0.22826083	-0.16598049	-0.23886038	-0.66977215	0.16408457	0.22528212	0.024467954	0.5750258	0.14963713	0.14696617	-0.18494618	0.47226965	-0.16912064	0.059983227	-0.28093836	-0.029542707	-0.15885198	0.030703442	0.7776657	0.11779907	0.05121476	-0.10895043	0.059956446	-0.124751024	-0.13233605	-0.4605068	-0.20571151	0.3536712	0.13352814	-0.21696898	-0.14145356	-0.038490646	-0.2084661	0.28000435	0.47971907	-0.090982266	-0.35188892	0.2975299	0.42966452	-0.47978514	0.08181613
bin_5	-0.28394693	0.078224115	0.09615689	-0.09811067	0.0051124347	-0.33399796	-0.10770558	0.1607175	0.026259534	-0.06059261	-0.09967597	0.031065064	-0.026128646	-0.32786465	0.30857408	0.008248485	-0.13849615	-0.25357273	-0.18130228	-0.060246833	0.24650344	-0.26434225	-0.14859903	0.15811776	0.063485	-0.3485802	-0.44042286	0.009692218	0.23152746	0.02324699	-0.19117695	-0.08002142	0.11012366	-0.29634324	0.24853481	0.079761095	-0.1069571	0.15678768	0.09351631	0.27447665	0.1320661	-0.04003705	0.10796741	-0.41061455	-0.07845941	0.09289334	-0.027809901	-0.112343274	-0.12319165	-0.084328786	0.05372792	0.041613895	0.18531099	-0.12648715	-0.059514984	0.11304911	-0.18403748	0.23478682	-0.20956537	-0.050921217	0.13073431	0.41927078	-0.057666518	-0.07987507
bin_6	-0.040647365	-0.32301995	0.3054979	0.068799175	0.1084279	-0.08766784	-0.062261708	-0.10714552	-0.031517003	0.042199414	-0.21735825	-0.08785166	-0.051847473	-0.17625779	-0.19729441	0.18277393	0.1222458	0.404462	0.054536708	0.112357	-0.13245538	-0.08891668	0.14368272	-0.25582844	-0.25082192	-0.34765026	-0.02340563	0.2601815	0.19606799	-0.16784038	-0.19275583	-0.10626091	0.21528214	0.056013107	-0.13949446	0.32885513	0.15257326	-0.23859824	0.09091084	0.07735243	-0.1477198	-0.07539278	0.1714706	-0.064976916	-0.35046712	0.094406955	0.047824204	-0.06950809	-0.21548426	0.02823292	-0.22695395	0.12543827	0.3723365	-0.13544442	-0.2769245	0.44351754	0.23533884	-0.11227317	-0.17359172	-0.37605843	-0.098613776	-0.019444995	0.004803004	-0.01685762
bin_7	0.06808275	-0.09293114	0.2905812	0.055168416	0.17131563	-0.1729678	0.39406392	-0.2894649	0.14205551	0.26249143	-0.3147455	-0.25929374	-0.08353245	-0.23143719	-0.031016633	0.32947296	0.09593305	0.24753825	-0.23978089	-0.13984461	-0.2506775	0.13396163	0.17874038	-0.07945844	-0.2688929	-0.1877314	0.27248174	0.12938249	0.15202983	-0.066306934	-0.048467863	0.055542007	0.14396657	-0.20513804	-0.2820981	0.16263416	-0.16226381	-0.23621276	0.24889684	0.19279882	-0.1950412	0.05635908	0.6090114	-0.13736604	-0.010276644	-0.04791844	-0.15672664	-0.14253682	-0.0047880826	0.017184794	-0.22532064	0.3435542	0.056740064	-0.18338686	-0.25455287	0.09825053	0.152908	-0.21019687	-0.258725	-0.18642828	-0.006067585	-0.08920024	0.065624416	0.07774557
bin_8	-0.32040754	-0.24188401	0.22740512	0.09509798	-0.014147085	0.17769	0.16361584	0.04091129	0.23716387	0.21684161	-0.08044321	-0.23430504	0.13544059	-0.26533344	0.3475375	-0.08959544	0.13651486	0.27003866	-0.021100517	-0.3755071	0.20357057	-0.05103956	0.0955718	-0.17168689	-0.1535032	0.021883633	-0.36702228	0.147632	-0.011115054	-0.06604279	0.21167484	0.11244327	0.06331891	-0.340421	-0.11623954	-0.12421048	-0.104617484	-0.007995901	-0.1328616	-0.049531866	0.07580402	-0.1664845	0.22816968	0.016957145	0.0338733	0.20206358	-0.017804887	-0.18398044	0.0009870873	-0.2931107	0.0670028	0.2880299	-0.09478718	-0.29969254	-0.105882004	0.053419568	0.27229828	0.13548733	-0.2664986	0.012647667	-0.045186486	0.42660594	0.12553005	0.054135814
bin_9	-0.37117437	0.10525018	-0.23619623	-0.07063085	-0.0902541	0.045122582	0.3072244	-0.11614132	0.031629007	-0.16773477	0.25308663	-0.21810597	-0.079725675	0.09069299	0.34798738	-0.0358431	-0.14974123	-0.114986725	-0.272162	-0.1463651	-0.1050851	-0.24441865	0.023211947	-0.0020982	-0.099807434	-0.24340087	0.108200446	0.33934534	-0.04564712	-0.10299025	-0.01653372	-0.36945346	-0.15100473	-0.06085693	-0.032907378	-0.093285576	0.0012180739	-0.30122662	0.2855062	0.06403479	-0.31230074	0.042927776	-0.037946265	-0.06375671	-0.08308149	0.043588456	-0.076328166	-0.14240858	-0.11870675	-0.069164515	0.1798019	-0.06578662	0.19770113	0.123168275	-0.2263866	0.067034446	0.19395708	-0.12538193	0.05965969	-0.2883049	-0.14335942	-0.14267577	-0.16236223	-0.042092945
