	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31
Patient_1	0.22714135	0.14934011	-0.19279432	0.08004619	-0.15373504	-0.096479304	-0.25986445	0.22152366	-0.072178915	-0.13535771	-0.179038	-0.026730502	-0.0984534	0.15173432	0.069844864	0.14853747	-0.08678086	-0.04079015	-0.19557105	-0.29492322	-0.17879547	-0.071607046	0.24983191	-0.29971734	0.13685136	0.063982666	-0.25589558	0.24714087	0.06601361	-0.22680333	0.035762265	0.29461738
Patient_2	0.15334186	0.05555817	-0.23053612	0.24876669	-0.15819572	-0.20370641	-0.22030145	0.21190698	-0.1786809	-0.17638445	-0.086424425	0.043104406	-0.051460776	0.16737394	-0.0064697093	0.17902724	-0.19157542	-0.0809577	-0.13863283	-0.0870954	-0.19743933	-0.17882939	0.31884262	-0.24428545	-0.03235766	0.13035099	-0.19774953	0.1739904	0.1779365	-0.039616756	0.2675348	0.26212242
Patient_3	0.2016858	0.16808933	-0.11586915	-0.18604952	-0.11764016	0.17192486	-0.20224485	0.20573027	-0.111162	-0.14145498	-0.21834132	-0.20201492	-0.05659036	0.20854603	-0.060408086	0.10592598	-0.078283064	-0.06543789	-0.1552252	0.10549514	-0.058885776	-0.04743231	0.10249442	-0.3204326	0.18332152	0.17110391	-0.24556163	0.2700157	0.06374502	-0.32356882	-0.056346945	0.3184795
Patient_4	0.23394415	0.18212107	-0.21834402	-0.25823233	-0.010566534	0.09344626	-0.21057168	0.20691164	-0.117063664	-0.121152245	-0.22935027	0.06623212	-0.029840928	0.187605	-0.10187776	0.007947052	-0.15349418	-0.052269552	-0.17944568	0.1565676	0.07056858	-0.039779477	0.114033796	-0.3907041	0.054739393	0.1630408	-0.2079562	0.26631442	0.09987325	-0.2168066	0.09099295	0.32499102
Patient_6	0.1869452	0.18170789	-0.13313268	-0.041440975	-0.13502423	-0.049970727	-0.23729004	0.20739247	-0.19432017	-0.1761153	-0.21193561	0.053482488	-0.08409329	0.21199557	0.09417515	0.12234817	-0.10131404	-0.06570618	-0.19870505	-0.12765604	-0.15642025	-0.061533876	0.20059069	-0.30281845	0.14588419	0.178189	-0.2438028	0.23868954	0.21969959	-0.22694258	-0.03472443	0.3149061
Patient_7	0.15353292	0.0609176	-0.18776079	0.23952208	-0.17936802	-0.23523596	-0.22199371	0.19435082	-0.15367118	-0.14267111	-0.11109618	0.09718438	-0.081218004	0.14463355	0.17369376	0.18615028	-0.08875821	-0.06324067	-0.15609707	-0.3628962	-0.24678831	-0.110270835	0.29670024	-0.20278934	0.047394592	0.07985505	-0.20231628	0.18085308	0.16209932	-0.051337864	0.10075423	0.23654552
Patient_8	0.24215676	0.16330507	-0.147869	-0.04211375	-0.16340351	0.066994935	-0.24011137	0.23241287	-0.04453931	-0.1667184	-0.22044662	-0.05965869	-0.123855546	0.16313441	-0.04257646	0.1506951	-0.110432625	-0.07274157	-0.17491625	-0.21544805	-0.11745458	-0.08020594	0.21908219	-0.31950736	0.14158966	0.08987766	-0.25149706	0.2627235	0.023075731	-0.26380622	-0.024052074	0.32228783
Patient_9	0.23951885	0.10057502	-0.14635657	-0.045160964	-0.19193728	0.1408732	-0.20851049	0.25104114	-0.011576704	-0.15076688	-0.19139557	0.22627623	-0.22388913	0.15993771	-0.028038708	0.22408362	-0.13888445	-0.19238529	-0.17700839	-0.16744556	-0.11615777	-0.12419742	0.22960736	-0.27084112	-0.017319186	0.076479435	-0.23811993	0.23631082	-0.039120138	-0.08827195	0.0523754	0.32718018
Patient_10	0.265306	0.080818884	-0.118177146	-0.10024465	-0.22409467	0.25984755	-0.18961713	0.24435474	0.085264355	-0.098476216	-0.20088479	0.16061507	-0.255005	0.12001633	0.0022714676	0.24601737	-0.061329328	-0.19578837	-0.16108751	-0.21181439	-0.12077199	-0.088671386	0.17994784	-0.22883575	0.02944369	-0.0009056209	-0.24352975	0.23717618	-0.15555	-0.10160122	-0.03032091	0.3010201
Patient_11	0.25379243	0.085826136	-0.26116344	0.16243958	-0.15174179	-0.13331248	-0.25176004	0.2199361	-0.00064847973	-0.1118329	-0.15853746	0.061652936	-0.10807923	0.093244895	0.0370908	0.15250704	-0.10863838	-0.045025345	-0.16778238	-0.3729603	-0.15417433	-0.106742345	0.3069813	-0.27792406	0.035630733	-0.024911929	-0.2261725	0.21940975	-0.0010082372	-0.09455472	0.1628322	0.2650695
Patient_12	0.14081527	0.022952193	-0.23048922	0.20361161	-0.11484342	-0.07755181	-0.1717396	0.19873713	-0.11455049	-0.16691124	-0.041129053	-0.07842417	-0.025157519	0.13586853	-0.25230482	0.14956477	-0.26663658	-0.0975613	-0.08015056	0.22207299	-0.0805441	-0.23315062	0.27961534	-0.24046756	-0.11988329	0.12062087	-0.16168554	0.13819003	0.09095006	-0.024592074	0.4118502	0.23886472
Patient_14	0.16916253	0.15203768	-0.096950054	0.028055105	-0.18459214	-0.057620402	-0.23689216	0.22184068	-0.17946382	-0.17108987	-0.19166277	0.028349113	-0.100407526	0.22959445	0.14216618	0.18643638	-0.0796803	-0.09046811	-0.1995993	-0.10558474	-0.20664774	-0.07358173	0.20966372	-0.2637606	0.12783259	0.17953566	-0.2522297	0.23093323	0.21387035	-0.1903506	-0.052903686	0.3179776
Patient_15	0.1819576	0.121477254	-0.19199449	-0.04138019	-0.14406839	0.09272605	-0.20484067	0.21814327	-0.17222582	-0.17902154	-0.15201522	-0.148304	-0.049363848	0.21939532	-0.12267373	0.14542909	-0.17038219	-0.0953538	-0.13760874	0.17952527	-0.11678771	-0.12878104	0.18449803	-0.3141622	0.08746523	0.20616442	-0.23189177	0.24515648	0.095729426	-0.23901501	0.12860371	0.31932417
Patient_16	0.1440279	0.07033679	-0.19725493	0.18866916	-0.15453158	-0.0608342	-0.19773276	0.20495676	-0.1534285	-0.18838932	-0.071259014	-0.23306629	-0.01576962	0.17120548	-0.19091666	0.16545637	-0.22124778	-0.06686709	-0.09867668	0.16525619	-0.15243118	-0.20051727	0.26328993	-0.25833994	0.01709166	0.16003875	-0.20223418	0.1767655	0.11444314	-0.1643961	0.28532338	0.26410082
Patient_17	0.16955698	0.11296189	-0.18440217	0.11006705	-0.13602483	-0.13721888	-0.23434535	0.23173442	-0.19359608	-0.1786361	-0.1393555	0.1015626	-0.06756814	0.20976701	0.006646118	0.16025716	-0.1868364	-0.0992197	-0.1816365	0.03791822	-0.14014833	-0.14975142	0.26282626	-0.29133895	-0.018038955	0.1766668	-0.22440344	0.2054052	0.2250909	-0.082000256	0.19726709	0.31210122
Patient_18	0.2289162	0.18964013	-0.17584607	-0.16287354	-0.033074282	-0.028399069	-0.23809925	0.22821556	-0.11926342	-0.12766245	-0.22439761	0.22157449	-0.06729144	0.1920617	-0.013611017	0.04906882	-0.16504487	-0.07666736	-0.22095242	0.09963793	0.03658484	-0.060551684	0.16113102	-0.370826	-0.01015837	0.1493382	-0.22420989	0.24273261	0.18831004	-0.12933667	0.10779644	0.33731598
Patient_19	0.18906897	0.07164907	-0.25658655	0.14858855	-0.07817472	-0.07797431	-0.20956475	0.2028436	-0.08140848	-0.16044031	-0.099793136	-0.0733006	-0.015265943	0.14099197	-0.24922651	0.106944785	-0.2553559	-0.050123293	-0.110668406	0.16589011	-0.035392493	-0.19836667	0.2656491	-0.30349857	-0.085616976	0.10618959	-0.18635468	0.17718773	0.057194144	-0.09359027	0.3911788	0.268397
Patient_20	0.18507862	0.16034186	-0.044617143	-0.070953555	-0.18416554	0.19270283	-0.19845591	0.21707699	-0.028536366	-0.1446439	-0.16865595	-0.29237187	-0.11852028	0.18112521	-0.11050054	0.18502325	-0.080561236	-0.09603447	-0.14679243	0.054970033	-0.13018131	-0.07902007	0.12669772	-0.26353627	0.1878461	0.12688184	-0.25974864	0.23859441	-0.022128055	-0.3496702	-0.07481035	0.30557883
Patient_21	0.15821262	0.03375834	-0.22661485	0.25838223	-0.18685904	-0.16646494	-0.21232739	0.21647799	-0.15881997	-0.17647098	-0.08155218	0.045717124	-0.07579676	0.15959045	-0.0046567	0.2066282	-0.18558683	-0.10449114	-0.12836897	-0.12616654	-0.20960136	-0.19294702	0.3266516	-0.22779077	-0.04306057	0.11145544	-0.20093042	0.17698164	0.14305948	-0.019766161	0.26424387	0.2606548
Patient_22	0.30964327	0.09853749	-0.14696008	-0.1582533	-0.15210544	0.34113938	-0.1698876	0.20320317	0.20803401	-0.019968212	-0.23038474	0.060140155	-0.2092769	0.060422473	-0.0684476	0.16495015	0.009171015	-0.083888195	-0.13477631	-0.19887036	-0.055749983	-0.014177381	0.08755305	-0.23394611	0.099263094	-0.080742046	-0.20957713	0.21881863	-0.3519121	-0.18491592	-0.039947126	0.24503717
Patient_23	0.15028462	0.095781185	-0.12922628	0.17541389	-0.21431594	-0.14421214	-0.22437823	0.21123712	-0.17976172	-0.1701735	-0.13479307	-0.004184409	-0.09582806	0.1838979	0.15770388	0.21320882	-0.08358759	-0.08310162	-0.16375472	-0.26956728	-0.27265725	-0.10391975	0.26830333	-0.2122093	0.11643505	0.1393819	-0.22848906	0.19894809	0.17856017	-0.14194338	0.0058776047	0.2718676
Patient_24	0.22048935	0.11830881	-0.15485165	0.038376916	-0.17633799	-0.018411439	-0.2385921	0.2355067	-0.047840104	-0.1547113	-0.1943406	0.17443053	-0.17849196	0.16685785	0.065901294	0.19837023	-0.11135934	-0.13064224	-0.19660248	-0.29519254	-0.14887242	-0.09857187	0.25370798	-0.27696332	0.031216547	0.07761509	-0.24283102	0.2427199	0.03812966	-0.11813777	0.019567348	0.31845203
Patient_25	0.21761465	0.18099104	-0.08945209	-0.12109644	-0.15304925	0.10986806	-0.23358116	0.24303997	-0.088879675	-0.15512313	-0.22177038	0.044738248	-0.1355868	0.2199857	-0.0061976044	0.16335835	-0.117763236	-0.12368403	-0.20854552	0.06566076	-0.08685637	-0.07558572	0.15776278	-0.31695932	0.07830676	0.15809144	-0.26560667	0.2559313	0.1173553	-0.21763147	-0.023462983	0.35638663
Patient_27	0.16115114	0.07898761	-0.21602607	0.1772662	-0.14050266	-0.13538353	-0.22113818	0.22275914	-0.18266205	-0.17707027	-0.09926185	-0.0070622065	-0.041319966	0.18571204	-0.078499705	0.16359875	-0.21274184	-0.08912999	-0.14646839	0.09725656	-0.15021633	-0.1857442	0.28275886	-0.27372414	-0.033231817	0.15739657	-0.21110107	0.18269671	0.19375959	-0.07729373	0.29023328	0.2858873
Patient_28	0.15807123	0.09504252	-0.17371625	0.17011946	-0.19094187	-0.11852154	-0.22999832	0.22937582	-0.19158939	-0.18875772	-0.11931628	-0.006171826	-0.07904827	0.20675445	0.021598682	0.20638904	-0.16396171	-0.10142677	-0.16299555	-0.046801034	-0.22026533	-0.15549096	0.27847254	-0.25733507	0.036437105	0.17273825	-0.2319473	0.20514266	0.1866544	-0.12349498	0.15173449	0.29936558
Patient_29	0.22979489	0.17910221	-0.23032413	-0.063296214	-0.011158155	-0.02612479	-0.2346884	0.20576473	-0.059801005	-0.14028399	-0.16194649	-0.013536469	-0.035852417	0.14100982	-0.23373298	0.026995756	-0.23607057	-0.032425545	-0.17373489	0.1845564	0.04003365	-0.11577797	0.19517574	-0.38041723	0.0017650612	0.10582091	-0.21573627	0.22083989	0.0633464	-0.21931535	0.25425053	0.30253768
Patient_32	0.2626272	0.09829682	-0.14514795	-0.05862982	-0.20302483	0.19194637	-0.20647281	0.24984366	0.049436796	-0.1254524	-0.20355004	0.16640317	-0.23400736	0.13740352	-0.029433321	0.22697973	-0.10208506	-0.17648613	-0.1703037	-0.20801543	-0.11428993	-0.10594995	0.21203098	-0.2633466	0.015492597	0.030213293	-0.24322379	0.2429754	-0.11745508	-0.11482712	0.021945044	0.31806403
Patient_33	0.22234847	0.12609561	-0.16974634	0.09830461	-0.17739557	-0.056674182	-0.24504748	0.2338504	-0.05130449	-0.15984504	-0.17877543	0.024494747	-0.13925354	0.14748907	0.021595007	0.17924955	-0.11928975	-0.08335701	-0.18120584	-0.32569638	-0.16621071	-0.10507302	0.2732533	-0.28603297	0.08430975	0.06788271	-0.24224508	0.23750727	0.037481416	-0.18289454	0.04562787	0.3054458
Patient_34	0.19181186	0.11922312	-0.15997945	0.14658868	-0.19927134	-0.10247176	-0.24501012	0.2256283	-0.10455802	-0.15891539	-0.15396291	-0.048981313	-0.10390648	0.16935395	0.076102614	0.19936278	-0.095557235	-0.06958244	-0.17280813	-0.28078508	-0.22757353	-0.10508172	0.2698046	-0.26151645	0.122773595	0.09235504	-0.24799241	0.22935145	0.091974586	-0.18934342	0.034527574	0.2890665
Patient_35	0.3004508	0.113979615	-0.15184435	-0.15815824	-0.14419977	0.2277957	-0.20697492	0.24325779	0.118429646	-0.077084206	-0.2381653	0.22456536	-0.22397943	0.10881254	-0.04349105	0.16912404	-0.085538566	-0.15600976	-0.1817563	-0.14763312	-0.0103421	-0.07183321	0.16723973	-0.2903383	-0.013173196	-0.023520041	-0.23978722	0.24454454	-0.15043958	-0.09196951	0.031940043	0.3165314
Patient_36	0.22457466	0.08687792	-0.22095278	0.11886576	-0.13777828	-0.045949418	-0.23560636	0.2438546	-0.057027552	-0.16574004	-0.14301912	-0.006130613	-0.09046024	0.14967923	-0.16025138	0.16671711	-0.21361496	-0.10682299	-0.14961277	0.005240443	-0.07251184	-0.1945164	0.29220405	-0.31278595	-0.052968264	0.07195976	-0.23993006	0.21573438	0.067111894	-0.087526985	0.28393826	0.31157556
Patient_37	0.23933937	0.16507794	-0.14904104	0.011504814	-0.15370004	-0.014002402	-0.2588337	0.24562906	-0.049326483	-0.16086856	-0.21287428	-0.004663442	-0.12644422	0.16939816	-0.013873467	0.15667795	-0.12696889	-0.08159321	-0.19719666	-0.17545381	-0.11463717	-0.0987119	0.24521928	-0.32653475	0.097799055	0.08839979	-0.26158828	0.25352147	0.065812096	-0.22044425	0.03254885	0.335767
Patient_38	0.18015712	0.15132222	-0.076394394	-0.011627291	-0.2079812	0.098929785	-0.21790023	0.22601524	-0.11132217	-0.16337949	-0.16447428	-0.20652276	-0.11098449	0.21202691	-0.0056548705	0.20504308	-0.08555999	-0.10157359	-0.16667068	0.020815248	-0.19469951	-0.09014783	0.1709241	-0.26086074	0.17550088	0.16298859	-0.27094132	0.24022536	0.08119617	-0.3031405	-0.04995873	0.3167276
Patient_39	0.17890836	0.08822569	-0.21598881	0.1912819	-0.15575823	-0.07392474	-0.22883634	0.2304569	-0.109246284	-0.17072864	-0.10628178	-0.19911684	-0.03430687	0.1693775	-0.16188045	0.17269757	-0.19600709	-0.056618154	-0.13019659	0.06826214	-0.1524057	-0.17109108	0.2719131	-0.28859225	0.025339896	0.12547958	-0.21556033	0.20494066	0.08148098	-0.16351649	0.258696	0.2928016
Patient_40	0.11424909	0.008161408	-0.22443196	0.25437474	-0.13454098	-0.123547904	-0.16694878	0.1894006	-0.16037062	-0.1729901	-0.021130882	-0.07551793	-0.013642103	0.14817883	-0.19231312	0.16710281	-0.25324032	-0.09521321	-0.07491085	0.20159468	-0.12940449	-0.23525901	0.28582138	-0.21342754	-0.1137106	0.14008586	-0.15703984	0.12971763	0.13442433	-0.003699291	0.4050411	0.22556591
Patient_41	0.2724427	0.08401573	-0.13987137	-0.07576653	-0.21244252	0.24487425	-0.19228117	0.24489409	0.088574186	-0.10555384	-0.20259403	0.14530334	-0.24502891	0.11686099	-0.035197124	0.2328323	-0.079775706	-0.17809854	-0.15559731	-0.2199324	-0.10956112	-0.09919869	0.19347063	-0.24577756	0.024528107	-0.0008582588	-0.23890322	0.23865218	-0.17766382	-0.113061905	0.0080730505	0.30280602
Patient_42	0.15155539	0.16674277	-0.06761857	-0.020335479	-0.17116691	0.05501697	-0.20215991	0.17936401	-0.13332856	-0.15157732	-0.17621285	-0.34125656	-0.044026006	0.19094722	0.025208766	0.13759558	-0.02938699	-0.020068603	-0.14339358	-0.05046855	-0.1985949	-0.042743515	0.1393852	-0.2421074	0.28538913	0.15830897	-0.23697205	0.21994758	0.11376132	-0.37127435	-0.12868576	0.26566264
Patient_43	0.19143233	0.050864097	-0.21470545	0.15230668	-0.17705639	-0.0690721	-0.2175043	0.24484542	-0.123848975	-0.16984293	-0.11479588	0.08697193	-0.09691183	0.17179558	-0.067175336	0.20589298	-0.20739485	-0.13986793	-0.14398116	0.035972286	-0.13594818	-0.20126417	0.2995395	-0.2646682	-0.08435459	0.11320197	-0.21834022	0.19571596	0.13355422	-0.0059723454	0.28323242	0.29998782
Patient_44	0.21964431	0.15323558	-0.13685521	0.028309917	-0.1732941	-0.038409412	-0.25702664	0.24288632	-0.08270883	-0.15894273	-0.20475599	0.046076216	-0.13871871	0.18742366	0.06524819	0.18503228	-0.10035129	-0.09735402	-0.20842662	-0.18342376	-0.16096157	-0.08845131	0.23795395	-0.29611534	0.09728898	0.106847666	-0.2635716	0.24920738	0.098863356	-0.18939443	-0.000282543	0.33225372
Patient_45	0.24388729	0.1365914	-0.14547108	0.0017485968	-0.17607947	0.057941873	-0.2349486	0.2427282	0.010124957	-0.14616129	-0.20355709	0.07327438	-0.18783684	0.14273046	-0.014939884	0.18641292	-0.10727945	-0.12066878	-0.18783405	-0.30530086	-0.12247416	-0.091886096	0.23888634	-0.2930253	0.071875215	0.044758257	-0.24912156	0.2515364	-0.03604101	-0.18842565	-0.00021667893	0.32106343
Patient_46	0.17532817	0.06845581	-0.21698785	0.11184452	-0.092031114	-0.07416812	-0.20415926	0.21732941	-0.10969579	-0.15790415	-0.10156916	0.013961973	-0.03699465	0.1641239	-0.19149683	0.13099304	-0.24759693	-0.09965201	-0.12955084	0.24293368	-0.02982117	-0.20306711	0.25536788	-0.29119077	-0.11957109	0.12272067	-0.19729443	0.17516398	0.1365886	-0.03042525	0.36606207	0.28419977
Patient_48	0.15697114	0.11777958	-0.16757286	0.11580668	-0.14609875	-0.06317486	-0.22260006	0.21798502	-0.17403118	-0.17647392	-0.11108349	-0.17262232	-0.02310901	0.20851408	-0.10593679	0.1586589	-0.18699123	-0.067632	-0.14527348	0.19784354	-0.14605385	-0.16054699	0.22869706	-0.2869531	0.046695404	0.18165548	-0.23562823	0.20299266	0.17735766	-0.19046128	0.20835389	0.29838002
Patient_49	0.18744452	0.1163666	-0.13490255	0.039254628	-0.18666445	0.066246346	-0.21959175	0.24961415	-0.114589445	-0.18760625	-0.1487882	-0.083208375	-0.112024836	0.20842494	-0.12113068	0.2108398	-0.18317677	-0.13902515	-0.15821497	0.12395361	-0.13721366	-0.16323295	0.22745761	-0.28937888	0.02955436	0.16846313	-0.24969536	0.2291525	0.091520384	-0.1796817	0.13369013	0.33532727
Patient_50	0.13419974	0.036949005	-0.20980163	0.16854247	-0.09851583	-0.09231398	-0.17859139	0.19469388	-0.13813809	-0.15833305	-0.05641824	-0.06087415	-0.002896764	0.15437247	-0.21276657	0.13299027	-0.2556949	-0.0887067	-0.09385415	0.31091005	-0.057054415	-0.21904354	0.25062454	-0.24731731	-0.122320525	0.14031884	-0.16752031	0.13876379	0.15446809	-0.014992029	0.40141898	0.24740648
Patient_51	0.20171295	0.1938706	-0.17301215	-0.08056123	-0.068905555	-0.11337908	-0.24229948	0.19428547	-0.18572408	-0.13139698	-0.22568597	0.12915936	-0.05902543	0.19012104	0.1622607	0.06213981	-0.06764307	-0.022790873	-0.21872054	-0.20559247	-0.118134156	-0.004599573	0.17227449	-0.3226842	0.15903133	0.15465894	-0.22849752	0.24481766	0.19065729	-0.22521688	-0.0479408	0.297218
Patient_52	0.15671216	0.107251965	-0.14931807	0.04291035	-0.14841338	0.044099037	-0.19618994	0.21499369	-0.15730159	-0.17660633	-0.1177841	-0.22936012	-0.02641617	0.20445041	-0.17233008	0.15885311	-0.18896174	-0.08670118	-0.11782499	0.2872492	-0.11333692	-0.16672944	0.19449462	-0.28010866	0.054818437	0.19264121	-0.22388509	0.2021305	0.1271182	-0.2093837	0.18986094	0.29593667
Patient_53	0.18437478	0.1927577	-0.08185477	-0.10063824	-0.14789256	0.046121668	-0.22727239	0.22152472	-0.15136097	-0.15440653	-0.21551383	0.052384555	-0.119791515	0.2301567	0.101721235	0.14619139	-0.07384139	-0.093547516	-0.21777998	-0.045819525	-0.15692872	-0.032074243	0.15187182	-0.29043803	0.15492992	0.19418527	-0.2456825	0.24367097	0.16436718	-0.2572291	-0.10911207	0.33010963
Patient_54	0.13245805	0.12984617	-0.05476383	0.09190959	-0.23120865	-0.0138117075	-0.20768656	0.20193832	-0.18160997	-0.16773026	-0.139166	-0.21562062	-0.08061681	0.21463709	0.118190765	0.21630847	-0.046689186	-0.07292949	-0.15503739	-0.09661912	-0.27932873	-0.07732836	0.18761288	-0.20535202	0.21367915	0.18248355	-0.2492422	0.20992735	0.16408786	-0.2740853	-0.0958304	0.27867892
Patient_55	0.25821847	0.16385067	-0.12563963	-0.16845545	-0.09397515	0.103302605	-0.23687468	0.25140718	-0.0052771247	-0.11392819	-0.2310016	0.17474182	-0.13203786	0.18344112	-0.060788333	0.12508361	-0.15118168	-0.1303391	-0.21192876	0.15447225	0.047463764	-0.08928556	0.15124519	-0.34847942	-0.047142614	0.08966552	-0.25575352	0.25189218	0.07561068	-0.10457105	0.09774305	0.3573249
Patient_56	0.16339995	0.05156752	-0.23712365	0.20028284	-0.100741155	-0.15054296	-0.20909517	0.20515102	-0.13200241	-0.16098195	-0.08178249	-0.05420696	-0.011536697	0.14893775	-0.16201238	0.13154475	-0.23594336	-0.06741128	-0.119941056	0.16410892	-0.07582405	-0.21075435	0.28257608	-0.2734337	-0.08986105	0.10932071	-0.19480124	0.16580793	0.15464269	-0.037666786	0.38986918	0.2602623
Patient_57	0.3033682	0.11320192	-0.2267725	-0.042947408	-0.123342976	0.11022454	-0.2300416	0.23465636	0.13158703	-0.09836518	-0.20641741	0.11990632	-0.18726678	0.0747919	-0.124422684	0.13871221	-0.13327213	-0.10498926	-0.17188552	-0.2505736	-0.0248457	-0.09760284	0.2411283	-0.31371403	-0.0064567514	-0.055265773	-0.22801428	0.2392978	-0.1601906	-0.12892905	0.12424171	0.29880986
